block_type,start,end,duration,segments,speaker_count,speakers,text
GUEST,1766.0,1785.04,19.04,1,1,SPEAKER_06,미래를 준비하는 코딩 교육 전문가 로보 로보
AD,1815.33,1872.86,57.53,14,2,"SPEAKER_11,SPEAKER_12","복잡한 연금을 쉽게. IBK 기업은행 연금이지 협찬. 날씨와 생활입니다. 내일 아침은 평소보다 조금 더 마음이 조급할 것 같습니다. 중부지방을 중심으로 많은 눈이 찾아오기 때문인데요. 비구름과 함께 찾아온 찬 기온에 기온이 낮아지면서 이미 경기 동부산지와 강원 쪽은 눈이 내리고 있고요. 강원 지역은 대설특보도 발효가 됐습니다. 오늘 밤에는 점점 더 비가 눈으로 바뀌어 내리는 곳들 많겠는데 특히 내일 새벽부터 오전 사이 수도권 쪽은 최고 3cm가량의 눈이 예보되어 있습니다. 출근길 더욱 어려워질 수 있으니 염두해 두시고요. 모레까지 눈은 이어지겠는데 강원도 산지 많게는 30cm, 경기 동부와 남산 이륙은 20cm가량, 그 밖의 지역들 10cm까지 무거운 눈이 내려 쌓이니까 안전사고 주의하시기 바랍니다. 인자영입니다. 복잡한 연금을 쉽게! IBK 기업은행 연금이지 협찬, 날씨와 생활이었습니다."
DJ,1898.05,2134.0,235.95,21,1,SPEAKER_24,첫눈이 올지도 모른다는데 기대와 기쁨 대신 걱정과 불평을 섣불리 앞세우다가 피식 쓴 웃음을 짓는다. 언제부터 이렇게 됐을까? 편리와 편안에 익숙해져 새로운 세계와 낯선 경험을 귀찮아하고 모험과 도전 대신 안정을 방어적으로 추구하게 된 것은 도대체 언제부터였을까? 빗방울도 제멋대로 떨어지고 진눈깨비 비슷한 것도 내리고 바람은 날카로운 칼바람 삭풍이고 낮에도 기온은 뚝 떨어져 있더니 저녁이 되자 본격적으로 추위가 뭔지를 알려주려고 애쓴다. 첫 눈을 고대하면서도 우리는 추위를 반기지 않는다. 추워져야 눈도 내리는 법인데 영상 속의 눈처럼 보기에 좋은 낭만만 선택하고 온몸으로 느껴지는 추위는 거부하고 싶어한다. 우리는 편리와 효율을 추구하는 데 익숙해져 있다. 작고 기특한 불행의 작가 오지훈이 포틀랜드에 가서 비효율성의 기쁨을 누렸다고 한다. 인구밀도가 높은 나라에서 태어나 사회인이 되어 밀도 높은 삶의 현장에만 있다가 땅덩어리 넓은 곳에 갔더니 처음에는 이상했다고 한다. 포틀랜드에 있는 한 카페에 들어갔더니 카페는 거대한 창고처럼 넓고 큰데 테이블이 달랑 두 개. 그 카페에 들어서서 처음 든 생각이 이래가지고 매출이 있으려나 싶은 괜한 걱정이었는데 한국에서 테이블 간 거리가 20cm 정도로 테이블들이 공간을 가득 메우고 있던 카페 생각이 났단다. 옆 테이블의 학부모 모임에서 명문대 수시모집 정보가 빠르게 오가고 그 엄마들의 다급한 숨결마저 여과 없이 옆 테이블로 쏟아졌던 답답한 경험. 철수는 오늘 첫 눈이 우리에게 일깨우는 불편과 비효율의 기쁨을 상기한다. 돌이켜 따져보니 첫눈이 펑펑 소담스럽게 내렸던 적보다 눈인 듯 비인 듯 진눈깨비인 듯 정체불명으로 내렸던 적이 더 많았다. 심지어는 그게 첫눈인지 아닌지 도무지 알 수 없을 때도 있었다. 오지윤 작가는 비효율이 주는 행복을 이야기한다. 나는 비효율에 너그러워지는 연습을 한다. 사랑도 우정도 따지고 보면 비효율이다. 내가 갉아먹히고 손해를 봐도 행복하니까. 첫눈도 그렇다. 첫눈이 행복을 준다면 불편과 비효율은 기꺼이 감수할 만하다.
MUSIC,2146.07,2244.19,98.12,7,1,SPEAKER_02,"Hey Hey Hey Snowflake My pretty little snowflake The change in the weather has made it better for me Hey Hey Hey Snowflake My pretty little snowflake You've got me warm as a fire with a burning desire for you snow was falling when love came calling on this lonely heart of mine you were standing there with snowflakes in your hair you kept stalling while my thoughts were calling on every way I knew for one excuse to get acquainted with you Then I said snowflake, my pretty little snowflake. The change in the weather has made it better for me. Hey, hey, hey, snowflake, my pretty little snowflake. You've got me warm as a fire with a burning desire for you. The ice was breaking and love was waking in a winter wonderland When I felt you slip your fingers in my hand Now snow is gleaming and I'm not dreaming I know this is for real The love I have is too much to conceal"
DJ/GUEST,2274.12,2692.91,418.79,51,2,"SPEAKER_06,SPEAKER_24","네, 짐 리브스입니다 목소리가 따뜻하죠? 짐 리브스의 스노우 플레이크 눈에 관련된 노래들이 진짜 많긴 합니다만 이상하게 눈 노래는 예전 노래가 눈은 내리지만 따뜻하게 들려요 춥지 않습니다 짐 립스 스노우 플레이크 박성훈 씨가 첫 눈 온다길래 내일 출퇴근 걱정부터 한 내 자신이 문득 미워지네요 잠시 낭만을 찾아볼게요 군고구마나 붕어빵 먹으면서요 그래요. 그런데 낭만을 찾을 때는 꼭 먹어야 됩니까? 구운 고구마나 붕어빵을? 안 먹으면서도 찾을 수 있지 않을까요? 박성은 씨. 6시 38분 39초 막 지났습니다. 아이고, 이거 어떡하지? 주소연 씨가 발등 골절로 두 주째 지금 깁스하고 빨리 나아지고 싶어서 병원 갈 때 외엔 집 밖을 나가지 않다 보니 이거 심심할 줄 알았는데요. 핸드폰, OTT, 라디오 등으로 시간이 너무 잘 가네요. 연말이 오기 전에 걷고 싶어요. 제발. 지금 두 주째예요? 충분히 걷죠. 연말이 오기 전에. 주소연 씨. 제가 또 발가락 골절돼서 알지 않겠습니까? 발가락 골절돼서 깁스하고 저는 쉬지도 못하고 계속 방송하러 나와야 돼서 야, 깁스하고 목발 짚고. 근데 저 애가 몇 주나 걸렸나? 3주? 4주? 그 정도 걸린 것 같아요. 근데 주소연 씨는 나이가 어떻게 됐습니까? 젊은 사람들은 빨리 붓고. 나이가 들면 천천히 붙는데요. 또 뼈도. 아무튼 빨리 나오시고요. 연말까지 충분히 걸으실 수 있을 겁니다. 박정근 씨는 지금 한겨울에 더운 사우디에 와 있어요. 사우디에 공예전시가 있어서 좋은 작가님들하고 함께하고 있는데 중동은 처음인데 정말 이국적이고 먼지가 많네요. 아 그래요? 아 이거 모래가 날려서 그런가? 왜 먼지가 많지? 모래 먼지인가 그거? 아무튼 박정근씨 홍기훈씨도 지금 더운 나라에 계시네 베트남 다낭여행 중인데 아 지금 오후 4시대고요 아직 밝아요 오늘 돌아가는데 거기 많이 춥나요? 추운데요 깜짝 놀라실 겁니다 공항에 내리면 어우, 이게 뭐야? 깜짝 놀랐을 거예요. 자, 2282번으로 청해 주신 음악. 마이클 잭슨, 배드 앨범의 수록곡이죠. I Just Can't Stop Loving You. Each time the wind blows I hear your voice so I call your name Whispers and mourning Our love is dawning Heaven's glad you came You know how I feel This thing can't go wrong I'm so proud to say I love you Your love's got me high I long to get by This time is forever Love is the answer i hear your voice now you are my choice now the love you bring heavens in my heart at your call i hear hearts and angels sing you know how i feel just thinking I just can't hold on I feel we belong My life ain't worth living If I can't be with you I just can't stop loving you I just can't stop loving you And if I stop Then tell me just what will I do I just can't stop loving you 고맙습니다. You know how I feel I won't stop until I hear your voice saying I do This thing can't go wrong This feeling's so strong My life ain't worth living Cause I can't be with you I just can't stop loving you I just can't stop loving you I just can't stop loving you We can change all the world tomorrow We can sing songs of yesterday I can say a farewell to sorrow This is my life and I want to see you for always I just can't stop loving you"
MUSIC,2725.72,2825.14,99.42,2,1,SPEAKER_07,"You say I only hear what I want to You say I talk so all the time, so And I thought what I felt was simple And I thought that I don't belong This woman was singing my song Lover's in love and the other's run away Lover is crying cause the other won't stay Some of us have a really weak before the other Who was dying since the day they were born Well, well, this is not that thing that I'm throwing but I'm thrown And I thought I'd live forever But now I'm not so sure You try to tell me that I'm clever That won't take me anyhow or anywhere"
AD,2829.68,2841.31,11.63,1,1,SPEAKER_07,i love you
DJ,2892.79,2911.19,18.4,1,1,SPEAKER_24,리사 롭 앤 나인 스토리스 스테이 아 미스트 유 5325번으로 통해 주셨네요 고맙습니다 앞에 들으신 음악은 마이클 잭슨의 I just can't stop loving you 였고요 배철수의 음악 캠프입니다 광고 듣겠습니다
AD,2911.64,3131.39,219.75,30,7,"SPEAKER_03,SPEAKER_08,SPEAKER_09,SPEAKER_11,SPEAKER_13,SPEAKER_19,SPEAKER_21","건너오세요 당신의 퇴직연금이 원하던 글로벌한 세계로 내 연금 상품 그대로 중도해지 없이도 실물이 저는 지금이다 수익률이 중요한 퇴직연금은 글로벌 투자하는 연금 미래의 세 증권으로 원금 손실 유의 투자 전 상품 설명서 및 약관 필독 이치는 생활이야 지금 시작해 잇몸 건강은 영원하지 않아 이치하면서 사는 거야 대한민국 임몸약 판매 1위. 이치는 생활이다. 이치 페이스텍. 동아약품. 나 김태리. 영화제는 많이 가봤는데 여행제는 처음이네. 2024 전지구적 여행 페스타 하나 국제여행제. 올해를 빛낸 여행 수상작부터 세계여행권 추천까지. 초특급 혜택 대개봉. 12월 1일까지 하나투어 공식 인증 예약센터와 하나투어 앱에서 확인하세요. 하나투어. IS 동선은 봅니다. 쓸모없던 땅에서 친환경 건설의 내일을 세우고 폐기물에서 전기차의 새로운 미래를 만들고 아이들에게 희망의 세상을 열어주는 ESG 경영으로 더 큰 내일을 봅니다. IS동서 들리세요? 소파에 대한 다우닝의 열정이 45년 경험과 노하우로 헤리티지를 지켜나갑니다. 가죽소파의 기준 다우닝 안녕하세요 윤종신입니다. 이정하입니다. 탄탄한 내일을 위해 함께 들어볼까요? 인생몰리 보고 안정적 퇴직연금은 탄탄한 신한은행 퇴직연금 투자 전 설명 정치 상품설명서 약관필도 원금 손실 발생 가능 및 투자자 귀속 IRPSC로 최저 0.21%이며 홈페이지 참고 엄마는 치킨버거를 만들어준 적이 없어 KFC 오리지널 치킨이 버거로 재탄생 커넬 오리지널 3,900원 헤헤헤 맥 헤헤 맥 커넬 오리지널 KFC I feel so good It's finger lick 이제 싱크볼만 바꿔보세요 60년 주방 전문 백조 싱크 저마다의 연금력 점수는 달라도 높이는 비결은 삼성 코덱스 ETF 22년 연속 국내 ETF 1위 코덱스로 투자하는 당신의 연금력 삼성 자산 운용 데이터 가이드 2002년부터 23년 말 기준 ETF 연간 거래량 및 순자산 국내 1위 자산 가격 변동에 따른 원금 손실 발생 가능 및 투자자 귀속 투자 설명서 및 집합 투자 계약 필독 보수 및 수수료 등 발생 가능 안녕하세요. 통계청장 이영일입니다. 신뢰받는 국가통계는 국민의 응답으로부터 시작됩니다. 우리청은 행정자료를 활용한 효율적인 통계생산으로 국민의 응답부담을 최소화하기 위해 노력하고 있습니다. 하지만 행정자료만으로는 파악하기 어려운 다양한 경제, 사회적 현상을 국가통계에 담기 위해서는 여전히 국민 여러분의 소중한 응답이 필요합니다. 통계는 우리 삶의 길잡이입니다. 그 시작인 통계조사에 국민 여러분의 적극적인 참여를 부탁드립니다."
DJ/GUEST,3134.24,3167.37,33.13,6,2,"SPEAKER_06,SPEAKER_24","배철수의 음악 캠프입니다. 자, 1, 2부 끝곡. 7132, 9614, 5159, 6915, 2761, 0160, 이지윤, 김범진, 박일, 김호준씨. 자, ACDC 백인블랙. 3배 다시 만납니다. 네."
AD,3167.41,3443.88,276.47,11,3,"SPEAKER_11,SPEAKER_13,SPEAKER_22","네. 꿈꾸는 당신이 아름답습니다. 라디질로 비로, 게오르그 비로. 헝가리 출신 비로 형제의 형은 신문기자였는데 종종 힘들게 다 쓴 원고지에 잉크를 쏟아서 낭패를 복원했습니다. 그래서 펜을 잉크에 찍어서 쓰는 이 불편 자체를 해결하고 싶었죠. 화학자였던 동생과 연구를 했습니다 그래서 만들어낸 게 가느다란 튜브에 잉크를 넣고 그 맨 끝에 작은 공, 금속 볼을 끼워서 그 볼이 구르면서 튜브 속 잉크로 글씨를 쓰는 필기도구 볼펜의 탄생이었죠 불편을 참지 않고 국리 또 국리 그 덕에 누리는 편리가 많습니다 mbc 캠페인 꿈의 지도 aip tv sk 브로드밴드와 함께합니다. 지금 시각은 6시 57분입니다. 현대해상 모델 이정재입니다. 아이와 함께라면 자동차 보험도 현대해상. 현대해상 하이카를 추천합니다."
GUEST,3444.1,3464.81,20.71,1,1,SPEAKER_06,가입 시 유의사항을 확인하세요.
AD,3464.85,3610.56,145.71,28,6,"SPEAKER_01,SPEAKER_03,SPEAKER_08,SPEAKER_09,SPEAKER_10,SPEAKER_11","다양한 기프트 판총물도 에드피아몰. 아 요즘 진짜 왜 이렇게 머리가 빠지는 것 같지? 야 너 두피 관리 안 하냐? 두피 관리? 야 두피 관리는 지금부터 맨날 해야 돼 두피 관리를 어떻게 맨날 해? 야 너 몽잘 안 써봤어? 몽잘? 야 봐봐 이게 모발 탈락수 61% 감소에다가 모발의 힘 55% 증가인데 이게 좋은 것도 있는데 왜 이렇게 안 쓰고 뭐 했냐? 야 그 이름이 뭐라고? 몽잘 몽잘 바리스칼프 샴푸야 너 이거 받아 적어 보건관리사님 직원 건강관리 어떻게 하고 계세요? 다운로드 한 번으로 손쉬운 건강 데이터 관리부터 포인트 시스템을 통한 간편한 인센티브까지 한 번에 다 해주는 헬피로 관리하죠. 앱 하나로 그게 다 된다고요? 그럼요. 이제 건강 캠페인은 헬피와 함께하세요. 두통 참을까? 치통 견딜까? 생리통 버틸까? 통증 다 잃지 말고 개보린 한 알로 빠르고 말끔하게 한 알로 싹 두통, 치통, 생리통엔 한 알로 싹! 맞다! 개보리! 삼진제약 올겨울 따뜻해지는 주문 수미수미 따수미 조보아의 따수미 텐트 야 진짜 미안 나 진짜 중심얼럴 안 챙겨왔어 너는 그게 뭔데요? 그 아랫도리에 딱 바르고 씻어내면 시원해지는 거 있어 아 그럼 좋아요? 중심얼럴 내가 저번에도 아랫도리에 딱 겨드랑이에 딱 얼마나 시원한데 나 이거 없으면 샤워 못해 빨리 갖고 와 얼럴 하이 중심 오늘 한돈 먹을까? 좋지! 한돈 농가가 정성껏 키워 믿고 먹을 수 있고 헬스업 인증으로 안심하고 먹을 수 있고 신선함에 영양까지 풍미 가득 우리 돼지 한돈이면 다 좋아 아 침 넘어간다 여기 한돈 주세요 한돈 구매는 한돈몰과 한돈인증점에서 돼지고기 구매할 땐 원산지를 꼭 확인하세요 영양도 맛도 신선함도 국대급 한돈에서 7시를 알려드립니다"
MUSIC,3669.77,3698.82,29.05,1,1,SPEAKER_04,"You love when I jump right in All of me, I'm a foreign Show you what devotion is Deeper than the ocean is Wind it back, I'll take it slow Leave you with that afterthought Show you what devotion is Deeper than the ocean is It's the way that we could ride It's the way that we could ride Think I'm at you in another life So break me up another time You wrap around me and you give me life And that's why night after night I'll be like"
DJ,3792.64,3888.79,96.15,7,1,SPEAKER_24,전국 피처링 나 또 세븐 들었습니다 2199번으로 청해 주셨네요 고맙습니다 9309번으로는 어머 세븐 아까 마이클 잭슨 노래 들으면서 와 여기에 전국 노래를 붙여야 되는데 하고 있었어요 어디 다른 방송에서 PD 하시는 거예요? 노래를 이렇게 붙이고 이석태씨는 늘 차에서 듣다가 회사에서 들으니 색다르네요 눈 온다는데 얼른 퇴근해야 하는데 그래요? 아직 일이 안 끝나셨는 모양이네 음악도 그렇고 방송도 그렇고 언제 어느 때 어디서 누구와 함께 듣느냐 이거 굉장히 중요하거든요 색다른다는 건 다른 거죠 그냥 어떤 게 뭐 좋다 나쁘다의 기준이 아니죠 그냥 색 다르다 자 배출 수익마 캠프입니다 광고 뒤에는 배순탁 신혜미 씨와 함께 배신안수 진행합니다. 3부 4부 오뚜기 가벼운 참치 삼성증권 주식회사 농협은행 퇴직연금 포스코 ENC 제주 은인의 해장국 세이정 주식회사 세이정 우리은행 HDC 현대산업개발 주식회사
AD,3888.77,3925.47,36.7,2,2,"SPEAKER_08,SPEAKER_09",동국제약 판씨들 주식회사 지벤세이티에서 함께합니다. 안녕하세요.
DJ/GUEST,3941.44,4008.11,66.67,14,2,"SPEAKER_23,SPEAKER_24",안녕하십니까. 일단 11월입니다. 11월이죠. 그런데다가 또 비가 와요. 그래서 많은 분들이 건센 로지스의 노벤버 레인을 신청하셨는데 배순탁 작가는 어떻게 생각해요? 음악 작가니까. 이걸 지금. 방송에 내야 된다고 생각해요? 아니면 그냥 무시해야 된다고 생각해요? 이게 1년에 비 오는 11월이 해봤자 하루 이틀이니까요. 아무래도 이제 내는 쪽이 청취자 여러분도 좋아하실 분들이 많을 것 같고 그렇지 않을까 싶습니다. 제가 노벤버 레인을 이라는 노래를 사실 엄청 좋아하는 건 아니지만 그건 그거고 이건 이거니까요. 그건 그거고 이건 이거. 예를 들어서 저는 호텔 캘리포니아가 배철수의 음악 캠프에서 가장 많이 나온 곡 1위 하지 않았습니까?
DJ/GUEST,4008.89,4026.65,17.76,6,2,"SPEAKER_23,SPEAKER_24",그랬었죠. 그러니까 저는 일하면서 듣는 건 아무 문제가 없는데요. 저는 호텔 캘리포니아를 제가 직접 찾아서 안 들은 지 확실히 30년 넘었습니다. 확실히 30년 넘었습니다. 그러니까 제 개인적으로는 안 듣는 거죠. 너무 많이 들었으니까.
DJ/GUEST,4026.67,4053.22,26.55,11,2,"SPEAKER_23,SPEAKER_24",그런 거랑 비슷하지 않나. 지금 노벤브레인도 지겹다는 거 아니에요 지금. 나 개인적으로는 지겹다. 많이 들었다. 지겹지만 니들이 신청하면 어쩔 수 없이 틀긴 하는데. 나 사실 지겨워. 이거 아니에요. 많이 들었다. 충분히 들었다. 이 정도로. 일은 일이고 하지만 제 개인 취향은 개인 취향이고 그거를 분리하는 건 얼마든지 가능하다.
DJ/GUEST,4053.34,4063.46,10.12,7,2,"SPEAKER_23,SPEAKER_24",분리. 드럼 잘 치겠네. 드럼 치려면 신명 분리돼요. 왼발 오른발. 왼발 오른발 이거. 난 2년 쳤으니까요. 일주일에 한 번씩.
DJ/GUEST,4064.32,4075.14,10.82,6,2,"SPEAKER_23,SPEAKER_24",나보다 잘 쳐요? 아니요. 뮤지션이시잖아요. 뮤지션이시잖아요. 나도 원래 드러머는 아니에요. 앨범 두 장을 내신 분인데.
DJ,4075.16,4083.29,8.13,2,1,SPEAKER_24,앨범 두 장은 녹음했어요. 정말 하지 말았어야 되는 거예요.
AD,4083.31,4083.41,0.1,1,0,,그 드럼.
DJ/GUEST,4083.39,4106.58,23.19,5,2,"SPEAKER_14,SPEAKER_24",왜 또 하지 말았어야 되는 건 아니죠. 여기 지금 이 얘기에 대해서 배순탁 씨와 저와 나누는 이 대화에 대해서 신혜림 작가는 사실 우리 프로그램 작가는 아니기 때문에 그렇죠. 아무런 정말 손떱만 치도 권한이 없습니다만. 그렇죠. 의견을 한번 얘기해 보세요.
DJ/GUEST,4107.06,4120.57,13.51,4,2,"SPEAKER_14,SPEAKER_24",저는 신청자가 많으면 튭니다. 많이들 듣고 싶어 하면 틀어드리는 게 많다고 생각해요. 무조건 청취자의 편에 선다? 저는 가능하면 그런 편이에요.
DJ/GUEST,4120.59,4123.47,2.88,2,2,"SPEAKER_23,SPEAKER_24",배순탁 씨하고 다르네. 저랑 근본적으로는 똑같은 것 같은데.
DJ/GUEST,4123.49,4153.07,29.58,10,3,"SPEAKER_14,SPEAKER_23,SPEAKER_24",결론은 같은데 많이 돌아오셨고 배순탁 선배는 전 직진으로. 완벽하게 달라. 이렇게 많이 원하시면 틀어야죠. 신혜림 작가가 사회생활 진짜 잘하네요. 예전에는 이러지 않았는데 자기만의 주관이 있었고 그랬는데. 주관 따위 버린 지 오래됐어요. 야 근데 이분 더 웃기는데 김민지씨. 자 이제 여기서 어떻게 축구 이야기로 전환하시지 볼게요. 뭔 소리야 이게. 신혜림 씨 얘기하시죠.
DJ/GUEST,4153.1,4180.74,27.64,11,3,"SPEAKER_14,SPEAKER_23,SPEAKER_24",축구 얘기. 어쨌든 지난주에 배순탁 선배가 스코어를 못 맞췄다는 건 알고 있어요. 그래서 삭발의 위험을 아주 가볍게 벗어났다. 너무 거리가 멀었어. 4대0하고 0대0은 너무 거리가 그냥. 저희 팀이 이겼으면 좋았을 텐데 비겨서 그게 조금 아쉬웠습니다. 나머지는 다 좋았습니다. 반은 맞췄네 0. 4대0 0대0. 반은 맞춘 건데. 1대1.
