block_type,start,end,duration,segments,speaker_count,speakers,text
MUSIC,1445.54,1468.58,23.04,1,1,SPEAKER_09,does that make me crazy possibly and i hope that you will have it in the time of your life but think twice that's my only advice
AD,1524.15,1527.73,3.58,1,1,SPEAKER_09,으 으 으
DJ,1578.77,1716.74,137.97,29,1,SPEAKER_26,"And I sparkly crazy 들었습니다. 6541번으로 청해 주셨네요. 고맙습니다. 앞에 들으신 음악은 MGMT Kids였고요. 오늘 콘크리트 청취자 이거 얘기 괜히 꺼낸 것 같아요. 너무 많은 분들이 첫방 때부터 빠짐없이 들었다는 문자를 중간에 잠깐 만들은 적도 있지만 많은 분들이 보내주셨네. 여인선 씨, 아니 뭐 맞는 말씀이긴 해요. 91년 11월 24일 도곡동에서 학원 끝나고 집에 가는 길에 라디오에서 배형님의 그 프레디 머큐리 추모사를 듣고 너무 감명 깊어 듣기 시작해서 여태 듣고 있지만 학생 땐 공부 때문에 직장 다니고 나서는 바빠서 못 들을 때 있었어요. 그래도 뭐 아직 잘 듣고 있습니다. 가끔 신청곡을 틀어주실 때면 세상 다 가진 것 같고 그렇습니다. 이런 물이 진짜 청취자는 맞는 거죠. 어? 야 또 이창현씨? 야 이분은 내과의사 붙이네 배생배사 53세 내과의사 백혐 27년차에요 95년부터 98년 의대 시절에도 시험기간을 제외하고 일주일에 5회는 청취했습니다. 콘크리트 인정해드릴게요. 인정해드립니다. 그럼요. 배철수의 음악캠프 청취자 모두 인정해드릴게요. 그만 보내시고요. 늘 감사하고 있습니다. 감사합니다. 괜히 얘기 꺼낸 것 같아. 요즘에는 들어서 제가 얘기 드리잖아요. 제가 잘난 체하고 가끔 그렇습니다만 다 청취자 여러분의 제가 여기까지 온 거죠. 청취자가 안 계시면 제가 뭐겠어요. 아무것도 아니죠. 광고 듣겠습니다."
AD,1720.12,1871.22,151.1,14,4,"SPEAKER_07,SPEAKER_13,SPEAKER_19,SPEAKER_30","MBC FM4U 지키고 싶은 연인, 가족, 우리 아이, 건강, 농업 그리고 지구를 위해 나와 지구 우리 모두를 지키는 방법 커져라 친환경 농산물 지구를 지키는 농부와 친환경 농산물 자조금 관리위원회가 함께합니다. 미래를 준비하는 코딩 교육 전문가 로보 로보 복잡한 연금을 쉽게. IBK 기업은행 연금이지 협찬. 날씨와 생활입니다. 이번 주 첫눈을 만나볼 수 있을까요? 내일은 전국에 비가 내리겠고요. 모레는 중부지방 쪽으로 많은 눈 소식 예고되어 있습니다. 이미 제주지역은 서서히 비가 내리기 시작한 곳도 보이는데요. 기상캐스터 배혜지 모레인 수요일에 경기 강원 내륙과 산지는 최고 15cm 이상의 눈이 내리겠고 경기 북부와 동부는 10cm, 서울에도 5cm가량의 눈이 내리겠습니다. 복잡한 연금을 쉽게! IBK 기업은행 연금이지 협찬, 날씨와 생활이었습니다."
DJ,1897.34,2133.66,236.32,22,1,SPEAKER_26,"토머슨이란 용어가 있다고 한다. 야구에서 나온 말이라는데 쓸모있을 줄 알았던 것이 쓸모없는 존재임이 드러날 때 하는 명명이라고 한다. 1982년 일본의 유명 야구단 요미우리 자이언츠는 비싼 돈을 들여 용병을 사들였다. 4번 타자를 맡길 만큼 기대가 컸던 그 선수의 이름이 게리 토머슨이었다. 그는 곧 선풍기라는 별명을 얻었다. 사석에 서서 방망이만 3개 붕붕 헛스윙을 이어가면서 끊임없이 삼진아웃을 쌓아갔기 때문이다. 팀에 도움이 되는 기능이 전혀 없는 선수를 팀은 돈 쓰며 정성껏 보존했다. 참 훌륭하다. 비꼬는 게 아니다. 진심으로 토머슨 선수는 살아있는 초예술이라고밖에 해석할 수 없다. 이런 이유로 우리가 추구하는 물건을 토머슨이라고 명명하게 되었다. 일본의 전위 미술가이자 아쿠타카와상 수상작가인 아카세카와 켄페이의 초예술 토머스는 예술을 초월하는 예술이라는 의미에서 초예술을 거론하고 고액 연봉에도 벤치에만 앉아 있었던 선수의 이름에서 토머슨을 거론한다. 작가는 유용하지도 그렇다고 쓰레기도 아닌 사물들 이야기를 신나게 시니컬하게 한다. 그는 인류가 도구를 사용해온 이래 물건이 도움이 되는 것과 도움이 되지 않는 것, 두 종류로만 분류되어 온 것에 딴지를 건다. 세상은 유용한 것과 쓰레기, 이대 진영으로 나뉘어져 있었다. 야구선수 토머슨이 활약하던 시기는 미국과 소련이라는 두 나라가 지구를 둘로 나눈 냉전시대였고 덩달아 물건의 세계도 유용과 무용 둘로 나뉘어져 있었다. 그런데 캔베이는 그 세부를 질질 끌고 주물주물하며 누나를 도시의 노상에서 굴려 관찰하다가 도시에는 그 어느 진영에도 속하지 않는 물건들이 존재한다는 사실을 발견했다. 철수는 오늘 이것도 아니고 저것도 아닌 존재를 발견하는 재미를 누리며 그것들에게 초예술 토머슨이라는 이름을 붙여준 사람을 생각한다. 하기사 생물과 무생물의 중간 지점에서도 바이러스라는 이상한 존재가 발견된다. 도시에서는 저건 뭐에 쓰는 물건이지 싶은 게 자주 발견된다. 재미없는 도시에 초예술탐사본부 토머슨 관측센터를 세워 계단으로 가로막혀 쓸 수 없는 문, 미술관 펜스 안쪽에만 있으면 작품이 되는 기적 등을 발견하고 혼자 낄낄대는 재미도 쏠쏠할 것이다."
MUSIC,2177.92,2341.02,163.1,6,1,SPEAKER_08,I've just closed my eyes again Climbed aboard the Dreamweaver train Try to take away my worries of today And leave tomorrow behind I believe you can get me through the night Dream weaver I believe we can reach the morning fly me high through the starry skies maybe to an astral plane cross the highways of fantasy help me to forget today's pain dream weaver I believe you can get me through the night Dreamweaver I believe we can reach the morning light Though the dawn may be coming soon There still may be some time Fly me away to the bright side of the moon Meet me on the other side Oh dream weaver I'll be leaving I believe we can reach the morning light Dream
DJ,2400.3,2639.66,239.36,35,1,SPEAKER_26,"좋은 꿈 짧게 한 번 꾼 것 같죠? 드림위버 겟잇라이트입니다 오랜만에 들었네요 꿈도 그런 거 있잖아요 악몽이라서 빨리 깼으면 좋겠는 꿈 꿈속에서 상황이 이건 분명 꿈인데 이런 생각을 하면서 꿈을 꿔요 빨리 깼으면 좋겠다 어떤 꿈은 영원히 깨지 않았으면 너무 좋아서 Get it right, Dreamweaver 박용석 씨는 배철수의 음악 캠프에서 팝을 갈고 닦아서 고등학교 CA 활동 중 팝송 연구반이 있었는데 거기에 반장했었습니다 오 잘하셨습니다. 박용석 씨. 팝송 연구 반장. 오진아 씨. 아저씨, 한 달 전쯤에 면접 보러 간다고 응원 부탁드린다는 메시지를 보냈었는데 오늘 첫 출근했습니다. 얼른 첫 월급 타서 가족들에게 한 톡 쏘고 싶네요. 저한테 쏴야 되는 거 아니에요? 제가 응원해드렸잖아요. 농담이에요. 쏘지 마세요. 쏘면 반사시킵니다. 쏘지 마세요. 진짜예요. 혹시라도 그냥 매일 열심히 들어주시는 것만 해도 감사하죠. 저는. 오진아 씨. 6시 41분 35초 막 지났습니다. 6585번 이 노래 어머니께 꼭 들려드리고 싶습니다. 충북 덕산 시댁에서 김장 끝내고 돌아가는 길이에요 벌써 3년 차인데 사실 버무리기만 해도 진짜 허리 아프고 힘든데 와 일하시면서 일주일 전부터 파 마늘 다 준비하시는 우리 엄니는 얼마나 고되실까 매년 감사하면서 소중하게 먹어요 항상 맛난 김치에 며느리 고생 안 시키려는 울엄리 왕윤자님 사랑해요 김장 담그는 풍습도 점점 사라져가고 있습니다 요즘 젊은 친구들은 김장 안 담그고 다 사 먹는다고 그래요 어디 김치가 맛있다더라 그런 정보를 공유하고 그러면서 솔직히 말씀드리면 저희 집도 김장 안 한지 몇 년 됐습니다. 몇 년 됐는데 사 먹는 김치가 잘만 선택하면 먹을만 하더라고요. 맛있더라고요. 처음에는 사실 좀 이상했는데 아마도 지금 김장 당근은 우리 어머니 어머님 세대분들이 다 저 가시고 이제 지금 젊은 친구들이 어머니 세대가 되면 김장 담그는 집 거의 없을 것 같은데. 집집마다 다 똑같은 맛의 김치를 먹고 있을 것 같은데. 옛날에는 친구 누구네 집에 가면 김치가 특별히 맛있다든가 이런 게 있었거든요. 그리고 조금씩 조금씩 지방마다 달랐거든요. 김치가. 이제 다 똑같이 먹는 거예요. 왕윤자 씨 수고하셨습니다. 6585번으로 청해 주신 음악은 Nothing's Gonna Change My Love For You 조지 벤슨 버전입니다."
MUSIC,2657.56,2806.03,148.47,3,1,SPEAKER_09,If I had to live my life without you near me The days would all be empty The nights would seem so long With you I see forever oh so clearly I might have been in love before I'll be there for you if you should need me You don't have to change a thing I love you just the way you are Nothing's gonna change my love for you You ought to know by now how much I love you One thing you can be sure of I'll never ask for more than your love Nothing's gonna change my love for you You ought to know by now how much I love you The world may change my whole life through But nothing's gonna change my love for you
AD,2864.93,3100.14,235.21,19,8,"SPEAKER_14,SPEAKER_16,SPEAKER_17,SPEAKER_18,SPEAKER_19,SPEAKER_21,SPEAKER_23,SPEAKER_29","원금 손실 유의 투자 전 상품 설명서 및 약관 필독 이치는 생활이야 지금 시작해 잇몸 건강은 영원하지 않아 이치하면서 사는 거야 대한민국 잇몸약 판매 1위 이치는 생활이다 이치 페이스트 동화약품 안녕하세요. 윤종신입니다. 이정하입니다. 탄탄한 내일을 위해 함께 들어볼까요? 퇴직연금은 탄탄한 신한은행 퇴직연금 들리세요? 소파에 대한 다우닝의 열정이 45년 경험과 노하우로 헤리티지를 지켜나갑니다 가죽 소파의 기준 다우닝 나 김태리 영화제는 많이 가봤는데 여행제는 처음이네 2024 전지구적 여행 페스타 하나 국제여행제 올해를 빛낸 여행 수상작부터 세계여행권 추천까지 초특급 혜택 대개봉 12월 1일까지 하나투어 공식 인증 예약센터와 하나투어 앱에서 확인하세요 하나투어 싱크볼 바꿀 때 되셨죠? 오래된 싱크대 이제 싱크볼만 바꿔보세요 60년 주방 전문 백조싱크 백조싱크 엄마는 치킨버거를 만들어준 적이 없어 KFC 오리지널 치킨이 버거로 재탄생 커넬 오리지널 3,900원 Hey hey hey me hey hey me 커넬 오리지널 KFC I feel so good It's finger licking good KFC 저마다의 연금력 점수는 달라도 높이는 비결은 삼성 코덱스 ETF 22년 연속 국내 ETF 1위 코덱스로 투자하는 당신의 연금력 삼성 자산운용 데이터 가이드 2002년부터 23년 말 기준 ETF 연간 거래량 및 순자산 국내 1위 자산 가격 변동에 따른 원금 손실 발생 가능 및 투자자 귀속 투자 설명서 및 집합 투자 계약 필독 보수 및 수수료 등 발생 가능 안녕하세요. 통계청장 이영일입니다. 신뢰받는 국가통계는 국민의 응답으로부터 시작됩니다. 우리청은 행정자료를 활용한 효율적인 통계생산으로 국민의 응답부담을 최소화하기 위해 노력하고 있습니다. 하지만 행정자료만으로는 파악하기 어려운 다양한 경제, 사회적 현상을 국가통계에 담기 위해서는 여전히 국민 여러분의 소중한 응답이 필요합니다. 통계는 우리 삶의 길잡이입니다. 그 시작인 통계조사에 국민 여러분의 적극적인 참여를 부탁드립니다. 이 캠페인은 통계청과 함께합니다."
DJ,3100.16,3118.16,18.0,4,1,SPEAKER_26,"배철수의 음악 캠프입니다. 1, 2부 끝곡은 메탈리카의 Nothing Else Matters. 6590번으로 청해 주셨네요. 자 메탈리카의 Nothing As Matters 3부에 다시 만납니다."
MUSIC,3147.37,3346.68,199.31,3,1,SPEAKER_07,"So close, no matter how far Couldn't be much more from the heart Forever trusting who you are And nothing else matters and nothing else matters I never opened myself this way Life is ours, we live it our way All these words I don't just say And nothing else matters Trust I seek and I find in you"
AD,3355.49,3609.09,253.6,37,9,"SPEAKER_07,SPEAKER_09,SPEAKER_16,SPEAKER_17,SPEAKER_18,SPEAKER_19,SPEAKER_20,SPEAKER_21,SPEAKER_28","꿈꾸는 당신이 아름답습니다 그리스 로마 신화로 유명했던 이윤기 작가는 번역가로 먼저 명성을 날렸죠. 기후학자 운베르토 에코의 그 유명한 장미의 이름이 인생작인데 이렇게 회고했습니다. 언어학자 5명은 필요해 보였죠. 하지만 여럿이 하면 작품의 향기가 죽습니다. 그래서 히브리어, 히라버, 라틴어까지 혼자 붙들고 매달렸습니다. 몇 날 며칠 한 문장을 못 만들어낼 때도 있었어요. 그 악전고트로 베스트셀러와 1등급 번역가가 탄생했으니 문득 찾아오는 일생일대의 기회 겸 고난 거기가 승부처입니다. mbc 캠페인 꿈의 지도 aip tv sk 브로드밴드와 함께합니다. 지금 시각은 6시 57분입니다. 시사출력 모든 것 에드피아몰 에드피아몰 에드피아몰 다양한 기프트 반척물도 에드피아몰 아 요즘 진짜 왜 이렇게 머리가 빠지는 것 같지? 야 너 두피 관리 안 하냐? 두피 관리? 야 두피 관리는 지금부터 맨날 해야 돼 두피 관리를 어떻게 맨날 해? 야 너 몽잘 안 써봤어? 몽잘? 야 봐봐 이게 모발 탈락수 61% 감소에다가 모발의 힘 55% 증간돼 이게 좋은 것도 있는데 왜 이렇게 안 쓰고 뭐 했냐? 야 그 이름이 뭐라고? 몽잘 몽잘 바리스칼프 샴푸야 너 이거 받아 적어 보건관리자님, 직원 건강관리 어떻게 하고 계세요? 다운로드 한 번으로 손쉬운 건강 데이터 관리부터 포인트 시스템을 통한 간편한 인센티브까지 한 번에 다 해주는 헬피로 관리하죠. 앱 하나로 그게 다 된다고요? 그럼요. 이제 건강 캠페인은 헬피와 함께하세요. 헬피 요즘 인쇄 어디와 오프레스 스피커 선단지 명함 다 있어 하룻밤만에 특가 책자가 두통 참을까 치통 견딜까 생리통 버틸까 통증 다 잃지 말고 개보린 한알로 빠르고 말끔하게 한알로 싹 두통, 치통, 생리통엔 한 알로 싹! 맞다! 개보리! 삼진제약 올겨울 따뜻해지는 주문 수미수미 따수미 조보아의 따수미 텐트 야 진짜 미안 나 진짜 중심얼럴 안 챙겨왔어 너는 그게 뭔데요? 그 아랫도리에 딱 바르고 씻어내면 시원해지는 거 있어 아 그럼 좋아요? 중심얼럴 내가 저번에도 아랫도리에 딱 겨드랑이에 딱 얼마나 시원한데 나 이거 없으면 샤워 못해 빨리 갖고 와 얼럴 하이 중심얼럴 오늘 한돈 먹을까? 좋지! 한돈농가가 정성껏 키워 믿고 먹을 수 있고 햇섭 인증으로 안심하고 먹을 수 있고 신선함에 영양까지 풍미 가득 우리 돼지 한돈이면 다 좋아 아 침 넘어간다 여기 한돈 주세요 한돈 구매는 한돈몰과 한돈인증점에서 돼지고기 구매할 땐 원산지를 꼭 확인하세요 영양도 맛도 신선함도 국대급 한돈에서 7시를 알려드립니다"
MUSIC,3631.03,3809.09,178.06,4,1,SPEAKER_10,i can't stand to fly i'm not that naive i'm just out to find I'm more than a bird I'm more than a plane I'm more than some pretty face Beside a train And it's not easy To be me I wish that I could cry Fall upon my knees I can't stand to fly I'm not that nice It's not easy to be
DJ,3830.22,3995.95,165.73,16,1,SPEAKER_26,5 for 파이팅의 슈퍼맨 이 노래 부제가 있거든요 It's not easy 한국 제대로 나가는 게 쉽지가 않네 김세훈 씨가 방금 CD 치는 소리가 난 것 같은 느낌은 뭘까요? 느낌 아니고 실제입니다 실제 상황 저도 깜짝 놀랐어요 CD가 튄 소리입니다 갑자기 튀네 아 슈퍼맨이 날아가는 소리인가? 사과드립니다 CD 상황이 상태가 좀 고르지 못했습니다 21세기에 이런 사과를 하는 것도 참 고전적이긴 하네요 파이포 파이팅 슈퍼맨 정지은 씨가 청해 주셨네요 고맙습니다 그리고 강정희 씨가 그나저나 12월 2일 패밀리데이에 철수 아저씨는 어디 가시나 어디 가겠죠 궁금합니까 저는 안 궁금하거든요 왜냐면 알아서 아는데 뭐 궁금하겠어요? 아니 근데 이걸 뭐 비밀로 하라는데 아 참 비밀로 하라니까 뭐 하긴 하는데 이걸 뭐 굳이 비밀로 해야 되나? 아 참 하여튼 뭐 비밀이래요 뭐 어딘가로 가겠죠 저는 사실 뭐 별로 크게 가고 싶지는 않습니다만 패밀리데이니까 가야죠 저는 배철수의 음악 캠프가 제일 좋아요 가고 싶은 데가 사실 없어요 다른 데 다른 DJ들도 다 마찬가지일 거예요 다들 자기 프로그램이 제일 좋죠 다른 데 가면 아무래도 낯설고 그렇기 때문에 청취자들만 재미있어 하시나? 청취자들도 다 싫어하면 사실 이거 없애야 되는데 청취자들이 좋아하시는 모양이에요. 계속하는 거 보니까. 전 잘 모릅니다. 광고 뒤에는 김세윤의 영화음악 진행합니다. 3부 4부 오뚜기 가벼운 참치 삼성증권 주식회사 농협은행 퇴직연금 포스코 ENC 제주 은인의 해장국 주식회사 세정 hdc 현대산업개발 주식회사 동국제약 판시들 주식회사 지벤세이프티 우리은행에서 함께합니다.
AD,3995.97,4035.74,39.77,2,2,"SPEAKER_17,SPEAKER_19",왜 가벼운 참치지 지방 낮춰 가벼워서 오뚜기 가벼운 참치 바로 먹어 간편해서 오뚜기 가벼운 참치 단백질도 챙겨줘서 오뚜기 가벼운 참치 든든하고 맛있어서 오뚜기 가벼운 참치 참치에 없던 가벼움 오뚜기 가벼운 참치 마트에서 하얀 참치캔을 찾아보세요 지금 직장인에게 가장 필요한 능력은 인내력 정보력 기획력 영업력 아 삼성금융연금력 삼성생명 삼성화재 삼성증권 삼성자산운용에 함께 연금력을 만들어갑니다 삼성금융퇴직연금 원금 손실에 유의하시고 자세한 내용은 삼성금융참조
DJ/GUEST,4036.75,4076.99,40.24,11,2,"SPEAKER_25,SPEAKER_26","배철수의 음악 캠프입니다. 김세윤의 영화음악 진행합니다. 김세윤 씨 어서 오십시오. 네, 안녕하세요. 제가 휴가 갔을 때나 또는 패밀리데이 때 다른 진행자하고도 김세윤의 영화음악 진행하실 때가 있잖아요. 그때가 더 편하죠? 아닙니다. 저는 DJ는 하지만 휴가도 가셔야 되고 패밀리데이도 해야 되니까 어쩔 수 없이 호흡을 맞추는 거죠. 아니 편할 때도 있잖아요. 제가 좋아하는 한자성어 중에 하나가 일편단심. 알았어요."
DJ,4077.31,4079.03,1.72,1,1,SPEAKER_26,초지일관.
AD,4079.05,4079.09,0.04,1,0,,네.
DJ/GUEST,4080.41,4086.78,6.37,3,2,"SPEAKER_25,SPEAKER_26",어디로 가시는지를 방금 들었는데 말씀 안 드려야지. 비밀이래잖아요. 네.
DJ/GUEST,4086.92,4099.26,12.34,6,2,"SPEAKER_25,SPEAKER_26",비밀이라고 해서 궁금하게 만들려고. 비밀을 지켜야죠. 잘 다녀오세요. 그 다음 주에 뵙겠습니다. 다음 주에 진짜 못 만나네. 그렇죠.
DJ/GUEST,4100.02,4112.76,12.74,3,2,"SPEAKER_25,SPEAKER_26",다음 주에 저는 또 원치 않지만 할 수 없이도 다른 누구나와 또 한 번 하겠네요. 잘해야죠. 1편 난 신민들레 김세훈 작가와 함께하고 있습니다.
