block_type,start,end,duration,segments,speaker_count,speakers,text
DJ,589.69,801.55,211.86,20,1,SPEAKER_13,"11월 26일 화요일 박하산의 시내타운 첫 곡은 영화 위키드에서 신시아의 리부 아리아나 그란데의 디파잉 그래비디 듣고 왔습니다. 최근 개봉한 영화 위키드 나우유 시미를 만든 존츠 감독의 작품 신시아 에리보 아리아나 그란데가 주연을 맡았어요 미국의 고전 동화 오즈의 마법사의 스피노프 버전으로 서쪽 마녀 엘파바와 동쪽 마녀 글린다의 우정과 모험을 다뤘습니다 우리나라에서도 반응이 좋지만 특히 미국에서 대박을 터뜨리며 개봉 첫날만 657억을 벌었대요 확실히 서양 사람들에겐 문화적으로 오즈의 마법사, 위키드에 얽힌 향수가 있는 것 같죠? 신시아의 리버 아리아나 그란데 이미 톱스타인 두 사람이 긴 오디션 끝에 캐스팅이 됐고 합격 소식에 눈물을 펑펑 흘리는 영상이 화제가 되기도 했습니다. 영화 보기 전 중요한 정보를 말씀드리면 이 영화는 파트 1이에요 내년에 파트 2가 나올 예정이라고 합니다 향선님은 위키드 저 보고 왔죠 초록마녀는 사악함보다 진짜 외로웠던 아이예요 딸 앞에서 글린다 흉내를 내면서 머리를 뒤로 젖혀서 이렇게 흔들었더니 엄마 그러는 거 아니에요 그러더라구요 현진님은 성과 악은요. 상황과 시각의 차이로 결정이 되는 것 같아요. 왜 누군가를 죽여도 전쟁에서는 영웅의 조건이듯이요. 그러게요. 그러고 보니까 그러네. 많은 생각을 하게 되는 댓글이었습니다. 민숙님은 뮤덕은 영화관에서 박수칠 뻔했다고 뮤지컬 덕후시군요. 인터미션 1년을 어떻게 기다려요. 그러고 보니까 인터미션 1년이네요. 우리 수연님은 난인병원 다니면서 지쳐서 차에서 펑펑 울고 아이고 시동을 켰는데 음. 딱 나오는 노래가 뭐든지 해낼 수 있을 것 같은 느낌을 주네요 힘내보겠습니다 하셨어요 우리 수연님 저는 플랭 요가를 한 적이 있는데 거기 선생님들이 계속 임신해서 나가셨거든요 왜냐면 이게 코어가 코어의 환경이 개선이 되면서 임신이 되게 잘 된다고 하더라고요 그래서 그때 다니다 원장님은 둘째를 가지면서 100일도 안 돼서 둘째가 생겨서 학원이 없어지고 막 또 새로 다닌 데는 원장님이 그냥 되게 나이도 많으셨는데 임신이 돼서 그 앞에 원장님도 나이가 많으셨거든요 임신이 돼서 다 쉬고 둘 있던 선생님이 갑자기 셋 임신했다고 쉬고 난리였어요 저도 되게 안 좋았는데 임신이 잘 됐고 혹시 플라잉 요가 주변에 있으면 다녀보시는 것도 좀 도움이 되지 않을까 자 이 위키드 난리가 났죠 무슨 기자분들이 기사를 막 팬심으로 쓰시더라고요 위키드 위키드 위키드 막 이러면서 너무 재밌어 너무 재밌어 이러시면서 그것도 너무 재밌더라고요 기사 보는 재미도 우리 잠시 후 2부에는요 김용태님과 함께하는 신의 파고파고 오늘은 시작부터 위키드를 이야기한 김에 위키드의 배우 아우 아리아나 그란데 제대로 봐볼게요 아 뭐 노래 너무 잘하죠 근데 또 사생활도 논란이 되기도 했는데 한번 오늘 제대로 파볼까요? 그리고 하고 싶은 이야기 듣고 싶은 노래가 있으시다면 무료인 고릴라나 샵 1077 짧은 건 50원 긴 건 100원의 유료 문자로 보내주세요 그럼 우리 광고 듣고 다시 만나요 팀장님 연금도 투자하세요?"
AD,801.95,1014.96,213.01,45,9,"SPEAKER_05,SPEAKER_06,SPEAKER_07,SPEAKER_08,SPEAKER_15,SPEAKER_19,SPEAKER_20,SPEAKER_22,SPEAKER_23","알아서 크는 연금은 없으니까 투자해야죠 아 투자의 차이가 연금의 차이? 이제 연금도 투자다 N2 퇴직연금 역시 고용노동부가 선정한 2024년 퇴직연금 우수사업자. MH투자증권. 원금 손실 유의. 가입 전 상품설명서 및 약관 필독. 안녕하세요. 이재훈입니다. 가장 살기 좋은 집이 되도록 가장 빛나는 삶이 펼쳐지도록. 삶을 움직이는 집. 동문 디이스트. 초중고학세권과 도보 10분 문산역. 문산의 중심. 문산역 3차 동문 디이스트 센트럴. 견본주택 개관 중. 031-651-7733. 한 회사를 똑같이 다녔는데 동기보다 내가 세금도 많이 내면 속이 타 안 타 그럼 갈아타 삼성증권 퇴직연금으로 연말정산 최대 900만원까지 공제받으니까 당신의 연금력이 커집니다 삼성증권 투자 전 상품 설명서 및 약관 필터 원금 손실 발생 가능 및 투자자 비속 보수는 연 0.24에서 0.3%이며 홈페이지 참고 안녕하세요 신한 프리미어 모델 김수현입니다 여러분께 특별한 자산관리를 소개합니다 투자, 법률, 세무, 부동산 각 분야 전문가들이 당신만을 위한 맞춤 솔루션을 찾아드립니다. 지금 만나보세요. 자산관리는 신한프리미어 여러분, 위기 상황으로 어려움을 겪고 계신가요? 혼자 고민하지 마시고 긴급복지 지원을 요청하세요. 생계, 의료, 연료비 등을 지원받으실 수 있습니다. 자세한 사항은 국번 없이 129로 문의 바랍니다. 보건복지부가 힘이 되어드리겠습니다. 안녕하세요. 윤종신입니다. 이정하입니다. 탄탄한 내일을 위해 함께 들어볼까요? 퇴징! 퇴직연금은 탄탄한 신한은행 퇴직연금 11월 새로운 시대가 시작됩니다. 살고 일하고 즐기고 쉬고 누리고 거대한 원안에 당신의 삶을 모두 담은 서울원에서 만나는 라이프컬처 시대 서울원 아이파크 HDC 현대산업개발 이제 파스 고를 때 테크놀로지를 따져보세요. 통증 완화 테크, 염증 케어 테크, 통기성 테크까지. 이 모든 테크를 한 장에. 개펜 테크. 통증엔 빠르게, 피부는 편하게. 저 지진이처럼 통증엔 테크하세요. 개펜 테크. JLS 사이언스. 새 차 타고 싶은 사람들 주목. 현대 자동차를 구매하는 새로운 비법. 이름하여 안심 플러스 할부. 중고차 잔가를 70%까지 보장 차값의 3분의 1만 매달 부담없이 나눠내고 2년 뒤엔 타던 차를 그대로 반납하면 되니 완전 초대박 자세한 내용은 지점 대리점 문의 여러분은 지금 배우 김경남이 사랑하고 배우 이현우가 사랑하고 배우 문소리가 사랑하는 배우 노상현이 너무나 사랑하고 애청하는 배우 임주환이 사랑하는 배우 혜리가 사랑하는 박하선의 씨네타운과 함께하고 있습니다"
DJ,1015.33,1169.61,154.28,24,1,SPEAKER_13,"영화는 방울방울 그날의 영화 그 안의 추억 다윤님이 보내주신 사연입니다. 20여 년 전 파릇파릇한 스무 살이었던 그때 저는 친구들과 함께 영화를 보러 갔습니다. 친구 한 명은 초등학생 때부터 친하게 지낸 소급 친구였고 또 다른 친구는 남사친, 남자사람 친구였어요. 이 친구와는 고등학생 때 볼링부를 같이 하면서 친해졌는데 볼링도 잘 치고 성격도 다정하고 재밌는 친구라 금세 친해졌습니다. 이쯤에서 눈치챈 분들이 있을까요? 맞아요. 저는 이 남사친 몰래 짝사랑하고 있었죠. 고등학교를 졸업한 후 다른 대학교를 가서 만나기 힘들었는데 여차저차 핑계를 대서 셋이 만나게 된 거죠. 야 너 대학교 가더니 이뻐졌다 더 이뻐졌어. 남사친의 이 한마디에 심장이 콩닥콩닥 뛰었습니다. 그날 우리가 선택한 영화는 냉정과 열정 사이. 사실 그날 저는 옆에 앉은 남사친 얼굴 힐끔거리느라 영화는 제대로 보지도 못했어요. 하지만 그날 이후 냉정과 열정 사이는 꽁꽁 싸매두고 다신 보지 않겠다고 다짐한 영화가 돼버렸죠. 그날 이후 제 친구와 남사친이 썸을 타다가 연인이 됐거든요. 시간이 흘러 저는 이탈리아 피렌체로 여행을 떠났습니다. 피렌체에 가기 전에 사람들이 꼭 냉장과 열정 사이를 보라고 하더군요. 저는 마음속에 꽁꽁 싸매뒀던 영화를 꺼냈습니다. 이렇게 좋은 영화를 보지 않겠다고 다짐했다니 제 자신이 바보처럼 느껴지더군요. 피렌체에 가보니 영화 속 장면들이 떠올라서 너무 좋았습니다. 아오이와 준세이가 서른 번째 생일에 만나기로 했던 두오모 성당. 특히 밀라노 역에선 준세이가 아오이를 만나면서 끝나는 장면이 또렷하게 보이더라고요. 냉정과 열정 사이는 이제 더 이상 제게 아픈 영화가 아니에요. 행복했던 추억들이 모락모락 피어나는 영화가 됐습니다."
AD,1201.94,1302.18,100.24,3,1,SPEAKER_15,감사합니다. 아멘 아멘
DJ,1426.68,1563.0,136.32,17,1,SPEAKER_13,영화 냉정과 열정 사이에서 The Whole Nine Yards 듣고 왔습니다. 2003년에 개봉한 영화예요. 닥터고토 진료소 슈가 앤 스파이스를 만든 나카의 이사무 감독의 작품. 배우 다케노치 유타카 진에림이 주연을 맡았습니다. 피렌체에서 유학 중인 던 준세이가 오래전에 헤어진 연인 아오이가 밀라노에 있다는 걸 알고 그녀를 찾아가면서 벌어지는 이야기를 담은 작품. 일본의 소설가 에쿠니 가오리와 치지히토 나리가 함께 지필한 동명소설을 원작으로 한 영화. 저 대학 때 구니가오리가 열풍이었어서 엄청 좋아했던 영화이자 소설인데 저도 그래서 피렌체 갔을 때 너무 진짜 영화 속을 걷고 있는 느낌이었어요. 너무 좋았습니다. 막 있지도 않은 피렌체에 누가 있는 것 같은 그런 느낌이 들더라고요. 저 근데 예전에 지방 여행 갔을 때 어디 갔는데 거기에 가구점 이름이 준세이 가구점이었는데 그것도 되게 신기해서 이렇게 좋아하는 사람이 많구나 하면서 사연은 안타깝지만 더 좋은 사람 만나려고 그러니까 친구가 어딨어 결혼해봐요 친구 다 없어져요 친구가 아니었던 거지 그렇게 어쩜 그렇게 섭섭하게 연락을 다 끊고 아유 참 영화 열기 이렇게 재밌는 사연 보내주세요 시내타운 홈페이지에 들어오셔서 게시판에 남겨주시면 됩니다. 사연 소개된 분들에게는 백화점 상품권 드려요. 영화는 방울방울은 카페인 부담 없이 맛과 향은 그대로 맥심 딥카페인 커피 믹스와 함께해요. 박하산의 시내타운에서 준비한 문화 선물입니다. 보고 싶은 작품 문자 또는 고릴라로 신청을 하거나 시네타운 홈페이지 문화선물 게시판에 댓글을 남겨주세요 영화 1승 예매권 영화 리바이벌 69 예매권 영화 아들들 예매권을 드려요 잠시 후에 우리 시네파고파고가 준비되어 있죠 김유키님과 함께 아리아나 그란드를 파볼게요 우리는 영화 라라랜드에서 라이언 고슬링 엠마 스톤이 부른 City of All Stars 요곡 듣고 우리 다시 만나요
MUSIC,1569.66,1653.45,83.79,3,3,"SPEAKER_15,SPEAKER_16,SPEAKER_25","city of stars are you shining just for me city of stars there's so much that i can't see who knows i felt it from the first embrace i shared with you our dreams may finally come true city of stars just one thing everybody wants there in the bars and through the smokescreen of the crowded restaurants it's love Yes, all we're looking for is love from someone else A rush, a glance, a touch, a dance A look in somebody's eyes to light up the skies To open the world and send it really A voice that says I'll be here and you'll be alright"
AD,1657.43,1943.16,285.73,36,8,"SPEAKER_01,SPEAKER_02,SPEAKER_04,SPEAKER_08,SPEAKER_17,SPEAKER_19,SPEAKER_20,SPEAKER_26","건강하고 맑은 피부를 위해서는 무엇보다 올바른 세안이 필요하지요. 잘못된 세안 습관은 피부 건강에 해롭기 때문인데요. 세안할 때 가장 중요한 키워드가 바로 저자극입니다. 물의 온도는 너무 뜨겁지도 차갑지도 않은 미지근한 정도가 좋고요. 샤워기에서 나오는 강한 물줄기로 세안을 하는 경우 피부에 과도한 자극을 준다고 하네요. 따라서 저자극으로 물살이 부드러운 샤워기를 사용해보면 어떨까요? 맑고 건강한 피부를 지키는데 도움이 될 겁니다. SBS 캠페인 물은 생명이다. 우리 가족 깨끗한 물 이중필터 샤워기 닥터피엘과 함께합니다. 지키고 싶은 연인, 가족, 우리 아이, 건강, 농업, 그리고 지구를 위해 나와 지구 우리 모두를 지키는 방법. 커져라 친환경 농산물. 지구를 지키는 농부와 친환경 농산물 자조금관리위원회가 함께합니다. 바다의 맛이 살아있는 구룡포. 푸짐한 먹거리와 즐거움이 가득한 축제의 현장으로 여러분을 초대합니다. 11월 2일부터 12월 15일 매주 주말 오감을 만족시키는 구룡포 해양미식축제. 놓치지 마세요. 구룡포 해양미식축제. 안녕하세요 박재범, 이창섭입니다. SBS 글로벌 보이그룹 어댓인 유니버설리그가 11월에 찾아옵니다. 글로벌 케이팝 아이돌 데뷔를 위한 치열한 드림매치, 소년들의 여정에 함께해주세요. SBS 유니버설리그는 매주 금요일 밤 11시 20분에 방송됩니다. Let's go! 그 수많은 날들 중 어느 날에 우린 만났다. 지구상 마지막 킴바이 코뿔소 노든과 그의 품에서 태어난 어린 펭귄의 바다를 찾아 떠나는 여정 뮤지컬 긴긴밤. 10월 15일부터 1월 5일까지 링크 아트센터 드림 드림 2관에서 초등학생 이상 관람가. 전국의 사장님들을 위한 세 글자 스피드 퀴즈 1위 라디오 채널은 SBS 1등 인터넷 라디오는 고릴라 부당 없는 비용으로 고릴라에 광고하면 뭐가 쑥 매출 광고기 가성비 갑 지금 바로 고릴라 광고를 검색해보세요 고릴라 랄랄랄랄라 랄랄랄랄라 랄랄랄랄라 랄랄랄랄라 고릴라 sbs 생활정보 현재 전국에 약한 비가 내리는 곳이 있고 소각상태 보이는 곳도 있습니다. 이 비는 오전에 대부분 그치겠지만 중부지방과 전북은 밤까지 이어지는 곳 있겠고요. 중부 서해안을 중심으로 대기 불안정으로 돌풍과 선동 번개가 치고 싸락우박이 떨어지는 곳도 있겠습니다. 낮 기온은 서울이 9도 광주가 11도 대구가 12도로 어제보다 낮아지겠고요. 대부분 해상과 내륙에는 강풍특보가 발효된 가운데 바람까지 강하게 불고 있어서 체감온도 더 낮겠고 오후부터는 추워지겠습니다. 오늘 늦은 밤부터는 또다시 빗돈 후 눈이 시작되겠습니다. 전북을 시작으로 내일은 전국 대부분 지역에 비나 눈이 내리겠고 찬 공기가 남아하면서 중부지방은 비가 눈으로 바뀌어 내리겠습니다. 내일과 모레 수도권에도 3에서 8cm의 눈이 예보되어 있습니다. 고객의 생활을 편리하게 초혁신 디지털금융 NH농협은행과 함께합니다. 박하선의 시내타운 시내파고 파고 둠파지티 I've got a tragic tale for you"
DJ/GUEST,1943.8,1959.82,16.02,6,2,"SPEAKER_13,SPEAKER_28",우리가 몰랐던 배우들의 숨은 이야기들을 파고파고 또 파내주시는 분이죠. 우리 너튜버 김효케님 어서오세요. 안녕하세요. 9223님이 청춘이네요 김효케님. 이 추운 날 반파를 하셨어요. 아직은 청춘이죠.
DJ/GUEST,1960.02,1967.46,7.44,5,2,"SPEAKER_13,SPEAKER_28",열이 많으세요? 그렇지는 않은데요. 긴파로서 귀찮아하는 경향이 있어요. 왜요? 걸리적거리는 느낌이 있어요.
DJ/GUEST,1967.44,1976.05,8.61,4,2,"SPEAKER_13,SPEAKER_28",저희 남편도 집에서 그런 것 같아요. 자꾸 반팔 입고 춥다고 보일러를 올리는 거예요. 반팔을 입고. 난방비만 올라가지 않을까요?
DJ/GUEST,1976.07,2008.99,32.92,7,2,"SPEAKER_13,SPEAKER_28",거추장스러운 것 같긴 하더라고요. 신의 파고파고 시작을 해볼까요? 오늘 파볼 배우 누굴까요? 뮤지컬 영화 위키드가 개봉 후에 관객들의 사랑을 듬뿍 받고 있죠. 그래서 준비했습니다. 위키드의 착한 마녀 글린다 역을 맡은 싱어송라이터이자 배우 아리아나 그란데입니다. 시내타운에서 팝스타를 다루는 건 처음인데요 하지만 원래 아리아나는 노래하는 배우로 시작을 했습니다 자세한 건 이따 전부 공개해 드릴 테니까 끝까지 함께해 주세요 저희 샵 원장님이 이걸 보고 왜 이렇게 노래 잘하고 연기 잘해?
DJ,2009.01,2013.78,4.77,1,1,SPEAKER_13,이래서 나무 백과를 뒤져봤더니 어머 뮤지컬 배우로 데뷔했네?
AD,2013.96,2014.08,0.12,1,0,,이러더라고요
DJ/GUEST,2014.06,2030.79,16.73,6,2,"SPEAKER_13,SPEAKER_28",2815님이 아리아나가 영화도 찍었나? 소개할 만큼 필모가 많나요? 난 위키데스 처음 보는데 하셨어요. 돈 룩업에도 잠깐 나왔고. 돈 룩업에서 아주 인상적인 연기를 보여줬고요. 원래 아역배우 출신이라서 그 얘기를 오늘 좀 해드리려고 합니다.
DJ/GUEST,2030.81,2046.43,15.62,4,2,"SPEAKER_13,SPEAKER_28",어머나. 사실 가수로 너무너무 유명하지만 탑이지만 배우로서 연기력도 출중하다는 평가를 받고 있어요. 위키드 어떻게 보셨어요? 자세한 건 제 영상에 담겨있지만 한 줄로 말씀드리자면 저한테는 개인적으로 올해 최고의 영화였어요.
DJ/GUEST,2046.45,2135.48,89.03,25,2,"SPEAKER_13,SPEAKER_28",다들 많이들 그렇게 말씀하시고. 자 그럼 본격적으로 아리아나 그란데 파고파고 또 파내볼까요? 네 가보시죠. 본명은 아리아나 그란데 부테라입니다. 엄마의 성이 그란데고 아빠의 성이 부테라인데요. 이번에 위키드를 보시면 마지막 스텝롤이 올라갈 때 아리아나 그란데 이름이 아리아나 그란데 부테라라는 본명으로 기재가 되어 있습니다. 배우일 때는 보통 그런 경우가 좀 있죠. 93년생인데 93년생이면 요즘 소개한 스차 중에 가장 젊은 편이고요. 미국 플로리다주의 보카라톤에서 태어났는데요. 워낙에 어릴 때부터 날려줬습니다. 보카라톤이 그 나쁜 녀석들의 배경인 마이미 비치가 있는 그 동네에 위쪽 북쪽으로 한 1시간 가면 나와요. 이 동네인데 여기도 휴양지입니다. 노래에 워낙에 재능이 있어서 어린이 극단에서 노래를 했는데요. 8살 때 무려 아이스하키 리그죠. NHL에서 국가를 불러서 전파를 탔고요. TV 전파. 10살 때는 노래 그룹을 결성해서 자선 공연을 해서 50만 달러 이상의 기금을 모았다고 합니다. 그러다 10살 때 운명적으로 뮤지컬 위키드를 보게 되고요. 그때 빠진 거죠. 저런 게 있었구나. 2008년 15세 나이엔 브로드웨이 뮤지컬인 13회 치어리더 샬런 역으로 데뷔를 합니다. 원래 태생이 노래 연기 뮤지컬이었고요. 이번에 위키드 출연으로 캔디 말대로 꿈을 이룬 셈이죠. 그래서 캐스팅 됐을 때 막 울고 난리가 난 영상이 공개가 됐어요. 그래서 막 난리가 나요.
DJ/GUEST,2136.76,2198.27,61.51,13,2,"SPEAKER_13,SPEAKER_28",배우 시절 아리아나 그란데는 어땠을까요? 가장 중요한 경력은 2009년에 니켈로디언의 TV시리즈 빅토리어스 같은데요. 니켈로디언이 뭐냐면 미키마우스네를 잘 아시잖아요. 아동하면 미키마우스네인데 니켈로디언은 파라마운트라는 영화사가 운영하고 있는 아동 채널입니다. 여기서 간판급 드라마 중에 하나가 빅토리어스였고 여기서 캣발렌타인이라는 역할로 상당한 사랑을 받았어요. 그런데 이 드라마 지금 다시 보시잖아요. 아리아나 그란드 캐릭터랑 똑같습니다. 약간 뜬금포로 말을 던지고 그리고 모두가 당황하는데 또 코믹하면서 또 되게 감수성이 예민한 그런 캐릭터로 나와요. 그래서 이 캐릭터가 인기가 높아져서 나중에 스피노프 시리즈인 샘 앤 캣에도 출연하게 됩니다. 특히 아리아나는요. 이 드라마 시리즈에서 붉은 머리색으로 염색을 했는데 이게 상징이 되어버렸고요. 이후에 니켈로디언의 간판 스타가 되면서 2013년엔 TV영화 스윈들에서도 활약을 합니다.
DJ/GUEST,2198.25,2300.06,101.81,21,2,"SPEAKER_13,SPEAKER_28","그렇게 아역 배우로 활동하던 아리아나 그란데가 가수로 데뷔한 건 언제부터였을까요? 보통 이렇게 아역으로 시작한 헐류 배우들은 OST에서 노래를 하게 됩니다. 대표적으로 젠데이아가 그랬고요. 제나 오르테가 그랬죠. 그런데 아리아나 그란데도 똑같았어요. 빅토리어스의 사운드 트랙으로 시작을 했는데 본격적으로는 2011년에 본인이 음반사는 계약을 따로 해서 Put Your Hearts Up이라는 싱글을 냅니다. 그리고 데뷔 앨범을 유어 트롤리라는 앨범을 내는데 첫 주에만 13만 8천 장을 팔아요. 대중평단 모두가 환호한 건 물론이고요. 근데 이 데뷔곡 싱글이 아리아나 스타일이 본인이 아니라고 생각해서 R&B와 소울 쪽으로 쭉 갑니다. 그 다음에 2012년에 작업한 곡이 좀 상징적인데요. 파퓰러 송입니다. 미카의 곡에 피처링으로 참가했는데 이때부터 위키드와의 인연이 시작된 거죠. 위키드의 파퓰러를 샘플링해서 후렴구를 구성한 곡인데 인기 없던 주인공이 성공한 후에 자기를 괴롭히던 이들에게 전하는 메시지를 담고 있어요. 여기서 미카와 아리아나 그란데가 마법학교 학생으로 등장해서 복수하는 내용의 뮤비가 화제였고요. 이때부터 위키드로 향하는 두 번째 운명의 단추가 끼워진 셈이라고 생각이 됩니다. 그 이후에 국제적인 팝스타러스의 경력은 더 이상의 자세한 설명은 생략해야 될 정도고요. 전 세계에서 9천만 장 이상 앨범을 팔았고 미국에서만 1억 3천백만 장을 팔았습니다. 2024년 지금까지도 인기는 여전해서 스포티 땡땡에선 두 번째로 스트리밍 재생률이 높은 여성 가수고요. 약 10억 회입니다. 그래미상 두 번, 브리드 어워드 한 번, 빌보드 두 번, 아메리칸 뮤직 어워드 세 번, MTV 비디오 뮤직 어워드는 무려 10번을 수상합니다. 물론 1위는 테일러 스위프트."
DJ/GUEST,2300.04,2331.27,31.23,8,2,"SPEAKER_13,SPEAKER_28","위키데이전의 아리아나 그란데가 출연한 작품들도 또 궁금합니다. 네. 2016년엔 벤 스틸러 주연의 코미디 영화였어요. 쥬랜더 리턴즈의 저스틴 비버, 케이티 페리 등과 함께 카메로 출연했었고요. 애니메이션 장난감이 살아있다에서는 극중의 로라 역으로 목소리 연기를 선보였고요. 헤어스프레이 라이브에선 사차원 소녀 펜 역을 맡았었죠. 그리고 2011년엔 땡플릭스 영화 캔디도 좋아하는 로라. 돈 룩 업에서 팝스타 라일리 비나 역으로 출연해서 OST까지 참가해서 화제가 된 바 있습니다."
DJ,2331.29,2337.81,6.52,2,1,SPEAKER_13,네 그럼 이 곡 한번 들어볼까요. 영화 돈 룩 업에서 아리아나 그란드가 부른 저스트 룩 업 듣고 우리 다시 만나요.
AD,2382.29,2397.41,15.12,1,1,SPEAKER_16,고맙습니다.
MUSIC,2499.83,2500.86,1.03,1,1,SPEAKER_16,just look at me
DJ/GUEST,2534.66,2586.21,51.55,14,2,"SPEAKER_13,SPEAKER_28",씨네파고파고 김유키님과 함께 싱어송라이터이자 배우 아리아나 그란데 이야기 함께하고 있습니다. 위키드의 글린다 역으로 아리아나 그란데가 아닌 다른 배우가 거론되기도 했다고요. 네. 원래는요. 배우 아만다 사이프리드가 고려된 바 있습니다. 잘하니까. 맘마미아나 레미제라블로 대형 뮤지컬 걸작을 견인한 바 있었고요. 위키드에 본인이 출연하고 싶어서 특별히 가창과 보이스 레슨까지 받았대요. 그리고 드롭아웃이라는 드라마를 촬영하면서도 재밌었는데. 맞다. 다 갔다 하면서 오디션도 여러 번 보고 여러 번 가서 준비도 했는데 방향성과 또 나이 캐릭터 해석적인 부분에 있어서 충돌이 있었대요. 그래서 결국 최종적으로 탈락을 합니다. 아만다는 훗날 이 경험이 자신을 성장시켜줬다고 밝혔고요. 지금은 뉴욕주 외곽에 있는 산맥 아래자락에 있는 동물농장에서 동물들을 키우면서 살고 있습니다.
DJ/GUEST,2586.61,2591.02,4.41,3,2,"SPEAKER_13,SPEAKER_28",뭔가 이미지로는 좀 더 잘 어울리는 것 같아요. 아리아나 그란데. 맞아요.
