block_type,start,end,duration,segments,speaker_count,speakers,text
DJ/GUEST,788.24,801.06,12.82,5,2,"SPEAKER_09,SPEAKER_14",내비 보는 게 너무 힘들더라고요. 그러다 회전 교차로 있잖아요. 거기서 빠져나가지 못하고 계속 뺑뺑 돌았어요. 경로를 이탈했습니다. 경로 경로 경로 경로를 이탈했습니다.
DJ/GUEST,802.1,841.94,39.84,8,2,"SPEAKER_09,SPEAKER_14",눈물이 나올 것만 같았습니다. 그때 저쪽에 파주 자동차 극장이 보이더라고요. 전 무작정 그 극장으로 향했어요. 직진은 잘했거든요. 그리고 그날 상영했던 많은 영화 중에 제목이 가장 끌렸던 영화 베이비 드라이버를 골랐죠. 거기 주인공이요 운전을 살벌하게 잘하더라고요 근데 영화가 끝나니 문제는 말이 어둑어둑해졌어요 그래서요 네 안녕하세요 대리 부르셨죠? 아 네네 안녕하세요 기사님 시내길은 제가 운전할게요 자동차 전용도로부터 기사님이 좀 운전을 해주세요 네? 아니 술 드셨는데 운전하신다고요?
DJ,842.84,853.14,10.3,2,1,SPEAKER_14,저 술 안 마셨어요 네? 대리 부르신 거 맞으세요?
AD,853.16,855.23,2.07,2,1,SPEAKER_08,술 안 먹으면 대리 부르면 안 돼요? 술 안 마셨는데 내가 이상한 건가?
DJ,855.25,879.02,23.77,3,1,SPEAKER_14,자초수정을 들은 대리기사님이 집까지 가는 길에 내비 보는 법부터 강남의 저렴한 주차장까지 온갖 꿀팁을 알려주셨더랬죠 아 요즘도 베이비 드라이버 볼 때면 운전 베이비였던 그때가 새록새록 기억이 납니다 그리고 지금은요. 단연간 저 무사고로 가장 저렴한 보험료 내면서 운전 잘하고 있어요.
AD,935.24,938.32,3.08,1,1,SPEAKER_16,베이비 쭉쭉
MUSIC,1010.18,1025.69,15.51,2,2,"SPEAKER_16,SPEAKER_20","Thank you very much ladies and gentlemen. Right now I got to tell you about the fabulous, most groovy, Bill Bottom."
AD,1025.71,1026.07,0.36,2,1,SPEAKER_16,Bill Bottom. Yeah!
DJ,1050.43,1292.74,242.31,49,1,SPEAKER_14,벨바돔스 벨바돔스 벨바돔스 벨바돔스 벨바돔스 영화 베이비 드라이버에서 블루스 익스플로전의 벨바돔스 듣고 왔습니다. 오늘의 영화는 방울방울은 하지영 성우님이 함께 해주셨지요. 2017년에 개봉한 영화 베이비 드라이버 에드가 라이트 감독의 작품이고 안세 엘고트 릴리 제임스가 출연을 했어요. 그 여자가 릴리 제임스였구나. 귀신같은 운전실력의 탈출 전문 드라이버 베이비가 어느 날 운명같은 그녀 네보라를 만나면서 시작이 되는 이야기야. 이 영화도 너무 훈훈하고 재밌었죠. 베이비 드라이버가 너무 귀여웠어요. 베이비가 아니지만 훈훈했어요. 4923님은 제 생각엔요 캔디 운전 잘 못할 것 같아요. 아님 이런 영혼 가득한 연기 못해요. 제가 초보라 잘 안다고요. 아니에요. 운전 되게 잘해요. 저 그 옛날에 그 뭐야 서킷도는 그 예능이 있었잖아요. 저 거기서 여자 1등 했었어요. 저 되게 잘해요 운전. 계속 무사고였고 누가 와서 박은 것 빼고는 무사고였고. 저는 운전은 잘하는데 그거 잘 못해요. 주차 공간 나가는 거 막 좁은 데. 그래서 주차 공간 나가다 한 번 찌그러지고 밑에 갈아먹고 그거 말고는 운전은 잘해요. 그리고 운전대 잘 볼 때마다 그렇게 생각해요. 이건 내 일과 내 삶이 걸려있어 이러면서 조심조심 운전을 하는 편입니다. 한방에 끝날 수 있으니까. 남일 같지 않아요. 저는 술 먹으러 가면 꼭 차 놓고 대중교통 타고 택시 타거나. 2815님은 네비에 하지영성우님 버전 있으면 좋겠다. 아 그러게요. 너무 재밌었죠. 2295님이 갑자기 제가 본 초보 운전 문구가 생각이 나요. 복장 터지겄쥬. 지는 환장하겄슈. 이 문구 보고 빵 터졌다고. 우리 요사님은 남 얘기 같지 않아요. 제가 지금 운전 연습 중이라고 완전 공감 가네요. 나의 조만간의 모습일까요? 하셨어요. 아 저도 초창기 때 매니저 친구가 운전 연습 도로 주행을 시켜줬는데 진짜 식겁했어요. 그 친구가. 제가 버스랑 박을 뻔했었거든요. 초반에는 다 그러죠. 근데 왜 그 자주 가는 곳 있잖아요 그때 뭐 운동센터 마트 요런데 자주 가는 곳부터 이렇게 하다가 지방 한번 갔다 오면 그 다음부터는 운전은 뭐 참고하시고요 절대 친한 사람한테 운전 연습 부탁하면 안 돼요 저도 그때 그때 잠깐만 그때 남편이 있었을 때인가 없었을 때 없었을 때구나 그때 아무튼 만나는 사람한테 부탁 안 하고 매니저님한테 부탁했었죠 우리는 영화 러브 아니야 잠깐만요 영화 여긴 재밌는 사연들 보내주세요 시네타운 홈페이지 들어오셔서 게시판에 남겨주시면 됩니다 사연 소개된 분들에게는 백화점 상품권을 드려요 영화는 방울방울은 카페인 부담 없이 맛과 향은 그대로 맥싱 디카페인 커피 믹스와 함께합니다 아 맞다 제가 이번 주부터 연극 연습을 시작했는데요 거기 팀에서 한혜진 언니 그리고 강욱 배우님 그리고 또 누가 듣는다 했는데 유희 씨도 듣는다 했는데 듣고 있나요 혹시? 가끔 듣는다고 하더라고요 기분 좋더라고요 아무튼 박하선의 시내타운에서 준비한 문화선물입니다. 보고 싶은 작품 문자 또는 고릴라로 신청하거나 시내타운 홈페이지 문화선물 게시판에 댓글을 남겨주세요. 영화 1승 예매권 영화 리바이벌 69 예매권 영화 아들들 예매권을 드려요. 듣고 계시면 문자 하셔도 되고 그럼 뽑아 드릴게요.
AD,1292.76,1293.0,0.24,1,0,,그럼 또 커피 타가시고
DJ,1292.98,1541.03,248.05,7,1,SPEAKER_14,영화 러브 액츄얼리에서 걸스 올라우드의 점프 오브 마이 러브 듣고 우리 다시 만납시다 엘사? 유라님이요? 오 좋다. 휴그레이트 궁딩이 흔든 장면이 생각났다고. 이어서 민주님의 신청곡입니다. 애니메이션 겨울왕국에서 Do you want to build a snowman?
AD,1541.05,1541.93,0.88,2,1,SPEAKER_00,지금 함께 하시고요. 잠시 후 2부의 릴스 무비 로맨틱 홀리데이로 꾸며드릴게요.
MUSIC,1541.95,1588.56,46.61,3,2,"SPEAKER_00,SPEAKER_15",I wish you would tell me why do you wanna build a snowman it doesn't have to be a snowman do you wanna build a snowman or ride our bike around the halls i think some company is overdue i've started talking to the pictures on the walls hang in there jones it gets a little lonely all these empty rooms just watching the hours tick by
AD,1635.03,1925.22,290.19,41,8,"SPEAKER_01,SPEAKER_03,SPEAKER_07,SPEAKER_11,SPEAKER_13,SPEAKER_16,SPEAKER_17,SPEAKER_25","엘사, 제발... 닥터 PL과 함께하는 SBS 캠페인 물은 생명이다. 복용하다 남은 약을 하수구나 변기에 그대로 버리게 되면 수질오염을 유발합니다. 따라서 주민센터나 약국, 보건소에 설치된 폐의약품 전용 수거함에 버려야 하는데요. 간혹 남은 약을 받지 않는 약국도 있고 보건서나 주민센터가 먼 경우도 있죠. 그럴 땐 가까운 우체통을 찾아보세요. 우체통 역시 폐의약품 수거함으로 활용되고 있다니까요. 남은 알약이나 가루약을 봉투에 넣고 잘 밀봉해서 가까운 우체통에 넣으시길 바랍니다. SBS 캠페인 물은 생명이다. 우리 가족 깨끗한 물 이중필터 샤워기 닥터피엘과 함께합니다. 지키고 싶은 연인, 가족, 우리 아이, 건강, 농업, 그리고 지구를 위해 나와 지구 우리 모두를 지키는 방법. 커져라 친환경 농산물. 지구를 지키는 농부와 친환경 농산물 자조금관리위원회가 함께합니다. 바다의 맛이 살아있는 구룡포. 푸짐한 먹거리와 즐거움이 가득한 축제의 현장으로 여러분을 초대합니다. 11월 2일부터 12월 15일 매주 주말 오감을 만족시키는 구룡포 해양미식축제. 놓치지 마세요. 구룡포 해양미식축제. 안녕하세요, 박재범. 이창섭입니다. SBS 글로벌 보이그룹 오디션, 유니버설 리그가 11월에 찾아옵니다. 글로벌 K-POP 아이돌 데뷔를 위한 치열한 드림매치, 소년들의 여정에 함께해주세요. SBS 유니버설 리그는 매주 금요일 밤 11시 20분에 방송됩니다. Let's go! 그 수많은 날들 중 어느 날에 우린 만났다. 지구상 마지막 킴바이 코뿔소 노든과 그의 품에서 태어난 어린 펭귄의 바다를 찾아 떠나는 여정 뮤지컬 긴긴밤. 10월 15일부터 1월 5일까지 링크 아트센터 드림 드림 2관에서 초등학생 이상 관람가. 전국의 사장님들을 위한 세 글자 스피드 퀴즈 1위 라디오 채널은 SBS 1등 인터넷 라디오는 고릴라 두당없는 비용으로 고릴라에 광고하면 뭐가 쑥 매출 광고기 가성비 갑 지금 바로 고릴라 광고를 검색해보세요 고릴라 랄랄랄랄라 랄랄랄랄라 랄랄랄랄라 랄랄랄랄라 고릴라 sbs 생활정보 현재 제주도 산지에 대설특보가 발효된 가운데 제주도 산지에는 눈이 내리는 곳이 있고요. 그 밖의 제주도에는 비가 내리는 곳이 있습니다. 충남 서해안과 전라동부에도 빗방울 떨어지거나 눈이 날리는 곳이 있는데요. 오늘도 전국 대부분 지역에 빗도는 눈이 내리겠습니다. 오전에 충남 서해안과 전라권 제주도에 가끔 비나 눈이 내리다가 오후에 경기 남부와 충청권 내류 경상권으로 확대되겠고요. 수도권에도 빗방울 떨어지거나 눈이 날리는 곳이 있겠습니다. 제주도에는 최고 7cm, 전라, 충청, 경상권에 1에서 3, 수도권에 1cm 내외에 눈이 내리겠고요. 낮 기온은 서울이 5도, 대구가 8도, 광주가 10도로 어제와 비슷하겠습니다. 주말 동안 구름 많은 날씨 이어지겠고요. 내일 아침 기온 영하권으로 떨어지면서 주말 아침도 춥겠습니다. 고객의 생활을 편리하게 초혁신 디지털금융 NH농협은행과 함께합니다. 영화 같은 만남 영화 같은 날 영화 같은 사랑 영화 같은 밤 영화 같은 시간 영화 같은 꿈 매일매일이 영화 같은 하루 박하선의 시내타운"
DJ/GUEST,1932.51,2029.68,97.17,8,2,"SPEAKER_09,SPEAKER_14",짧은 영화 한 편 릴스 무비 유명한데 못 본 영화 봤는데 또 보고 싶은 영화 우리가 사랑한 그 수많은 영화에서 고르고 골라 짧은 한 편으로 선물해 드려요 릴스 무비 영화 같은 목소리의 하지영 성우와 한겨울 로맨틱한 휴가. 영화 로맨틱 헐리데이에서 아이리스와 마일스의 이야기를 중심으로 펼쳐볼게요. 영국 시골마을 크리스마스 카드에 나올 법한 오두막집에 사는 아이리스. 그녀는 인기 웨딩 칼럼을 연재 중인 능력 있는 기자지만 사랑엔 영 소질이 없다. 같은 신문사의 논설위원 제스퍼에게 벌써 3년째 휘둘리고 있으니까. 신문사 연말 파티 아이리스는 그를 보는 것만으로 심장이 요동치고 목이 맨다. 아이리스?
DJ/GUEST,2029.7,2053.24,23.54,12,2,"SPEAKER_09,SPEAKER_14","어머, 얼굴이 왜 그래? 제스퍼 때문에 그래? 아니야. 끝났어. 완전히. 에? 밤도 같이 보냈다며? 아, 근데 제스퍼가 다른 여자를 만난 뒤로 그냥 뭐 친구로만 지내. 아, 아 말이야. 바람 피우다 걸린 남자랑은 친구가 될 수 없어. 그런 인간한테는 욕이나 한 바가지 해줘야지. 빨래는 해주고 그럼 안 돼."
DJ/GUEST,2053.56,2064.23,10.67,4,2,"SPEAKER_09,SPEAKER_14",빨래는 안 해줘. 그냥 문자나 뭐 통화만 주고 받아. 음 뭐 여친 없을 때만. 너 참 한심해.
AD,2064.25,2076.25,12.0,5,1,SPEAKER_04,잠시만요. 본격 휴가 전에 중대 발표 하나 할게요. 우리 신문사의 스타 논설위원 제스퍼가 결혼을 합니다. 자 소개할게요. 예비 부부 세라와 제스퍼.
GUEST,2085.58,2111.06,25.48,1,1,SPEAKER_09,가슴을 찢는 결혼 소식 이후 먼 곳으로의 휴가를 결심한 아이리스 집 교환 사이트를 뒤진 끝에 미국 LA의 잘 나가는 영화 예고편 제작자 아만다와 2주간 집을 바꾸기로 한다
AD,2111.87,2138.42,26.55,2,2,"SPEAKER_04,SPEAKER_16",세상에 미저택이라고 어머 와 저 거대한 벽난로에 거실이 운동장만 하네 부엌은 집이 아니라 레스토랑이라도 있겠네.
DJ,2138.72,2160.47,21.75,6,1,SPEAKER_14,와 나 숨이 다 차네. 집에 영화관이 있고 수영장은 바다 같아. 그럼 수영부터. 나 말스야. 아만다. 이런 제길.
AD,2160.49,2160.71,0.22,1,0,,정문은 어떻게 열지?
DJ/GUEST,2160.73,2221.95,61.22,5,2,"SPEAKER_09,SPEAKER_14",뭐 이건가? 터프하시네요? 들었어요? 죄송해요 아 죄송해요 저런 대문은 안 열어봐서 재밌었어요 아 저는 마이리스라고 해요 가져갈 게 있어서 왔어요 전 아이리스예요 아만다는 영국에 갔어요 아우 아우 아우 눈에 뭐가 들어갔어요 아 괜찮아요?
DJ/GUEST,2221.97,2242.6,20.63,7,2,"SPEAKER_09,SPEAKER_14",어디 한번 봐요 아유 눈썹이 묻었네 제가 떼줄게요 이런 건조한 열풍을 산타하나라고 하는데 산타하나가 불면 새로운 인연이 찾아온대요. 됐다. 저 괜찮아요? 네. 고마워요. 근데 뭘 가지러 오셨어요?
DJ/GUEST,2243.3,2280.82,37.52,5,2,"SPEAKER_09,SPEAKER_14",저 노트북이요. 저는 아만다 동료 작곡가예요. 지금 차에 틀어둔 이 노래를 쓰신 거예요? 너무 아름답네요. 맞아요 제가 썼어요 라고 하고 싶지만 엔리오 머리권의 곡이에요 엔리오 머리권 아 그렇구나 시네마 전국 아 근데 내일 다시 오실래요 노트북은 아만나 비서한테 물어보고 찾아둘게요 아 네 좋아요 내일 봐요 바람에 날아가지마요
DJ/GUEST,2287.52,2325.07,37.55,5,2,"SPEAKER_09,SPEAKER_14","마일스를 배웅하는 아이리스. 대문 틈 사이로 헐리웃 스타들의 저택이 즐비하고 느린 걸음으로 산책하는 노신사가 눈에 띈다. 어르신들이 많이 사는 시골 출신답게 노신사의 모습을 살갑게 바라보는 아이리스다. 다음 날 아침. 아, 여보세요."
DJ/GUEST,2325.09,2329.33,4.24,3,2,"SPEAKER_09,SPEAKER_14","나야, 제스퍼. 통화해도 괜찮아? 어?"
AD,2331.11,2331.15,0.04,1,0,,어?
DJ/GUEST,2331.17,2345.75,14.58,6,2,"SPEAKER_09,SPEAKER_14","어, 제스퍼. 제스퍼? 어, 잘 지내? 우리 사이에 의례적 인사는 빼자. 아, 책 쓰는데 네 조언이 필요해. 원고 몇 장 보내도 돼?"
DJ/GUEST,2345.77,2359.16,13.39,4,2,"SPEAKER_09,SPEAKER_14","도와줄 사람이 자기뿐이야. 글쎄 뭐, 도움이 필요하다면? 역시, 자긴 내 구급상자야. LA는 따뜻하지?"
DJ/GUEST,2359.18,2368.21,9.03,6,2,"SPEAKER_09,SPEAKER_14",그 빨간 비키니 입었어? 뒤에 끈 달린 거. 내 수영복을 기억해? 그럼. 자기에 관한 모든 걸 다 기억하지. 모임 장소 도착했다.
AD,2378.06,2378.14,0.08,1,0,,끊을게.
GUEST,2383.59,2409.37,25.78,3,1,SPEAKER_09,제스퍼와의 통화에 마음이 무거운 아이리스. 잠깐 장을 보고 돌아오는 길에 어제의 노신사가 다리가 아픈지 불편해하는 걸 본다. 그냥 넘어가지 못하고 그를 집까지 태워다주는 아이리스다.
AD,2409.39,2410.61,1.22,1,1,SPEAKER_08,여기가 우리 집이라오.
DJ,2410.88,2416.69,5.81,2,1,SPEAKER_14,어우 세상에. 오스카 트로피가 있잖아요.
AD,2416.71,2433.93,17.22,4,1,SPEAKER_08,오랫동안 영화 시나리오를 썼어요. 좋은 시절을 보냈지. 근데 아가씨는 크리스마스 휴가를 왜 이런 낯선 데까지 와서 이 좋은 주말 나 같은 늙은이랑 시간을 보내고 있어요. 아하.
DJ/GUEST,2435.01,2533.03,98.02,4,2,"SPEAKER_09,SPEAKER_14",떨어져 있고 싶은 사람이 있어요 저랑 사귀다가 말도 않고 약혼을 했거든요 죄송해요 영화에는 주인공이 있고 조연이 있어요 당신은 여주인공이야 그런데 왜 자신을 조연 취급해요? 아 네 맞아요 당당히 인생의 주연이 돼야 하는데 정신과 진료를 3년이나 받았지만 이런 명쾌한 처방은 처음이네요 마이스 어서와요 어서와요 어제 보고 또 보네요 그러니까요 아 이거 문 앞에 영국에서 온 특송 우편이 있길래 들고 왔어요 아 친구가 원고를 보냈나봐요 제가 봐주기로 했거든요 안에 다른 손님이 있어요?
DJ/GUEST,2533.05,2543.88,10.83,4,2,"SPEAKER_09,SPEAKER_14",네. 옆집 어르신이랑 친구분들이에요. 같이 저녁 드실래요? 그럴까요?
AD,2544.18,2557.91,13.73,1,1,SPEAKER_16,냄새가 좋은데요?
GUEST,2558.67,2580.32,21.65,10,1,SPEAKER_09,"아, 제 연애 스타일이요? 네. 아, 저는 순정파예요. 한 여자에게 올인하는. 사실 한 여배우랑 사귄 지 한 5개월 됐어요. 별 볼 일 없는 저한테는 과분한 여자죠. 배우예요? 네. 독립영화 촬영 때문에 멕시코에 갔죠. 열흘 뒤에 돌아올 거예요."
AD,2580.72,2594.86,14.14,2,1,SPEAKER_08,그렇구나. 음 애인이 크리스마스에 바쁜 덕에 우리가 자네랑 친구가 됐구만.
DJ/GUEST,2594.89,2631.82,36.93,3,2,"SPEAKER_09,SPEAKER_14",좋은 사람들과의 좋은 시간에 조금씩 치유되는 아이리스다. 마일스 DVD 가게에 같이 와줘서 고마워요 아직 여기 지리를 잘 모르잖아요 요즘 어르신이랑 같이 산책한다면서요? 네 여기서 좋은 친구들을 많이 만나서 참 좋아요 마일스랑 대화하는 것도 참 즐겁고요 그럼 좋은 친구인 제가 DVD 고르는 거 도와줄까요?
GUEST,2631.84,2683.41,51.57,6,1,SPEAKER_09,혹시 바람과 함께 사라지다 봤어요? 혹시 이런 내가 창피한가요? 오케이 오케이 오케이 그럼 조스는 어때요? 두음의 단순한 공포 설명이 필요 없는 곡이죠 아 재밌는 사람이네 어? 밖에 제 여자친구 뭐야?
AD,2683.43,2683.65,0.22,1,0,,옆에 저놈은 누구지?
DJ/GUEST,2694.53,2703.07,8.54,3,2,"SPEAKER_09,SPEAKER_14",마셔요. 따뜻한 차예요. 난 왜 바람둥이만 좋아할까요?
DJ/GUEST,2704.69,2725.59,20.9,6,2,"SPEAKER_09,SPEAKER_14",그건 내가 잘 알죠. 상대가 상처를 줘도 믿지 않아서요. 어쩌다 잘해주면 착각에 빠져서 아닌 걸 알면서 오리네요. 맞아요. 아니 이틀 촬영하고 그 뺀질인 녀석이랑 함께 지냈대요. 아침에 통화했을 때도 멕시코랬는데 실은 LA에 있었던 거죠.
AD,2725.61,2725.67,0.06,1,0,,에휴.
DJ/GUEST,2727.07,2770.6,43.53,9,2,"SPEAKER_09,SPEAKER_14",음 마일스 다 안다고 하면 화가 나겠지만 나 정말 그 맘 알아요 나도 영국에서 양다리를 경험했거든요 매일 밤 자책했어요 내가 뭘 오해했나 그러다 그가 또 돌아오길 바라죠 아 언젠간 이 고통스러운 시간도 잊혀지겠죠 하이리스 그래서 여기 온 거예요 잊으려고 우편으로 원고 보낸 그 남자죠 맞아요. 어떻게 알지. 늘 나한테 도움을 청해요. 그러니 못 잊죠. 그놈은 좋겠지만. 이리 와요. 내가 파스타 만들어 줄게요. 이브니까 발코니에 앉아서 같이 먹어요.
DJ/GUEST,2770.62,2777.91,7.29,3,2,"SPEAKER_09,SPEAKER_14",마일스 당신은 참 좋은 사람이에요. 알아요. 그래서 매력이 없죠.
DJ/GUEST,2798.07,2863.4,65.33,6,2,"SPEAKER_09,SPEAKER_14",마일스 작업실에 초대해줘서 고마워요 에이 뭘요 어르신이 이번에 시상식에 나가니까 노래를 만들어서 선물하려고요 이 곡 어때요? 아 인디아나 존스잖아요 그 존 누구였지 존 윌리엄스 노래? 아 들켰다 내가 만들었다고 우기려고 했는데 당신 테마를 썼어요 당신을 멜로디로 표현하면 밝은 음만 썼어요 맥이에요 여보세요? 잘 지내 저기 실은 나 누구랑 같이 있어 글쎄 몇 시까지? 알았어 내가 그립대요
