block_type,start,end,duration,segments,speaker_count,speakers,text
DJ,1161.96,1228.62,66.66,22,1,SPEAKER_04,"문자는 처음 보내시네. 1201번. 생일이라 오키나와에 왔습니다. 아 여긴 봄날처럼 따뜻하네요. 슬리퍼에 반팔 반바지로 여행하고 있습니다. 추울 한국에 남국에 온기를 전합니다. 생일 선물 받고 싶어요. 배철수의 음악 캠프는 선물이 없습니다. 축하합니다. 근데 생일이면 막 떠나시는 거예요? 자신에게 주는 선물이죠, 그게? 생일 선물? 괜찮네요. 1201번. 생일 축하합니다. 자, 0169번으로 청해 주신 패샷 보이스. 패샷 보이스가 얼마 전에 일본 공연 있었는데 취소됐대요. 아파가지고. 감기 걸렸나 봐요. 독감이나. 패션 보이스, 러브, 에세트라."
MUSIC,1372.83,1374.96,2.13,1,0,,They're the girls
AD,1492.22,1508.58,16.36,1,1,SPEAKER_15,"아이젠하워 백신, 잉글랜드's got a new queen, Marciano, Liberace, Santayana, goodbye."
MUSIC,1508.61,1601.51,92.9,3,1,SPEAKER_15,"We didn't start the fire, it was always burning since the world's been turning. We didn't start the fire, no we didn't light it, but we tried to fight. we didn't stop the fire it was always burning since the world's been turning we didn't stop the fire but we didn't light it but we tried to fight it hemmingway, eichmann, stranger in a strange land dildon, berlin, bay of pigs invasion"
DJ,1681.74,1724.58,42.84,10,1,SPEAKER_04,"예전에 우리 고딩 때 영어 쌤이 팝송으로 역사 공부하라고 추천한 곡입니다. 이영승 씨. 아 그랬어요? We Didn't Start a Fire, Billy Joel. 우리나라에 관련된 곡 4개 나오죠? 판문점은 발음 괜찮아요. 판문점. North Korea, South Korea, 그리고 승만 리. 이승만 대통령. 빌리 조엘, We didn't start the fire."
AD,1724.6,1871.96,147.36,13,7,"SPEAKER_05,SPEAKER_07,SPEAKER_08,SPEAKER_11,SPEAKER_13,SPEAKER_18,SPEAKER_23","김정겸씨 고맙습니다. 앞에 들으신 음악은 패샷보이스, 러브에세트라. 3년 무상 AS부터 전국 무료 설치까지 비대는 역시 당당하게 3년 애플 비대 애플 수원여자대학교 판총물 고민 고민하지마 인포인포 기프트인포 꽃을 더 비교 비교하지마 인포인포 기프트인포 판총물도 판총물 대박날까 불안하네 기프트인포 언제나 당신 곁에 MG 새마을금고와 함께하는 날씨와 생활입니다. 내일 아침 많이 추워집니다. 계속해서 천바람이 불어 들어오면서 이미 퇴근길도 좀 차갑게 느껴지시는 분들 많을 텐데요. 오늘 밤 9시를 기해서 서울과 경기 북부, 인천 그리고 강원도와 충북, 경북 등으로는 한파주의보가 발효가 되겠고요. 내일 아침 서울이 영하 9도, 춘천 영하 12도, 대전 영하 8도 등 영하 10도 안팎으로 낮아지겠습니다. 또 이번 주 토요일 전국에 비나 눈이 찾아오니까 주말 계획에 참고해 두시기 바랍니다. 인자영입니다. 언제나 당신 곁에 MG 새마을금고와 함께하는 날씨와 생활이었습니다."
DJ/GUEST,1896.58,1979.76,83.18,11,2,"SPEAKER_03,SPEAKER_04",어떤 불치병 환자가 있다. 현대의학으로는 아직 그의 병을 고칠 방도가 없다. 아니 현대의학은 그의 병을 고칠 생각은 아예 하지 않고 오히려 그가 괴로워하는 상태로 인류를 이끌려고 온갖 애를 다 쓴다. 매트 헤이그의 시간을 멈추는 법의 주인공은 환자다. 그의 병은 조로증과 정반대 증상을 보인다. 요즘 말로 굳이 병명을 붙이자면 저성 노화증? 남들보다 느리게 그것도 아주 느리게 나이를 먹는 바람에 그는 한 곳에 머물러 살지 못하고 쫓기듯 떠돌며 살아야 한다. 이 불치병 환자에게 치명적인 것은 사랑에 빠지는 일이다. 그는 1581년에 태어났다. 보통 사람보다 15배나 느린 노화를 보이는 희귀한 유전병 아들 탓에 어머니는 마녀로 몰려 유명을 달리했다. 꼭 살아남아라.
DJ,1981.54,2135.36,153.82,14,1,SPEAKER_04,어머니의 유언을 지키기는 쉽지 않았다. 그리고 그토록 주의를 했는데 그만 사랑에 빠져서 딸까지 낳았다. 작가인 매트 헤이그는 우울증 환자여서 이 소설을 쓰게 되었다고 한다. 자신의 병이 심각하게 생각될 때 그는 다른 상황을 상상해보려고 했다. 천천히 나이를 먹는 것 그 무서운 상황을 그려보았다고 한다 만약 당신이 보통 사람들보다 15배나 더 많은 미래를 가지고 있다면 당신은 어떻게 살고 싶은가요? 다들 인간에게 공평하게 주어지는 것은 시간뿐이라고 말하는데 그렇지 않다면 남들보다 몇 배나 오래 산다면 노화와 죽음을 한껏 미룰 수 있다면 철수는 오늘 어떤 삶의 조건을 가졌든 우리에게 미래는 늘 두렵게 다가온다는 걸 생각한다. 자기 앞에 나날들이 많든 적든 삶이 힘겹든 그렇지 않든 생의 조건들이 안정적이든 그렇지 않든 미래가 기대와 함께 두려움을 주는 까닭. 그건 변화와 실수를 반복하는 우리의 본성 때문이다. 우리는 평생에 걸쳐 살아가는 법이란 숙제를 하고 있지만 그 숙제가 만만했던 적은 한 번도 없었다. 예전보다 수명이 연장되어 더 많은 미래를 갖게 된 지금은 더더욱 숙제장 펴놓고 고민하는 시간이 길어진다. 그럴 때 누군가 이런 조언을 해준다. 미래를 알려드릴까요? 낯선 게 오면 그냥 따르세요. 저항하지 마시고 그냥 흐름에 몸을 맡기세요.
MUSIC,2173.4,2202.27,28.87,1,1,SPEAKER_15,Sweet child in time You'll see the light A line that's drawn between good and bad See the blind man Shooting at the world
AD,2267.81,2406.83,139.02,2,0,,감사합니다. 고맙습니다.
DJ,2459.85,2524.7,64.85,15,1,SPEAKER_04,딥퍼플의 Child in Time 들었습니다. 앨범 버전은 이거보다 이만큼 더 들어야 돼요. 두 배로. 10분 넘어가는데 오늘은 짧은 버전으로 보내드렸습니다. 세월 참 빨라요. 스쿨밴드 하던 시절에 이 음악 카피해서 연주하던 때가 엊그제 같은데 와우. 디퍼플의 Child in Time. 6시 41분 24초 막 지났습니다. 1346번으로 아저씨 외국에서 살아서 듣기 시작한 지 몇 년 안 됐어요. 신청곡 할게요. 지금이야 어느 곳에 계셔도 인터넷만 되면 방송 들을 수 있는 거 아니에요? 와 진짜. 1346번입니다. Extreme. Modern Worlds.
MUSIC,2557.64,2718.33,160.69,4,1,SPEAKER_14,It's not that I want to not to say but if you only knew How easy it would be to show me how you feel More than words is all you have to do to me That you loved me Cause I'd already know What would you do If my heart was torn in two More than words to show you feel That your love for me Talk to you and make you understand All you have to do is close your eyes And just reach out your hands and touch me then you wouldn't have to say that you love me
AD,2836.92,3035.97,199.05,24,7,"SPEAKER_07,SPEAKER_09,SPEAKER_10,SPEAKER_11,SPEAKER_14,SPEAKER_18,SPEAKER_26",뭐... IS동서는 봅니다. 쓸모없던 땅에서 친환경 건설의 내일을 세우고 폐기물에서 전기차의 새로운 미래를 만들고 아이들에게 희망의 세상을 열어주는 ESG 경영으로 더 큰 내일을 봅니다. IS동서 고규필 고객님 어? 왔다! 와! 뱅크로 와! 재미가 와! 놀라움이 와! 혜택이 와! 재미있게 놀랍게 다양하게 와 보고 싶은 뱅크 와 뱅크 고규필도 와 뱅크 광주은행 오오오 올리지요 피부에 닿는 느낌 올리지요 오래된 싱크대 이제 싱크볼만 바꿔보세요 60년 주방 전문 백조싱크 백조싱크 통합형 AI 고객센터? 믿고 맡길 수 있어? T-T-T-T-W-C는 달라 비용도 효율도 모두 계란티 운영 비용 다운 상담 퀄리티는 업! AI 전문기업 T-T-T-T-W-C 통합형 AI 고객센터는 T-T-T-T-W-C 지금은 우리 아이 키 크는 시간 또래보다 키가 작다면 키 성장엔 알쿨타임 키가 크고 싶다면 키 성장엔 알쿨타임 폐암 환자나 그 유가족은 직업형 산재보상 대상이라는 거 알고 계신가요? 과거 건설 현장이나 공장과 같은 환경에서 일했던 분이라면 가능합니다. 일용직도 가능합니다. 노무법인 폐가 직접 해결해드리겠습니다. 폐암 산재보상 전문 1544-7575 맛있는 돼지고기가 왔어요 우리 아이 도드람 우리 남편 도드람 우리 가족 도드람 든든해요 도드람 맛있는 도드람이 우리 집으로 왔어요 맛있는 우리 돼지 도드람 온라인에서도 도드람 감사합니다.
DJ,3044.69,3195.92,151.23,22,1,SPEAKER_04,"멋진 공연 소개해드립니다. 저하고는 개인적으로도 정말 친하고 또 배출수의 음악캠프 절친이기도 하고요. 최백호 형이 50주년 전국 투어 콘서트를 합니다. 제목이 낭만의 50년 시간의 흔적을 노래하다. 서울을 출발해서 제주, 부산 등 전국 주요 도시에서 관객들하고 만날 겁니다. 서울 공연 1월 24일 토요일 저녁 6시 세종문화회관 대극장에서 스타트를 합니다. 1976년에 내 마음 갈 곳을 잃어로 데뷔를 하셨죠. 이 형은 시트곡도 무지하게 많아요. 또 연주자들도 오랜 세월 함께 연주한 밴드입니다. 배철수의 마크 캠퍼 축처 여러분께 2026 최백호 50주년 전국 투어 콘서트 낭만의 50년 시간의 흔적을 노래하다 티켓 5분 선정해서 2장씩 드릴 거예요. 퀴즈 내야죠 퀴즈. 지금 듣고 계신 곡은 낭만에 대하여 이 노래는 발표되고 바로 히트된 게 아니에요. 한 1년 반? 2년? 그때쯤부터 갑자기 서서히 확 역주행해서 히트가 됐는데 이 역주행하는 데는 드라마가 큰 역할을 했습니다. 김수현 작가님 드라마인데 거기서 장용 선배님이 이 노래를 계속 극중에서 불러가지고 시트가 됐거든요. 이 드라마의 제목은 무엇일까요? 정답 아시는 분은 휴대전화 문자로만 정답 받겠습니다. 휴대전화 문자 샷 8,000번 50원의 정보 이용료 길게 보내면 100원입니다만 드라마 제목이 길지는 않습니다. 정답은 7시까지만 받겠습니다. 정답자 중에서 2분, 5분 선정해서 입장권 2장씩 드립니다."
AD,3196.21,3197.83,1.62,1,1,SPEAKER_15,너무 많이
DJ,3238.04,3275.75,37.71,12,1,SPEAKER_04,"알렉시 머독의 오렌지 스카이 들으면서 1, 2분 마칩니다. 서진호 씨 고맙습니다. 3부에 다시 만납니다. 아, 참. 오늘 3, 4부 특집입니다. 배철수의 음악 캠프 10년 특집. 백캠 시대를 읽다. AI 분야에서 최고 순조. 카이스트의 김대식 교수께서 나오셔서 우리가 좀 들어봐야 돼요. AI가 어떻게 될 건가. 맨날 AI야 AI야 하는데 살짝 모르잖아요. 3, 4부 기대해 주시기 바랍니다."
MUSIC,3275.95,3353.2,77.25,3,1,SPEAKER_22,with my brother standing by I said brother you know you know It's a long road we've been walking on Yes it is yes it is you know Brother it is Such a long road we've been walking on I had a dream I stood beneath an orange sky With my sister standing by With my sister standing by
AD,3360.86,3608.75,247.89,20,6,"SPEAKER_09,SPEAKER_10,SPEAKER_11,SPEAKER_13,SPEAKER_22,SPEAKER_27","꿈꾸는 당신이 아름답습니다. 나쁜데 꽤 흔한 대화 습관이 있답니다. 상대의 고민을 자기 무용담 소재로 써버리는 식인데요. 예를 들어 나 요즘 회사에서 진짜 힘들어 하고 애써 몇 마디를 하면 바로 나도 그런 적 있어 그때 내가 어떻게 한 줄 알아 하면서 자기 얘기로 휙 바꿔서 더 오래 늘어놓는 거죠. 비슷한 고민도 사람마다 상황이 똑같진 않으니 공감과 조언이란 구실로 성급하게 나도 그랬어 난 이렇게 했어 하지 말고 충분히 들어준다. 그리고 내 경험담은 상대방 얘기보다 짧게 이게 세련된 대화랍니다. mbc 캠페인 꿈의 지도 sk 브로드밴드 소상공인 더드림 성공 패키지가 함께합니다. 지금 시각은 6시 57분입니다. 실사 출력 가능한 에드피아몰 판총물 주문 간단한 에드피아몰 아크릴 제작도 쉽고 빠르게 광고의 유토피아 에드피아몰 쉽고 빠른 홍보가 현실이 되는 곳 광고만족 에드피아몰 피부가 부들부들하니 온천 다녀온 것 같네 엄마 온천 갔다 왔어? 온천은 뭐하러 가 비드부들 바디워시 쓰면 되는데 우와 피부가 부들부들해 그치 피지가 55.6% 줄고 윤기는 17.6%나 증가한대 이름값 하네 몽잘 비드부들 바디워시 잘 만들었다 몽잘 아파 본 사람은 압니다 아프지 않은 일상이 얼마나 소중한지를 당신의 건강이 흔들릴 때 어떤 순간에도 당신을 지킵니다 줄기세포, 면역세포를 위한 EHL 바이오만의 솔루션은 이미 시작되었습니다. 당신을 지킵니다. 오늘 주문 내일 도착! 빠른 인쇄가 필요할 땐 와우프레스가 정답! 요즘 낙지 어디 요즘 홍보 어디 요즘 인쇄 어디 인쇄는 월프레스 커져라 친환경 친환경 농산물 무농약으로 믿고 낙지 친환경 농산물 유기농으로 건강하자 친환경 농산물 자조금 관리위원회가 함께합니다 친환경 농산물 코 입술 주름 개선을 위해 피부 깊은 곳부터 자연스럽게 PLLA로 부드럽게 채우다. 올리디아. 입학이고 취업 졸업이고 취업 수원여자대학교 여성비도 양성 미래를 만드는 수원여자대학교 세상을 바꾸는 여성의 힘 수원 수원여자대학교 건강을 생각하는 위더스 위더스 생명을 존중하는 위더스 위더스 이마창 젊은 기업 위더스 위더스 안전한 건강기업 위더스 위더스 랄랄랄랄랄랄랄라 위더스와 함께해요 위더스 위더스 생명존중을 실천하는 위더스 제약에서 7시를 알려드립니다."
MUSIC,3623.08,3680.32,57.24,2,1,SPEAKER_15,world are flowing out like endless rain into a paper cup they slither wildly as they slip away across the universe pools of sorrow waves of joy are drifting through my opened mind possessing and caressing me Nothing's gonna change my world Nothing's gonna change my world
DJ/GUEST,3828.7,3905.5,76.8,17,2,"SPEAKER_03,SPEAKER_04","The Beatles의 Across the Universe 들었습니다. 김지희 씨가 와 대박 김대식 교수님이요? 와 진짜 거짓말 안 하고 요즘 매일 김대식 교수님 AI 영상 보는 게 낙인데 와 대박을 굉장히 여러 번 찾으시는데 지금 카페인데요. 교수님 방송에 집중하려면 전철은 좀 산만하니까 카페에서 더 듣고 가야겠네요 하고 와 자, 배철수의 음악 캠프 신년 특집 방송. 배캠, 시대를 잇다. 김대식 교수님 모셨습니다. 안녕하십니까? 네, 안녕하세요. 감사합니다. 초대해 주셔서. 본인께서 아까 들어오시면서도 스스로 얘기하셨는데 저도 사실 지금까지 제가 생각했던 교수들하고 이 외모가 너무 다르셔서 헤어 디자이너 같으셔가지고. 네. 제가 최근에 책을 좀 팔아보려고 유튜브에 자주 등장했었는데 출연했더니 재미있는 댓글들이 많더라고요. 그중에서 가장 기억나는 게 외모가 교수 같지 않고 미장원 원장님 같이 생겼다. 그래서 지금 제 친구들하고 지인들 사이에서 그냥 미장원 원장님이라고 통하고 있습니다."
DJ/GUEST,3905.74,3908.74,3.0,4,2,"SPEAKER_03,SPEAKER_04",그쪽으로 난리 났군요. 완전히. 네. 난리가 났더라고요.
AD,3908.76,3908.82,0.06,1,0,,아주.
DJ/GUEST,3908.8,3921.03,12.23,3,2,"SPEAKER_03,SPEAKER_04",그런데 그게 나쁜 건 아니잖아요. 그렇죠. 처음부터 너무 신뢰되는 얘기일 수도 있는데 교수님이 공부를 잘할 것 같이 생기지 않으셨어요.
DJ/GUEST,3922.05,3943.19,21.14,9,2,"SPEAKER_03,SPEAKER_04",네. 그런데 놀랍게도 공부를 잘했었어요. 제가 사실은. 어렸을 때는. 요즘은 아닙니다. 요즘은 정말 머리가 너무 많이 나빠져 가지고. 네. 어쩔 수 없이 이제는 연구는 학생들이 다 잘하고 있기 때문에 저는 유튜브에 출연하고 또 오늘은 고맙게도 라디오에 출연하게 됐네요. 우선 청취자 여러분들에게 새해 인사 한번 하시죠.
DJ/GUEST,3943.21,3966.48,23.27,8,2,"SPEAKER_03,SPEAKER_04",네. 안녕하세요. 카이스트에서 뇌과학 그리고 인공지능을 연구하고 있는 김대식입니다. 새해 복 많이 많이 받으시길 바랍니다. 이제는 연배가 있으시니까 연구하시는 게 아니라 사람들에게 지식을 나눠주셔야 되는 거죠. 지식을 나누려면 뭔가 지식이 있어야 되기 때문에. 연구를 계속해야 됩니까? 어쩔 수 없는 것 같아요.
DJ/GUEST,3966.5,3975.03,8.53,3,2,"SPEAKER_03,SPEAKER_04",음악하고도 비슷하게 저도 지인들 중에 음악하시는 분들이 많은데 평생 연습을 해야 된다고 그러시더라고요. 결국은. 연습을 하면 바로 은퇴해야죠.
DJ/GUEST,3975.31,4031.68,56.37,9,2,"SPEAKER_03,SPEAKER_04",과학자도 똑같은 것 같아요. 평생 공부를 하고 특히 중요한 것은 이 세상에 대한 호기심을 계속 가지고 있어야 되는 것 같아요. 지금은 대학 교수님들도 많이 바뀌 셨네. 예전에 제가 대학 다닐 때만 해도 30년 된 노트를 30년 내내 가르치시는 분들도 계셨거든요. 대부분 교수님들은 그렇지 않습니다. 우리가 생각보다 그렇게 이상한 사람들은 아닙니다. 저는 그래도 제 친구 고등학교 동창 중에 학교 다닐 때 진짜 공부 안 하던 애가 있었거든요. 매일 놀고 매일 축구하고 그래서... 쟤는 참 큰일이다 이랬었는데 나중에 알고 봤더니 이 친구가 나중에 마음을 다 잡고 열심히 공부해 가지고 독일에 유학 가서 박사 학위 받아 가지고 와서 대학교수로 이제는 은퇴했죠.
DJ/GUEST,4032.12,4052.27,20.15,10,2,"SPEAKER_03,SPEAKER_04",그럼 진짜 천재신 거죠. 특히 독일에서 박사 받기는 진짜 어렵거든요. 진짜 어렵다고 그러더라고요. 네. 우선 언어가 어렵기 때문에 성인이 돼서 독일에 가서 독일어를 공부하고 독일어로 박사를 딴다라는 것은 진짜 어려운 것 같아요. 진짜 어려운군요. 그런데 따셨잖아요. 저는 독일에서 자랐죠. 저는 독일어가 거의 모국어입니다. 독일에서 자라셨어요?
DJ/GUEST,4052.29,4082.73,30.44,6,2,"SPEAKER_03,SPEAKER_04","11살 때부터 독일에서 자라서. 11살 때 이민 가신 거예요? 저희 가정 상황으로 그쪽으로 가게 됐고 어렸을 때부터 독일에서 자랐고 15년 정도 독일에서 자라고 그 이후에 박사학위 끝내고 미국에 가서 10년 넘게 살고 세상을 한 바퀴 돌고 이제 10년이 넘었네요. 한 12, 13년 전에 속아서 한국으로 납치돼서 왔습니다. 독일어를 그러니까 독일어가 더 편하신 거예요 한국어보다?"
DJ/GUEST,4082.75,4095.98,13.23,3,2,"SPEAKER_03,SPEAKER_04",상황에 따라서 좀 다른 것 같아요. 그러니까 이제 한국에서 오래 살았기 때문에 일상생활적인 대화는 한국어가 제일 편해요. 그렇지만 전문적인 얘기를 하면 전문적인 얘기도 과학 얘기는 영어가 제일 편합니다.
DJ/GUEST,4096.0,4113.97,17.97,8,2,"SPEAKER_03,SPEAKER_04",그런데 인문학이나 문학 그런 이야기는 독일어가 사실 제일 편해요. 저는 사실 꿈도 세 나라말로 꿉니다. 그렇기 때문에. 그러니까 김대식 교수가 저거네. 교수계의 차두리. 차두리 선수가 독일어 잘하거든요. 그러면 아까 새해 인사를 청취자들에게 독일어로 한번 해 주세요.
DJ/GUEST,4114.07,4122.53,8.46,3,2,"SPEAKER_03,SPEAKER_04",그럴까요? 네. 독일어?
DJ/GUEST,4123.93,4135.69,11.76,6,2,"SPEAKER_03,SPEAKER_04",무서워요. 독일어는 아주 무섭습니다. 팔코 음악 듣는 줄 알았어요. 팔코 음악. 오스트리아 분이 적었거든요. 팔코가 음악에 보면 중간에 독일어로 쫙 내레이션 하는데 진짜 멋있더라고요.
DJ/GUEST,4135.82,4168.28,32.46,7,2,"SPEAKER_03,SPEAKER_04",독일에서 자라고 나중에 미국으로 갔을 때 제 영어에는 독일 액센트가 엄청나게 들어있어요. 그래서 거의 아놀 슈와즈네거 같이 저는 영어를 합니다. 그래서 제가 미국에 있었을 때도 학교 같은 데서 영어를 하면 애들이 막 무서워하더라고요. 명령하는 것 같이 영어를 하기 때문에. 나쁘진 않아요 사실. 제가 디스크 자켓 처음 할 때 제가 발음이 좀 딱딱하게 제목들을 얘기하고 가수 이름 얘기하니까 너 무슨 독일어 하는 거냐 이런 얘기 들었거든요.
DJ/GUEST,4168.3,4190.91,22.61,12,2,"SPEAKER_03,SPEAKER_04",맞습니다. 이게 프랑서나 이탈리아어 하시는 분들은 약간 메릿을 받는 것 같아요. 부드럽다. 부드럽죠. 부드럽죠. 멋지다. 독일어는 아닌 것 같아. 뭔가 자꾸만 군대식 언어이기 때문에. 독일어 매력이 있어요. 독일어 고등학교 때 잠깐 배운 중학교 때. 다스 이스트 뭐 이런 거 밖에 몰라가지고.
DJ/GUEST,4190.93,4218.31,27.38,6,2,"SPEAKER_03,SPEAKER_04",그럼 뭐 이실리베이디시 그런 거 배우셨겠죠 당연히. 아인스 바이 드라이. 아인스 바이 드라이 폴리자이 아주 유명합니다. 자 김대식 교수하고 함께하고 있습니다. 광고 뒤에 이제 본격적으로 ai에 관한 얘기들을 나눠보도록 하겠습니다. 3부 4부 메디솔라 주식회사 주식회사 워키 뿌리담은 리얼 생화사비 주비푸드 경기주택도시공사에서 함께합니다.
