block_type,start,end,duration,segments,speaker_count,speakers,text
DJ,2308.55,2537.26,228.71,26,1,SPEAKER_14,"네, 오아시스의 샴페인 슈퍼노바 들었습니다. 3497번, 5024번 정은채 씨 통해 주셨네요. 올 한 해 팝업마켓의 가장 큰 뉴스 중에 하나가 오아시스 형제가 뭉쳐가지고 공연하는 거 아니에요. 내년 10월에 내한 공연도 지금 예정돼 있습니다. 예정돼 있는 거예요. 그 전에 또 싸워가지고 갈라서 그렇지는 않을 거예요. 왜냐하면 이게 일단 입금되면 해야죠. 오아시스 샴페인 슈퍼노바 자 이번에는 9263번으로 청해 주신 에릭 클랩튼 이 노래도 아주 유명한 노래죠 아 그 부인이었던 패티보이드 여사가 있습니다 배철수의 음악 캠프에도 출연했었죠 지금 박소영 작가 앉아있던 그 자리에 앉았죠 패티보이드 여사 원래 모델 출신이에요 비틀즈의 조지 해리슨하고 결혼했어요 조지 해리슨이 패티보이드가 그 당시에 모델 활동하고 있었는데 조지 해리슨은 리버풀 출신 아니에요 그리고 패티보이드는 런던에서 활동하던 그러니까 처음에 조지 해리슨이 좋아한다고 그랬을 때 시골 밴드 기타리스트가 촌스러운 사람이 날 좋아한다고 그래가지고 별로였던데요. 근데 뭐 비틀즈가 워낙 큰 밴드니까 그래서 결국 조지 해리슨하고 결혼합니다. 그때 나온 노래가 Something 비틀즈 에비로드 앨범에 있는 Something 이 곡이 가장 좋은 사랑 노래로 선정되기도 했고 패티보이드가 없었으면 이 노래 안 나왔을 수 있죠. 그런데 조지 헤리슨하고 친구였던 에릭 클래프튼은 그 친구 부인에게 또 홀딱 빠져가지고 그 명곡 데리겐도 도미노스라는 이름으로 발표한 레일라라는 락 음악계의 명곡이 있습니다. 그 곡을 만들었죠. 결국은 나중에는 패티보이드가 조지에리슨하고 이혼하고 에릭 클래프튼하고 결혼합니다. 그래서 에릭 클래프튼하고 결혼 당시에 어느 날 파티에 가려고 2층집에 살았는데 에릭 클래프튼이 준비 다 마치고 1층에서 기다리는데 패티보이드 여사께서 꽃단장 하느라고 시간 좀 걸리잖아요 여자분들 옷 입었다가 이 옷 아닌데 다른 옷으로 입어보고 그래가지고 무료해가지고 거기 앉아서 소파에 앉아서 기타를 치면서 노래를 만들었어요. 그 짧은 시간에. 그게 바로 이 노래입니다. Wonderful Tonight. 가사에 그대로 나와 있어요. 상황이. 에릭 클래프튼 9263번으로 청해 주셨습니다. Wonderful Tonight."
MUSIC,2564.76,2876.11,311.35,5,2,"SPEAKER_07,SPEAKER_08","She puts on her makeup And brushes her long, long hair And then she asks me I've got an aching head So I give her the car keys She helps me to bed And then I tell her As I tell her the lie You fill up my senses Like a night in a forest Like the mountains in springtime Like a walk in the rain Like a storm in the desert Like a sleepy blue ocean You fill up my senses Come fill me again Come let me love you Let me give my life to you Let me drown in your love I'll give my life to you I'll let me love you"
AD,2910.99,2935.81,24.82,1,1,SPEAKER_08,You fill up my senses Come fill me again 좋은 덴버 애니송 들었습니다.
DJ,2935.83,2992.49,56.66,11,1,SPEAKER_14,"5007번으로 청해 주셨네요. 이거 좀 미리 소개해드렸어야 되는데 아내 김용숙의 생일 축하해 주세요 하고 아내가 가장 좋아하는 또 아내의 컬러링 음악이래요. 김용숙 씨 늦었지만 며칠 지났지만 생일 축하합니다. 남편분 성함이 이문기 씨인데 저하고 동갑이시라는데 반갑습니다. 5007번입니다. 존 덴버의 Any Song, Eric Clapton, Wonderful Tonight. 두 곡 모두 아내 덕분에 만들어진 노래. 두 분 다 나중에는 이혼했어요. 사랑은 영원하지 않은가 봐요. 배철수의 음악 캠프입니다. 광고 듣겠습니다."
AD,2993.64,3218.09,224.45,28,5,"SPEAKER_05,SPEAKER_06,SPEAKER_07,SPEAKER_10,SPEAKER_12","건너오세요 당신의 퇴직연금이 원하던 글로벌한 세계로 내 연금 상품 그대로 중도해지 없이도 실물이 저는 지금이다 수익률이 중요한 퇴직연금은 글로벌 투자하는 연금 미래의 세 증권으로 원금 손실 유의 투자 전 상품 설명서 및 약관 필독 이치는 생활이야 지금 시작해 잇몸 건강은 영원하지 않아 이치하면서 사는 거야 대한민국 임몸약 판매 1위. 이치는 생활이다. 이치 페이스텝. 동화약품. IS동서는 봅니다. 쓸모없던 땅에서 친환경 건설의 내일을 세우고 폐기물에서 전기차의 새로운 미래를 만들고 아이들에게 희망의 세상을 열어주는 ESG 경영으로 더 큰 내일을 봅니다. IS동서. 나 김태리 영화제는 많이 가봤는데 여행제는 처음이네 2024 전지구적 여행 페스타 하나 국제여행제 올해를 빛낸 여행 수상작부터 세계여행권 추천까지 초특급 혜택 대개봉 12월 1일까지 하나투어 공식 인증 예약센터와 하나투어 앱에서 확인하세요 하나투어 들리세요? 소파에 대한 다우닝의 열정이 45년 경험과 노하우로 헤리티지를 지켜나갑니다. 가죽소파의 기준 다우닝 안녕하세요. 윤종신입니다. 이정하입니다. 탄탄한 내일을 위해 함께 들어볼까요? 퇴직연금! 신한은행! 인생몰리 보고 안정적 퇴직연금은 탄탄한 신한은행 퇴직연금 투자 전 설명 점수 상품 설명서 약관 틀도 원금 손실 발생 가능 및 투자자 귀속 IRP 수수료 최저 0.21%이며 홈페이지 참고 싱크볼 바꿀 때 되셨죠? 신크대를 바꾸는 싱크볼 백조 싱크볼 오래된 싱크대 이제 싱크볼만 바꿔보세요 60년 주방 전문 백조 싱크 백조 싱크 엄마는 치킨버거를 만들어준 적이 없어 KFC 오리지널 치킨이 버거로 재탄생 커넬 오리지널 3,900원 KFC 안녕하세요. 통계청장 이영일입니다. 신뢰받는 국가통계는 국민의 응답으로부터 시작됩니다. 우리청은 행정자료를 활용한 효율적인 통계생산으로 국민의 응답부담을 최소화하기 위해 노력하고 있습니다. 하지만 행정자료만으로는 파악하기 어려운 다양한 경제, 사회적 현상을 국가통계에 담기 위해서는 여전히 국민 여러분의 소중한 응답이 필요합니다. 통계는 우리 삶의 길잡이입니다. 그 시작인 통계조사에 국민 여러분의 적극적인 참여를 부탁드립니다. 이 캠페인은 통계청과 함께합니다."
DJ,3218.11,3243.12,25.01,7,1,SPEAKER_14,"백철수의 음악 캠프입니다. 1, 2부 끝곡은 로빈 기입의 줄리엣입니다. 로빈 기입은 비지수 형제 중에 하나입니다. 둘이 쌍둥이에요. 베리 깁이 맏총이고 모리스 깁하고 로빈 깁은 쌍둥이. 로빈 깁의 줄리엘. 3부에 다시 만납니다."
AD,3369.01,3610.41,241.4,46,5,"SPEAKER_03,SPEAKER_05,SPEAKER_06,SPEAKER_07,SPEAKER_10","꿈꾸는 당신이 아름답습니다 어느 소설가가 해외 작가 모임에 갔다가 두 유럽 작가와 친해졌답니다 하루는 그 중 한 명이 농담 반 진담 반으로 말하길 글을 잘 쓰고 싶어? 그럼 반지를 껴 그게 무슨 소리냐고 물으니 불가리아 옛날 전설인데 양쪽 새끼손가락에 반지를 끼면 그 동그라미가 우주의 길을 모아줘서 좋은 글을 쓸 수 있대 픽하고 웃었지만 다음 날 아침 얘기를 함께 들은 다른 친구가 방문을 두드렸다죠. 시내 반지 사러 안 갈래? 지푸라기라도 잡아서 잘하고 싶은 마음은 동서고금 이심전심 다들 똑같습니다. mbc 캠페인 꿈의 지도 aip tv sk 브로드밴드와 함께합니다. 지금 시각은 6시 57분입니다. 아크릴 모든 것 에드피아몰 반쪽 물구츠 모든 것 에드피아몰 실사출력 모든 것 에드피아몰 에드피아몰! 에드피아몰! 다양한 기프트 판총물도! 에드피아몰! 아 요즘 진짜 왜 이렇게 머리가 빠지는 것 같지? 야 너 두피 관리 안 하냐? 두피 관리? 야 두피 관리는 지금부터 맨날 해야 돼 두피 관리를 어떻게 맨날 해? 야 너 몽잘 안 써봤어? 몽잘? 야 봐봐 이게 모발 탈락수 61% 감소에다가 모발의 힘 55% 증간돼 이게 좋은 것도 있는데 왜 이렇게 안 쓰고 뭐 했냐? 야 그 이름이 뭐라고? 몽잘 몽잘 바리스칼프 샴푸야 너 이거 받아 적어 보건관리자님 직원 건강관리 어떻게 하고 계세요? 다운로드 한 번으로 손쉬운 건강 데이터 관리부터 포인트 시스템을 통한 간편한 인센티브까지 한 번에 다 해주는 헬피로 관리하죠. 앱 하나로 그게 다 된다고요? 그럼요. 이제 건강 캠페인은 헬피와 함께하세요. 헬피. 고퀄리티 책자를 빠르게 받아보자 어디에서? 와우에서 요즘 닥칠 어디? 요즘 홍보 어디? 요즘 인쇄 어디? 인쇄는 와우프레스 두통 참을까? 치통 견딜까? 생리통 버틸까? 통증 다 잃으지 말고 개보린 한 알로 빠르고 말끔하게 한 알로 싹 두통, 치통, 생리통엔 한 알로 싹! 맞다 개버린! 삼진제약 올겨울 따뜻해지는 주문 수미수미 따수미 조보아의 따수미 텐트 야 미안 나 진짜 중심얼럴 안 챙겨왔어 너는 그게 뭔데요? 그 아랫도리에 딱 바르고 씻어내면 시원해지는 거 있어 아 그럼 좋아요? 중심얼럴 내가 저번에도 아랫도리에 딱! 겨드랑이에 딱! 얼마나 시원한데 나 이거 없으면 샤워 못해 빨리 갖고 와 얼럴 하이! 중심! 오늘 한돈 먹을까? 좋지! 한돈농가가 정성껏 키워 믿고 먹을 수 있고 헬스업 인증으로 안심하고 먹을 수 있고 신선함에 영양까지 풍미 가득 우리 돼지 한돈이면 다 좋아 아 침 넘어간다 여기 한돈 주세요 한돈 구매는 한돈몰과 한돈인증점에서 돼지고기 구매할 땐 원산지를 꼭 확인하세요 영양도 맛도 신선함도 국대급 한돈에서 7시를 알려드립니다"
DJ,3625.2,3698.49,73.29,3,1,SPEAKER_14,"매주 일요일 3, 4부 썬데이 스페셜입니다 가을은 재즈의 계절 다들 이렇게 얘기하잖아요 그럼요 물론 재즈 음악을 다른 계절에 들어도 괜찮습니다만 가을에 들으면 예술이거든요 자 그래서 오늘 썬데이 스페셜에서는 곧 우리나라에서 공연을 갖는 재즈 보컬리스트 헤일리 로렌의 멋진 음악들 3부에 보내드리구요 4부에는 재즈 음악의 가장 진수 또 가장 전성기는 아 스윙 재즈 빅밴드 재즈 시절이거든요 그때는 재즈 자체가 그냥 팝 음악인 시절이 있었어요 4부에서는 빅밴드 재즈 곡들 멋진 곡들 몇 곡 소개해 드립니다 자 먼저 헤일리 로렌 이 곡은 뭐 여러분 다 아시는 곡일 거에요"
AD,3700.53,3724.04,23.51,1,1,SPEAKER_09,퍼랩스 퍼랩스 퍼랩스 자 이 곡으로 출발합니다 키스하스 키스하스
MUSIC,3728.68,3839.11,110.43,3,1,SPEAKER_09,"a million times i've asked you and then i ask you over again but you only answer You're wasting your time thinking, thinking about what you want the most, until when, until when And so the days go by And I'm desperate And you're answering Maybe, maybe, maybe Maybe, maybe, maybe"
DJ,3845.64,3898.61,52.97,9,1,SPEAKER_14,"퍼랩스 퍼랩스 퍼랩스 원래 이게 뭐 키사스 키사스 키사스입니다 1947년에 쿠밤쥐선 오스발드 파레스가 작곡한 곡이에요 정말 많은 가수들이 불렀죠 맥킹 콜 빈 크로스비 뭐 최근에 마이클로브 블랙까지요 또 락밴드 케이크가 부른 버전도 아주 유명하죠. Perhaps, Perhaps, Perhaps. 노래 참 잘하죠. 헤일리 로렌. H-A-L-I-E-L-O-R-E-N. 헤일리 로렌의 멋진 음악. 이 곡도 너무나 유명한 곡이죠. A White Shadow Pair. 광고 뒤에 듣겠습니다."
AD,3900.22,3940.18,39.96,4,2,"SPEAKER_06,SPEAKER_12","지금 직장인에게 가장 필요한 능력은 인내력 정보력 기획력 영업력 아 삼성금융연금력 삼성생명, 삼성화재, 삼성증권, 삼성자산운용이 함께 연금력을 만들어갑니다. 삼성금융 퇴직연금. 원금 손실에 유의하시고 자세한 내용은 삼성금융참조."
MUSIC,3990.02,4012.42,22.4,1,1,SPEAKER_09,but the crowd called out the boy and the room was humming harder as the ceiling flew away when we called out
AD,4014.98,4044.36,29.38,1,1,SPEAKER_09,한글자막 by 한효정 한글자막 by 한효정
MUSIC,4076.2,4160.8,84.6,3,1,SPEAKER_09,"you said there is no reason and the truth is plain to see yet i wandered through my playing cards and i would not and i would not I'm one of sixteen best of virgins Who were leaving for the coast And although my eyes were open They might, they might just as well have been closed And so it was As the millet told us tale They had a face that first just goes late Turned whiter shade of pale Turned whiter, whiter shade"
DJ,4203.98,4395.52,191.54,26,1,SPEAKER_14,"Shade of Pale Turn to White Shade of Pale White Shade of Pale 이렇게 재즈로 편곡해놓으니까 아주 멋지죠 재즈 보컬리스트 헤일리 로렌 1984년생이에요 재즈계에서는 굉장히 유명합니다 물론 청취자들 중에는 이름 처음 들어볼 수도 있습니다만 어려서부터 에타 제임스, 패시 클라임, 애니 레녹스, 세라 맥락 클란의 음악을 많이 들었다고 해요 그리고 무엇보다 조니 미첼의 음악을 진짜 많이 들었답니다 13살 때부터 노래를 작곡을 하기 시작했고요. 18살에 빌보드에서 주최한 월드송 콘테스트에 참가해서 우승을 합니다. 2006년에 데뷔 앨범 풀서클을 발표했고요. 현재까지 재즈음악계에서 10장의 정규 앨범을 발표하면서 꾸준하게 활동하고 있습니다. 자 이제 곧 우리나라에서 공연을 갖습니다 12월 21일 토요일 오후 6시 노들썸 라이브하우스에서 라플 빅밴드라고 우리나라 밴드 대규모 빅밴드와 함께 공연을 합니다 어이! 배철수익마켓 캠프에서 출연했던 마리아 킴이 이 빅밴드의 지휘 및 편곡을 맡았네요. 자, 헤일리 로레. 이 곡은 엘리 마 러브. 이거 레이첼스 버전이 아주 유명하잖아요. 이게 원래는 일본 밴드 서던 올스타즈입니다. 일본 친구들한테 이렇게 얘기하면 잘 못 알아들어요. 서던 올스타스, 사잔 올스타스. 이렇게 발음해야 잘 알아듣습니다. 일본에서는 진짜 유명한 배인데요. 일본의 송골매 정도 되는 거죠. 미안해요. 송골매보다 훨씬 더 시트곡 많이 낸 것 같아요. 서던 올스타스의 원곡을 여러 가수들과 커버를 했어요. 그중에 레이차스 버전이 제일 유명합니다. 엘리 마 러브 이 곡은 에디트 피아프의 대표곡이죠. 라비앙 로즈 두 곡을 듣겠습니다. 먼저 엘리 마 러브"
MUSIC,4410.87,4613.14,202.27,6,1,SPEAKER_09,"There were times when I left your heart in pain Time again turned and walked away I get to amble and justify Won't be happy in this world if you're not by my side Oh Ellie my love so sweet You'll be on my mind Drink with me won't you baby We're gonna make it right this time There's no one else like you Anything you want I'll do Mm Ellie I love you So sweet yeah yeah Oh Ellie, oh Ellie, my love, so sweet My heart told me to break away Now I'm out here far away I wish that I could hold you in the night Then I'd wake up to a morning that is warm and bright Oh Ellie, Ellie my love so sweet Smile for me won't you baby Forever you'll be on my mind Drink with me won't you baby We're gonna make it right this time There's no one else like you Anything you want I'll do Oh Ellie my love so sweet For me won't you baby Forever you'll be on my mind Oh Ellie, Ellie my love So sweet Oh Ellie, Ellie my love So sweet"
AD,4634.5,4726.33,91.83,8,1,SPEAKER_09,내 눈이 내 눈을 내밀어 웃음이 그의 목을 부숴버린다. 여기가 그의 입술이 그의 입술을 닦아낸다. 그녀는 저의 손 속에서 저의 목소리를 들었습니다. 그녀는 저의 목소리를 들었습니다. 그녀는 저의 목소리를 들었습니다. 그녀는 저의 목소리를 들었습니다. 그녀는 저의 목소리를 들었습니다. 에이 데쿤 젤 아펠쏘아 아 러쥔 사자마
MUSIC,4751.96,4769.3,17.34,1,1,SPEAKER_09,I see Lafayette on Rosa I've been a world apart A place where roses bloom
AD,4795.35,4817.49,22.14,1,1,SPEAKER_09,사랑의 밤이 끝난 후 다시 돌아올 수 있기를 바랍니다 사랑의 밤이 끝난 후 다시 돌아올 수 있기를 바랍니다
MUSIC,4821.22,4834.48,13.26,1,1,SPEAKER_09,When he holds me in his arms He speaks to me from below I see life in pink
AD,4836.24,4886.38,50.14,7,2,"SPEAKER_06,SPEAKER_09","내 사랑의 말, 모든 사람들의 말, 그것은 뭔가를 해준다. 그것은 내 심장에 들어있는 것이다. 그것은 내 마음의 행복을 알고 있는 것이다. 너는 나, 나는 너의 삶 속에 있는 것이다. 그녀는 나의 삶 속에 있는 것이다. 나는 당신을 알게 된다. 나는 당신을 알게 된다."
DJ,4892.7,4944.54,51.84,7,1,SPEAKER_14,이 음악을 들으면서 누가 가을은 제재계절이라는데 반대하실 분 한번 나와보실래요? 없으실 겁니다 자 헤일리 로렌의 멋진 곡 엘리 마 러브 그리고 라비앙 호우즈 두 곡을 들었습니다. 계속해서 이 곡은 1945년에 발표된 곡인데 이 곡도 정말 많은 가수들이 커버를 했는데 넥킹 콜 버전이 제일 유명하긴 해요. I love you for sentimental reasons 그리고 가을이면 꼭 들어야 되는 Autumn Leaves 두 곡 듣겠습니다. I Love You for Sentimental Regions
MUSIC,4964.32,5203.27,238.95,6,1,SPEAKER_09,For sentimental reasons I hope you do believe me I'm giving you my heart I love you And you alone were meant for me Please give your loving heart to me And say we're never apart I think of you every morning For sentimental reasons And I hope that you do believe me Cause I've given you my heart Please give your heart to me I think of you every morning And I dream of you every night I'm never lonely Whenever you're in sight I love you I love you I love you For sentimental reasons You do believe me Cause I've given you my heart I've already given you my heart I've given you my heart
DJ,5215.01,5237.4,22.39,3,1,SPEAKER_14,"I love you for sentimental reasons 자, Autumn Leaves는 그렇게 많이 못 나가겠네요. 헤일리 로렌의 멋진 음악들 함께했습니다. 4부에는 빅밴드 재즈의 명곡들 함께합니다."
MUSIC,5237.42,5324.57,87.15,4,1,SPEAKER_09,Drift by my window The autumn leaves Turn red and gold I see your lips The summer kisses The sun burning I used to hope Since you went away The days grow long And soon I'll hear I'll hear Old winter songs i miss you most of all my darling when all
AD,5327.33,5609.01,281.68,29,6,"SPEAKER_04,SPEAKER_05,SPEAKER_06,SPEAKER_07,SPEAKER_10,SPEAKER_18","이 소리는 더 경기패스 가입자들의 환급금 쌓이는 소리입니다. 그래서 이번 달에도 우와! 2만 9천 원이나 꽂혔어! 우리 네 식구 환급금 맞추면 8만 원이 넘는데? 이거네! 벌써 100만 명이나 쓰는 이유! 환급이 무제한 더 경기패스! 입학이 곧 취업인 대학 한국폴리텍 대학 취업하고 싶은 사람 누구나 전국 40여 개 캠퍼스 어디나 직업 계획이 필요할 땐 언제나 AI 반도체 등 신산업에서 뿌리산업까지 기술을 선도하는 입학이 곧 취업인 대학 한국폴리텍 대학 신입생 모집 중 지금 지원하세요 요즘 환경오염 사고도 많이 발생하던데 기업 운영하는 입장에서 사고가 발생할까 늘 불안하고 긴장되네 마을 인근에 공장이 있던데 혹시나 사고가 나지 않을지 피해 보상받지 못하는 경우들도 많다던데 걱정이네. 환경책임보험은 환경오염 사고 발생 시 피해자가 신속하게 배상을 받을 수 있도록 하는 안전장치입니다. 환경을 지키고 국민을 지키는 환경책임보험이 있어 우리 동네 오늘도 안심, 대한민국 내일도 안심. 이 캠페인은 환경부와 환경책임보험사업단이 함께합니다. 복잡한 연금을 쉽게. IBK 기업은행 연금이지 협찬. 날씨와 생활입니다. 새로운 한 주 시작되는 내일 오늘과 비슷한 무난한 가을 날씨 이어지겠습니다. 다만 오후부터는 하늘 차차 흐려져서 서쪽 지방부터 비가 시작되겠는데요. 이 비가 모레 화요일에는 전국으로 확대되겠고요. 가을빛이고 강수량이 많겠습니다. 특히 제주와 남해안에 큰 비가 예보돼 있습니다. 비가 지난 후 수요일 오후에는 찬바람이 몰려오면서 기온이 더 큰 폭으로 떨어지겠고요. 주 중반부터 눈이나 비 소식이 자주 들어 있습니다. 급변하는 날씨에 건강관리 잘 하셔야겠고 기상정보도 잘 확인하셔야겠습니다. 한편 청주 영덕강 고속도로 영덕 쪽으로 화서 1터널 부근 사고로 1차로가 막혀있고 뒤로 1km가 밀립니다. 연민주입니다. 복잡한 연금을 쉽게 IBK 기업은행 연금이지 협찬 날씨와 생활이었습니다. 이 시각 세계였습니다. 시청해주셔서 감사합니다. 시청해주셔서 감사합니다."
