block_type,start,end,duration,segments,speaker_count,speakers,text
DJ/GUEST,866.62,887.81,21.19,8,2,"SPEAKER_02,SPEAKER_03",아유 감사합니다. 우리 소영님은 소현언니 핑크 니트 너무 이쁘다고. 아유 감사합니다. 본인 옷인가요? 네 저 저의 옷입니다. 아 진짜요? 요즘 이렇게 색이 있는 옷들이 좋아지더라고요. 예전에 무채색이 좋았는데 요즘은 색깔이 있는 거에 좀 끌리더라고요.
AD,887.83,888.35,0.52,2,0,,나예요 들고 있어요. 점점 새롭게 되었더라고요.
DJ/GUEST,888.33,897.27,8.94,3,2,"SPEAKER_02,SPEAKER_20",2815님은 영민님 이번엔 악역 아니신 거죠? 착한 얼굴로 악역하실 때 너무 짜릿하다. 네.
DJ,897.29,909.39,12.1,7,1,SPEAKER_02,악역입니다. 그런가요? 그랬나요? 네. 악역 같기도 하고 안 같기도 하고. 영화를 보시면 아시겠죠. 너무 또 재밌는 역할입니다.
AD,909.41,909.51,0.1,1,0,,맞습니다.
DJ/GUEST,909.49,937.12,27.63,3,2,"SPEAKER_02,SPEAKER_03",2838님은 소연씨 배우로서 라디오 출연은 처음이냐고 네 처음입니다 한 8년만에 이제 라디오를 하는 것 같아요 그래서 오늘 좀 떨리더라고요 아유 그래도 가수 때 해봤던 게 있어서 괜찮습니다 힘들 땐 선배인 캔디한테 기다려요 세상에 대학 동문이라고요 연극과에요? 네 안녕하십니까 선배님. 아 몇 기에요 몇 기?
DJ/GUEST,937.14,968.54,31.4,13,2,"SPEAKER_02,SPEAKER_20","아 그렇군요. 제가 47기인데 와 기수 차이가 많이 나네요. 제가 06학번 소연씨가 1호학번. 네 1호학번입니다. 세상에. 소연씨 와 너무 반갑네요. 와 진짜 더 잘해줘야겠어. 감사합니다. 연기를 너무 잘해가지고 와 이러면서 봤는데 더 잘해줘야겠네. 우리 정희님은요. 한국의 장국영, 김영민 배우. 어릴 때부터 홍콩 배우들 닮았다는 얘기를 많이 들었다던데 진짜 잘생겼다고. 감사합니다."
DJ/GUEST,968.57,999.42,30.85,8,2,"SPEAKER_02,SPEAKER_20","너무 부끄럽습니다. 그 영화 찬실이는 복도만치에서 장국영 귀신 역으로 나왔는데 와 맞아. 오 진짜네 이러면서 봤던 기억이 있어요. 그렇게 봐주셔서 너무 감사하고요. 그때 장국영 역할을 하면서 그 장국영 돌아가신 장국영 형님이 하셨던 연기들 다 다시 찾아보고 움직임, 눈빛 이런 거 한번 다시 한번 돌이켜봤었어요. 그래서 그렇게 봐주시면 너무 감사하죠."
DJ/GUEST,1003.8,1018.24,14.44,6,2,"SPEAKER_02,SPEAKER_20",런닝까지 직접 입고 나온 게 너무 반가웠어요. 춤도 열심히 연습하셨다고요? 그때 만보춤? 네. 트레이드 마크시잖아요. 춤도 연습하고 런닝도 혼자 입어보고 부산영화제 가서 팬티 입고 춤도 춰보고 맞다 맞다 맞다.
DJ/GUEST,1019.43,1045.12,25.69,9,2,"SPEAKER_02,SPEAKER_20","약간 늘어진 러닝도 직접 이렇게 연구를 하신 건가요? 네. 세상에. 어릴 때부터 장국영, 유덕화, 양조희 배우 닮았다는 얘기를 많이 들으셨대요. 어떤 배우 가장 좋아하세요? 저는 그때 당시에 홍콩 영화가 붐이었잖아요. 그래서 그 배우들 다 좋아하고요. 그래서 그런지 그때는 홍콩 영화 배우 닮았다는 얘기를 많이 들었습니다. 양조희 배우도 좋아하고 장국영 배우도 좋아하고요."
DJ/GUEST,1045.23,1070.49,25.26,8,2,"SPEAKER_02,SPEAKER_03",여러분 찬실이는 복도 많지 꼭 보셔야 합니다. 장국영님이 살아 숨쉽니다. 우리 4493님은 예전에 아육대에서 맞아요. 소연씨가 양궁돌이었잖아요. 요즘도 자주 혹시 하시냐고. 요즘은 자주 하지는 못하고요. 요즘 양궁카페 이런 데가 많이 생겨가지고. 그래서 가면 한번 해보고 싶다.
DJ/GUEST,1070.51,1120.25,49.74,12,2,"SPEAKER_02,SPEAKER_03",살아있나 이런 생각을 좀 하는데 해보지는 못했어요. 세상에 그때 코치님이 진로를 양궁으로 바꿔보는 게 어떠냐고 제안까지 받았다고. 근데 너무 재밌었어요. 제가 약간 집중해서 하는 운동을 좋아하나봐요. 그래서 하는데 생각보다 너무 재밌다 하면서 즐겁게 했었습니다. 이건 뭐예요? 양궁 동호인대회에서도 2위까지 했다고요? 네. 그때 한창 아육대회 할 때 코치님께서 동호인대회 하는데 한번 나가볼래? 이렇게 하셔가지고 한번 나가볼게요 했는데 정말 2등 했었어요 와 그거 하면서 연습을 해서? 네 아육대 하면서 연습했던 게 이제 동호인대회 나왔는데 그래도 2등을 하게 된 거예요 그래서 어머나 세상에 세상에 그분들은 되게 더 자주 연습하는데 와 이게 타고났네요
DJ/GUEST,1120.23,1177.37,57.14,8,2,"SPEAKER_02,SPEAKER_20",2800님은 영민씨 드라마 눈물의 여왕에서 용두리의 오은영 모습 낭만 너 영송이 너무 귀엽다고 실제 모습은 어떠냐고 이렇게 고민 상담 많이 해주는 편이냐고 영송이처럼 저는 친구들 선후배님들 만나면 잘 들어주는 편인 것 같아요 영송이랑 좀 비슷한 면이 있어요 제 얘기를 하는 것보다 많이 들어주는 스타일입니다 그게 다죠 그게 쉽지 않은데 세상에 이게 거의 매회 출연하셨는데 아 특별 출연이셨다고? 네. 아니 이거 이런 경우 있거든요. 적은 금액으로 그렇게 출연하시거든요. 몇 회차 안 된다든지 계속 부르는. 사실은 사랑의 불식착 때 박지은 작가님 인연이 돼서 또 불러주셔서 너무 감사해서 그냥 했는데 또 여기 뒤로 갈수록 재미있는 러브라인까지 생겨서 너무 즐겁게 작업했습니다.
DJ/GUEST,1177.39,1190.62,13.23,3,2,"SPEAKER_02,SPEAKER_20",이게 추가가 된 건가요? 아니면 원래 약속됐던 분량이었던 건가요? 원래 약속은 끝까지 대본을 못 받아서 그래서 어떻게 얘기가 대충 진행이 되겠다라는 얘기는 들었는데 이렇게 멋지게 역할이 진행될 줄 몰랐습니다.
DJ/GUEST,1190.6,1231.65,41.05,7,2,"SPEAKER_02,SPEAKER_20",그래도 진짜 큰 인기를 얻었잖아요. 이 작품이. 그때 장현주 씨가 시내타운에 나왔을 때 백현우 시스터 하면서 외국까지 알아봤었다고 이랬던 순간이 있냐고 하시네요. 사랑의 불시착이나 눈물의 왕이 너무 잘 돼서 일본에 대학로 홍보차 갔었는데 아직도 워낙 사랑의 부착 인기도 많고요. 엊그저께 우연히 명동 성당에 들렸다가 나오는 길이었는데 필리핀 부부께서 너무 드라마 잘 보고 있다고 그냥 정말 명동에서 지나가다가 뵀는데 알아봐 주셔서 너무 감사했습니다.
DJ/GUEST,1231.67,1277.84,46.17,11,2,"SPEAKER_02,SPEAKER_20",와 그렇군요. 여기서 우리 김영민 배우님의 신청곡 듣고 갈게요. 어? 되게 왜요? 에이핑크의 일도 없어? 아 네. 아 네. 왜 왜 왜 신청하신지 너무 궁금해요. 저희가 영화 소개를 본격적으로 하면 이해하실 거예요. 정말 제가 맡은 귀남이라는 역할은 1도 없습니다 그래서 1도 없어 골라봤습니다 이 곡을 평소에 즐겨 들으셨던 거잖아요 가사를 아실 정도면 즐겨 이미 노래를 알고 있었는데 저희들끼리 우리 시내타운 가서 신청곡을 해야 되는데 어떤 곡이 좋겠어 그랬는데 1도 없어가 단연 1위로 나왔습니다 알겠습니다 너무 재밌네요 우리 이 곡 듣고 다시 만나요 I'm so sick of lying
AD,1301.38,1439.22,137.84,2,1,SPEAKER_09,일부러 솔직히 매일 너의 목소리 기다리고 있어 처음처럼 마음을 훔쳐줘 너무 늦기 전에 일도 없어
DJ,1471.99,1486.7,14.71,5,1,SPEAKER_02,유진님이 선곡이 아주 센스 넘친다고. 귀남이가 떠올라서 빵 터졌대요. 이게 같이 나오신 우리 권수연님이 추천하신 곡이라고. 너무 재밌네요. 뭐가 1도 없을까요.
AD,1486.72,1487.03,0.31,1,0,,영화를 보시면 알게 됩니다.
DJ/GUEST,1487.01,1511.51,24.5,14,2,"SPEAKER_02,SPEAKER_03",혜연님이 미안해요 소연님. 소연님이 아이돌이라는 거 진짜 몰랐어요. 어제 딜리버리 보면서 진짜 웃고 웃고 왔는데 소연 배우님 이제 알았으니 우리 오늘부터 1위를. 1위입니다. 감사합니다. 진짜 맞아요. 모를 만큼 너무 잘하더라고요. 세상에 깜짝 놀랐어요. 진짜. 저는 오히려 이렇게 얘기해 주시는 게 너무 저한테는 칭찬이에요. 그렇죠. 그렇죠. 뭔가 아 걔가 계약?
DJ/GUEST,1511.61,1517.36,5.75,3,2,"SPEAKER_02,SPEAKER_03",이런 게 너무 좋고 저의 약간 목표였었거든요. 늘 항상. 성공하셨습니다.
DJ/GUEST,1517.74,1560.41,42.67,5,2,"SPEAKER_02,SPEAKER_03",9775님이 소연씨 영화 딜리버리 준비하고 촬영할 때 포미닛 멤버들의 응원을 많이 받았대요. 우리 현아씨는 간식차를 보내줬는데 우리 동생이 이렇게 잘 커줘서 고마워라고 보냈다고. 아직도 다 잘 지내시나 봐요. 저희 팀이 팀 끝나고 나서 조금 우여곡절이 있었는데 그래도 이제 시간도 지나고 하면서 이제 서로 응원해주고 이렇게 되었습니다 너무 좋죠 지연씨는 또 시사회 때 와서 응원도 해줬다고 맞아요 제일 먼저 와서 응원도 해주고 어렸을 때를 다 같이 보낸 멤버들이다 보니까 커서를 생각해본 적은 없는데 각자 위치에서 잘하는 걸 보면 그래도 너무 좋다.
DJ/GUEST,1560.73,1604.39,43.66,11,2,"SPEAKER_02,SPEAKER_20",든든하다. 이런 생각이 드는 것 같아요. 더 든든할 것 같아요. 7363님이 영민님 검색해보니까 외모 망언 남기셨었어요. 내 얼굴이 너무 동안이라 콤플렉스였다. 어려 보이면 좋은 거 아닌가요? 마동석 씨랑 동갑인데 촬영장에서 반말을 하니까 주변에서 버릇없고 동석이랑은 사석에서 알고 있어서 말을 놓고 지냈는데 영화 같이 찍는데 이렇게 저렇게 얘기하고 있는데 후배들이 지나가면서 이상하게 쳐다보는 거예요. 저 사람은 왜? 말을 함부로 하나. 그런 오해들을 가끔 봤습니다.
DJ/GUEST,1604.41,1621.58,17.17,5,2,"SPEAKER_02,SPEAKER_20","심지어 30대 중반에는 연극 에코스에서 10대 연기를 하기도 하셨다고. 그 앨런 역할. 30대 중반이셨구나. 많은 젊은 연극 배우들이 꿈, 로망 중에 하나인 작품이 배역인데 그때 해서 너무 영광이었습니다."
DJ,1621.6,1630.7,9.1,3,1,SPEAKER_02,"세상에 이게 가능하군요. 30대, 10대 연기. 우리 광고 듣고 와서 김영민, 권소연 씨와 함께 영화 딜리버리 이야기를 본격적으로 자세히 나눠볼게요."
AD,1666.84,1925.59,258.75,36,7,"SPEAKER_00,SPEAKER_01,SPEAKER_04,SPEAKER_05,SPEAKER_06,SPEAKER_09,SPEAKER_10","닥터피엘과 함께하는 SBS 캠페인 물은 생명이다. 양치할 때 사용하는 칫솔은 우리 입에 직접 닿기 때문에 그만큼 철저한 관리가 필요하죠. 사용 빈도가 높은 만큼 일주일에 한 번은 소독을 해주면 좋은데요. 살균효과가 뛰어난 소금을 물에 한 스푼 넣어서 끓여 식힌 뒤 칫솔을 담가 놓으면 소독이 됩니다. 또 소독만큼 중요한 게 바로 깨끗한 건조인데요. 습한 욕실 환경 때문에 건조가 어렵다면 건조 기능이 있는 칫솔 살균기에 도움을 받는 것도 좋겠습니다. SBS 캠페인 물은 생명이다. 우리 가족 깨끗한 물 이중필터 샤워기 닥터피엘과 함께합니다. 지키고 싶은 연인, 가족, 우리 아이, 건강, 농업, 그리고 지구를 위해. 나와 지구, 우리 모두를 지키는 방법. 커져라 친환경 농산물. 지구를 지키는 농부와 친환경 농산물 자조금관리위원회가 함께합니다. 바다의 맛이 살아있는 구룡포. 푸짐한 먹거리와 즐거움이 가득한 축제의 현장으로 여러분을 초대합니다. 11월 2일부터 12월 15일 매주 주말 오감을 만족시키는 구룡포 해양미식축제. 놓치지 마세요. 구룡포 해양미식축제. 안녕하세요, 박재범. 이창섭입니다. SBS 글로벌 보이그룹 어댓인 유니버설 리그가 11월에 찾아옵니다. 글로벌 K-POP 아이돌 데뷔를 위한 치열한 드림매치, 소년들의 여정에 함께해주세요. SBS 유니버설 리그는 매주 금요일 밤 11시 20분에 방송됩니다. Let's go! 그 수많은 날들 중 어느 날에 우린 만났다. 지구상 마지막 킴바이 코뿔소 노든과 그의 품에서 태어난 어린 펭귄의 바다를 찾아 떠나는 여정 뮤지컬 긴긴밤. 10월 15일부터 1월 5일까지 링크 아트센터 드림 드림 2관에서 초등학생 이상 관람가. 전국의 사장님들을 위한 세 글자 스피드 퀴즈 1위 라디오 채널은 SBS 1등 인터넷 라디오는 고릴라 두당없는 비용으로 고릴라에 광고하면 뭐가 쑥 매출 광고기 가성비 갑 지금 바로 고릴라 광고를 검색해보세요 고릴라 랄랄랄랄라 랄랄랄랄라 랄랄랄랄라 랄랄랄랄라 고릴라 sbs 생활정보 내륙을 중심으로 대설특보 지역이 늘어나고 있습니다. 중부지방과 일부 남부 내륙을 중심으로 대설특보가 발효된 가운데 경기도 강주와 서울 서남권 서부권에 대설경보가 발효됐습니다. 외출을 가급적 피하고 지하철 버스 등 대중교통을 이용해 주시기 바랍니다. 내일 오전까지는 전국 대부분 지역에 빗도는 눈이 내리겠습니다. 중부지방을 중심으로 많은 눈이 내리겠는데요. 강원과 경북권 내륙은 내일 오후까지 경기 남부는 내일 늦은 밤까지 고객의 생활을 편리하게 초혁신 디지털금융 NH농협은행과 함께합니다. 영화 같은 만남 영화 같은 날 영화 같은 사랑 영화 같은 밤 영화 같은 시간 영화 같은 꿈 매일매일이 영화 같은 하루 박하선의 시내타운"
DJ/GUEST,1927.83,2005.02,77.19,13,3,"SPEAKER_02,SPEAKER_03,SPEAKER_20","2부가 시작이 됐습니다. 여러분은 지금 배우 권소연이 사랑하고 배우 김영민이 사랑하는 박하선의 시내타운과 함께하고 계십니다. 감사합니다 반가운 문자가 왔어요 5064님이 영화에서 공달수 역으로 출연한 강태우라고 합니다 첫눈이 내리는 날이 영화에서 중요한 장면으로 나오는데 첫눈 오는 날 시내타운에서 영화 딜리버리 소식 관객분들께 전할 수 있게 돼서 행복하다고 경력이 1도 없던 제가 처음으로 출연한 주연작이라고 근데 너무 잘하시던데요 너무 매력있었어요 선배님들의 큰 배려로 근데 이분 되게 말씀이 많으시네요. 문자가 굉장히 기네요. 너무 감사했대요. 아무튼 요약하자면. 좋네요. 강영민, 가수연이었다고. 미담 그 자체라고. 따뜻합니다. 감사합니다. 영화 진짜 잘 봤습니다 연기 구멍이 1도 없었어요 다들 너무 잘하시고 너무 소중하고 너무 재밌고 너무 또 의미가 담긴 영화라서 여러분 꼭 추천합니다 너무 따뜻하고 스트레스가 풀리는 영화였어요 영화 딜리버리 지난주에 개봉을 해서 지금 바로 영화관으로 가시면 볼 수 있어요 이거 놓치시면 안됩니다 우리 소연씨가 영화 딜리버리 어떤 이야기인지 얘기해주세요"
DJ/GUEST,2005.0,2037.78,32.78,6,2,"SPEAKER_02,SPEAKER_03",네 저희 영화 딜리버리는 이제 유산 때문에 아이를 갖는 게 목표인 철부지 금수저 부부와 또 계획이 없던 임신을 하게 되는 백수 커플의 아이를 갖고 뭔가 좀 문제적 딜을 하는 그런 유쾌하고 살벌한 공동태교 코미디입니다. 굉장히 신박했습니다. 저희 시네타운은 두 분의 역할을 바꿔서 설명해요. 이게 좀 쉽지 않거든요. 네. 먼저 우리 영민씨가 소연씨가 연기한 오미자는 어떤 인물일까요?
DJ/GUEST,2037.8,2106.54,68.74,14,2,"SPEAKER_02,SPEAKER_20",이름 그대로 이름이 오미자잖아요. 다섯 가지 색깔이 있는 역할이라고 감독님께서 설명을 하시더라고요. 그런 거로 다섯 가지 색깔도 있고 하지만 다섯 가지 색깔을 넘어선 어떤 초감각적인 그런 배역 그런 느낌이 있는 배역이고요. 우리 권서연 배우의 얘기로 따지면 깡이 있고 뾰족한 어떤 그런 인물이라고 했는데 어렵게 살아가는 현대의 어떤 젊은 세대의 그 아픔 그리고 그 어떤 뾰족함을 간직하고 있는 그런 배역이라고 할 수 있겠습니다. 와 부담이 되는 거예요. 준비할 동안. 전에 영화 그 겨울 나는 그게 첫 주연작이었어요. 우리 소연 씨의. 그때 무려 이동진 평론가님이 이렇게 얘기를 하셨습니다. 권소연의 향후 화려하게 보고 싶다라고 관람평을 남기셨는데 이번에 진짜 난리가 났습니다. 너무 잘하더라고요. 후배라서가 아닙니다. 너무 잘하더라고요. 감사합니다 우리 반대로 소연씨가 영민씨가 연기한 정귀남은 어떤 인물일까요?
DJ/GUEST,2106.64,2154.57,47.93,5,2,"SPEAKER_02,SPEAKER_03",선배님이 하신 정귀남이라는 인물은 이름은 감독님이 말씀하시길 정자가 귀한 남자이다 라고 하더라고요 아까 1도 없어도 나왔죠 정자가 나쁜 말은 아니잖아요 그렇죠 그렇죠 네 그렇고 이제 뭔가 선배님이 가지신 부와 명예를 지키기 위해서는 조금은 비겁한 선택을 하게 되는 그런 인물인데요. 그래도 뭔가 선배님이 선배님의 매력으로 완전 밉진 않고 또 사랑스럽고 미워할 수 없게 매력적으로 연기하신 캐릭터라고 생각이 듭니다. 맞습니다.
DJ/GUEST,2154.59,2180.9,26.31,2,2,"SPEAKER_02,SPEAKER_03",너무 재밌는 캐릭터였어요. 보시면 이분이 나쁜 사람인지 안 나쁜 사람인지 계속 보게 되는 묘한 캐릭터였습니다 인간의 욕망이 과연 어디까지일 수 있나 그런 생각을 하게 됐는데요 근데 영화 딜리버리에서는 두 명의 권소연씨가 출연을 합니다 맞습니다 우리 권소연씨 그리고 동명이인 권소연씨가 또 출연을 하는데 이게 흔한 일이 아니잖아요 일부러 감독님이 이러셨을까요?
DJ/GUEST,2180.92,2216.95,36.03,5,2,"SPEAKER_02,SPEAKER_03","뭔가 일부러 하신 거는 아니었는데 아 그래요? 캐스팅 과정에서 좋은 배우들을 추천을 받는 과정에 딱 권소연 권소연이 있으셨대요 그래서 일단 이것부터가 우리는 코미디다 말씀을 하셨다고 하면서 저도 늘 항상 저를 검색하면 언니를 볼 수밖에 없어요 어떤 일과를 이제 지내고 계시는지 다 알 수밖에 없어서 늘 항상 응원하고 또 그랬었는데 이제 같이 촬영을 하게 돼서 너무 행복했어요. 현장에서는 뭐라고 촬영장에서 어떻게 해야 돼요? 소연 씨, 소연 씨 이러잖아요."
DJ/GUEST,2217.13,2226.18,9.05,4,2,"SPEAKER_02,SPEAKER_20","가장 편하게 큰 소연, 작은 소연. 키가 아니라 나이 선으로 가는 건가요? 너무 재밌네요. 큰 소연, 작은 소연."
DJ/GUEST,2226.16,2253.87,27.71,9,2,"SPEAKER_02,SPEAKER_20",그래서 배역 캐스팅 제의받고 그럼 이건 누가 해? 권소연이요. 그럼 이 역은 권소연이요. 1인 2역이야? 엇갈리셨겠어요. 너무 재밌네요. 우리 영민 씨는 2015년도에 영화 마돈나에서 또 다른 권소연 씨 큰 권소연 씨랑 또 호흡을 맞춘 적이 있잖아요. 근데 보니까 우리 영민님은 진짜 좋은 영화에만 나오시네요. 이 영화도 너무 잘 봤었거든요.
