block_type,start,end,duration,segments,speaker_count,speakers,text
AD,1003.4,1004.55,1.15,1,1,SPEAKER_10,랩몬
DJ,1045.05,1210.92,165.87,19,1,SPEAKER_04,"네 우리는 애니메이션 빅히어로에서 폴 아웃보이의 이모털스 듣고 왔습니다. 2015년에 개봉한 애니메이션 빅히어로 돈 홀 크리스 윌리엄스 감독의 작품이고 배우 다니엘 애니 라이언 포터 스콧 에디씨 주인공들의 목소리를 맡았고요. 천재공학도 형제 테디와 히로가 만든 힐링 로봇 베이맥스가 위기에 처한 도시를 구하고 슈퍼히어로로 거듭나는 과정을 그린 작품입니다. 미아님은 저는 김밥을 잘 못 싸서 재료 준비하면 남편이 김밥 싸요 남편이 손재주가 있어서 예쁘게 잘 쌌는데 이제는 두 딸이 결혼하니 쌀 일이 없네요 그렇구나 0229님은 김밥 얘기하니까 김밥 먹고 싶네 전 식은 김밥에 계란물 붙여서 구워 먹는 거 좋아요 아 근데 이거 되게 어렵지 않아요? 안까지 익기가 쉽지 않아서 안이 잘 안 익어가지고 안에 익히다 보면 막 타고 그래서 그냥 저는 적당히 익히고 전자레인지에 돌려서 익혀 먹는데 최근에 알게 됐는데 김밥 한 줄 몇 줄 남잖아요. 그럼 모아서 그거를 계란말이 하는 식으로 하다가 김밥 넣고 돌돌돌돌 말아서 먹으면 안에까지 잘 익고 맛있더라고요. 캔디네 집 김밥 꿀팁은 뭐냐고. 저는 진짜 밥을 조금 얹어요. 그러면 아이가 먹기도 좋고. 그리고 단무지나 일부러 하얀 단무지 쓰고. 뭐 그냥 집에 묵은지 있으면 씻어서 넣어보기도 하고 그럼 또 맛있는 것 같고 집에 또 그 볶은 멸치 있으면 넣고 진미채 있으면 넣고 아 근데 집 김밥은 어떻게 해도 맛있는 것 같아요 그리고 진짜 사 먹는 거랑 뭔가 달라요 뭐가 다른지 모르겠는데 아 그리고 저는 김밥에 참기름만 두르고 간을 안 해요 소금간 그럼 더 짜지더라고요 제 입맛에 단무지 있으니까 햄 있고 그러니까 아 먹고 싶네 자 우리는요 영화에 얽힌 이렇게 재밌는 사연들 보내주시면 시네타운 홈페이지 들어오셔서 게시판에 남겨주시면 사연 소개된 분들에게 백화점 상품권 드립니다. 영화는 방울방울은 카페인 부담 없이 맛과 향은 그대로 맥심 디카페인 커피 믹스와 함께해요. 박하산의 시내타운에서 준비한 문화선물이에요. 보고 싶은 작품 문자 또는 고릴라로 신청하세요. 아니면 시내타운 홈페이지 문화선물 게시판에 댓글을 남겨주세요. 영화 1승 예매권, 영화 리바이벌 69 예매권, 영화 아들들 예매권을 드려요. 애니메이션 그의 크리스마스에는에서 에드시런의 언더더트리 듣고 우리 다시 만나요."
MUSIC,1211.47,1397.45,185.98,8,2,"SPEAKER_09,SPEAKER_10","I'm alone this December It's the last light of the day Oh I can't help but wonder If you feel the same I guess I'll surrender to the tears and the pain And the cold we are under will remain You were the heartlight, my fire that died Waiting for morning sunrise there is nothing under the tree that i wished for i want you to come back to me and be like before have i lost you and nothing will ever fill the hole my heart will be here under the tree just letting you know I'm alone this December and the long nights they begin Still my mind's overthinking now whose arms you're in And were mine just an afterthought of needing to be kind Guess when we're out of sight it's out of mind There is nothing under the tree That I wish for I want you to come back to me And be like before Have I lost you? Nothing will ever fill the hole there is nothing under the tree that I wish for I want you to come back to me and be like before have I lost you? nothing will ever fill the hole my heart will be there under the tree just letting you know"
DJ,1409.08,1504.36,95.28,25,1,SPEAKER_04,우리 테레우스들의 이야기 볼게요. 0922님이 보라 보니까 손이 빠른 것 같다고 캔디. 전 메이크업 한참 걸리는데 풀메에도 티도 안 나고요. 제가 끝나면 바로 연극 연습을 가야 돼서 시간이 없어가지고 가면서 밥을 먹든 잠을 자면서 가든 해야 돼가지고. 아침에 출근할 때 보통 메이크업을 하는데 차 안에서 한 15분? 10분이면 이제 하는 것 같아요. 빨리 빨리 빨리. 이거 저도 19대부터 일을 해가지고 화장하는 거 잘 몰랐는데 그래서 미용실에 화장 수업이 있더라고요. 그래서 한 번 들었더니 되게 좋은 것 같아요. 그래도 그나마 좀 는 것 같아요. 6183님이 저 자랑 중 어제 생일이었는데 퇴근 후 화장대에 있던 선물입니다. 어머 눈이 펑펑 오는데 어머 남편이 아니라 4학년 아들이 셔틀 중간에 내려서 어머 세상에 꽃집 가서 사온 거래요. 남편이 전화하지 그랬냐고 하니 직접 줘야 엄마가 더 기뻐할 거라며 감동받았다. 예쁜 핑크색 장미네요. 감동이었어요. 혼자 골랐다는데 기특하고 저렴하게 또 해주신 대전 탐방초합 고백꽃집 사장님 감사합니다. 아이고 이 상원 나오면 안 되는데. 아무튼 감사합니다. 하트하트 두 개를 보내주셨어요. 어머 또 싸게 해주셨어요. 그러면 또 돈줄 내러 가야지. 와 너무 제가 다 감사하네요. 남편이었으면 좀 아 뭐야 이러고. 근데 아들이라니까 너무 훈훈하네요. 1부 끝곡은 영화 패밀리맨에서 모세다 데스의 에레스두입니다.
AD,1504.82,1868.52,363.7,29,8,"SPEAKER_05,SPEAKER_06,SPEAKER_07,SPEAKER_08,SPEAKER_11,SPEAKER_12,SPEAKER_13,SPEAKER_22","잠시 후 2부에는 박혜연 편집장님과 함께 위클리 매거진으로 돌아올게요. 닥터피엘과 함께하는 SBS 캠페인 물은 생명이다. 요즘 1인 가구 중엔 주기적으로 생수를 배달해 먹는 경우가 많은데요. 사용 후 버려지는 플라스틱 생수병은 분해되는데 오랜 시간이 걸려 환경을 오염시키죠. 이런 이유로 정수기를 놓지 않으니 부피와 가격적인 부담이 있다면 간이 정수기가 좋은 대안이 될 수 있습니다. 수돗물을 바로 받아 정수하기 때문에 편리하게 물을 마실 수 있고요 플라스틱 쓰레기도 훨씬 적게 발생하겠죠 우리가 매일 마시는 물 환경까지 생각해서 마신다면 더 좋겠습니다 SBS 캠페인 물은 생명이다 우리 가족 깨끗한 물 이중필터 샤워기 닥터피엘과 함께합니다 지키고 싶은 연인, 가족, 우리 아이, 건강, 농업, 그리고 지구를 위해. 나와 지구, 우리 모두를 지키는 방법. 커져라 친환경 농산물. 지구를 지키는 농부와 친환경 농산물 자조금 관리위원회가 함께합니다. 바다의 맛이 살아있는 구룡포 푸짐한 먹거리와 즐거움이 가득한 축제의 현장으로 여러분을 초대합니다. 11월 2일부터 12월 15일 매주 주말 오감을 만족시키는 구룡포 해양미식축제 놓치지 마세요. 구룡포 해양미식축제 안녕하세요 박재범, 이창섭입니다. SBS 글로벌 보이그룹 어댓인 유니버설 리그가 11월에 찾아옵니다. 글로벌 케이팝 아이돌 데뷔를 위한 치열한 드림매치, 소년들의 여정에 함께해주세요. SBS 유니버설 리그는 매주 금요일 밤 11시 20분에 방송됩니다. 렛츠고! 그 수많은 날들 중 어느 날에 우린 만났다. 지구상 마지막 킴바이 코뿔소 노든과 그의 품에서 태어난 어린 펭귄의 바다를 찾아 떠나는 여정 뮤지컬 긴긴밤. 10월 15일부터 1월 5일까지 링크 아트센터 드림 드림 2관에서 초등학생 이상 관람가. 전국의 사장님들을 위한 세 글자 스피드 퀴즈 1위 라디오 채널은 SBS 1등 인터넷 라디오는 고릴라 두당없는 비용으로 고릴라에 광고하면 뭐가 쑥 매출 광고기 가성비 갑 지금 바로 고릴라 광고를 검색해보세요 고릴라 랄랄랄랄라 랄랄랄랄라 랄랄랄랄라 랄랄랄랄라 고릴라 sbs 생활정보 강원권의 최고 10cm, 수도권과 충청권의 3에서 8, 서울, 인천에도 1에서 3cm의 눈이 내리겠는데요. 서울, 인천, 경기 북부는 오후에 경기 남부와 강원 내륙 산지는 밤에 대부분 그치겠습니다. 낮 기온은 서울이 4도, 대구가 9도, 광주가 10도로 어제보다 오르겠지만 내일 아침 기온 다시 영하권으로 떨어지며 춥겠습니다. 내일 또다시 비나 눈이 내릴 전망입니다. 서울의 현재 기온 2.6도입니다. 고객의 생활을 편리하게 초혁신 디지털금융 NH농협은행과 함께합니다."
DJ,1883.06,1924.46,41.4,7,1,SPEAKER_04,박하선의 시네타운 한 주간 영화계의 핫 이슈를 전해드립니다. 위클리 매거진 매주 새로운 영화 소식과 함께 찾아오고 있죠. 시네타운의 위클리 매거진. 이번 주에도 목요일에 찾아왔습니다. 더스크린 박혜연 편집장님이 함께해 주십니다. 어서 오세요.
AD,1924.62,1983.08,58.46,6,1,SPEAKER_25,안녕하세요. 눈길 괜찮으셨어요? 오늘 진짜 걸어오는데 바닥에 슬러시가 이렇게. 맞아요. 이만큼 쌓여있는 길을 슬러시 같은 눈길이 진짜 미끄러지기 조심하셔야 된다고 하더라고요 그래도 오늘은 좀 따뜻해서 눈 금방 녹을 것 같긴 해요 어제 다들 눈 많이 즐기셨는지 궁금했어요 저도 약간 이동해야 되는 일이 있어서 걱정은 되는데 눈이 너무 예쁘게 오는 거예요 저 좀 무서웠어요 이게 좀 나중에 이렇게까지 첫눈이 많이 온 적 있었나 무슨 뭐 기상관측 120년 만에 처음이라는 눈 이게 좀 안 좋아서 그런 거라는데 기후적으로 좀 걱정이 돼서 약간 영화 투모로우가 생각이 나더라고요 그러니까요 엊그제까지 가을이었는데 갑자기 겨울이고 이래서 아 기상이변인데 예쁜데 이 복잡한 마음을 어떡하지 이러면서 어제 하루를 보냈습니다 환경을 좀 생각을 해야 될 것 같더라고요 맞아요
DJ,1983.06,1990.13,7.07,2,1,SPEAKER_04,이번 주 극장에서 우리를 기다리는 영화들 뭐가 있는지 또 위클리 매거진에서 만나볼까요? 어떤 신작이 우리를 기다리고 있나요?
AD,1990.31,1995.7,5.39,1,1,SPEAKER_25,이번 주에 개봉과 동시에 박스오피스 1위에 오른 작품이 있어요.
DJ,1995.72,1996.68,0.96,1,1,SPEAKER_04,이겼나요?
AD,1996.7,2161.52,164.82,31,1,SPEAKER_25,위키들을? 넘어섰습니다. 반짝. 바로 모아나2인데요. 개봉 당일에만 어제 그 폭설을 뚫고요. 거의 20만 명이. 보셨어요? 극장에서. 대단하다. 이 바다의 모험을 보신 거죠. 이 모하나는 사실 그 전에 8년 전에 나왔어요 벌써. 8년 만에 후속편이 모하나 2로 돌아왔는데 모하나 자체가 보고 또 보는 애니메이션으로 되게 유명하더라고요. 한 번 틀면 또 끝날 때까지 봐야 되고 그리고 우연히 보게 되면 또 거기서 끝까지 보게 되는 이런 잠재적인 팬들이 2가 나오자마자 극장으로 달려가셨더라고요. 그리고 이제 모하나 2를 보신 분들은 어쩔 수 없이 모하나 3편을 기다릴 수밖에 없다. 그런 이야기로 미션을 보여줬습니다. 이야기를 조금 알려드리면 이제는 능숙한 항해사로 성장해서 이제 부족의 길잡이가 된 모하나. 한층 훌쩍 컸어요. 이 큰 바다의 연결자라는 타우타이라는 칭호를 받게 되는데 어느 날 이 부족의 어떤 최초의 타우타이라고 하는 바사라는 인물을 환영을 보게 돼요. 그리고 개시를 내립니다. 폭풍의 신의 저주가 걸린 한 섬을 찾아서 그 섬의 부족들을 구해내고 흩어진 다른 부족들을 연결해달라 이런 게시를 받게 되는 거예요 그러면서 이제 모하나가 다시 마우이와 함께 그리고 새로운 친구들과 함께 다른 부족을 찾아서 모험을 떠나게 되는 좀 더 큰 모험을 떠나게 되는 이야기가 이제 두 번째 모하나의 줄거리를 담고 있는데요 네 확실히 8년 만에 돌아와서 그렇기도 하고 전반적으로 캐릭터의 성장에 굉장히 중요하게 힘을 쏟았다라는 느낌이 들더라고요. 그러니까 갑자기 나 이제는 좀 어느 정도 성장했나? 나 이제는 잘 지내고 있나라고 할 때 다시 한 번 큰 일을 맡게 되고 그러면 또 한 번 지금까지와는 다른 알을 깨고 나가는 모험을 시작해야 되잖아요. 그래서 모아나투를 왜 이렇게 가족들이 잘 보시는지 알겠다라는 생각도 좀 들었어요. 그러니까 아이들과 엄마 아빠 가족들이 보면서 성장이 무엇인지에 대해서 되게 얘기하기 좋은 작품이라는 생각이 들더라고요. 이번에도 아오이 크라바로가 돌아왔고 또 드웨진 존슨도 귀여운 마오이로 돌아왔습니다. 이번에는 길이라는 주제에 맞춰서 길을 잃는 건 두려워하면 안 돼. 그리고 언제나 다른 길이 있어라고 얘기해주는 가족들이 보기 참 좋은 작품이다 이런 생각이 들더라고요.
DJ,2161.5,2167.49,5.99,1,1,SPEAKER_04,와우 개봉 당일 20만명을 불렀다니 이 러닝타임이 어느정도 되나요?
AD,2167.51,2369.79,202.28,15,1,SPEAKER_25,네 러닝타임이 아주 깔끔해요 99분 그래서 함께 보시기도 너무 좋을 것 같아요 확실히 보면서 옛날에는 컴퓨터 그래픽으로 바다는 참 어려워요 이런 얘기 많이 하셨는데 오하나투 보다가 이제 바다 다큐멘터리가 이 애니메이션 형태로 나올 수 있겠다는 생각이 들 정도로 바다가 진짜 화려하고 참 잘 만들었다는 생각이 들더라고요. 그리고 항상 언제나 속편의 법칙이 있잖아요. 스케일도 커져야 되고 새로운 캐릭터도 나와야 되고 모험의 배경도 새로워야 되고 버전업 스케일업은 확실하다는 생각이 들었어요 일단 이 바다의 풍광이 너무 아름다워서 어제 같은 경우는 진짜 이 눈이 한박 쏟아지는 이 현실에서 잠깐 바다로 여행 온 것 같은 그런 기분 느끼셨을 것 같기도 하고요 그리고 또 굉장히 새로운 캐릭터 특히 이번에는 귀여운 모아나 여동생이 시메아가 으아 진짜 저 캐릭터는 인형을 노리고 만들었다 생각이 들만큼 너무너무 귀엽습니다 처음에 말씀드린 것처럼 모아나2는 이야기가 다 끝나고 나면 아 3편 언제 나오지? 라는 생각을 할 만큼 3편의 이야기로 이야기를 확 끌어가거든요 그리고 또 재미있는 건 여기에 이제 모아나 실사 버전도 곧 개봉을 준비하고 있어요 이 번외편이랑 어떻게 이야기를 합칠지 그것도 좀 흥미로웠어요 디즈니 플러스가 사실은 이 작품을 OTT로 원래 풀려고 했었다가 극장판으로 만든 걸 보면 확실히 극장 관객들이 뭘 좋아하는지 딱 눈치를 챈 것 같다는 생각도 들었습니다 쿠키 하나 있고요 3편 기다리시면 됩니다 1편 안 본 사람도 봐도 될까요? 1편 보시고 보면 훨씬 좋아요 왜냐하면 1편의 성장의 이야기가 2편의 굉장히 중요한 모티프가 되기 때문에 보시고 보면 더 좋습니다 저도 어제 모하나2의 바다에 퐁당 빠졌대요 너무 재미있었다고 시간이 막 순삭이에요 그 정도에요? 모아하나 2가 박스오피스 1위에 오르면서 박스오피스 순위 또 궁금해지는데요 네 이번에 위키드가 한 단계 내려와서 지금 2위를 차지하고 있고 누적 관객수는 80만명 넘어섰고요 또 히든페이스 우리 김대우 감독님 송승헌 조여정 박지원 배우가 주연했던 히든페이스도 입소문 타면서 3위로 지키고 있습니다 48만명 관객을 동원했다고 하고요 4위는 글래디에이터 2 78만명 그리고 5위는 청설 78만명 73만 명 관객 동원해서 여전히 겨울에 따뜻한 멜로 보고 계시는 것 같아요 네 그럼 이번 주 고난도 퀴즈 한번 넘어가 볼까요? 네 8년 만에 돌아온 바다소녀의 모험담이에요 선조들의 부름을 받은 소녀는 이번에도 근육 부자 수호신 마우이와 함께 또 귀여운 동생과 함께 자신의 길을 찾아 환상의 모험을 떠나는데요 아우이 크라바로와 드웨인 존슨이 다시 뭉친 판타지 오션 어드벤처 이번 주 박스오피스 1위를 차지하면서 예순왕을 시작한 이 영화의 제목을 맞춰주세요. 1번 모하나 2. 2번 모하니 2.
DJ,2369.81,2415.64,45.83,15,1,SPEAKER_04,3번 이 인기 뭐예요 2. 다시 한번 알려드릴까요. 8년 만에 돌아왔습니다. 바다소녀의 모험담을 그린 디즈니 애니메이션이죠. 아우리 크라발호와 드웨인 존슨이 다시 뭉친 판타지 오션 어드벤처. 이번 주 박스오피스 1위를 차지한 이 영화의 제목을 맞춰주세요. 1. 모하나 2. 2. 뭐하니? 2. 3. 2인기 뭐해요? 2. 정답 아시는 분들은 지금 바로 고릴라나 샵 1077 단문 50원 장문 100원의 문자메시지로 보내주세요 참여해주신 분들 가운데 추첨을 통해서 선물 보냅니다 보내주시는 동안 우리는 나연의 오늘 정답인 영화의 나연의 저 너머로 듣고 우리 다시 만나요
