block_type,start,end,duration,segments,speaker_count,speakers,text
DJ,1896.21,2142.32,246.11,21,1,SPEAKER_22,"사람이 자기 소신이나 원칙을 지키면서 살고자 하면 오해를 많이 받게 된다. 고지식한 사람이라고 주위에서 불편해할 뿐 아니라 성경이 여린 사람인데도 고집불통, 벽창호 취급을 당한다. 살아생전 참 잘 살아왔기에 좋은 말만 들었을 것 같은 훌륭한 사람도 오해로 빚어진 모함과 흉과 뒷말에서 자유롭지 못하다 안성기 배우도 그랬다 그를 좀 아는 사람이라면 세상에 저런 인물이 있다니 놀랍다 소리를 할 만큼 착했던 그도 억울한 소리를 들을 때가 가끔 있었다 그는 터무니없는 중상에도 제대로 화조차 못 내는 사람이었다. 고래사냥, 겨울나그네, 깊고 푸른 밤, 적도의 꽃 등의 원작 소설을 쓴 최인호 작가는 함께 영화 작업을 하면서 안성기 배우를 많이 답답해했다. 그래서 본인 대신 나서며 큰 소리를 낸 적도 있었다. 분명 속이 상하는데 그걸 상대에게 격렬하게 항의하지 못하는 배우 대신 다혈질 작가가 나섰던 것이다. 마음이 여려 거절을 잘 못하니 험한 영화판에서 초년 고생을 많이 했을 국민 배우. 그런데 단단한 마음으로 매사에 맺고 끊기를 잘하는 사람도 오해와 모함 앞에 자기 방어를 잘 못한다 같은 성씨 집안 어른이 높은 관직에 올랐을 때 초급관리인 어떤 이에게 한번 만나자 연통을 넣었다. 문중에 검을 어른이 보자고 하면 당연히 찾아뵙는 게 도리인 시절인데도 그는 거절했다. 어른께서 이조판서로 계시는 동안은 저는 찾아뵐 수 없습니다. 인사권이 있으시니까요. 철수는 오늘 세상의 벽창호들 생각을 한다. 벽창호 이순신은 공사 구분에 융통성을 두지 않았다. 그는 덕수 이씨 집안 오른 율곡 이이에게 줄을 대기는커녕 오히려 그가 높은 자리에 있기에 만남의 자리조차 피했다. 임진왜란 때 혁혁한 물공을 세우고도 삭탈완직 투옥까지 당한 것은 다 그의 원칙주의 탓이 아니었을까? 유연한 처세를 따르지 않고 꼿꼿한 소신을 앞세우는 사람이 불편하고 못마땅한 이들은 괜히 그 사람을 못살게 군다. 안 그래도 되는데 그럴 수 있는 힘을 가지고 있으면 그 힘을 마음껏 휘두른다. 하지만 우리는 세상을 영리하게 살다간 사람을 마음에 두지 않고 바보처럼 벽창호처럼 살다간 사람을 오래오래 기억한다. 그의 한평생을 기리며 저절로 고개를 숙인다."
MUSIC,2229.52,2259.46,29.94,1,1,SPEAKER_06,With nightmares and with dreams Will no one lay the laurel leaf When silence drowns the screams Confusion will be my epitaph
AD,2316.66,2500.59,183.93,3,1,SPEAKER_06,감사합니다. 감사합니다. 날씨였습니다.
DJ,2653.83,2787.09,133.26,19,1,SPEAKER_22,"러닝타임이 조금 길긴 합니다만 들을만한 가치가 있는 정말 좋은 음악이죠 킹크림즌의 에피타프 들었습니다 7200번으로 정말 좋아하는 노래라 운전하다가 갓길에 세우고 문자 보냅니다 첫 수는 오늘을 듣고 나서 들으니 더욱더 좋네요 감사합니다 오늘 4부에는 고 안성기 형님의 배출수의 음악 캠프 출연했던 그걸 약간 편집해가지고 4부에 추모방송으로 보내드리도록 하겠습니다. 4부도 기대해 주시고요. 킹크림즌 에피타트 6시 44분, 45분 막 지났습니다. 5098번입니다. 항상 6시에 퇴근하고 7시 20분까지 집사람을 기다리면서 형님 방송 듣는데 하루에 힘든 게 다 없어지네요. 그만큼 형님 방송엔 힘이 있어요. 꼭 오래해 주세요. 감사합니다. 제가 오래하고 싶다고 해서 오래할 수 있는 게 아니라서. 제가 결정할 수 있는 문제가 아닙니다. 이건 사실은 청취자 여러분이 결정하는 거죠. 늘 얘기 드립니다만 청취자 여러분들의 요구가 있어야 되고요. 그다음에 또 제 건강 상태도 허락이 돼야 되고 여러 가지가 겹쳐 있습니다. 저도 오래 하고 싶습니다. 고맙습니다. 5098번. 김시현 씨가 제가 좋아하는 노래를 들으면서 삶을 한번 돌아보고 싶습니다 이 음악 들으면 괜히 그런 생각이 들긴 해요 The Beatles 입니다 In My Life"
MUSIC,2796.81,2922.61,125.8,3,1,SPEAKER_09,"There are places I remember all my life Though some have changed, some forever not for better Some have gone and some remain All these places have their moments I'll never lose affection For people and things that went before I know I'll often stop and think about them I'll never lose affection For people and things that went before I know I'll often stop and think about them In my life I love you more In my life I love you more"
AD,2932.47,2997.02,64.55,8,3,"SPEAKER_08,SPEAKER_18,SPEAKER_19",맛있는 돼지고기가 왔어요 우리 아이 도드람 우리 남편 도드람 우리 가족 도드람 든든해요 도드람 맛있는 도드람이 우리 집으로 왔어요 맛있는 우리 돼지 도드람 온라인에서도 도드람 올리지요 피부에 닿는 느낌 올리지요 올리지요 의료기기 광고심이 필 지금은 우리 아이 키 크는 시간 특히 더 늦기 전에 아이클 타임으로 키워주세요. 상담전화 1544-1919. 제조사 주서홍의 스퀘어. 판매원 두두리. 이 광고는 건강기능식품 광고입니다. 폐암 환자나 그 유가족은 직업병 산재보상 대상이라는 거 알고 계신가요?
GUEST,2997.04,3001.63,4.59,1,1,SPEAKER_17,과거 건설 현장이나 공장과 같은 환경에서 일했던 분이라면 가능합니다.
AD,3001.65,3003.33,1.68,1,1,SPEAKER_18,일용직도 가능합니다.
GUEST,3003.35,3007.82,4.47,2,1,SPEAKER_17,노무법인 폐가 직접 해결해드리겠습니다. 폐암 산재보상 전문.
AD,3007.8,3091.55,83.75,27,7,"SPEAKER_07,SPEAKER_11,SPEAKER_16,SPEAKER_18,SPEAKER_24,SPEAKER_29,SPEAKER_30","1544-7575 IS동서는 봅니다. 쓸모없던 땅에서 친환경 건설의 내일을 세우고 폐기물에서 전기차의 새로운 미래를 만들고 아이들에게 희망의 세상을 열어주는 ESG 경영으로 더 큰 내일을 봅니다. IS동서 싱크볼 바꿀 때 되셨죠? 싱크대를 바꾸는 싱크볼. 백조 싱크볼. 오래된 싱크대. 이제 싱크볼만 바꿔보세요. 60년 주방 전문 백조 싱크. 백조 싱크. 고규필 고객님. 어? 왔다. 재미가 와. 놀라움이 와. 혜택이 와. 재미있게 놀랍게 다양하게. 와보고 싶은 뱅크? 고규필도. 와 뱅크. 광주은행. 통합형 AI 고객센터? 믿고 맡길 수 있어? TTC, TWC는 달라. 비용도 효율도 모두 계란찌. 운영 비용 다운. 상담 퀄리티는 업. AI 전문기업 TWC. 통합형 AI 고객센터는 TWC."
DJ,3094.92,3120.14,25.22,5,1,SPEAKER_22,"배출수의 음악 캠프입니다. 1, 2부 끝곡은 뉴트럴스의 콘트렉트 그로서 작품 1번 중에서 아다지오 쉐도우스라는 부자가 있고요. 5, 3, 3, 4번으로 청해 주셨습니다. 고맙습니다. 3부에 다시 만납니다."
AD,3125.99,3127.55,1.56,1,0,,감사합니다.
MUSIC,3157.6,3217.49,59.89,2,2,"SPEAKER_06,SPEAKER_08","Wishing you to be so near to me Finding only my love in the night Waiting for the sun to shine again Finding that it's gone too fast To die, to sleep, maybe to dream Maybe to dream"
AD,3241.41,3243.68,2.27,1,0,,감사합니다.
MUSIC,3281.05,3320.97,39.92,2,1,SPEAKER_08,"To die, to sleep Maybe to dream Maybe to dream, to dream"
AD,3360.94,3607.05,246.11,26,7,"SPEAKER_08,SPEAKER_10,SPEAKER_11,SPEAKER_16,SPEAKER_18,SPEAKER_19,SPEAKER_30","꿈꾸는 당신이 아름답습니다 나무에 잎이 없는 겨울 풍경은 주로 회색 빛이죠. 그리고 아래쪽은 꽃과 풀 대신 흙이 많이 보여서 갈색이고요. 색깔은 사람 심리에도 영향을 많이 주는데 사람들이 편안하다고 느끼는 그림엔 나무 기둥과 낙엽, 흙에 새긴 브라운이 꼭 있다죠. 그리고 회색도 안정감을 느끼게 해서 일본에선 회사 면접에서 회색 양복을 입었을 때 합격률이 더 높게 나왔다는 실험 결과도 있습니다. 갈색을 자주 보고 안정을 중시하는 곳에 갈 때 옷을 회색 쪽으로 입으면 점수를 딴다 괜찮은 팁이죠? MBC 캠페인 꿈의 지도 SK 브로드밴드 소상공인 더드림 성공 패키지가 함께합니다 지금 시각은 6시 57분입니다 안녕하세요 이정재입니다. 70년 현대해상의 여정을 함께해주신 고마운 모든 분들을 위해 마음이 합니다. 현대해상 피부가 부들부들하니 온천 다녀온 것 같네 엄마 온천 갔다 왔어? 온천은 뭐하러 가 비드부들 바디워시 쓰면 되는데 우와 피부가 부들부들해 그치 피지가 55.6% 줄고 윤기는 17.6%나 증가한대 이름값 하네 몽잘 비드부들 바디워시 잘 만들었다 몽잘 아파 본 사람은 압니다 아프지 않은 일상이 얼마나 소중한지를 당신의 건강이 흔들릴 때 어떤 순간에도 당신을 지킵니다 줄기세포, 면역세포를 위한 EHL 바이오만의 솔루션은 이미 시작되었습니다. 당신을 지킵니다. 오늘 주문 내일 도착! 빠른 인쇄가 필요할 땐 와우프레스가 정답! 요즘 닥칠 어디 요즘 홍보 어디 요즘 인쇄 어디 인쇄는 와우프레스 커져라 친환경 친환경 농산물 무농약으로 믿고 먹지 친환경 농산물 유기농으로 건강하자 친환경 농산물 자조금 관리위원회가 함께합니다 친환경 농산물 코 입술 주름 개선을 위해 피부 깊은 곳부터 자연스럽게 PLLA로 부드럽게 채우다. 올리디아. 올리디아. 올리디아. 올리디아. 올리디아. 의료기기 광고 심의필. 입학이고 취업 졸업이고 취업 수원여자대학교 여성비도 양성 미래를 만드는 수원여자대학교 세상을 바꾸는 여성의 힘 수원 수원여자대학교 건강을 생각하는 With Us 생명을 존중하는 With Us 생명존중을 실천하는 위더스 제약에서 7시를 알려드립니다."
MUSIC,3623.47,3770.67,147.2,2,1,SPEAKER_07,"It's fine, it's cool You can say that we ain't nothing but you know the truth And guess I'm the fool With our arms out like an angel through the dark sun real I told you so You know I hate to say But I told you so"
DJ/GUEST,3825.16,3878.47,53.31,15,2,"SPEAKER_20,SPEAKER_22","네, 체펄 론. 굿럭 베이브 들었습니다. 김미경 씨가 청해 주셨네요. 고맙습니다. 노래 참 잘하죠? 박은영 씨도 맛깔나게 노래 잘하는 체펄 론. 노래 잘하니까 가수가 된 거죠. 21세기에는 사실 노래를 잘 못하는 사람도 가수가 되기는 합니다. 20세기에도 저 같은 사람은 가창력이 별로 없는데 가수가 됐으니까요. 그렇죠. 그런 적이 있었어요. 20세기에는 개성이 중요해가지고. 자, 배철수의 마크 캠프입니다. 광고 뒤에는 배순탁, 신혜림 씨와 함께 배신의 한 수 진행합니다. 3부, 4부 뿌리담은 리얼 생와사비 주비푸드 주식회사 워킷 메디솔라 주식회사 경기주택도시공사에서 함께합니다."
AD,3879.46,3937.83,58.37,11,5,"SPEAKER_08,SPEAKER_12,SPEAKER_18,SPEAKER_24,SPEAKER_26","맑은 물이 흐르고 온도 변화가 크지 않은 까다로운 곳에서 자라는 와사비. 주비푸드는 그런 와사비의 뿌리 부분만을 엄선해 사용합니다. 소비자들을 존중하기에 좋은 원료, 정직한 표기를 약속합니다. 안전화가 이렇게 편해도 돼요? 나도 모르게 집에까지 신고 간다니까요. 우린 발이 건강해야 하니까 안전화 아무거나 못 신어요. 내가 안전해야 가족이 안심하지. 그래서 난 꼭 워킹만 신어. 워킷 안전화를 고집하는 확실한 이유가 있다 생각의 차이가 만드는 가치 워킷 워킷 안전화 최유라의 메디솔라 시대 여러분 오늘도 건강한 식사 하셨나요? 나를 위한 한 끼 챙기기 정말 어려우시죠? 전문가들이 만든 영양 밸런스 식단 메디솔라와 함께 해보세요 저 최유라도 케어 받는 똑똑한 맞춤 영양 식단은 메디솔라"
DJ/GUEST,3939.87,3954.6,14.73,7,2,"SPEAKER_17,SPEAKER_22","배철수의 음악 캠프입니다. 배순탁, 신혜림 씨 두 분과 함께 배신의 한 수 진행합니다. 두 분 어서 오십시오. 안녕하세요. 네, 안녕하십니까. 2026년 들어서는 첫 방송이죠? 네, 그렇네요."
DJ/GUEST,3954.62,3980.56,25.94,8,3,"SPEAKER_17,SPEAKER_20,SPEAKER_22","네, 그렇습니다. 바로 안 나오고 생각을 하면서 그런가 이렇게 생각. 신혜림 작가가 워낙 바쁘다 보니까 날짜 관념이 일주일이 지났나 이러는 거죠. 당신이 더 바쁜 거 아니에요? 저는 안 바쁩니다. 이 사람 큰일 날 사람이네. 바쁨의 문제보다는 뭐라 그럴까요. 작년과 올해가 크게 구분이 가지 않는 어떤 일상을 살고 있어서 그냥 그런 게 아닌가."
DJ/GUEST,3980.58,4000.45,19.87,9,2,"SPEAKER_20,SPEAKER_22",그건 또 그런 것 같아요. 아니. 그런데 2025년에 저번에도 한 번 얘기했습니다만 체중 조절에 성공한 건 참 잘했어요. 네. 체중 조절. 2025년은 제 인생에서 진짜 떳떳하게 말할 수 있을 것 같습니다. 가장 열심히 사네. 아니. 진짜로 저 깜짝 놀랬다니까 턱선이 나오더라고요.
AD,4001.07,4001.13,0.06,1,0,,턱선.
DJ/GUEST,4001.11,4045.11,44.0,17,3,"SPEAKER_17,SPEAKER_20,SPEAKER_22",옛날에는 너무 말랐었고 지금이 제일 좋다고 하더라고요. 옛날에는 사실 너무 말라깽이었고 제가. 그때는 65kg 이랬거든요. 지금은 이제 70인데 이제 80까지 쪘으니까요. 80에서 10kg 뺀 거죠. 10kg. 그럴 땐 축구를 해야 되는데. 이제 대학교 때까지 많이 했는데요. 이제 바로 저 관절 나갑니다. 큰일 납니다. 축구 얘기하니까 갑자기 조용해지 시네. 아닙니다. 그런데 신혜림 작가는 지금도 굉장히 어떻게 보면 격렬하다고 할 수 있는 운동을 하시는 분이니까요. 댄스가 왜 엄청나게 격렬해. 플라멘코 체력 소모가 많던데. 그렇죠. 요즘에는 또 한국 무용까지 도전하고 계시잖아요.
DJ/GUEST,4045.51,4047.81,2.3,2,2,"SPEAKER_17,SPEAKER_22",아저씨 비밀이었는데. 비밀이었어요?
DJ/GUEST,4049.11,4058.32,9.21,4,2,"SPEAKER_17,SPEAKER_22",한 번도 얘기한 사람이 아저씨밖에 없었는데. 미안합니다. 비밀인지 몰랐죠. 그러면 이건 비밀입니다 하고 저한테 얘기를 했어야죠.
DJ/GUEST,4058.54,4080.85,22.31,9,3,"SPEAKER_17,SPEAKER_20,SPEAKER_22",아니에요. 아니에요. 이게 큰일이라고 말씀을 드린 적은 없는데 요즘 양다리를 걸치고 있습니다. 그렇죠. 이제 좀 있으면 곧 이거 다 은퇴하시고 춤 쪽으로 나가시겠네요? 그건 잘 모르죠. 그건 잘 모르겠어요. 제가 뭐 어떻게 될지는 모르겠고. 축구계에 대해서 뭐 할 얘기 있으십니까?
DJ/GUEST,4080.87,4102.58,21.71,5,2,"SPEAKER_20,SPEAKER_22",내년 K리그가 재미있을 것 같습니다. 내년 k리그 이정현 감독 때문에 k2리그가 재밌습니다. 아까 제가 차두리 감독 얘기했거든요. 차두리 감독 성공적으로 사실 강한 전력이 아닌데 화성fc를 성공적으로 이끌었다고 평가해야죠. k2도 재밌습니다만 또 k리그 1도
DJ/GUEST,4102.56,4123.92,21.36,9,2,"SPEAKER_20,SPEAKER_22","아마 많잖아요. 그렇죠. 그런데 내년에는 또 승격팀이 많은 해이기 때문에 드물게. 그렇죠. 오히려 더 치열할 것 같습니다. 승부를 걸어야죠. 내년에는 진짜 승격하려는 팀이 많을 것 같습니다. K2가 아주 치열하겠는데. 그다음에 또 내일부터 언더23, U23 아시안컵이 있습니다."
AD,4123.94,4123.98,0.04,1,0,,네.
DJ/GUEST,4125.07,4139.23,14.16,4,3,"SPEAKER_17,SPEAKER_20,SPEAKER_22",저는 그냥 월드컵만 마음에 두고 있었는데 뭐가 이미 많군요. 뭐가 많아요. 뭐가 많으니까 그냥 한국 무용에 집중하시기 바랍니다. 음악부터 소개해 주시죠.
DJ/GUEST,4139.28,4161.14,21.86,7,2,"SPEAKER_17,SPEAKER_22",네. 올해가 이제 매번 새해가 시작되면 왜 그런 얘기하잖아요. 올해는 말의 해다. 사실은 새해랑 설날 때 이런 이야기 듣고서 또 까먹고 지내고 있는데 그래도 또 올해가 붉은 말의 해라고. 그래가지고. 말의 해는 솔직히 말씀드리면 음력으로 해야 되고. 그건 맞죠.
DJ/GUEST,4161.12,4189.6,28.48,5,3,"SPEAKER_20,SPEAKER_21,SPEAKER_22",네. 붉은 말에 이어서 제가 사진 한 장 보내드렸잖아요. 저 톱방에 붉은 말 적토마 적토마가 옛날에 적토마라는 별명으로 불리신 지금 김포 fc에서 감독하고 계신 고정훈 감독이 있어요. 저는 예전에 축구도 한번 같이 했잖아요. 고정훈 감독하고.
