block_type,start,end,duration,segments,speaker_count,speakers,text
AD,1723.63,1956.12,232.49,11,5,"SPEAKER_07,SPEAKER_10,SPEAKER_15,SPEAKER_16,SPEAKER_17","악보 찾으려면 어디로 가야 되지 악보부터 받아 여기는 악보바다 악보 찾다 열받아 컴다운 악보바다 퀄리티가 달라 여기는 악보바다 컴온 요 악보바다 세상 모든 악보 온라인도 모바일도 여기서 다 다운받아 뮤직디자이너 악보바다 비데 살 땐 당당하게 3년 애플 비데 전국 무료 설치는 애플 비데 온가족 믿고 쓰는 애플 비데 3년 무상 AS부터 전국 무료 설치까지 비데는 역시 당당하게 3년 애플 비데 애플 수원여자대학교 수원여자대학교 언제나 당신 곁에, MG 새마을금고와 함께하는 날씨와 생활입니다. 새해 첫 월요일인 내일, 절기상 소환이지만 큰 추위는 없겠습니다. 당분간 기온이 평년 수준과 비슷하거나 조금 높겠는데요. 내일 아침엔 서울 영하 4도, 대구 0도로 출발해 한낮에 서울 영상 2도, 대구는 7도까지 오르겠습니다. 그래도 경기 북부와 강원 내륙 산지는 연민주였습니다. 언제나 당신 곁에 MG 새마을금고와 함께하는 날씨와 생활이었습니다. 감사합니다."
DJ,2139.04,2245.42,106.38,17,1,SPEAKER_24,"기타가 진짜 물 흐르듯이 연주를 하네. 블레이크 아론이라는 기타리스트. LA 출신 기타리스트. 데뷔했을 때부터 LA 타임즈에서 와 기타 천재다 이런 찬사를 들었습니다. 블레이크 아론의 Let's Get Lost. 5위 곡 들었습니다 스무드 재즈 에어플레이 송스 차트입니다 4위는 데이브 코즈 백햄 친구랑 왔네 드디어 데이브 코즈 섹스폰 연주자 그리고 우리나라에도 자주 왔죠 데이브 코즈는 그 다음에 기타리스트 애덤 호울리가 함께한 오토매틱이라는 작품이에요 애덤 호울리는 솔로로 데뷔하기 전에도 제니퍼 로페즈나 브라이언 맥나잇, 네탈리 콜 그리고 맨하튼 트랜스포 같은 세계적인 아티스트의 투어도 하고 또 음반 녹음도 함께한 기타리스트입니다. 데이비 코우즈, 애덤 호울리의 오토매틱 3위는 이 친구는 악기를 정말 여러 가지 해요. 기타, 베이스, 색소폰 모두 연주합니다. 멀티 인스트루멘탈리스트라고 할 수 있죠. 조지 벤슨으로부터 가장 크게 영향을 받았다고 얘기를 합니다. 라이언 라 발렛 뉴질랜드 출신이에요. 라이언 라 발렛의 데이드리밍. 3위 곡. 두 곡을 계속 듣겠습니다. 먼저 4위 데이브 코즈 앤 애덤 호울리 오토매틱."
AD,2510.63,2688.96,178.33,3,1,SPEAKER_13,감사합니다. 감사합니다. 감사합니다.
DJ,2772.64,2807.17,34.53,10,1,SPEAKER_24,연주들이 진짜 좋죠. 4위 데이비 코즈하고 애덤 홀리의 오토매틱. 3위 라이언 라발렛의 데이드리밍. 이렇게 두 곡 들었습니다. 2025년 파미즉 총결산. 재즈 차트 결산입니다. 스무드 재즈 에어플레이 송스 차트 2위 곡. 캐나다의 기타리스트입니다. 레 샤블러. 패치스 그루브.
AD,2994.92,3213.44,218.52,19,6,"SPEAKER_05,SPEAKER_06,SPEAKER_07,SPEAKER_14,SPEAKER_19,SPEAKER_20","감사합니다. 맛있는 돼지고기가 왔어요 우리 아이 도드람 우리 남편 도드람 우리 가족 도드람 든든해요 도드람 맛있는 도드람이 우리 집으로 왔어요 맛있는 우리 돼지 도드람 온라인에서도 도드람 올리지요 피부에 닿는 느낌 올리지요 이 광고는 건강기능식품광고입니다. 폐암 환자나 그 유가족은 직업형 산재보상 대상이라는 거 알고 계신가요? 과거 건설 현장이나 공장과 같은 환경에서 일했던 분이라면 가능합니다. 일용직도 가능합니다. 노무법인 폐가 직접 해결해드리겠습니다. 폐암 산재보상 전문 1544-7575 IS동서는 봅니다. 쓸모없던 땅에서 친환경 건설의 내일을 세우고 폐기물에서 전기차의 새로운 미래를 만들고 아이들에게 희망의 세상을 열어주는 ESG 경영으로 더 큰 내일을 봅니다. IS동서 싱크볼 바꿀 때 되셨죠? 싱크대를 바꾸는 싱크볼 백조 싱크볼 오래된 싱크대 이제 싱크볼만 바꿔보세요 60년 주방 전문 백조 싱크 백조 싱크 고규필 고객님 어? 왔다! 재미가 와! 놀라움이 와! 혜택이 와! 재미있게 놀랍게 다양하게 와 보고 싶은 뱅크 고규필도 와 뱅크 광주은행 통합형 AI 고객센터 믿고 맡길 수 있어? TTC, TWC는 달라 비용도 효율도 모두 계란찌 운영 비용 다운 상담 퀄리티는 UP AI 전문기업 TWC 통합형 AI 고객센터는 TWC"
DJ,3217.3,3244.81,27.51,6,1,SPEAKER_24,배출수의 음악 캠프입니다. 2025년 팝뮤직 총결산 재즈 차트 결산입니다. 스무드 재즈 에어플레이 송수 차트 1위는 설명이 필요 없는 색소폰 연주자죠. 보니 제임스 슬라이드입니다. 시간이 얼마 안 남아서요. 3부 첫 곡으로 다시 보내드릴 겁니다.
AD,3367.52,3607.67,240.15,26,6,"SPEAKER_14,SPEAKER_15,SPEAKER_18,SPEAKER_19,SPEAKER_20,SPEAKER_25","꿈꾸는 당신이 아름답습니다. 사람마다 중점을 두는 생활 습관이 있죠. 허핑턴포스트의 창립자 아리아나 허핑턴은 이겁니다. 나는 수면 시간을 신성 불가침의 영역으로 여긴다. 먼저 모든 전자기기를 끄고 그걸 다 침실 밖으로 내보낸다. 초를 밝힌 다음 목욕을 하고 잘 때는 평상복 말고 꼭 잠옷을 입는다. 캐모마일이나 라벤더 차를 마시기도 하고 시나 소설같이 일과 전혀 관계없는 책을 읽기도 한다. 이렇게 8시간은 꼭 잔다고 하는데 충분한 수면, 편안한 잠. 이것도 새해 소망 리스트에 놓을 만하죠? MBC 캠페인 꿈의 지도, SK 브로드밴드 소상공인 더드림 성공 패키지가 함께합니다. 지금 시각은 6시 57분입니다. 안녕하세요. 이정재입니다. 70년 현대해상의 여정을 함께해주신 고마운 모든 분들을 위해 마음이 합니다. 현대해상 피부가 부들부들하니 온천 다녀온 것 같네 엄마 온천 갔다 왔어? 온천은 뭐하러 가 비드부들 바디워시 쓰면 되는데 우와 피부가 부들부들해 그치 피지가 55.6% 줄고 윤기는 17.6%나 증가한데 이름값 하네 몽잘 비드부들 바디워시 잘 만들었다 몽잘 아파 본 사람은 압니다 아프지 않은 일상이 얼마나 소중한지를 당신의 건강이 흔들릴 때 어떤 순간에도 당신을 지킵니다 줄기세포, 면역세포를 위한 EHL 바이오만의 솔루션은 이미 시작되었습니다. 당신을 지킵니다. 오늘 주문 내일 도착! 빠른 인쇄가 필요할 땐 와우프레스가 정답! 요즘 덕질 어디 요즘 홍보 어디 요즘 인쇄 어디 인쇄는 월프레스 커져라 친환경 친환경 농산물 무농약으로 밑풀 먹지 친환경 농산물 유기농으로 건강하자 친환경 농산물 자조금 관리위원회가 함께합니다 친환경 농산물 코 입술 주름 개선을 위해 피부 깊은 곳부터 자연스럽게 PLLA로 부드럽게 채우다. 올리디아. 입학이고 취업 졸업이고 취업 수원여자대학교 여성비도 양성 미래를 만드는 수원여자대학교 세상을 바꾸는 여성의 힘 수원 수원여자대학교 건강을 생각하는 위더스 생명을 존중하는 위더스 생명존중을 실천하는 위더스 제약에서 7시를 알려드립니다."
DJ,3844.95,3889.77,44.82,9,1,SPEAKER_24,보니 제임스의 슬라이드 들었습니다 스무드 재즈 에어 플레이 송스 차트 1위 곡입니다 스무드 재즈만 방송하는 방송사들이 쫙 있거든요 그런 방송에서 이 곡이 제일 많이 나갔다는 얘기에요 보니 제임스의 슬라이드. 2025년 팝뮤직 총결산. 오늘 재즈 차트입니다. 이제 재즈 앨범 차트 보겠습니다. 재즈 앨범은 가장 많이 팔린 앨범들 순위입니다. 10위가 마이클 부블레. The Best of Bublé. 이 앨범에 진짜 좋은 음악들 많거든요.
AD,3891.51,3963.92,72.41,9,6,"SPEAKER_03,SPEAKER_06,SPEAKER_14,SPEAKER_16,SPEAKER_23,SPEAKER_26","재즈 명곡들이 쫙 있습니다 저도 한 장 사고 싶어요 마이클 부블레의 The Best of Bublé 이 앨범에서 Feeling Good 듣겠습니다 광고 먼저 듣고요 맑은 물이 흐르고 온도 변화가 크지 않은 까다로운 곳에서 자라는 와사비 주비푸드는 그런 와사비의 뿌리 부분만을 엄선해 사용합니다 소비자들을 존중하기에 좋은 원료, 정직한 표기를 약속합니다 안전화가 이렇게 편해도 돼요? 나도 모르게 집에까지 신고 간다니까요. 우린 발이 건강해야 하니까 안전화 아무거나 못 신어요. 내가 안전해야 가족이 안심하지. 그래서 난 꼭 워킹만 신어. 워킷 안전화를 고집하는 확실한 이유가 있다 생각의 차이가 만드는 가치 워킷 워킷 안전화 최유라의 메디솔라 시대 여러분 오늘도 건강한 식사 하셨나요? 나를 위한 한 끼 챙기기 정말 어려우시죠? 전문가들이 만든 영양 밸런스 식단 메디솔라와 함께 해보세요 저 최유라도 케어 받는 똑똑한 맞춤 영양 식단은 메디솔라"
MUSIC,3966.77,4012.03,45.26,2,1,SPEAKER_10,Birds flying high You know how I feel Sun in the sky You know how I feel Breeze drifting on by You know how I feel It's a new dawn It's a new day It's a new life For me And I'm feeling good
DJ,4196.61,4269.86,73.25,3,1,SPEAKER_24,노예 참 편하게 해요 마이클 부블레 Feeling Good 들었습니다 재즈앨범 차트 12앨범 The Best of Bublé에서 들었습니다 2025년 팝뮤직 총결산 재즈 차트 재즈 앨범 차트입니다 9위는 아이슬란드의 신성 신성도 아니죠 주류가 됐죠 레이베이 노래 진짜 잘해요 99년생인데 레이베이의 A Matter of Time 8위 앨범도 레이베이의 Everything I Know About Love 앨범 주장이 나란히 올라있는 거예요 레이베이의 인기가 얼마나 대단한지 알 수 있죠 레이베이의 A Matter of Time 앨범에서는 Love a Girl 듣고요 8위 앨범 Everything I Know About Love에서는 Fragile 스팅의 Fragile 아닙니다 제목만 같은 거예요 두 곡을 계속 듣겠습니다 먼저
MUSIC,4272.01,4632.27,360.26,7,1,SPEAKER_11,a matter of time. a matter of time. I'm working overtime You've become my whole world What a curse it is to be a lover girl Will you let me come closer to you i know that you're older but what can i do i leave in the morning It's been a year and forty days Since you picked me up and swept me away I wanted to run with you Into the midnight sun with you The music so slow Your skin on my skin The room kept spinning round I'm alone New town on my own I'm missing you I shouldn't be I lost all sense of it
AD,4655.91,4664.01,8.1,1,0,,시청해주셔서 감사합니다.
DJ,4669.39,4762.53,93.14,15,1,SPEAKER_24,"매력적이죠? 격한 신비하며 그렇다고 또 뭐 약간 또 따스함도 있고 여러가지 느낌이 있습니다 아이슬란드의 레이베이 A Medal of Time 앨범 9위 앨범에서 Love a Girl 8위 앨범 Everything I Know About Love에서 Fragile 두 곡 들었습니다. 재즈 앨범 차트 7위는 프렌치 나트라의 Ultimate Christmas입니다. 크리스마스 시즌에 앨범이 얼마나 팔렸으면 이게 연말 결산 차트 7위에 있겠습니까? 그리고 한마디로 또 앨범 판매량들이 많이 줄었다는 것에 반증이기도 하고요. 7위, Ultimate Christmas, Frank Sinatra. 이 크리스마스 송들 쭉 있는데 지난 크리스마스에 저는 이 노래 한 번도 못 들었거든요. 징글벨스. 저희들이 어렸을 때는 이게 대표적인 캐롤이었는데 징글벨스. 프랑스 나트라 목소리를 듣겠습니다. 6위는 사운드트랙 빈스 과랄디 트리오의 찰리 브라운 크리스마스. 이 앨범에서는 라이너스 앤 루시 듣겠습니다. 먼저 프랑스 나트라 징글벨스."
MUSIC,4772.92,4812.95,40.03,2,1,SPEAKER_09,"Those holiday J-I-N-G-L-E bells Those happy J-I-N-G-L-E-V-E-L-L-S I love those J-I-N-G-L-E bells Jingle bells, jingle bells, jingle all the way Oh what fun it is to ride in a one horse open sleigh Jingle bells, jingle bells, jingle all the way Oh what fun it is to ride in a one horse open sleigh"
AD,4847.24,4851.21,3.97,1,1,SPEAKER_09,징징글 벨스 징글 all the way
MUSIC,4851.63,4879.34,27.71,1,1,SPEAKER_09,"Oh, what fun it is to ride in a one-horse open sleigh I love those J-I-N-G-L-E bells Those holiday J-I-N-G-L-E bells Those happy J-I-N-G-L-E-P-E-L-L-S I love those jingle bells all the way Jingle all the way"
AD,4940.22,4942.91,2.69,1,0,,감사합니다.
DJ,5064.49,5104.48,39.99,9,1,SPEAKER_24,빈스 과랄디 트리오. 찰리 브라운 크리스마스 사운드트랙에서 라이너스 앤 루시 들었습니다. 6위 앨범이에요. 앞에 들으신 음악은 7위 앨범 프랭크 스나트라의 얼티밋 크리스마스에서 징글벨스 들었고요. 자 크리스마스. 또 한 곡 들어야 될 것 같은데요. 5위에 네킹코울의 The Christmas Song이 있습니다. 이 앨범에도 유명한 노래들이 있습니다만 앨범 타이틀곡 The Christmas Song 듣겠습니다. 네킹코울
MUSIC,5118.98,5284.09,165.11,6,1,SPEAKER_08,"Chess nuts roasting on an open fire Jack Frost nipping at your nose Yuletide carols being sung by a choir And folks dressed up like Eskimos Everybody knows A turkey and some mistletoe Help to make the season bright Tiny tots with their eyes all aglow We'll find it hard to sleep tonight They know that Santa's on his way He's loaded lots of toys and goodies on his sleigh And every mother's child is gonna spy To see if reindeer really know how to fly And so I'm offering this simple phrase To kids from one to many too although it's been said many times many ways merry christmas to you And so I'm offering this simple phrase To kids from one to ninety-two Although it's been said many times, many ways Merry Christmas to you"
DJ,5284.52,5311.34,26.82,1,1,SPEAKER_24,아 이 목소리 아 더 크리스마스 송 넥킹 콜 자 시간 다 됐는데요 다음 광고 뒤에 들으실 겁니다 And now the end is near And so I face
MUSIC,5312.77,5322.7,9.93,1,1,SPEAKER_13,mbc fm for you
AD,5323.91,5483.33,159.42,19,5,"SPEAKER_07,SPEAKER_15,SPEAKER_16,SPEAKER_17,SPEAKER_18","피부가 부들부들하니 온천 다녀온 것 같네 엄마 온천 갔다 왔어? 온천은 뭐하러 가 비드부들 바디워시 쓰면 되는데 우와 피부가 부들부들해 그치 피지가 55.6% 줄고 윤기는 17.6%나 증가한대 이름값 하네 몽잘 비드부들 바디워시 잘 만들었다 몽잘 비대 살 땐 당당하게 3년 애플 비대 애플 전국 무료 설치는 애플 비데 온 가족 믿고 쓰는 애플 비데 3년 무상 AS부터 전국 무료 설치까지 비데는 역시 당당하게 3년 애플 비데 애플 커져라 친환경! 친환경 농산물 무농약으로 믿고 낫지 친환경 농산물 유기농으로 건강하자 친환경 농산물 자조금 관리위원회가 함께합니다. 친환경 농산물 반총물 대박날까 불안하네. 반총물 언제나 당신 곁에 MG 새마을금고와 함께하는 날씨와 생활입니다. 내일 1년 중 가장 춥다고 알려진 절기 소한이지만 정작 심한 추위는 없겠습니다. 어제부터 날이 많이 풀렸죠. 내일도 서울 영하 4도, 대구 0도, 광주는 영상 1도에서 시작하겠고요. 한낮 기온도 서울 2도, 대구와 광주는 6도까지 올라 평년과 비슷하거나 조금 높겠습니다. 하늘은 구름 많게 시작했다가 차츰 맑아지겠는데요. 제주도는 새벽부터 오전 사이 비나 눈이 조금 내리겠고요. 동쪽 지방과 일부 수도권은 건조특보 발효 중이어서 불조심하셔야겠습니다. 이번 주도 기온은 계속 오르락내리락 하겠지만 지난주만큼의 한파는 없겠고 목요일이 중부지방의 기온 영하 10도 안팎까지 떨어지며 한 주 중 가장 춥겠습니다. 연민주였습니다. 언제나 당신 곁에 MG 새마을금고와 함께하는 날씨와 생활이었습니다."
MUSIC,5483.51,5690.25,206.74,8,1,SPEAKER_09,"And now the end is near And so I face the final curtain my friend i'll say it clear i'll state my case of which i'm certain i've lived a life that's full i traveled each and every highway and more much more than this I did it my way Regrets, I've had a few But then again, too few to mention I did what I had to do Saw it through without exemption I planned each charted course each careful step along the byway and more much more than this I did it my way yes there were times i'm sure you knew when i bit off more than i could chew but through it all when there was doubt And I stood tall and did it my way I've loved, I've laughed and cried I've had my fill, my share of losing And now as tears subside I find it all so amusing To think I did all that And may I say, not in a shy way i did it my way for what is a man what has he got if not himself then he has not to say the things he truly feels"
DJ,5750.37,5832.03,81.66,19,1,SPEAKER_24,"네, 재즈 앨범 차트 4위 프랭크 스나트라의 Ultimate Sinatra에서 My Way 들었습니다. 좋은 노래 물론 많습니다만 지금 뭐 연초 아니에요, 연초. 연초에 이런 거 한 곡 들어줘야죠, 한 번. 나는 나의 길을 가련다. My Way. 누가 뭐라고 해도. 독불장군 이 얘기는 아니고요. 자기가 해온 일을 끝끝내 한번 완수해보겠다. 이런 의미로 받아들이면 되죠. 프랭크 시나트라의 My Way. 4위 앨범이 프랭크 시나트라의 Ultimate Sinatra. 3위 앨범은 마이클 부블레이의 크리스마스입니다. 이 앨범에서는 지난 크리스마스에 한 번도 못 들은 White Christmas 듣고요. 2위는 레이베이의 앨범이 또 올라 있습니다. Be Witched. 그러니까 레이베이의 인기가 얼마나 대단한지 알 수 있죠. 레이베이 Be Witched 앨범에서 세컨드 베스트 듣겠습니다. 자, 그럼 먼저 마이클 부블의 White Christmas."
AD,5832.05,5832.17,0.12,1,0,,To you
MUSIC,5839.05,6097.23,258.18,7,2,"SPEAKER_10,SPEAKER_11","I'm dreaming of a white Christmas Just like the ones I used to know Where the treetops glisten And the children listen To hear sleigh bells in the snow, the snow of a white Christmas with every Christmas card I write May your days, may your days, may your days be merry and bright And may all your Christmases be white Where the tree tops glisten And children listen To hear sleigh bells in the snow I'm dreaming of a white Christmas With every Christmas car I'm dreaming of a white Christmas With every Christmas card I write May your days be merry and bright And may all Your Christmases I'll never forget how stupid in love I felt I'll always regret how I couldn't love I loved you so much that I settled for less Oh you were my everything I was your second best"
AD,6155.39,6182.49,27.1,1,1,SPEAKER_11,고맙습니다.
DJ,6244.42,6274.92,30.5,5,1,SPEAKER_24,재즈 앨범 차트 2위 레이베이의 Be Witched 앨범에서 세컨드 베스트 들었고요. 앞에 들으신 음악은 마이클 부블레이의 크리스마스 앨범에서 White Christmas 여가수가 함께했죠. 쉬나이어 트웨인입니다. 재즈 앨범 차트 2위는 샤데이의 The Best of Shadei 앨범 Smooth Operator 듣겠습니다
MUSIC,6332.95,6335.89,2.94,1,1,SPEAKER_13,Faithful beginners are sensitive
AD,6437.66,6577.71,140.05,9,3,"SPEAKER_13,SPEAKER_20,SPEAKER_21","고맙습니다. 안녕하십니까. 경기주택도시공사 사장 김용진입니다. 지난 날 우리는 세대가 함께 어우러지고 서로가 서로를 돌보는 따뜻한 일상이 있었습니다. 우리 경기주택도시공사 GH가 그 마음을 다시 잊고자 합니다. 누구도 소외되지 않고 배움과 건강, 여가와 돌봄이 이웃과 함께 이어지는 곳. 단순한 집을 넘어 사람과 사람이 어울려 함께 살아가는 문화를 만드는 공간혁신 플랫폼 경기유니티 GH가 시작합니다. 모두의 커뮤니티 경기유니티 GH 경기주택도시공사 잠시 후 8시부터 김이나의 별이 빛나는 밤에가 방송됩니다. 어제다 못한 얘기 오늘마저 나눠요."
DJ,6580.98,6662.76,81.78,11,1,SPEAKER_24,"배철수의 음악 캠프입니다. 4일 동안 특집 방송 보내드렸습니다. 싱글 차트, 앨범 차트, 록 차트, 재즈 차트 다 끝났습니다. 지금 듣고 계신 곡은 재즈 앨범 차트 12위에 있는 마일즈 데이비스의 카노 블루 앨범이에요. 그 중에 So What. 이 음악 정리하면서 듣겠습니다. 2025년 한 해 배철수의 음악 캠프를 사랑해주신 여러분 고맙습니다. 2026년 사실 뭐 지금 2025년 팝뮤직 결산하느라고 진짜 방송은 내일부터 2026년에도 여러분과 함께 좋은 음악 많이 즐기도록 하겠습니다. 고맙습니다. 프로듀서 송명석, 작가 김경옥, 배순탁, 박소영, 디스크자키 배철수입니다. 함께해 주신 여러분 고맙습니다."
