block_type,start,end,duration,segments,speaker_count,speakers,text
AD,1220.29,1421.57,201.28,4,2,"SPEAKER_08,SPEAKER_09",밥 좀 먹고 합시다. 시간에 쫓기는 사람들 성적에 쫓기는 사람들 돈 때문에 쫓기는 사람들 밥 밥 먹고 합시다 지금은 7시 눈을 뜬과 동시 모두 아침이 되면 뒷받침 우리나라 사람들 다 하나같이 런닝머신이 주특기 출근길 이건 마치 2차 전쟁보다 더 숨막히는 레싱게임 막차 떠나가는 막차 종치기 전에 시간을 짓밟자 매일 같이 박수 반복되는 날들 늘어만 가래 밤에 새는 날들 시계 초침에 떠밀려 오를 곳 세상에 나를 던진다 살인적인 스케줄 눈대중 물어봐도 죽겠어 내 신세는 하루 종일 쫓기는 시간과 일주 감정 야근에 밤을 새워도
DJ,1435.76,1543.72,107.96,16,1,SPEAKER_04,세상의 모든 은지에 이어서 즈기독 밥 먹고 합시다. 듣고 왔습니다. 취재들 지금 뭐 12시 23분이면 다들 점심시간일 텐데요. 꼭 이렇게 오매불망 기다렸던 점심시간 밥 좀 먹어볼까 하면 지금 어디야? 그거 내가 보내달라는 거 좀 보내줘야 될 것 같은데 이럴 때 좀 난감하고 이게 핸드폰으로 뭐 이렇게 보낼 수 있는 것들도 있지만 꼭 그렇게 컴퓨터에 있는 어떤 파일이나 그런 걸 보내야 될 때 아 지금 밖에 나와 있어서요 들어가서 보내드릴게요 라고 해도 뭔가 마음이 불안하고 불편하고 그런 마음 막 있잖아요 조미나님 저는 그래서 점심시간대나 커피 한 잔으로 리프레시 하실 만한 시간대는 피해서 매일 보내고 그랬어요 이제 좀 한숨 돌려볼까 하는데 뜨롱 하는 그 기분 진짜 너무 싫거든요. 왜 그러는 거야? 왜 그러는 거야? 라고 문자 안 왔고 미나님한테 왜 그러는 거야? 이렇게 문자 왔어요. 텐디가 그대로 살려서 우리 미나님의 마음을 한번 읽어봤습니다. 홍예진님 다들 먹고 살려고 일하는 건데 먹을 때 좀 편하게 밥 먹게 둡시다. 제발요. 네. 취할 것 같아요 그래서 센스 만점인 손님분들은 가끔 직원분들이 식당이나 그런 데서 식사하고 있으면 반찬 더 갖다 달라고 지금 얘기해도 되나 이런 것도 서로서로 눈치 보고 하잖아요 그쵸 예진님 식사 맛있게 하셨으면 좋겠고 1부 끝곡이네요 제2 피처링 정엽 사르르 들려드리면서 우리는 2부에서 다시 만나요 2부에서 다시 만나요
AD,1546.83,1633.67,86.84,3,1,SPEAKER_13,떨려오잖아 지금과 소착한 여자 지금과 지나친 남자 이제껏 너도 아냐 왜 이제야 온 거야 네가 와줘서 세상이 모두 아름다워 가만히 눈을 감아봐 가만히 손을 잡아봐 도무지 믿기지 않아 네가 사르르르 내게 오잖아 어디서 하나 별에서 너무 눈이 부신 널 I wanna be your love 사랑을 원해 I wanna be with you 나를 만나서 네가 와줘서 세상이 모두 아름다워
MUSIC,1640.28,1667.45,27.17,1,1,SPEAKER_13,I wanna be your I wanna love just you and I 사랑해
AD,1720.08,1820.09,100.01,10,4,"SPEAKER_07,SPEAKER_10,SPEAKER_21,SPEAKER_27","사업장이 여러 갠데 매출, 매입, 지출, 계좌 현황을 한눈에 쉽게 볼 수 없을까? 여러 사업자의 격리 업무도 이제 한 번에 쉽고 편하게 격리회계 프로그램 세계 미술사를 바꾼 인상파의 원화가 노원에 옵니다. 모네, 고흐, 세잔, 르누아르까지 빛과 색채의 혁명을 만든 거장들의 원화를 놓치지 마세요. 노원 아트 뮤지엄에서 12월 19일부터 5월 31일까지 지금 인상파 찬란한 순간들을 검색하세요. 아빠, 엄마한테 또 혼났다? 아니... 그러면 김밥에서 당근 빼고 먹었어? 찬바람 부는 저녁에 오마이걸 효정의 볼륨을 높여요. 찬바람 부는 아침엔 이현우의 음악 앨범. 판총물 대박날까 불안하네"
DJ,1840.54,1952.0,111.46,19,1,SPEAKER_04,이윤지의 가요광장 커피 몇 잔 할래요 커피 몇 잔 할래요 7242님 항상 이 시간쯤 출근할 때 라디오를 듣는데요 마땅한 채널이 없어 방황하다 가광에 정착했어요 또렷한 오후를 위해 커피 한 잔 부탁드려도 될까요? 7242님 날이 이렇게나 추운데 왜 방황을 하셨어요? 어서 가요광장 품으로 들어오시고요 여기 따뜻한 커피도 준비되어 있습니다 출근길 커피와 텐디 목소리만 있다면 아주 선명하고 활기찬 오후 보내실 수 있을 거예요. 우리 신입 취자 7242님께 정착 선물로 커피 한 잔 바로 보내드립니다. 이렇게 커피 필요하신 분들 주문 넣어주세요. 몇 잔이 필요한지 누구랑 마시고 싶은지 듣고 싶은 신청곡이랑 함께 적어 사연으로 보내주세요. 커피 쿠폰 주문하신 번호로 바로 보내드릴 거라 신청은 문자로만 받습니다. 문자 번호 샵 8910 짧은 문자 50원 긴 문자 100원 자세한 얘기가 궁금한 분께는요. 전화 한번 걸어볼게요. 커피 주문했는데 02로 시작하는 번호로 전화가 온다. 그냥 편하게 받아주시고요. 운전하고 계시면 완전히 정체하신 다음에 받아주세요. 전화 받았는데 운전 중이시면 안전을 위해 바로 끊을게요. 그래도 커피는 보내드립니다. 걱정하지 마시고요. 주문 기다리면서 노래 듣고 옵니다. 원더걸트 투 디프런트 티어스 gave me two different tears
AD,1952.54,2105.05,152.51,6,1,SPEAKER_11,너 때문에 난 기뻐서 울었고 슬퍼서 울었어 So I hate you So I love you So I hate you 난 너 없이 살아간 게 왜 아직도 이렇게 힘든지 더 이상 부은 눈으로 눈 뜨긴 싫어 이제는 웃고 싶어 왜 아직도 너 땜에 눈물 흘리는지 내가 너무 싫어 얼마나 더 상처를 입어야 난 너를 미워할 수 있을까 그 손이 걸친 하품을 생각해 너 때문에 흘린 눈물을 생각해 하지만 그수록 미련 너 때문에 나 왜 아직도 이렇게 느끼는 거야? 내가 알고 있는 게 아무것도 없다고 말할 수 없어 차라리 몰랐면 좋을걸 지워버리고 싶어 널 내 자신에게 미워하라고 널 기억하라고 그 상처 I But the reason why I still miss you No matter how hard I try
DJ/GUEST,2146.58,2298.47,151.89,18,2,"SPEAKER_04,SPEAKER_06","원더걸스 투 디프런트 티어스 듣고 왔습니다. 여러분은 이은지의 가요광장 함께하고 계시고요. 저는 텐디 이은지고요. 청취자분들이 커피 주문해 주셨습니다. 3571님 텐디 오늘 항공사 부기장 실기시험 치러 갑니다. 둘이 가는데 응원의 커피 쿠폰 부탁드려요. 아우 떨려 떨려 떨려 떨려 텐디 너무너무 떨려 떨려 뭐 실기시험 필기시험 시험이란 시험은 너무 떨리고요 고등학교 때는 뭐 시험 좀 자주 봐서 그런가 뭐 시험이구나 중간고사구나 기말고사구나 이런 생각이 있었는데 성인이 되고 나서 무언가 시험을 본다고 하면 너무 오랜만이고 좀 어색하고 그래서 더 떨렸던 그런 기억이 있어요 3571님 완전 파이팅파이팅 시험 잘 보시고요 커피 보내드릴게요 조심히 잘 다녀오셔요 3098님 여기 유부초밥집인데요 날씨가 추워서 모두 집콕하시나봐요 맛있는 초밥재료 많이많이 준비해놨어요 문턱이 닳도록 와주세요 직원들이랑 커피 마시며 화이팅하고 싶어요 3잔 부탁드려요 3098님 텐이가 또 좋아하는 네 글자 단어 문전성시 아이 좋잖아요 문전성시 그냥 뭐 가게 식당 자영업 하시는 분들은 문전성시가 최고 아니에요 문이 그냥 왔다갔다 그냥 사람이 들락날락 들락날락 그게 진짜 최고인데 3098님 힘내시고 저희가 커피 3잔 보내드릴게요 아주 그냥 우리 3098님 가게가 문전성시가 됐으면 좋겠습니다 3603님 인천 사는 33살 박모씨입니다. 회사 점심시간마다 잘 듣고 있어요. 인천에는 눈이 내리네요. 오랜만에 보는 눈에 이따 여자친구랑 눈싸움 할 생각이 신이 납니다. 33살 박모씨가 여자친구랑 눈싸움 할 생각이 신이 난대요. 와우. 완전 러브레터 영화 러브레터나 뭔가 어떤 그런 느낌쓰 옛날에 최지우씨와 배용준씨, 윤삼아씨 겨울연가 겨울연가 남이섬 겨울연가 같은 그런 느낌을 좀 이렇게 내고 싶으신건가 커피는 두 잔 부탁드려요 노래는 엑소의 첫눈 부탁드립니다 3603님께 전화 한번 걸어봅니다 눈싸움을 어떻게 할 생각이 벌써 신이 나실까. 네 여보세요."
DJ/GUEST,2298.49,2306.98,8.49,6,2,"SPEAKER_04,SPEAKER_06",네 안녕하세요 박모씨. 네. 텐디인데요. 지금 운전 중이신가요? 아니요 아니요. 지금 운전 아니에요.
DJ/GUEST,2307.0,2323.55,16.55,8,2,"SPEAKER_04,SPEAKER_06",커피 몇 잔 할래요? 두 잔 할래요. 두 잔 보내드리고요. 자기소개 부탁드립니다. 안녕하세요. 33살 인철에 사는 박모씨고요. 내년이나 내후년쯤에 계속 결혼 준비하고 있는 건장한 청년입니다. 반갑습니다.
DJ/GUEST,2323.68,2338.07,14.39,6,2,"SPEAKER_04,SPEAKER_06",굉장히 바쁘시고. 네. 혹시 밀양박씨인가요? 아유 밀양박씨 제가 또 잘 알죠 밀양박씨. 아니 잠깐만 인천 어딘데 지금 눈이 와요? 인천 서구입니다.
DJ/GUEST,2338.09,2342.84,4.75,2,2,"SPEAKER_04,SPEAKER_06",인천 서구 텐디 본가도 인천 서구에 있는데. 어디 동이실까요?
DJ/GUEST,2342.86,2356.1,13.24,3,2,"SPEAKER_04,SPEAKER_06",동이 검암동인가 그래요 검단동인가. 아유 어쩐지 여기 딱 상이 인천 상이었어요. 제가 방송에서 볼 때마다 인천상이라고 느꼈습니다.
DJ/GUEST,2356.76,2362.17,5.41,3,2,"SPEAKER_04,SPEAKER_06",약간 인천상이 좀 있어요. 그럼요. 인천 사람들이 재밌어요.
DJ/GUEST,2362.35,2371.18,8.83,2,2,"SPEAKER_04,SPEAKER_06",재밌고 인천분들이 재밌고 그리고 또 약간의 부드러운 면도 있지만 와일드함도 한 스쿱 살짝 있고요. 네네.
DJ/GUEST,2371.4,2374.84,3.44,2,2,"SPEAKER_04,SPEAKER_06",그리고 좀 강단이 있고요. 아 맞습니다.
DJ/GUEST,2374.86,2379.24,4.38,5,2,"SPEAKER_04,SPEAKER_06",정확하게 아시네요. 어디 가서 기죽지 않습니다. 인천사람들. 맞습니다. 화이팅입니다.
DJ/GUEST,2379.62,2398.24,18.62,5,2,"SPEAKER_04,SPEAKER_06",인천사람들. 인천항 바다내음 맡으면서 자라온 우리인데요. 그럼요. 아니 박모씨 이따가 여자친구랑 눈싸움을 하신다는데 어떻게 계획이 어떻게 돼요? 일단은 눈이 좀 쌓이면 일 끝나고 공원 가서 눈싸움을 한번 할 거고요.
DJ/GUEST,2398.26,2405.38,7.12,3,2,"SPEAKER_04,SPEAKER_06",그 여자친구랑 합의된 거예요? 합의는 안 됐지만 일단 안목적인 룰인 거죠. 눈이 오면 하게 된다는.
DJ/GUEST,2405.66,2409.21,3.55,3,2,"SPEAKER_04,SPEAKER_06",눈이 오면 눈싸움을 하게 된다. 네. 안목적인 룰입니다.
DJ/GUEST,2409.39,2417.74,8.35,5,2,"SPEAKER_04,SPEAKER_06",느낌이 어때요? 쌓일 것 같아요? 눈이 좀 많이 오나요? 금방 쌓일 것 같긴 한데 조금씩 많이 와요. 지금 이제.
DJ/GUEST,2417.76,2423.93,6.17,3,2,"SPEAKER_04,SPEAKER_06",인천은 많이 오는구나. 지금 전 여의도에 있는데. 좋은 데 계시네요.
DJ/GUEST,2426.66,2434.46,7.8,4,2,"SPEAKER_04,SPEAKER_06",인천사람 특 여의도나 어디 당산 그런 얘기하면 되게 좋아 보이잖아요. 맞아요. 서울만 들어보면 좋아 보입니다. 서울만 있으면.
DJ/GUEST,2434.48,2454.61,20.13,5,2,"SPEAKER_04,SPEAKER_06",그럼 인천사람 특 지하철 타고 어딘가를 이동할 때 보조 배터리 꼭 필시 갖고 가야 되잖아요. 맞습니다. 인천사람 특 홍대든 어디 당산이든 성수동이든 어디든 기본 2시간 잡는 거 맞죠? 그럼요. 무조건 서울은 2시간이죠.
AD,2454.62,2454.7,0.08,1,0,,왕석이.
DJ/GUEST,2456.54,2463.93,7.39,3,2,"SPEAKER_04,SPEAKER_06",아 역시 인천 사람. 역시 인천 사람. 혹시 어떤 일 하시는지 여쭤봐도 되냐는 질문이 왔습니다.
DJ/GUEST,2464.53,2481.69,17.16,3,2,"SPEAKER_04,SPEAKER_06",저 파티용품 업계에서 물건 수입해가지고 내보내주는 회사에 취업해서 일하고 있습니다. 파티용품이면 또 흥도 많으시고 이런 뭔가 알록달록 예쁜 느낌 나네요 진짜. 텐션 좋은 느낌 나요.
DJ/GUEST,2482.23,2483.92,1.69,2,2,"SPEAKER_04,SPEAKER_06",아 역시 보는 눈이 있으시네요. 아 인천 사람이잖아요.
DJ/GUEST,2484.71,2494.16,9.45,4,2,"SPEAKER_04,SPEAKER_06",풍선 필요하시면 언제든지 전화주세요. 풍선 필요할 일이에요? 아직까지는 없는데 그럼 풍선을 어떻게 제작까지는 안 하죠? 어때요 상황이?
DJ/GUEST,2495.58,2517.83,22.25,9,2,"SPEAKER_04,SPEAKER_06",수입해서 파는데 경기가 워낙 안 좋다 보니까 장사가 좀 많이 줄어들긴 했는데 그래도 졸업식 입학식이 지금 코앞이라서 좀 그래도 좀 살아났어요. 살아나서 너무 다행이에요. 네. 저기요. 미량박 씨. 네. 다름이 아니오라. 이은지의 가요광장을 어떻게 이렇게 또 자주 들어줍니까?
