block_type,start,end,duration,segments,speaker_count,speakers,text
MUSIC,1130.29,1196.57,66.28,2,1,SPEAKER_08,I ain't afraid of no ghost I'm afraid of no ghost I'm afraid of no ghost
AD,1209.44,1221.57,12.13,2,1,SPEAKER_08,고맙습니다. 고맙습니다.
MUSIC,1261.74,1284.76,23.02,1,1,SPEAKER_08,"I ain't afraid of no ghost Don't get caught in line, oh no"
AD,1289.18,1342.49,53.31,2,1,SPEAKER_08,고맙습니다. 고스트버스터즈에서 고스트버스터즈 듣고 왔어요.
DJ,1343.47,1464.92,121.45,19,1,SPEAKER_03,우리 은정님은 어제 직장에서 숲으로 산책을 갔대요. 와우 알려지지 않은 곳인 줄 알았는데 다들 어떻게 알고 산책을 하시더라고요. 앞으로 답답한 일이 있을 땐 자주 가서 산책해야겠다. 3638님은 캔디 열대어 구피를 기르고 싶다고 해서 아이가 6마리 분양받았어요. 집에 다른 열대어도 있는데 자꾸 늘어나서 큰일이네요. 청소하는 건 제 몫인데 아이가 좋아하니 자꾸 늘어나요. 어이구 저희 집에 어학만 5개라고. 저희 집도 거북이를 저 몰래 두 분이서 들여왔는데요. 키우다 보니까 개 같기도 하고 돼지 같기도 하고 와서 밥 달라고 꿀꿀꿀 하거든요. 귀엽긴 하더라고요. 근데 이거 참 일이에요. 응가를 많이 싸니까 치워줘야 되잖아요. 참 일인데 또 귀엽기도 하고. 아 이게 어쩔 수가 없어요 아이가 좋아하면 동숙님은 아침에 시외버스 타야 해서 허기도 채울 겸 빵을 샀대요 제 거 사면서 어머 기사님 드릴 것도 하나 샀대요 버스 타면서 드렸더니 너무 좋아하면서 감사하다고 인사하시네요 소소한 거 타는데 어우 이런 건 처음이다 이런 마음이 세상에 이렇게 모두가 행복해지네요 하셨어요 아침 드세요 이렇게 드렸나요 와 너무 세상에나 정이 있네요. 우리 2170님은 아들이 국방의 의무를 다하러 갔습니다. 입영식 후 집으로 돌아와 아들 방문 앞에서 서성였어요. 금방이라도 엄마 배고파 하면서 나올 것 같아서요. 갱년기라 겹쳐서 그런지 눈물 버튼이 계속 가동 중이네요 택배가 온다는데 아들이 입댄 날 입고 간 옷이 올 것 같아요 이렇게 돌려주는군요 벌써 가슴이 울컥하네요 하셨습니다 또 금방 우리 휴가 나오길래요 우리는 영화 필라델피아에서 브루스 스프링스틴의 Streets of Philadelphia 듣고 2부에서 배트맨을 만나볼까요
AD,1589.77,1993.88,404.11,30,9,"SPEAKER_00,SPEAKER_05,SPEAKER_06,SPEAKER_07,SPEAKER_12,SPEAKER_15,SPEAKER_17,SPEAKER_18,SPEAKER_19","한글자막 by 한효주 한글자막 by 한효주 닥터피엘과 함께하는 SBS 캠페인 물은 생명이다. 우리나라의 수돗물은 깨끗하기로 유명하죠. 특히 한국의 수돗물은 59개 기준에 따라 정수처리를 했기 때문에 원수의 수질이 매우 깨끗하다고 합니다. 다만 상수도관이 오래된 곳들은 수돗물이 낡은 수도관에 통과하면서 녹물과 같은 불순물들이 섞여 나올 수 있으니까요. 이런 경우 가정에서는 필터가 있는 샤워기나 주방용 수전 등의 제품을 사용해보면 어떨까요? 깨끗하게 정수된 수돗물을 걱정 없이 사용할 수 있을 겁니다. SBS 캠페인 물은 생명이다. 우리 가족 깨끗한 물 이중필터 샤워기 닥터피엘과 함께합니다. 지키고 싶은 연인, 가족, 우리 아이, 건강, 농업 그리고 지구를 위해 나와 지구 우리 모두를 지키는 방법 커져라 친환경 농산물 지구를 지키는 농부와 친환경 농산물 자조금관리위원회가 함께합니다. 바다의 맛이 살아있는 구룡포 푸짐한 먹거리와 즐거움이 가득한 축제의 현장으로 여러분을 초대합니다. 11월 2일부터 12월 15일 매주 주말 오감을 만족시키는 구룡포 해양미식축제 놓치지 마세요. 구룡포 해양미식축제 안녕하세요 박재범, 이창섭입니다. SBS 글로벌 보이그룹 어댓인 유니버설리그가 11월에 찾아옵니다. 글로벌 케이팝 아이돌 데뷔를 위한 치열한 드림매치, 소년들의 여정에 함께해주세요. SBS 유니버설리그는 매주 금요일 밤 11시 20분에 방송됩니다. 렛츠고! 그 수많은 날들 중 어느 날에 우린 만났다. 지구상 마지막 킴바이 코뿔소 노든과 그의 품에서 태어난 어린 펭귄의 바다를 찾아 떠나는 여정 뮤지컬 긴긴밤. 10월 15일부터 1월 5일까지 링크 아트센터 드림 드림 2관에서 초등학생 이상 관람가. 전국의 사장님들을 위한 세 글자 스피드 퀴즈 1위 라디오 채널은 SBS 1등 인터넷 라디오는 고릴라 두당없는 비용으로 고릴라에 광고하면 뭐가 쑥 매출 광고기 가성비 갑 지금 바로 고릴라 광고를 검색해보세요 고릴라 랄랄랄랄라 랄랄랄랄라 랄랄랄랄랄라 고릴라 SBS 생활정보 전국의 하늘 맑은 가운데 오후부터 차차 흐려지겠고 오늘 밤 서쪽 지역에 비가 시작돼서 내일 새벽에는 전국으로 확대되겠습니다. 오늘 늦은 밤에 서울 경기 내륙과 충남권 내륙에 빗방울 떨어지는 곳도 있겠는데요. 오늘 밤부터 내일 새벽 사이 제주도에는 시간당 30mm 내외의 강한 비가 오늘 낮 기온은 서울이 15도, 대구가 16도, 광주가 17도로 어제와 비슷하겠습니다. 하지만 내일 오후부터는 찬 공기가 유입되면서 모레 아침 기온 큰 폭으로 떨어지면서 추워지겠습니다. 고객의 생활을 편리하게 초혁신 디지털금융 NH농협은행과 함께합니다. 박하선의 시내타운 감사합니다."
DJ,2041.92,2318.49,276.57,64,1,SPEAKER_03,영화 김종욱 찾기에서 블루시티 듣고 왔습니다. 베스트 차트의 히어로 이름하여 배트맨 이 시간의 히어로는 여러분들입니다. 이상하게 이 시간만 되면 이렇게 목소리가 이렇게 성우톤으로 해야 될 것 같아요. 여러분의 베스트 영화 차트로 꾸며지는 이르마야 배트맨. 시내타운을 여러분의 영화 베스트 차트로 밝혀주세요. 오늘의 주제는 겨울영화 베스트3입니다. 오늘 방송 들으시면서 다가올 겨울 어떤 영화를 보면 좋을지 리스트 정리하셔도 좋겠네요. 그리고 선물이 쏟아지는 퀴즈도 함께하고 있습니다. 배트맨은 인별그램으로 주제를 공지하고 있어요. 오늘도 미리 여러분이 뽑은 겨울영화 베스트3를 받아 봤습니다. 이거 진짜 웃겼잖아요. 제가 이거를 제 SNS에 공지를 했더니 선물 받아가라고 많이 쓰고 저랑 최근에 드라마를 찍은 조감독님이 글을 남긴 거 봤는데 정말 영화만 띡띡띡 세 개 써놓은 거예요. 그러면 안 뽑힐 텐데 뭔가 이렇게 쭈절쭈절 이렇게 이 영화가 좋은 이유 이런 거를 쫙쫙쫙 쓰셔야 뽑을 텐데 참 안타까웠습니다. 너무 재밌었어요. 첫 번째 배트맨은요. 바로 쿠준 님이네요. 고구마 라떼 교환권 보내드립니다. 딱이죠 지금 날씨. 3위. 전두현 공유주연의 남과 여. 눈 쌓인 핀란드의 설경이 참 예뻤습니다. 거기다 핀란드의 사우나도 색다르고 낭만적이었다고. 이 영화 은근히 이렇게 뽑아주시는 분이 많더라고요. 전 보면서 좀 되게 특이하다라고 생각한 영화인데 이 영화 좋아하시는 분들 참 많은 것 같아요. 비슷한 결로 그거 있죠. 무례한 이렇게 약간 매니아층이 좀 형성이 돼 있는 것 같아요. 근데 매니아라고 하기엔 많이들 좋아하시는. 그리고 2위는 캐롤. 겨울 영화 하면 빠질 수 없는 영화 캐롤. 케이트 블란첵과 루니 마라의 겨울 의상도 눈에 띄고 OST도 참 좋았어요. 자 그럼 이분의 대망의 1위는 뭘까요? 바로바로 윤희에게였습니다. 와우 진짜 겨울 느낌이 물씬 물씬 나는 영화들을 가지고 오셨네요. 킨디도 좋아하는 영화라고 들었어요. 이 영화를 본 후로 눈을 밟을 때면 영화 속 김희애 씨가 눈밭에 서 있는 그 모습이 떠오른다고. 이 영화도 참 좋았죠. 아 나 요쯤에 글로 가보고 싶은데 저 아는 분이 최근에 삿보로 가 있다는데 너무 부러웠어요. 여긴 오타로였나요? 자 그럼 우리 두 번째 배트맨 모셔볼게요. 바로 구환김입니다. 고구마라떼 교환권 드리면서 우선 3위. 겨울왕국. 아 뭐 원래 뻔한 선택이 가장 대중적인 선택이잖아요. 그래서 고른 영화입니다. 겨울왕국. 빼놓을 수 없죠. 차디찬 겨울의 시림을 보여주지만 결말은 따뜻하고 훈훈했죠. 그리고 2위는 다이하드2. 영화 속 눈발 서늘한 뉴욕의 존 F 케네디 공항. 전 언제 한번 가볼 수 있으려나요? 캔디는 가봤어요? 가봤죠 가봤죠 가봤죠. 딱 지금 날씨에 가면 춥고 좋아요. 그 센트럴 파크를 거니르면서 저도 시간 없어서 딱 6일 만에 이리 잡혀서 돌아왔었는데 참 맛있었고 뭘 먹어도 다 맛있더라고요. 어릴 때라 무슨 치즈케이크 맛집 찾아다니고 컵케이크 맛집 이런 거 찾아다녔는데 베이글 맛집. 근데 베이글은 요즘에 한국에 많이 들어와 있는 베이글들 우리나라 토종 베이글들이 더 맛있더라고요. 아무튼 좋습니다. 자 그럼 이분의 대망의 1위는 이터널 서샤인 아 맞아요 딱이죠. 얼어붙은 저수지에 짐 캐리와 케이트 윈슬렛이 누워서 하늘을 보잖아요. 그 알싸한 겨울 분위기. 거기다 기억을 없애버리는 서늘한 스토리도 겨울을 연상시키는 영화였죠. 아우 참 춥죠 이 영화.
AD,2319.14,2347.82,28.68,1,1,SPEAKER_14,"영화 다이아두2에서 Let it snow, let it snow, let it snow 로비 윌리엄스의 목소리로 듣고 우리 다시 만나요 Let it snow, let it snow, let it snow"
MUSIC,2409.26,2436.07,26.81,1,1,SPEAKER_14,"I hate going out in the storm But if you really hold me tight All the way home I'll be warm The fire is slowly dying And my dear we're still goodbying But as long as you love me so Let it snow, let it snow, let it snow"
DJ,2443.67,2511.29,67.62,20,1,SPEAKER_03,겨울영화 베스트3 함께하고 있죠? 마지막 배트맨은 말딩시비님입니다. 고구마 라떼 교환권 드리고요. 3위부터 소개해드려볼게요. 3위는 닥터 지바고. 와 진짜 오랜만이네요. 어린 시절 명화극장에 겨울이 되면 나왔던 닥터 지바고. 쓰고 나오던 털모자가 기억에 남는다고. 아 약간 이 러시아 같은 이런 모자. 2위는 나니아 연대기. 옷장을 열면 눈밭에서 펼쳐지는 판타지 영화가 환상적이었어요. 특히 마녀가 너무 아름다워서 놀라웠죠. 전 요즘도 옷장을 볼 때면 혹시 옷을 들추면? 이런 생각을 한답니다. 이분 굉장히 순수하시네요. 이제 마지막 1위 영화를 맞춰주시면 됩니다. 이 영화를 보지 못한 분들도 이 대사는 아마 아실 거예요. 사랑은 미안하다고 말하는 게 아니야. 제니와 올리버가 다툰 후 올리버가 사과를 하니까 제니가 한 말입니다. 그 명장면 우리 함께 들어볼까요?
AD,2515.17,2523.4,8.23,1,1,SPEAKER_09,제니가 사과를 하니까 제니가 한 말입니다.
DJ,2527.72,2593.42,65.7,14,1,SPEAKER_03,1971년에 만들어진 겨울 영화의 클래식 눈밭을 뛰어다니는 남녀 그리고 사랑은 미안하다고 말하는 게 아니야란 명대사의 영화 이 작품은 뭘까요? 샵 1077 짧은 건 50원 긴 건 100원의 유료 문자 혹은 고릴라로 보내주세요. 다섯 분을 뽑아서 선물 쏩니다. 미안하단 말 안 하면 어떡해요. 사랑하는데 미안하단 말 안 하면 화나지. 지금 생각해보니 그러네요. 이때는 되게 멋있어 보였는데 이 대사가. 자 그리고 지금 인시네타운의 인별그램에 놀러오시면 다음 주 월요일 배트맨 주제 슬픈 이별 영화 베스트 3가 공지되어 있어요. 벌써부터 감성 충만 충만하네요. 임별그램 골뱅이 sbscine sbscine로 들어와서 댓글 많이 많이 달아주세요. 소개된 모든 분께 선물 드려요. 이 영화가 왜 좋은지 사연까지 붙여주시면 뽑힐 확률이 더 높겠죠. 정답인 이 영화에서 한 곡 들을게요. 스노우 플로리 이 곡 듣고 우리 다시 만납시다.
AD,2606.83,2938.19,331.36,38,7,"SPEAKER_02,SPEAKER_07,SPEAKER_09,SPEAKER_10,SPEAKER_11,SPEAKER_13,SPEAKER_19","감사합니다. 감사합니다. 가마치 마치 너무 맛있지 친절하고 맛있는 가마치 완벽한 치킨 하나 둘 셋 넷 가마치 마치 가마치 통닭 가마치 마치 크리스마스엔 따끈한 가마치 통닭 고려기부터 선수교체 매출 쭉쭉 성과 쭉쭉 반쪽물을 고려하라 고려기부터 고려기프트 고려기프트 단천물을 고려하라 공공기관 우선구매 대상기업 고려기프트 건너오세요 당신의 퇴직연금이 원하던 글로벌한 세계로 내 연금상품 그대로 중도해지 없이도 실물이 저는 지금이다 수익률이 중요한 퇴직연금은 글로벌 투자하는 연금 미래의셋증권으로 원금 손실 유의. 투자 전 상품 설명 서민 약관 필독. 아 병원 갈 때 신분증 챙기기 귀찮아. 괜찮아. KB 스타뱅킹이 있잖아. 병원 접수할 때는? KB 스타뱅킹이면 괜찮아. 여권 재발급도? KB 스타뱅킹이면 괜찮아. 국내선 비행기 탈 때도? KB 스타뱅킹이면 괜찮다니까. 신분증 챙기기 귀찮은 모든 순간. 지금 KB 스타뱅킹에 신분증을 넣어보세요. KB 국민은행. 대한민국 지역균형 발전의 미래. 태만금 수변 도시가 2025년 모습을 드러냅니다. 경제, 문화, 교육, 여가가 어우러지는 새만금 수변 도시는 차별화된 가치를 제공하며 대한민국 미래 도시로 발돋움할 것입니다. 이 광고는 새만금개발공사와 함께합니다. 코코코지마 끝까지 시원하죠 코코코 코지마 머리 끝 발끝까지 코코코 코지마 뭉치고 뻐근할 땐 누워만 있으면 피로가 스르르 장윤정의 안마의자 코지마 코코코 코지마 코지마 안마의자 안녕하세요 신한 프리미어 모델 김수현입니다 여러분께 특별한 자산관리를 소개합니다 투자, 법률, 세무, 부동산. 각 분야 전문가들이 당신만을 위한 맞춤 솔루션을 찾아드립니다. 지금 만나보세요. 자산관리는 신한프리미어. 아빠, 이제 담배 냄새 안 난다. 전자담배, 처음엔 좋았습니다. 절 피하지 않으니까요. 우와, 이 냄새 뭐야? 근데 이제 무섭습니다. 피하지 않으니까요. 피하지 않아 더 위험한 전자담배. 전혀 괜찮지 않은 담배입니다. 대한민국이 가장 좋아하는 1등 라디오 SBS 파워 FM. 잠시 후 12시부터 즐거운 오후의 시작. 12시엔 주현영이 방송됩니다."
DJ,2943.15,3141.1,197.95,41,1,SPEAKER_03,"시내타운에서 준비한 상품입니다. 백화점 상품권, 급발진 잡는 지넷에서 한문철 블랙박스, 에스테틱 브랜드 라시뎀에서 당 독소 감소 오일, 도드람 양돈 협동조합에서 우리대지 한돈 선물세트, 호신용품은 블랙코브라에서 든든한 호신용 전기충격기, 기억된 향기 줄라이 모닝에서 프리미엄 헤어케어 세트, 뷰티 리추얼 라라클라라에서 엑소존 바이오 니들 크림, 피부장벽 개선 비슈띠에서 고보습 기초 3종 세트 모발 케어 명가 나투리아에서 케라틴 워터팩 아름다운 비주얼 아비주 뷰티에서 뷰티 상품권 건강한 아름다움 올린드에서 샴푸와 트리트먼트 세트 붓기 고민 해결 부기로우에서 간편 수분 밸런스 칼륨제 명품 향기 가득 버블큐브에서 조향사 콜라보 캡슐 세제. 골프 마스크 바벤스미스에서 자외선 차단 마스크. 뷰티 브랜드 방클레오에서 클렌징 오일과 초밀착 쿠션. 글로벌 클린 뷰티 올릭에서 올릭 그린 선스크린. 행복을 담은 커피 워너빈에서 드립백 커피 세트를 드립니다. 오늘 베스트 차트의 히어로 배트맨 함께했습니다. 퀴즈의 정답 말딩 1, 2님이 뽑아주신 겨울 영화 1위는 바로바로 러브스토리였습니다. 말딩일리님이 선정하신 이유는요. 아 잊을 수 없는 명작이죠. 눈밭에서 큰 대자로 팔 벌리고 눕던 남녀 주인공. 그렇게 펼쳐지던 그들의 슬픈 사랑 이야기가 기억에 남아요 하셨습니다. 이 눈싸움 눈사람 만들면 이 장면 생각나죠. 이거 한번 따라해본 적 있거든요. 패딩 입고 했더니 그냥 할만 하더라고요. 근데 좀 얇은 거 입으면 너무 추울 것 같아요. 근데 이게 본 사람만 이러는 줄 알았는데 저희 아이는 이 영화를 본 적이 없는데도 썰매장 데려갔더니 이러더라고요. 친구랑. 그래서 이게 원래 인간이 저러는 거구나 이러면서 봤던 기억이. 선물 받으실 분들은 선곡표 방에 올려두겠습니다. 시내타운 인별그램에 들어와서 다음 주 배트맨 슬픈 이별 영화 베스트3에 많은 사연 올려주세요. 여러분이 꾸며주시는 코너니까 여러분이 댓글을 달아주셔야 이어갈 수 있어요. 인별그램에서 골뱅이 sbscine sbs시내로 오시면 됩니다. 소개된 분께 선물 드려요. 슬픈 이별 영화? 뭐가 있지? 슬픔보다 더 슬픈 이야기인가? 그 영화 노래도 생각이 나고. 슬픈. 뭐 뷰티인사이드 요즘에 계속 짤이 올라오죠. 그 이별 장면도 기억이 나고. 이별. 이별? 이제는 뭐 이별도 그렇게 와닿지가 않아서. 잘 기억이 안 나네요. 우리는 이미진, 조은영, 우나은, 신정이, 최경호, 강지수님이 무려 몇 명이야. 여섯 분이 요즘 생각나서 신청한 영화예요. 영화 하모니에서 재하, 이영현의 하모니 들으시면서 인사드릴게요. 오늘도 영화처럼."
