block_type,start,end,duration,segments,speaker_count,speakers,text
GUEST,1134.65,1221.73,87.08,3,1,SPEAKER_08,너와 헤어졌어 슬감이 정말 나질 않아 위로 따위 필요 없잖아 Oh girl 너를 정말 사랑했어 죽을 만큼 아껴줬는데 그럼 네가 날 버렸어 인사도 없이 흔들렸던 네 맘 알아 두근댔던 시간 오 난 니가 미워 먹고 자고 또 뒤척이는 무참 고맙다 만 더는 사양할게 사실 나 속 터지니까 그래 솔직히 지금 질문도 참 모 같으니까 아이고 나 뭐고 뭘 어쩌라고 고마 방방대랑 안 그래도 난 복잡하니까 흔들렸던 네 맘 알아 두근댔던 시간 갖고 마음 아파 난 잠도 안 와 오 난 네가 미워 먹고 자고 또 뒤척이다가
AD,1238.07,1328.74,90.67,2,1,SPEAKER_09,날 따라가 슬리네요 baby 창밖에 날씨는 오늘따라 또 왜 이리도 좋은지 baby 내 옆자리에 텅 빈 채 우리 추억만 채워가 나는 오늘도 감사합니다.
DJ,1330.89,1523.48,192.59,30,1,SPEAKER_06,세상에 뭐 드는지에 이어서 비투비 띠 띠 빵빵 듣고 왔습니다. 텐디와는 너무나도 큰 공감 특히나 마트 어디 백화점 어떤 공연장 그런 주차장 있잖아요. 주차장 주차장에서 주차하는 게 진짜 대단한 거고 옛날에 텐디 처음에 운전면허 따고 했을 때 여기저기 공원에 있는 어떤 그냥 큰 주차장 큰 그런 주차장 같은 데서 예를 들어 뭐 상암동에 있는 하늘공원이라던지 그런 공원에서 주차 연습을 좀 해보고 싶어서 아빠에게 아빠 이런 데서 나랑 같이 지금 주차 연습할래? 그랬더니 아빠가 이런 데서 하면은 연습이 안 돼 그래서 왜? 마트나 백화점 사람 북적북적 많은 곳 그런 데서 주차를 해봐야 이게 주차가 는다 그만큼 이게 참 어려운 것 같아요 왜냐면 내 차 어디 벽에다 긁히는 거는 아 그래 너무 눈물이 나고 슬프지만 내 차니까는 마음이라도 있지 이게 남의 차를 어떻게 하는 순간 너무 무섭잖아요 8620님 초보 운전대가 생각이 나서 등에서 땀이 쭉 나네요. 내 말이요. 그래도 8620님은 초보 운전대라고 이야기하시네요. 텐디는 운전을 딴 지가 꽤 됐는데도 불구하고 초보 운전이거든요. 지금도 현재. 현재 진행형. ING. 운전 쉽지 않아. 윤희수님. 저도 그런 경험이 있어요 혼자 주차를 하고 있는데 너무 무서워서 주차를 못하고 있다고 남동생한테 전화를 해서 대신 주차해주면 안 돼? 라고 부탁을 했더니 욕먹고 주차 대신 해주셨네요 여준아 고맙다 있어요 옛날에 우리도 급하고 그럴 때 내려와서 주차 좀 해줘 이렇게 하는 경우 있는데 그렇게 하면 또 안 늘잖아요 그렇죠? 매번 누가 먼저 가 있을 때 내가 약속 장소에 도착할 수도 없고 굉장히 난감할 것 같고 저는 그 유튜브 컨텐츠로 제가 생초보지만 운전 괜찮은지 해가지고 제가 운전 배우는 컨텐츠가 있었어요. 그때 개그맨 김승진씨가 저의 운전 선생님으로 놀러와서 같이 토크토크를 나눴는데 제가 김승진씨에게 오빠 맨발로 운전해도 되나? 이렇게 물어봤어요. 신발 벗고 나 맨발로 운전해도 되나? 그랬더니 뭐? 왜? 너 왜 그런 생각을 하는 거야? 뭔가 이게 감각이 뭔가 이게 약간 이렇게 브레이크 밟고 엑셀 밟고 이 감각이 약간 내가 좀 어색해 그랬더니 너 한 번 맨발로 시작하면 너 평생 맨발로 운전해야 돼 정신 똑바로 차려 그러면서 저한테 막 얘기했던 그 짤도 많은 분들이 또 좋아해 주시더라고요 그래서 아 그래 이거는 잘 생각하고 해야겠구나 그런 생각으로 텐디가 또 조심스레 운전을 열심히 연습하는 스타일 8111님 이거 완전 나예요 차 끌고 가기 전에 주차장을 먼저 검색하고 애매하면 바로 포기 입고 진짜예요? 리얼리?
AD,1533.5,1533.58,0.08,1,0,,리얼리?
DJ/GUEST,1533.56,1578.52,44.96,3,2,"SPEAKER_06,SPEAKER_08",대리기사를 불렀어요 주차 못해서? 어머 세상에나 얼마나 급했으면 아 어떤 느낌인지 이해는 가고 어머 그 대리기사님도 너무 황당했던 일 중에 하나겠다 텐데 막 그런 생각 드네요 재미난 에피소드 땡큐 땡큐 원위의 신곡이 나왔습니다 관람차 요거 들으면서 우리는 2부에서 다시 만나요 오랜만이라서 낯설게 느껴지는 지금이야
AD,1585.17,1663.91,78.74,3,1,SPEAKER_09,느껴지지 않아 빙고 빙고 천천히 도는 관람차 끝 너와의 운명은 다 지금 지나쳤던 그때 맘에 든 네 앞에 네 그 시절로 돌아갈 수 있을까 모자지 않게 너의 두 손을 잡을게 빙고 빙고 천천히 두 눈 관람자 같이 너와의 기적은 다 지금 그리웠던 그때 맘 이제 네 앞에 내릴 수만 있다면
GUEST,1664.45,1692.49,28.04,1,1,SPEAKER_08,사랑이 뻔하지 솔직해져야지 우린 뭔가의 그 상이 있어서 다시 한 번 더 그 시절로 돌아갈 수 있을까 몇 번이나 반복한대도 좋아 돌고 돌아 너를 다시 만날 테니까 다시 온 우리 둘만의
AD,1716.78,1816.68,99.9,10,4,"SPEAKER_07,SPEAKER_13,SPEAKER_15,SPEAKER_16","사업장이 여러 갠데 매출, 매입, 지출, 계좌 현황을 한눈에 쉽게 볼 수 없을까? 여러 사업자의 격리 업무도 이제 한 번에 쉽고 편하게 격리회계 프로그램 세계 미술사를 바꾼 인상파의 원화가 노원에 옵니다. 모네, 고흐, 세잔, 르누아르까지 빛과 색채의 혁명을 만든 거장들의 원화를 놓치지 마세요. 노원아트 뮤지엄에서 12월 19일부터 5월 31일까지 지금 인상파 찬란한 순간들을 검색하세요. 아빠, 엄마한테 또 혼났다? 아니... 그러면 김밥에서 당근 빼고 먹었어? 찬바람 부는 저녁에 오마이걸 효정의 볼륨을 높여요. 찬바람 부는 아침엔 이현우의 음악 앨범. 판총물 대박날까 불안하네"
DJ/GUEST,1837.84,2128.06,290.22,30,2,"SPEAKER_06,SPEAKER_08",이은지의 가요광장 여러분 커피 몇 잔 할래요? 커피 몇 잔 할래요? 커피 몇 잔 할래요? 8337님. 남자친구랑 사귄 지 5년 동안 서로 바빠서 여행을 못 다녔는데요. 이번에 처음으로 일정 맞춰서 제주도로 3박 4일 여행 왔어요. 남자친구랑 바다 보면서 따뜻한 커피 마시고 싶습니다. 사귄 지 5년 만에 간 첫 여행. 엄청 의미 있는 시간을 보내고 계실 것 같은데요. 커피 사진 많이 찍으시고 맛있는 것도 잔뜩 드시고 오셔요. 텐디가 따뜻한 추억 하나 더 얹어드릴게요. 주문하신 커피 2잔 바로 보내드립니다 이렇게 커피 필요하신 분들 주문 넣어주세요. 몇 잔이 필요한지 누구랑 마시고 싶은지 듣고 싶은 신청곡이랑 함께 적어 사연으로 보내주셔요. 커피 쿠폰 주문하신 번호로 바로 보내드릴 거라서 신청은 문자로만 받겠습니다. 문자 번호 샵8910 짧은 문자 50원 긴 문자 100원 자세한 얘기가 궁금한 분께는요. 전화 한번 걸어볼게요. 커피 주문했는데 02로 시작하는 번호로 전화가 온다. 그냥 편하게 받아주시고요. 운전하고 계시면 완전히 정체하신 다음에 받아주십시오. 전화 받았는데 운전 중이시면 안전을 위해 바로 끊을게요. 그래도 커피는 보내드립니다. 걱정하지 마시고요. 주문 기다리면서 노래 듣고 올게요. 여자친구 시간을 달려서 좋아지만 다른 곳을 보고 있어 가까워지려고 하면 할수록 멀어져가는 고맙습니다. 고맙습니다. 저 길을 헤매여도 이 노래는
DJ/GUEST,2150.21,2286.61,136.4,31,2,"SPEAKER_05,SPEAKER_06",여타 친구 시간을 달려서 듣고 왔습니다. 커피 주문해 주신 분들 잘 만나볼게요. 2662님 딸내미가 최대 입시라서 열심히 운동하고 있답니다. 에너지 팍팍 나게 커피 두 잔 부탁드려요. 옛날에 텐디도 막 고등학교 때 주위 친구들 이 예체능 준비하는 친구들 최대 입시 준비하는 친구들 진짜 힘들어 보이더라고요. 공부도 하고 끝나면 또 최대 입시 학원 가서 점프도 하고 할 거 종목이 엄청 많던데? 막 이렇게 위에 올라가서 이렇게 탁 치는 거 있잖아요. 막 이렇게 액! 이렇게 딱 치는 거 있고 그리고 또 막 달리기 뭐 엄청 많이 멀리 뛰기 많은 종목들을 이렇게 계속 연습하고 기록을 잰다는 게 사실 쉬운 일이 아니잖아요. 너무 힘들 텐데 세상에나. 2662님. 딸내미가 최대입시라 또 아마 2662님께서 어떤 픽업이나 왔다갔다 이런거를 또 도와주시지 않을까요 아 고생많으십니다 완전 파이팅이구요 1120님 커피 한잔할래요 요가강사입니다 1월 1일 새해부터 6시 새벽 요가수업을 시작했어요 죽을 맛입니다. 소프 마시는 커피가 작은 기쁨이에요. 텐디 고맙고 사랑해요. 1120님 세상에나 이게 무슨 일이람 너무너무 텐디한테 감사한 말씀 고맙고 사랑한대요. 아니 근데 어떻게 새벽 6시에 일어날 수가 있어요? 쉽지 않은 거거든요. 그리고 또 텐디가 또 겨울을 별로 안 좋아해서 그런지 겨울은 유난히 더 일어나기가 춥고 막 이불 속에 들어가고 싶고 막 그렇잖아요. 아우 세상에나. 1120님 완전 남아스테. 요가 강사님이시래요. 완전 남아스테 해가지고 오늘 하루도 잘 한번 다스려보시고 호흡하자. 호흡만 하더라도 정신이 맑아지고 흥분됐던 마음이 가라앉혀지면서 평온해집니다. 호흡이라도 호흡이라도 하셔요. 2602님 안녕하세요. 애청자 찬희입니다. 차디 아니야? 이거 차디 아니에요?
DJ,2286.8,2313.04,26.24,10,1,SPEAKER_06,차디와 차디? 우리 또 차디는 또 이현우의 음악 앨범 현우 선배님 DJ 별명인데 차디. 차디입니다. 오늘 소외티라는 날인데 오랜만에 해서 어떻게 분위기를 이어갈지 걱정돼요. 지인들한테 묻기도 좀 그래요. 유튜브 보고 공부 중입니다. 이 떨리는 기분 카페인으로 녹여주세요. 그래요? 오케이. 전화 한번 걸어보지요.
AD,2313.06,2313.14,0.08,1,0,,사랑이야
DJ/GUEST,2314.88,2321.42,6.54,2,2,"SPEAKER_06,SPEAKER_08",여보세요? 찬이 찬이 네 안녕하세요 찬이 지금 운전 중?
DJ/GUEST,2323.81,2528.06,204.25,25,2,"SPEAKER_06,SPEAKER_21",네 퇴근하려고요 네? 네 운전하고 있어요 오마이갓 찬이 그렇다면 우리 전화 연결 안돼요 아우 까비까비 아우 그래요? 까비까비 찬이 커피랑 보내드릴게요 오늘 소개팅 잘하고 와요 아 네 감사합니다 찬이 바이 바이바이 땡큐 아쉽다 찬이. 찬이 완전 우리 스타일이었잖아. 취재들도 느꼈죠? 취재들 느꼈죠? 찬이 완전 우리 스타일. 우리 애청자에게 여실히 드러났다고. 아 찬이 만나갖고 부를 노래가 너무 많아. 이슈 찬이 찬이 찬이 지나가기 찬이. 부를 게 한두 개가 아니었는데 아쉽다. 샤니 듣고 있지요. 그래도 소개팅 잘했으면 좋겠고 혹시라도 정차가 됐다면 정차가 됐다든지 뭐 지금 잠깐 어디다가 잘 정찰하셨으면 문자사를 한번 보내주세요. 저희가 또 한번 전화할 수 있습니다. 뭐 이런 문자가 있으면 또 바로 한번 전화 한번 해보고 그래도 우리 또 8327님 또 문자가 왔어요 안녕하세요 디저트 공장 항상 아침부터 직원 언니들이랑 즐겨듣는데 일하면서 저희가 커피 마시고 싶다 했는데 신청할게요 저는 이제 퇴근했는데 우리 남겨진 언니들 오후에 일하는 언니들 힘내시라고 커피 쿠폰 6잔 부탁드려요 아니 너무 귀여운게 아니 일단은 8327님께 전화를 걸어보고요 자 우리 청취자들도 지금 찬이 차 세우고 통화해요 막 지금 난리가 났어 찬이 주차하고 다시 통화해요 막 난리가 났는데 일단은 8327님을 통화를 해서 또 커버를 드려야지 찬이랑 다르다 찬이랑 다른 느낌의 아 8327님 왜 그래요 부담스러웠어요 우리가 찬이 이야기 많이 해서 8327님 혹시라도 부담스러웠어요 아쉽네요 혹시 모르니까 찬이한테 어떻게 전화 한번 다시 해봐요 다시 해보고 정차가 됐다던지 뭐 그랬을 때 우리가 또 토크토크 해야 되는데 8327님 이렇게 전화 연결 안 돼도요 우리는 커피는 보내드려요 그러니까 너무 걱정하지 마시고 8327님 아 네 저 지금 운전 중이어가지고 아 알았어요 안전운전 언니들 듣고 있나요? 언니들 듣고 있나요? 8327님이 사랑한대요 커피도 보내줄게요 화이팅 8327님도 굉장히 텐션이 좋은 우리 스타일이었어 그쵸 아시죠 디저트 공장이면 또 불러줄 노래가 많은데 주세유 달콤한 그런 아이스크림 케이크부터 시작해가지고 레드벨벳 노래들 잔뜩 불러야 되는데 그치만 그래도 저희가 최선을 다해서 커피를 보내드리니까 걱정 마시고 이양고님도 재미난 이야기 주셨다 아까 텐디가 청취자 찬이 찬이라고 해가지고 찬이란 했는데 이양고님도 노래를 찬이란 여자라 하면서 노래를 또 신청해 주셨네요 양고님의 아이디어로 2602님 우리 찬이에게 다시 한번 전화 걸어봅니다 찬이 통화 연결음부터 굉장히 텐디가 좋아하는 스타일이야 사랑하여 사랑하여 여보세요? 찬이 반갑습니다 정차했어요 찬이?
DJ/GUEST,2528.46,2563.84,35.38,2,2,"SPEAKER_06,SPEAKER_21",네 저 왜냐면 오늘 좀 떨려가지고 방법을 알고 싶어서 어차피 은지 또 우리 지제님이 또 이런거 팁 잘 알 것 같아서 아우 찬이 자기소개 렛츠기릿 해봐요 아 네 저는 저 프리랜서로 열심히 살고 있는 찬이 찬이 김동수 찬이입니다 아우 찬이 찬이 이씨 찬이 찬이 찬이 가기 전에 요것도 있고 네네네 맞습니다 청취자 이양구님께서 찬이란 여자라 해주셨어요 네 그런 얘기를 친구들이 많이 노래방가서 불러줍니다 아주 좋고 찬이 오늘 소개팅한다고?
DJ/GUEST,2564.36,2625.46,61.1,6,2,"SPEAKER_06,SPEAKER_21",네 맞습니다 어떻게 몇시 몇시 아 오늘 7시에 친구들이 결혼을 많이 해서 하면 좋을 것 같다 해서 요즘에 외로워서 친구들의 소개를 받고 하는데 제가 워낙 말이 많고 우리 똑같이 말이 많고 시끄러워서 텐션도 좋고 네 여자들이 되게 친구로 지내고 싶어 해서 이번에는 그게 아니라 제대로 된 모습을 보여주고 싶어서 어떻게 할지 모르겠어요 아 찬희 일단 어떤 그런 여사친도 많고 친구도 많고 그런 뭔가 밝고 긍정적이고 좋은 느낌 너무 좋은데 그렇게 웃으면 안 돼 오늘 소개팅 가서 그렇게 웃으면 안 돼요 아 네 알겠습니다 웃음이 이게 소개팅할 때 친구들이 제일 부탁하는 게 너 제발 웃지 말고 정말 너의 남자 된 모습을 보여줘라 했는데 그게 제 모습이 아닌 것 같기도 하고 해서. 찬희 난 이렇게 생각해요. 소개팅할 때 어떤 정적이나 대화를 하지 않는 그런 순간들을
