block_type,start,end,duration,segments,speaker_count,speakers,text
AD,760.09,760.85,0.76,1,1,SPEAKER_14,종교는 없지만.
DJ/GUEST,764.84,794.95,30.11,13,4,"SPEAKER_06,SPEAKER_07,SPEAKER_08,SPEAKER_10",감사합니다. 무대도 너무 좋고요. 그래서 이거 완전 요즘 제 오늘의 첫 곡. 진짜? 감사합니다. 많은 분들이 지금 정말 너무나도 행복해하고 계시고 6192님도 문자 주셨습니다. 초롱씨. 저의 청춘을 함께해온 에이핑크님들이 나온 데서 회사에서 스릴 있게 듣고 있어요. 걸려도 여한이 없다요. 세상에나. 감사합니다. 회사에서 스릴 있게 들으려면 이렇게 뒤로 이렇게 껴잖아요. 옛날에 팔로 넣어가지고
DJ/GUEST,794.93,869.72,74.79,5,2,"SPEAKER_08,SPEAKER_10",체육복 이렇게 이렇게 이렇게 안 듣는 척 이렇게 귀에 꽂고 볼륨 엄청 낮춰가지고 그죠 밖으로 새 나오면 안 듣고 소근소근 듣는 그 느낌 이제 우리 팬들도 이제는 뭐 회사에서 몰래 들어요 언니 육아 중에 들어요 완전 달라졌어요 팬사를 또 하고 하다 보면 남편이랑 같이 오는 친구들도 있고 애기랑 같이 오는 분들도 있어요 진짜요? 그럴 때 은지씨 기분 어때요? 새삼스러워요 고맙고 뭔가 대리만족하는 기분도 있고 왜냐하면 제가 경험하지 못했던 것들을 경험하고 저한테 이렇게 이렇게 지내고 있어 나 이렇게 살아 이렇게 보여주는 게 예전에는 팬들의 존재가 정말 좀 이렇게 다양하진 않았어요 감정들이 근데 이제는 좀 진짜 서로의 인생을 응원하고 있는 것 같은 느낌이 들어요 같이 걸어가다 보니까 그런 것 같아요 맞아요 저 지금 진짜 신기한 거 발견한 게 은지 언니가 오늘 무대 전까지 계속 누워있고 막 이런 오늘 누워있는 게 많았거든요 근데 여기 오니까 눈빛이 살아나네 확실히 내가 가요광장 올 때마다 이게 파블로프의 개 얘기를 내가 늘어난다고 진짜 신기하다 정말로 이 시간대만 되면 내가 눈을 떠 지니야
DJ/GUEST,869.7,877.81,8.11,3,2,"SPEAKER_08,SPEAKER_10",12시부터 2시까지 은지씨는 파블로프의 개처럼 텐션이 오른다 그랬어요. 난 봤어. 오전 10시부터 시작하거든.
DJ/GUEST,877.89,885.35,7.46,4,2,"SPEAKER_08,SPEAKER_10",사서히 올라와. 이게 원래 안방마임의 느낌이 있다니까요. 있네요. 여기 공기가 사람을 미치게 해요.
DJ/GUEST,886.51,919.41,32.9,6,3,"SPEAKER_06,SPEAKER_08,SPEAKER_10",문을 살짝 돌게 명언을 남겨주셨어 여기에 공기가 나를 미치게 해 이렇게 우리 청취자분들 문자사연 보내주시면 됩니다 보내주실 번호 어디로 보내볼까요? 네 번호는 샵 8910이고요 짧은 건 50원이고요 긴 건 100원입니다 사진 첨부까지요 인터넷 콩과 KBS 플러스는 무료고요 소개된 분들 중에 추첨을 통해서 판다 모양 케이크 쿠폰을 선물로 드립니다 누가 DJ인지 모르겠어요. 멋있다. 오늘 바꿔야 된다니까. 그렇지.
AD,919.88,919.96,0.08,1,0,,그렇지.
DJ/GUEST,921.49,995.38,73.89,8,2,"SPEAKER_07,SPEAKER_08",거기 어떻게 앉습니까 또 그 사이에 또 사랑하는 애청자분들이 얼마나 많이 들었겠어요 저한테 말하면 안 돼요 됐어 됐어 미치겠다 진짜 꽁트 한 바탕 또 해봤고요 그냥 케이크 안 드리고 오늘은 센스 만점으로 판다로 맛있겠다 저희가 준비해놨어요 PD님 효과음 준비해 주실래요 에이핑크의 미니 11집이 나왔습니다 축하드립니다 고생했어요 여의도 답네요 미니 11집 여의도 답아요 우리 초롱씨가 앨범 소개 좀 진득하게 해주세요 네 저 이번 앨범명은요 We Love고요 뭔가 다시 좀 사랑을 하자라는 뜻으로 다섯 곡의 수록곡을 담고 있고요 Love Me More이라는 곡도 그냥 제목답게 나를 더 사랑해달라라는 뜻이 될 수도 있고 상대방을 더 사랑해달라라는 그런 뜻이 될 수도 있고 좀 사랑을 가득 담은 앨범인 것 같아요 그래서 자켓부터 시작해서 뮤비에도 그렇고 하트가 정말 많이 나오고요. 그래서 뭔가 사랑과 관련된 앨범입니다. 그러니까요. 포인트 안무에도. 각이 나와요.
DJ/GUEST,995.4,1016.9,21.5,5,2,"SPEAKER_08,SPEAKER_10",각이 나와요? 각이 템포를 같이 해야겠는데? 그러니까. 템포 많이 어렵던데. 너무 잘하시는데 댄브 너무 어렵던데 춤 진짜 잘 추시잖아요 이거가 들어가 있어서 팔을 왼쪽 오른쪽으로 하는 게 들어가 있어서 댄브 일단 한번 도전해보고 처음이에요 저희 같이 댄브 하는 분
DJ/GUEST,1017.49,1031.88,14.39,8,2,"SPEAKER_05,SPEAKER_08",너무 어렵던데. 보통 감이 아니면 쉽지 않더라고. 그게 뉴 잭슨이 너무 어렵잖아요. 방금 살짝만 봤는데 느낌이 있어요. 춤을 너무 잘 추시니까. 춤추셨잖아요. 괜찮았나요? 저 완전 기름진 팬이거든요.
DJ,1031.9,1033.42,1.52,1,1,SPEAKER_08,완전 캣노 팬이잖아요.
AD,1035.68,1042.52,6.84,1,1,SPEAKER_16,완전 팬이에요.
DJ/GUEST,1042.54,1100.25,57.71,13,2,"SPEAKER_06,SPEAKER_08",사연이 맞니? 언니. 너무 좋아. 본땡땡 모자로. 펀칭 모자 가져와야 되는데. 판도땡TV에서 많이 봤어요. 고맙습니다. 2년 9개월 만에 하는 완전체 활동이라서. 와 오랜만이다 라는 생각도 있을 것 같아요 보미씨가 봤을 땐 어때요? 어머 요즘 이 멤버 이런 매력이 있었나? 아니면 어머 요즘 이 멤버 오랜만 활동인데도 텐션 좋은데? 멤버들 다 진짜 미쳤다는 부분들이 각자 있지만 저는 이번에 초롱언니가 앞머리를 자르고 10년이 젊어졌어요 진짜로 저는 언니가 지금이 리즈가 아닌가라는 생각을 합니다 앞머리 진짜 자른거 팬들한테도 엄청 이야기 많이 듣죠 네 팬분들이 너무 좋아하셔 가지고 저는 사실 불편해서 앞머리를 안 자르고 있었거든요
DJ,1100.23,1165.84,65.61,10,1,SPEAKER_08,집가면 바로 5대5 나오는데 그래도 이번에는 뭔가 팬분들을 위해서 좀 한번 용기를 내봤습니다 그니까요 그리고 무대 보는 맛도 너무 좋아요 감사합니다 이거 저거 막 볼 생각에 벌써부터 많은 분들이 너무 좋아하고 있고 여러분 우리가 이 노래 이야기를 많이 해가지고 우리 청취자분들도 라이브 너무 궁금할 것 같은데요 오늘 또 바쁘고 오늘 또 뮤직뱅크에다가 정신이 없는데도 오늘 우리 에이핑크가 라이브를 선물로 갖고 오셨다고 합니다 우리 라이브석으로 이동 부탁드리고요. 추자들 음악 얘기 많이 했죠. 계속해서 우리 에이핑크에게 궁금한 거 부탁하고 싶은 거 목격담 미담 많이 많이 보내주세요. 보내주실 번호 샵 8910 짧은 문자 50원 긴 문자와 사진 첨부 100원 인터넷 콩과 KBS 플러스는 무료고요. 소개된 분들께는 저희가 추첨을 통해 판다 모양 케이크 쿠폰 보내드리도록 하겠습니다. 센스 만점으로 저희가 또 판다로 준비해봤어요. 여러분 기대 많이 해주시고 에이핑크 여러분들 준비 되셨나요? 네 좋습니다 에이핑크 신곡 라이브 Love Me More
AD,1196.03,1369.59,173.56,6,1,SPEAKER_15,"귀엽다. 믿지 않을 거라고 baby 처음 느낀 그대로 늘 love me more 시간이 흘러도 난 여전히 너야 oh baby 멋지 않을 꿈결처럼 love me more 영원히 계속될 꿈인 듯이 이대로만 love me more 영원토록 love me more oh love me more 지금처럼 love forever love me more 이대로만 love me more 영원히 계속 될 꿈인 듯이 슬슬 슬슬 슬슬 너로 입힌 채 마주했던 이 세상 이토록 날 빛낸 너에게 사랑 넌 알까 네가 있어 완성되는 이 순간 너에게 처음 느낀 그대로 늘 love me more 시간이 흘러도 난 여전히 나야 Oh baby 멋지 않을 꿈결처럼 love me more 영원히 계속될 꿈인 듯이 이대로만 love me more 이은지의 가요광장 1, 2, 3 소리 질러 이대로만 Love Me More 영원히 계속 될 꿈인 듯이 Love Me More 많이 사랑해주세요 이은지의 가요광장도 많이 사랑해주세요 그녀들이 돌아왔다! Love Me More!"
DJ/GUEST,1370.99,1397.47,26.48,4,2,"SPEAKER_08,SPEAKER_10",세상에나 세상에나 아니 노래를 들을 때 그리고 무대를 볼 때 뮤비를 볼 때는 와 그냥 너무 좋다 너무 좋다 했는데 이게 제가 옆에서 노래를 부르시는 걸 보니까 보통 고음이 아니네요 그러면서 지금 그 춤을 다 추면서 그걸 다 소화하셨던. 맞습니다. 월라이브로 열심히 하고 있습니다.
DJ,1397.49,1402.78,5.29,4,1,SPEAKER_08,진짜 대박입니다. 지금 청취자분들 난리가 났고요. 9047님께서 문자 왔습니다. 멍디.
AD,1403.2,1405.75,2.55,1,1,SPEAKER_15,이야.
DJ/GUEST,1405.77,1424.13,18.36,7,2,"SPEAKER_08,SPEAKER_10",이야. 이야. 에이핑크가 말해주는 성숙하면서도 청순함은 역시 국룰이네요. 이번 노래 무한 스트리밍 확정. 물결 다섯 개. 아니 어때요? 초롱씨 지금 혹시 들리는 이야기로는 우리 노래 좀 사랑받는 것 같아 그런 거 좀 느낄 때가 있으세요?
DJ/GUEST,1424.11,1443.9,19.79,2,2,"SPEAKER_07,SPEAKER_08",요즘은 좀 드러내야 됩니다 이제 숨길 필요가 없어요 근데 확실히 저희 노래 처음 나왔을 때 에이핑크가 돌아왔다 그런 반응이 진짜 많았고 팬분들이 너무 좋아해 주시는 게 느껴지니까 저희도 활동하면서 너무 재밌고 즐거운 거 같아요 너무 좋아요 하영 씨도 어때요? 체감을 좀 하세요 요즘 주위에서?
DJ/GUEST,1444.63,1465.9,21.27,2,2,"SPEAKER_05,SPEAKER_08",아직 활동 중이라 잘 모르겠는 게 이런 거 약간 길거리 돌아다녔을 때 좀 알죠? 땡땡고양이 이런 데서 좀 들려야 되잖아요 땡땡고양이에서 가야 되고 피어싱 많이 뚫어주는데요 피어싱 많이 뚫어주잖아요 거기 땡땡고양이 같은 데서 그런 데서 틀어줘야 좀 잘 되는 노래잖아요 얼음 대고 있다가 감자가 없어지면 피어싱 뚫어준단 말이야
DJ/GUEST,1465.88,1479.26,13.38,9,2,"SPEAKER_05,SPEAKER_08",그래서 좀 활동 끝나 보고 돌아다녀 봐야지 알 것 같습니다. 그래요. 근데 지금 2026년인데 길보드 차트 이야기가 나왔어. 그러니까. 길보드 차트 말이야. 빵 터졌습니다. 15년째 얘기하고 있어요. 가야 돼요. Y2K 지켜야 돼.
DJ/GUEST,1479.28,1495.16,15.88,6,2,"SPEAKER_06,SPEAKER_08",김지연 님도 문자 주셨습니다. 뽀미 씨. 요즘 노래는 여러 번 들어도 잘 모르겠는데 역시 내 학창 시절 책임진 언니들이라 가사 잘 들림. 키키. 학창시절만 책임졌겠어요. 학창시절부터 같이 걸어가는 거죠.
DJ/GUEST,1495.18,1506.86,11.68,6,3,"SPEAKER_06,SPEAKER_08,SPEAKER_10",저희 러비모어가 이번에 또 영어가 많이 없어요. 고마워요. 검색할 필요 없겠군요. 저희도 너무 고마워요. 고마워요. 검색할 필요가 없겠어요.
DJ/GUEST,1506.88,1510.06,3.18,2,2,"SPEAKER_08,SPEAKER_10",정말 이지 리스닝. 이지 리스닝 고마워요.
DJ/GUEST,1510.38,1532.22,21.84,4,2,"SPEAKER_08,SPEAKER_09",문상민님도 문자 주셨어요. 남주씨. 우리 왕언니들이 케이팝의 기강을 잡으러 오셨다. 왕언니는 아니고 무슨 왕언니야 왕은 좀 빼줘 아직은 왕언니는 베이비복스 언니들이지 소언니 소언니 소언니 소언니로 갈게요
DJ/GUEST,1532.2,1572.44,40.24,8,2,"SPEAKER_07,SPEAKER_08",이렇게 얘기해주시는 분 별로 없어서 너무 좋아요. 진짜 감동이에요. 초롱씨 어떤 부분이 감동이었어요? 왜냐면 저희 이제 어딜 가든 항상 약간 너무 연차있게 말씀을 해주시니까. 연차가 없진 않아요. 없진 않은데 너무 막 뭔지 알아요. 너무 막 고참처럼 하는게 진짜 너무 감동이었어요 우리 소언니로 갑시다 소언니 살짝 그 얘기는 좀 해야 될 것 같아요 우리 라이브 하는데 우리 남주씨가 웃음이 살짝 터진 이야기를 안하고 넘어갈 수는 없을 것 같아요 남주씨 어떤 것 때문에 혹시 저 때문이었나요?
DJ/GUEST,1572.54,1597.03,24.49,5,2,"SPEAKER_08,SPEAKER_09",여기 기운이 확실히 눈이 떠져서 웃음을 주는 기운이 있네 확실히 있다니까 있어요 저 타이밍을 못 맞춰서 들어간 적이 한 번도 없는데 구경하다가 타이밍을 놓쳤어요. 그래서 웃음이 터졌습니다. 그러면 혹시 실례가 아니라면 에코 빵빵하게 넣어서 우리 남주씨도 도입부 장인입니다. 아쉬울 수 있잖아요.
GUEST,1597.05,1600.26,3.21,1,1,SPEAKER_09,에코 체크해보세요.
AD,1600.24,1620.44,20.2,1,1,SPEAKER_15,좋네요 너의 두 눈 속에 내가 가득할 때 세상을 다 가진듯한 기분 방금 CD였다 그 말을 우리가 했어야 했다 죄송해요 너무
DJ/GUEST,1620.42,1637.91,17.49,5,2,"SPEAKER_05,SPEAKER_08",마지막 감칠맛. 맛뿅님이 문자주셨습니다. 하영씨. 이번 안무 중 팬들이 꼭 눈여겨봐줬으면 하는 킬링포인트나 포인트 안무의 이름이 있다면요? 갈겨주세요.
DJ/GUEST,1637.93,1689.22,51.29,5,3,"SPEAKER_05,SPEAKER_06,SPEAKER_08",갈겨주세요. 아 다영씨 그렇게 보이네 그렇게 보이죠 영어 그래 보여요 가르쳐 주세요 절대 평소 습관이 이런 거 아니에요 전혀 아니에요 전혀 아닙니다 돌아보고 있는데 배우고 싶어요 킬링포인트나 포인트 아무 이름 어떻게 생각하십니까 아 여기 이대로만 love me more 쿵탁 딱 이 부분이거든요 근데 여기를 약간 용녀 용녀 용녀 하는 것처럼 우리 오지명 선배님 아니 근데 왕언니 싫다고 해놓고 용녀 챌린지라고 얘기를 하시면 이만큼 잘 표현되는 게 없어요 좀 모순이긴 한데 아니면 오늘 공모를 좀 받아볼까요? 대체될 만한 게 있을까요? 아무리 생각해도 용녀밖에 생각이 안 나서 저희는 이렇게 이름을 붙이는 줄 몰랐는데 요즘엔 무조건 챌린지 이름이 있어야 된다고 하더라고요 러브미모어 챌린지 하면 안 되는가?
AD,1689.2,1840.04,150.84,12,6,"SPEAKER_14,SPEAKER_17,SPEAKER_21,SPEAKER_22,SPEAKER_27,SPEAKER_30","우리가 하고 싶은 대로 하는 거죠 연륜이 느껴져 연륜이 느껴지는 소언니 에이핑크와 저희 또 자세한 이야기 이따가 2부에서 나눠봐요 I didn't know that you would mean so much to me 사업장이 여러 갠데 매출, 매입, 지출, 계좌 현황을 한눈에 쉽게 볼 수 없을까? 여러 사업자의 격리 업무도 이제 한 번에 쉽고 편하게 격리회계 프로그램 세계 미술사를 바꾼 인상파의 원화가 노원에 옵니다. 모네, 고흐, 세잔, 르누아르까지 빛과 색채의 혁명을 만든 거장들의 원화를 놓치지 마세요. 노원아트 뮤지엄에서 12월 19일부터 5월 31일까지 지금 인상파 찬란한 순간들을 검색하세요. 아빠, 엄마한테 또 혼났다? 아니... 그러면 김밥에서 당근 빼고 먹었어? 찬바람 부는 저녁에 오마이걸 효정의 볼륨을 높여요. 찬바람 부는 아침엔 이현우의 음악 앨범. 판총물 대박날까 불안하네 이윤지의 가요광장."
DJ/GUEST,1840.1,1895.47,55.37,19,2,"SPEAKER_07,SPEAKER_08",KBS 라디오 이윤지의 가요광장. 함께하고 계시고요. 오늘은 에이핑크와 함께하고 있습니다. 취자 취자 청취자들이 궁금한 게 많아요. 전아비님. 여기 희극인실인가요? 오해하실 수 있겠지만. 영광이죠. 영광입니다. 감사드리고. 이게 또 워낙 그 시절 그 예능. 피치기전 막 그리자. 단련된 거 아닙니까 아래턱이 찐이었어요 아래턱이 확 한껏 나왔어요 우리 이썬님도 문자 주셨네요 왕언니가 어때서요 그 시절 신인 아이돌 전쟁에서 당당히 살아남은 건 진짜 킹왕짱 대단한 거라고요 감사합니다. 완숙미 있는 목소리와 센스는 그냥 나오는 게 아니라고요. 감사합니다. 그리고 또 킹왕짱 쓰시는 거 보니까 저희 세대이신가? 확신하셔. 그래서 우리를 보호해 주신 거구나.
DJ/GUEST,1895.55,1899.09,3.54,3,2,"SPEAKER_08,SPEAKER_10",킹왕짱. 감사해요. 연결되어 있어요.
DJ/GUEST,1899.11,2037.93,138.82,9,2,"SPEAKER_08,SPEAKER_10",뉴런이 공유가 돼 있어요. 아니 이렇게 진짜 에이핑크 분들 놀러 오셔서 우리 많은 시청자 분들이 지금 문자 장난 아니고요 계속 주시고 계시고요 이번에는 에이핑크의 앨범 TMI가 궁금하여 6화 원칙 질문 들어가겠습니다 질문이 6개라 마지막 질문은 대표로 우리 은지씨가 대답해 주시면 되겠습니다 질문드리겠습니다 이번 앨범 작업부터 지금 활동까지 쭉 떠올렸을 때 우리 은지씨 제일 먼저 떠오른 사람 하나 둘 셋 정은지 초롱씨 언제가 가장 생각나요 하나 둘 셋 처음 곡 들었을 때 보민씨 특별했던 장소 하나 꼽자면 하나 둘 셋 연습실 하영씨 무엇을 할 때 가장 많이 웃었어요 하나 둘 셋 멤버들이랑 수다 떨때요 남주씨 이번 앨범을 위해 어떤 노력을 했나요 체력 마지막 질문 우리 은지씨 왜 어떤 과정으로 러브미모어 타이틀이 됐나요? 노래가 좋아서 팬들을 위해서 역시 6화 원칙도 바로 넘어갔어요 우리 은지씨가 앨범 작업부터 지금까지 쭉 활동까지 떠올렸을 때 제일 먼저 떠오른 사람은 정은지 맞아요 맞아요 어떤 느낌일까요? 도입부를 책임지는 그 부담감과 책임감이 굉장히 좀 과했다 왜냐하면 제가 오프닝부터 센터에서 춤을 추는 게 처음이에요 그러니까 이렇게 뭔가 이렇게 제스처가 아니라 춤을 하는 게 처음인데 춤과 고음을 같이 해야 되는 상황이어서 사실 정말 이 노래를 좋아하지만 하기 싫은 마음도 좀 있었어요 너무 잘하고 싶으니까 센터에 있기 싫은 마음이 좀 있었어요 근데 또 멤버들이 칭찬을 계속 해주고 잘한다 잘한다 라고 계속 저한테 체면을 걸어줘가지고 지금 눈 질끈 감고 하고 있어요 제가 최면에 잘 걸리는 스타일로 나뉘어가지고 각이 제일 좋아요 센터에서 진짜 칼각 칼각 힘은 좋아요 연습도 많이 하셨겠는데요 열심히 했습니다 진짜 열심히 연습했어요
DJ/GUEST,2038.6,2096.72,58.12,9,3,"SPEAKER_06,SPEAKER_08,SPEAKER_10",그러면은 막 그런 고음과 춤을 같이 추려면 노래를 부르면서 춤도 같이 그런 작업도 계속 같이 하셨겠어요? 네. 안무 아예 배울 때부터 노래를 계속 부르면서 했어요. 그러네요. 근데 저희 에이핑크 곡이 또 꽤 높은 곡들이 많거든요? 많아요. 근데 다 수월하게 잘했었는데 진짜 이렇게 은지가 끝나고 뻔한 모습을 처음 봤어요. 정말 손과 발이 쉴 새 없이 움직이는 뮤직스윙과 고음의 콜라보가 쉽지는 않긴 하다 녹목치 않았다 정말로다가 확실히 다르다 말투가 거의 저기 오면은 이명아씨 알지 랄랄씨 저기 저 월세받아주시는 그기 그 저 농록치 않아요 502호 502호 그 말투가 나와 고양이 좋다 존명한 것은 농록치가 않았다 고양이 에이핑크가 모르는 짤이 없고 의미 없어 그렇게 되는거야
