Type,Start Time,Stop Time,Duration,Transcript,Speakers,Dominant_Speaker,Predicted_Label
speech,369.39,385.05,15.660000000000023,그 복 제가 잡을래요 딱 기다려 새해 첫날 저는 일하고 있어요 텐디도 생방하니 좋네요 새해에도 텐션 잃지 말고 쭉 가요 좋아요 영아님 우리 한번 쭉 가봐요,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,385.03,401.98,16.950000000000045,늘 그렇듯 텐디는 그냥 한 발 한 발 걷다 보면 어 나 여기 와 있네 이런 서타일이라서 영아님 힘들고 지칠 때 이은지의 가요광장 많이 많이 들어주셔요 텐디가 늘 그렇듯 똑같은 자리에서 이렇게 아마 일을 하고 있지 않을까 그런 생각 들고,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,401.96,421.66,19.700000000000045,세밑 한파님 세밑 한파가 그 말이 있잖아요 이거 어려운 말이잖아요 텐디 얼마 전에 들었는데 이거 어려운 말 어려운 말입니다 세밑 한파 어제 오프닝이었어요 맞아요 어제 세밑 한파가 뭐라 그랬더라,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,423.91,440.22,16.310000000000002,세밋한파가 한 해의 끄트머리를 가리키는 말 세밋이 한 해를 끄트리는 말 끄트머리를 가리키는 말이라 뭐 그렇다 근데 또 세밋한파님이 아이디 바꾸셨나보다 어제 세밋한파가 마음에 드셨나?,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,451.32,451.82,0.5,어렵네요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,452.2,458.37,6.170000000000016,세미산파님 문자 감사드리고 오늘도 2시간 생방송으로 이은지의 가요광장 함께합니다.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,458.77,461.39,2.6200000000000045,우리는 12월 25일 날에도 생방송이었고요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,461.41,468.62,7.2099999999999795,12월 31일 어제도 생방송이었고 그리고 2026년 1월 1일 오늘도 생방송입니다.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,468.82,474.93,6.110000000000014,취재들이랑 함께 좋은 날을 나누고 싶어서 이런 빅 이벤트를 저희가 준비해봤고요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,475.05,477.19,2.1399999999999864,제발 소문 좀 내주세요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,477.17,504.48,27.31,여기저기 오며 가며 내가 자주 가는 떡볶이집 내가 자주 가는 세탁소 내가 자주 가는 마트 캐셔님들 등등등등에게 이은지의 가요광장 너무 재밌다고 소문 좀 많이 많이 내주시고요 문자 보내주실래요 텐디 2시간 동안 심심하거든요 여러분들의 문자 사연이 없으면 방송이 되질 않습니다 문자 번호 샵8910 짧은 문자 50원 긴 문자와 사진 문자 100원 어플 콩과 kbs 플러스는 무료,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,504.46,529.57,25.11000000000007,삼사부에는요 붉은 말의 해를 맞이하야 약간의 특집 준비했습니다 특집이라고 하는 것은 분명히 선물을 엄청 준다라는 소리거든요 여러분 그러니까 이거 다들 잘 듣고 잘 참여하셔서 선물 꼭 받아가셔야 될 것 같아요 주제 미리 말씀드립니다 2026년 말의 해 특집 말이야,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,530.55,550.55,20.0,2026년 목소리 좋네요 널 사랑한단 말이야 말이야 예를 들면 이런거죠 올해는 깊이 잃고 살 뺄거라는 말이야 천년의 이상형같은 남자친구 만들거란 말이야,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,551.39,569.38,17.99000000000001,굉장히 특이하네 코가 하나 들어왔어요 감독님 약간 이렇게 오디오 튠처럼 이렇게 싹 들어오는 약간 고르는 야야 이런 느낌의 또 곡이 들어왔고 뭐 엄마 방치유라는 잔소리 좀 안 해달란 말이야 부장님 퇴근 직전의 회의는 왜 하냐는 말이야 등등등등,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,569.36,572.38,3.019999999999982,어떤 느낌인지 느낌적으로 오시나요 여러분?,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,573.57,597.91,24.33999999999992,"어떤 본인의 목표, 새해 다짐 아니면 누군가한테 하는 말 아니면 텐디한테 하고 싶은 말도 좋아요 텐디한테 제발 노래 좀 그만 부르란 말이야 등등등등 다양하잖아요 그리고 우리 엔지니어 감독님 팀에서도 제발 텐디 우리를 들들 볶지 말란 말이야 이런 거 문자 기다리고 있을게요 엔지니어 감독님",SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,597.89,602.24,4.350000000000023,상의 한번 하셔서 쪽지를 주세요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,604.46,606.61,2.1499999999999773,부탁 같은 것들도 다 좋아요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,606.63,610.29,3.659999999999968,보내주시고 이번 주 광고 소개로 갑니다.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,610.61,615.28,4.669999999999959,제작진 선정 2025년 베스트 오브 베스트로 함께 하도록 할게요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,615.74,616.84,1.1000000000000227,작년 3월이었습니다.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,617.24,622.51,5.269999999999982,쇼포미나 릴스에서 한 번쯤 들어봤던 노래들 각종 챌린지송 광고 소개한 적 있지요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,622.95,623.65,0.6999999999999318,오늘은 오늘의,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,623.63,629.24,5.610000000000014,호흡곤란 숨쉬기 챌린지로 익숙했던 그 곡으로 준비했습니다.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,629.9,636.04,6.139999999999986,음악 주세요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,638.91,640.41,1.5,이은지의 가요광장인 리브는요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,640.53,649.74,9.210000000000036,경기주택도시공사 바이노텍 미래스 증권 고르기프트 시니어브랜드 금비 베스트슬립 넥스얀 경기주택도시공사 제공입니다.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,651.44,656.01,4.569999999999936,창업을 준비하는 청년들의 든든한 발판이 되어주는 곳이 있습니다.,SPEAKER_28:1.00s(1.000),SPEAKER_28,AD
speech,656.03,665.43,9.399999999999975,GH 경기주택도시공사는 청년 창업가들이 도전에 이어갈 수 있도록 안정적인 기반을 함께 만들어가고 있습니다.,SPEAKER_13:1.00s(1.000),SPEAKER_13,AD
speech,665.45,670.44,4.990000000000009,"누군가의 가능성에 무한 동력이 되어주는 일, GH가 함께합니다.",SPEAKER_28:1.00s(1.000),SPEAKER_28,AD
speech,671.22,674.24,3.019999999999982,"영자야, 너 피부 클리닉 다녀왔어?",SPEAKER_13:1.00s(1.000),SPEAKER_13,AD
speech,674.26,675.88,1.6200000000000043,"아니, 화장품만 바꿨어.",SPEAKER_13:1.00s(1.000),SPEAKER_13,AD
speech,676.42,678.41,1.990000000000009,무슨 화장품인데 이렇게 달라져?,SPEAKER_13:1.00s(1.000),SPEAKER_13,AD
speech,678.43,683.23,4.800000000000068,"리퍼브, 개인 맞춤형 화장품이라 써보면 확실히 달라.",SPEAKER_10:1.00s(1.000),SPEAKER_10,AD
speech,683.25,683.75,0.5,리퍼브?,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,683.77,685.23,1.4600000000000364,"변화, 그 이상의 놀라움.",SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,685.72,689.18,3.4599999999999227,2025 에이펙 공식 구원 화장품 리퍼브.,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,689.2,696.13,6.92999999999995,전국 클라운지를 검색해보세요.,SPEAKER_16:1.00s(1.000),SPEAKER_16,GUEST
speech,698.62,702.61,3.990000000000009,제이홉,SPEAKER_16:1.00s(1.000),SPEAKER_16,GUEST
speech,708.46,711.45,2.990000000000009,이은지의 가을광장 함께하고 계시고요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,711.47,713.33,1.8600000000000136,저는 텐디 이은지입니다.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,714.07,719.3,5.2299999999999045,"청취자, 취자취자 청취자들 일단 오늘 문자사연 보내주시는 거 너무너무 감사해요.",SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,719.42,722.54,3.1200000000000045,왜냐면 오늘 1월 1일이라 텐디도 좀 걱정했어요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,722.56,724.62,2.060000000000059,우리 취자들이 텐디랑 안 놀아주면 어떡하지?,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,725.11,727.39,2.2799999999999727,그럼 난 2시간 생방송을 어떻게 진행해야 되지?,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,728.23,729.79,1.5599999999999454,아 정말 막막하다.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,731.22,731.29,0.0699999999999363,막막해!,UNKNOWN:1.00s(1.000),,AD
speech,731.27,753.86,22.590000000000032,그 생각을 했는데 다행히도 우리 출연자들이 문자 많이 주고 있습니다 우리 이슬이님 이지은님 이금선님 김태현님 2213님 등등등 7358님이 문자 주셨네요 1월 1일 새해에 첫 손님 관리하고 퇴근해서 할머니 집에 김쟁하러 갑니다 새해부터 일도 하고 가족들과 시간도 보내고 뿌듯해요,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,753.84,754.64,0.7999999999999545,좋네요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,754.84,756.22,1.3799999999999957,오늘 하루가 완벽하네요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,756.78,760.78,4.0,김장 하실 때 김장 조끼 같은 거 입고 하시면 기분 더 좋을 것 같고요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,761.38,768.57,7.190000000000055,그 김장은 하면서 이렇게 살짝살짝 주워 먹는 그 느낌이 너무너무 좋잖아요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,768.59,773.65,5.059999999999945,막 고기도 그냥 삶아가지고 그냥 뜨끈하게 먹으면서 너무 좋겠는데요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,773.67,774.66,0.9900000000000092,7458님.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,775.08,778.4,3.3199999999999363,재미난 시간 보내셨으면 좋겠고 1월 1일 새해 복 많이 받으세요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,778.94,779.58,0.6399999999999864,9252님.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,780.16,782.02,1.8600000000000136,이거 이거 내가 그린 거예요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,782.04,783.84,1.8000000000000682,이 문구도 우리 추천드려요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,783.82,795.72,11.899999999999975,텐디 에너지 받으세요 라면서 지금 보이는 라이더 라디오 보이십니까 여러분 너무 깜짝 놀라서 말도 안나요 보이는 라디오 보시면요 와우,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,796.31,804.35,8.040000000000077,말 그림이랑 진짜 예쁜 손글씨로 거의 드라마 KBS 드라마 황진희에 나올 것 같은 그런 손글씨에요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,804.93,812.82,7.8900000000001,그런 손글씨로 텐디한테 지금 새해 복 많이 받으라고 약간의 사진과 그림과 글을 또 적어주셨습니다.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,813.16,815.86,2.700000000000045,와 구이오이님 진짜 금손이시네요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,816.5,818.79,2.289999999999964,완전 골드핸즈셔.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,819.23,820.21,0.9800000000000182,와 골드핸즈.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,820.19,824.36,4.169999999999959,9252님 너무너무 감사드리고 텐디에너지 9252님도 받으세요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,824.52,825.56,1.0399999999999636,새해 복 많이 받으시고요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,826.14,829.04,2.8999999999999773,1328님 은지님 안녕하세요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,829.5,831.41,1.909999999999968,저 지금 아들이랑 잡채 만드는 중.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,832.13,835.73,3.6000000000000227,제발 보내지 말라고 하는데 귀엽고 보내요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,836.59,841.16,4.569999999999936,중학생 되는 태성아 너의 앞날을 축하한다.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,841.18,846.03,4.850000000000023,라면서 텐디한테 문자 사연 주셨고 우리 태성이 사진도 보내주셨네요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,847.47,847.53,0.0599999999999454,태성군,UNKNOWN:1.00s(1.000),,AD
speech,848.93,871.63,22.700000000000045,태성군 세상에나 아니 요리하는 폼이 태성군이 한두 번 해본 솜씨가 아닙니다 지금 당근을 볶고 있어요 우리 태성군이 근데 이게 이 요리를 한두 번 해본 솜씨가 아니에요 태성군 태성아 오늘 학교 안 가니까 너무 좋지 학교 안 가니까 너무 짜릿해 난 에듀케이션이 싫어,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,871.61,894.12,22.50999999999999,우리 태성이는 어때 상황이 어때 태성아 지금 기분 어때 태성이 지금 오늘 저기 따뜻한 내복 입었네 어 태성이 태성이 벌써 흰머리가 나왔어 아니지 태성아 이모 잘못 새치니 이모 잘못 본거지 태성아 오늘 하루 재밌는 하루 보내고 우리 엄마랑 또 맛있는 잡채 만들어서 점심도 맛있게 먹어 태성아 새해 복 많이 받아 태성아,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,894.1,916.7,22.600000000000023,성태야 구성태 갑자기 전도연씨 대사가 생각났네요 옛날에 2000년대 드라마 조인성씨와 전도연씨의 주인공이었던 별을 쏘다라는 드라마가 생각났어요 성태야 태성아 이렇게 불러야겠다 태성아 중학생 되는 태성이 너의 앞날을 축하해,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,916.68,932.65,15.970000000000027,우리 태성분한테 문자오면 이렇게 전도윤씨 톤으로 읽어줄게요 네 김은경님 텐디텐디 모자가요 옛날 동네 미용실에서 열폼할 때 쓰는 머리에 쓰는 기구 같아요 땡큐 맞아요 약간 이게,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,932.63,956.97,24.340000000000032,이게 어디서 선물 받은거였나 내가 산거였나 기억이 잘 안나는데요 선물 받았던거 같아요 요거를 또 이쁘고 귀엽고 깜찍하게 텐디가 한번 써봤고 이렇게 또 확실히 정수리를 따뜻하게 보호해주면 굉장히 좋아요 확실히 보혼력이 있어서 텐디 이렇게 오늘 한번 정수리 보호차 열펌 기구 느낌 한번 얹어봤습니다 이하나님,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,956.95,959.29,2.339999999999918,남편 괄호 열고 토니.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,959.73,960.29,0.5599999999999454,괄호 닫고.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,960.75,963.65,2.8999999999999773,남편분이 애칭이 토니인가 보다.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,964.01,965.1,1.0900000000000318,완전 토니 스타크 아니야?,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,966.1,973.25,7.149999999999977,1월 1일부터 회사 일 터져서 현장 가는데 같이 따라가면서 텐데 라디오를 들으면서 가고 있어요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,973.41,974.37,0.9600000000000364,대박 나려나 봐요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,974.85,976.41,1.5599999999999454,텐데 목소리 들으면서 가니까요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,976.57,978.34,1.7699999999999818,휴가 가는 것 같고 너무너무 좋아요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,979.0,982.08,3.080000000000041,하나님 문자 완전 땡큐 땡큐 감사합니다.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,982.1,983.0,0.8999999999999773,그...,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,982.98,986.63,3.649999999999977,"저희 또 이따가 3, 4부에 말의 해 특집을 합니다.",SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,987.13,988.15,1.0199999999999818,말의 해 특집.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,988.17,991.57,3.400000000000091,이게 보통 라디오에서 특집을 한다 그러면 선물을 엄청 주더라고요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,992.01,993.7,1.6900000000000546,그러니까 잘 듣고 계시다가요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,994.12,997.9,3.7799999999999727,참여하시고 선물도 꼭 받아가셔야 아시겠죠.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,997.92,1000.84,2.9200000000000728,현재 시각 12시 16분 20초가 되었네요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1000.98,1005.01,4.029999999999973,이쯤에서 가요광장의 또 다른 은지를 한번 만나러 가볼까요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1017.02,1023.25,6.230000000000018,평범하게 꼭 닮은 우리의 하루 현실을 고증 세상의 모든 은지,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1031.01,1032.95,1.9400000000000543,은지 너 점심 먹고 갈 거지?,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1035.5,1035.6,0.099999999999909,그래야지.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1036.92,1037.72,0.7999999999999545,왜?,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1037.74,1039.37,1.6299999999998818,딸내미 밥도 안 해주려고 그랬어?,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1040.09,1041.67,1.5800000000001546,그럴 리가 있간.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1042.15,1046.58,4.429999999999836,그래도 새해 첫날인데 딸내미 떡국 한 그릇은 먹어서 보내야지 해가지고.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1047.0,1049.32,2.3199999999999363,어제 엄마가 저기 떡국 떡도 사왔는데.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1050.33,1050.38,0.0500000000001819,떡국?,UNKNOWN:1.00s(1.000),,AD
speech,1050.37,1054.69,4.320000000000164,진짜 아니 근데 잠깐만 그냥 떡국?,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1055.41,1058.16,2.75,떡국이 그냥 떡국이지 뭐 떡국에 금이라도 들어간?,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1059.0,1068.34,9.339999999999918,아니 그런 게 아니라 엄마 약간의 만두 같은 거는 안 들어가나 싶어가지고 엄마는 알잖아 나 떡만두국 끓이면 떡보다 만두를 더 많이 먹는 거 어휴,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1068.32,1086.48,18.16000000000008,아 그래 야 뭔가 찜찜하나 했는데 만두였네 만두 아 만두 사오는 걸 깜빡했네 안 그래도 어제 장보고 오면서 뭔가 그렇게 좀 빼먹은 것 같더니만 아니 저기 그러면 어떡하지 저기 은지 네가 가서 만두 좀 사와 골목 아래 슈퍼 거기 오늘 열었을 거예요 거기 가서 네가 한번 사와라라,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1086.61,1086.97,0.3600000000001273,내가?,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1087.35,1088.41,1.0600000000001728,지금?,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1088.43,1090.04,1.6099999999999,그럼 뭐 내일 사오라고?,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1090.06,1092.46,2.400000000000091,아니 오늘 좀 추운 것 같아.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1092.64,1094.48,1.839999999999918,아까 보니까 영하 10 몇 도래.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1095.57,1096.69,1.1200000000001182,근데 그게 뭐?,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1097.45,1100.19,2.740000000000009,아니 그거 언니한테 사오라고 하면 안 돼?,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1100.61,1102.1,1.490000000000009,언니 오늘 집에 온다고 했다며.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1102.21,1104.36,2.149999999999864,올 때 그냥 사오라고 하자.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
speech,1104.38,1106.48,2.099999999999909,네 언니 저녁에나 온다 그러던데.,SPEAKER_06:1.00s(1.000),SPEAKER_06,DJ
