block_type,start,end,duration,segments,speaker_count,speakers,text
MUSIC,1356.33,1425.25,68.92,2,2,"SPEAKER_11,SPEAKER_15",I'm a loser baby I'm a loser baby So why don't you kill me I can't believe it I'm a loser baby
AD,1450.61,1477.61,27.0,5,1,SPEAKER_06,"2시가 되었을 때, 아침의 바다 위에서 그녀는 나의 머릿속을 마주치고 있다. 나는 그녀가 운전하는 꿈속에서 그녀를 달려갔다. 그녀는 나를 키우게 되었다. 나는 집으로 돌아갔다. 그녀는 일요일 아침에 길을 걸었다."
MUSIC,1477.59,1503.66,26.07,1,1,SPEAKER_06,i see the girl with the eyes i can't describe and suddenly it's a perfect sunday and everything is more real than life i think i'm back in the dream i think i'm back on the ceiling it's such a beautiful feeling going up
DJ,1609.74,1723.31,113.57,10,1,SPEAKER_25,"영화 싱스트리트 사운드트랙에서 업 들었고요. 앞에 들으신 음악은 백의 루저. 두 곡 모두 문유석 작가가 가져오신 곡인데 그날 못 보내드려가지고 우리는 뭐 아프터 서비스가 확실하잖아요. 새해에도 여러분의 신청곡에 AS를 다 하는 그런 배철수의 음악 캠프가 되겠습니다 6047번으로 사진을 보내셨는데 이 친구들이 곧 아니 백캠티를 쫙 남자친구는 검은색 본인은 하얀색 6047번으로 문자까지 보냈어요 아저씨 저는 미국에 유학 중인 역사학도입니다 이번에 남자친구하고 미국 서부 여행을 하며 백캠 티셔츠를 열심히 입고 다녔어요. 남자친구가 한국에서 미국까지 티셔츠를 고의 잘 배달해 주어 캘리포니아, 네바다, 유타, 애리조나주에 널리 백캠 티를 알렸습니다. 저는 잠깐 겨울방학 동안 한국에 왔는데 생방송으로 들으니 너무 신나요. 신청곡은 오늘 시간 되면 보내드리도록 하고 괜찮은데 이거 캘리포니아 네바다 와 널리널리 입고 다니셨네 광고 들을 시간이네요 유타는 한 번도 못 가본 것 같은데 유타"
AD,1724.3,1871.61,147.31,14,5,"SPEAKER_03,SPEAKER_10,SPEAKER_13,SPEAKER_16,SPEAKER_28",악보 찾으려면 어디로 가야 되지 악보부터 받아 여기는 악보바다 악보 찾다 열받아 컴다운 악보바다 퀄리티가 달라 여기는 악보바다 컴온 요 악보바다 세상 모든 악보 온라인도 모바일도 여기서 다 다운받아 뮤직디자이너 악보바다 전국 무료 설치는 애플 비데 온가족 믿고 쓰는 애플 비데 3년 무상 AS부터 전국 무료 설치까지 비데는 역시 당당하게 3년 애플 비데 애플 입학이고 취업 졸업이고 취업 수원여자대학교 여성비더 양성 미래를 만드는 수원여자대학교 수원여자대학교 언제나 당신 곁에 MG 새마을금고와 함께하는 날씨와 생활입니다. 절기상 소환이었던 오늘 큰 추위는 없었지만 내일은 오늘보다 기온이 뚝 떨어집니다. 설의 아침 기온 영하 6도로 출발하겠고 춘천은 영하 10도 광주 영하 3 대구는 영하 4도의 아침 기온 예상되는데요. 오늘보다는 옷차림 더 든든하게 준비를 하셔야겠습니다. 이번 한 주는 특히나 찬 바람이 오고 가면서 기온 변화가 크겠습니다. 수요일에는 다시 기온이 올랐다가 목요일 또 한 번의 반짝 추위가 있겠으니 면역력 관리 잘 해두셔서 감기 걸리지 않도록 하셔야겠고요. 내일 밤부터 모레 사이 경기 북동부와 강원 지역 또 제주로는 빗도는 눈구름도에 다가옵니다. 양은 많진 않겠지만 도로 위 살얼음 예상되니까 각별히 유의하시고요. 강수 소식 없는 곳들은 대기가 많이 건조하겠습니다. 민자영입니다. 언제나 당신 곁에 MG 새마을금고와 함께하는 날씨와 생활이었습니다.
DJ,1897.4,2133.22,235.82,21,1,SPEAKER_25,"생각해보니 모두가 신문물을 환영하며 문명의 발전에 박수를 보내는 건 아니다. 농경사회에서 성실히 농사짓던 사람이 어느 날 갑자기 산업시대를 맡게 되면 그는 자신도 모르게 뒷걸음치며 변화의 거센 바람을 피하려고 할 수도 있다. 100년 전 서울에서 모던보이라고 불렸던 박태원은 모던이즘 문학을 대표하는 작가인데 그는 서울에 처음 버스가 등장했을 때 이런 글을 썼다. 버스에 출연을 나는 찬발로 기뻐하는 바입니다. 그러나 그것은 결코 서울의 교통발전을 기뻐한다는 것은 아닙니다. 박태원은 다방골, 즉 사대문 안에서 태어나 자란 서울 토박이로 천변 풍경, 소설가 구보시의 일일 등에서 100년 전 서울이 어떠했는지를 잘 보여준다. 그는 그 시절 서울에서 가장 물 맛이 좋다는 악박골 약수터에 갈 수 있어서 버스에 출연을 반겼다. 지금도 안산자랑 밑에 영천이나 옥천 같은 지면이 남아있는데 여기가 악박골. 귀하디귀한 약수터가 있던 곳이다. 박태원은 결혼 후 악박골 근처의 관동으로 분가했다. 지금의 독립문 근처다. 지금은 종로구 교북동이지만 당시엔 고향군이었다. 예나 지금이나 사람들은 어디에 사느냐를 따지는 버릇이 있다 집에서 일하는 할멈은 자신이 사대문 안에서 살다 왔다는 걸 자랑스럽게 여겨 이웃을 좀 아니꼽게 했던 것 같다 어느 날 고등어를 두 마리 사들고 가는 뒷집 여인을 보고 집의 할멈이 에헤 그 얼마 주세소? 물었더니 거기 대답은 하지 않고 이건 어려운 사람이나 먹지 양반은 못 잡숫는 거예요 그러한 가소로운 말을 하였다 한다 이것에는 지비할멈에게 책임의 태반이 있다 이리로 나오던 때부터 그는 그것이 무슨 큰 자랑인 거나 같이 독립사람에게 에이 우린 문안서 나왔죠 이 댁은 문안서 나오신 댁이죠 그 문안도 다방굴소 사줬었죠. 그따위 객적은 선전을 하여 우리에게 대한 그들의 첫인상을 좋지 못하게 만들어 놓았다. 처수는 오늘 시대나 환경이 바뀌면 사람도 바뀌어야 함을 생각한다. 양반 출신 작가 박지원은 즉시 고등어를 구해서 앞뒷집에 심한 냄새를 풍겨가며 구워 먹었다고 쓴다. 서민이나 먹던 고등어도 값비싸진 2026년. 어제와는 다른 세상에서 어떤 자세로 살아야 할지를 모색하게 된다."
MUSIC,2186.29,2210.89,24.6,1,1,SPEAKER_04,we can never go nowhere unless we share with each other we gotta start making changes learn to see me as a brother instead of two distant strangers and that's how we're supposed to be how can the devil take my brother if he's close to me i let it go back to when we played as kids but then it changed that's the way it is come on come on that's just the way it is things will never be the same
AD,2250.62,2423.01,172.39,2,2,"SPEAKER_04,SPEAKER_11",i got it 브루스 온스비의 The Way It Is를 샘플링해가지고 투파 체인지했어
DJ,2424.24,2647.79,223.55,36,1,SPEAKER_25,오랜만에 들었는데요. 투파 체인지스. 와 이거 제가 듣고 싶었던 곡이었는데 왠지 안 틀어주실 것 같아서 신청 안 했어요. 어쨌든 틀어주셔서 감사합니다. 이게 막 얼마나 많이 보내드렸는데 이렇게 얘기하시면 새해 첫 생방송인데 제가 섭섭하죠. 진짜 많이 보내드렸다니까요 투팍의 체인지스 조사하면 다 나옵니다 몇 번이나 보내드렸는지 아무튼 뭐 감사합니다 그리고 오늘 철수는 오늘 도중에 박태원 작가 얘기를 쭉 하다가 갑자기 마지막에 작가 이름을 박지원으로 바꿨네. 바로 잡습니다. 박태원 작가입니다. 요즘은 박지원이라는 이름이 너무 여기저기 나오시니까. 박지원 의원님. 건강하시죠? 예전에 제가 MBN에서 판도라라고 정치식사 프로그램 한 1년 6개월 정도 진행한 적이 있는데 그때 진짜 자주 나오셨거든요. 박지원 의원님. 6시 41분 38초 막히났습니다. 도서관에서 공부 중인 수험생이에요. 하다 보니 어디로 가는지 뭘 하는지도 모르고 공부하는 기계가 되어 있습니다. 잠시 멈추고 백캠 들으며 멈춤과 생각 정리 중입니다. DJ님의 감정보단 감성적인 이성적인 진행 너무 좋습니다. 제 진행이 이성적인 건 잘 모르겠는데 감성적인 거는 제가 받아들이겠는데 이성적인 진행? 약간 감정적인 진행 아닌가죠? 아무튼 뭐 감사합니다. 5635번 오늘 운동 가는 날인데요. 새해 첫. 오늘 시무식 하셨던 분인데 무려 월요일이라 회원분들 엄청 많이 오실 것 같아서 10분 일찍 가려고요. 딱 보면 패턴이 있거든요. 오늘 사람들 터지고 점점 줄어서 절반 이하로 갑니다. 작년에는 아프지만 말자였는데 올해는 꼭 예쁜 근육 생기도록 더욱 노력하려고요. 5635번. 그렇지 않아도 저도 올해부터 다시 피트니스 클럽에 나갈까 생각 중이거든요. 다음 주 정도에 저는 가려고 생각하고 있습니다. 운동 열심히 하시고요. 2025년 팝 뮤직 총결산 특집 방송 때 재즈 편이 제일 좋았다는 분들 많으셔가지고 한 곡 듣죠? 최혜영 씨가 청해 주신 기타리스트 펜 머스티니 그리고 찰리 헤이든이 함께 했습니다. 시네마 파라디소 중에서 러브 틈 듣겠습니다.
AD,2647.81,3015.88,368.07,27,8,"SPEAKER_03,SPEAKER_10,SPEAKER_13,SPEAKER_17,SPEAKER_19,SPEAKER_20,SPEAKER_21,SPEAKER_22",러브 틈 고맙습니다. 감사합니다. 으 으 맛있는 돼지고기가 왔어요 우리 아이 도드람 우리 남편 도드람 우리 가족 도드람 든든해요 도드람 맛있는 도드람이 우리 집으로 왔어요 맛있는 우리 돼지 도드람 온라인에서도 도드람 올리지요 피부에 닿는 느낌 올리지요 고맙습니다. 기상캐스터 배혜지 폐암 환자나 그 유가족은 직업병 산재보상 대상이라는 거 알고 계신가요? 과거 건설 현장이나 공장과 같은 환경에서 일했던 분이라면 가능합니다. 일용직도 가능합니다. 노무법인 폐가 직접 해결해드리겠습니다. 폐암 산재보상 전문 1544-7575 IS동서는 봅니다 쓸모없던 땅에서 친환경 건설의 내일을 세우고 폐기물에서 전기차의 새로운 미래를 만들고 아이들에게 희망의 세상을 열어주는 ESG 경영으로 더 큰 내일을 봅니다 IS동서 싱크볼 바꿀 때 되셨죠? 오래된 싱크대. 이제 싱크볼만 바꿔보세요. 60년 주방 전문 백조싱크. 백조싱크. 고규필 고객님. 어? 왔다. 재미가 와. 놀라움이 와. 혜택이 와. 재미있게 놀랍게 다양하게. 와보고 싶은 뱅크 와뱅크 고규필도 와뱅크 광주은행 통합형 AI 고객센터? 믿고 맡길 수 있어? TWC는 달라 비용도 효율도 모두 계란티 운영 비용 다운 상담 퀄리티는 UP AI 전문기업 TWC 통합형 AI 고객센터는 TWC
DJ,3025.25,3129.91,104.66,18,1,SPEAKER_25,영화를 한 편 소개해드립니다. 영화 제목이 Song Song Blue라는 곡이에요. 지금 듣고 계신 곡이죠. 미국의 전설같은 뮤지션. 저도 어렸을 때 진짜 좋아했던 닐 다이아몬드의 커버밴드를 결성해서 단숨에 지옥의 스타로 떠오른 뮤지션 부부의 실화입니다. 기적같은 실화를 영화화했습니다. 송성블루. 송성블루 모바일 예매권을 청취하러 보내드릴거에요. 이 여배우 케이트 헛스는 이 작품으로 골든글로브 여우주연상 뮤지컬 코미디 부문에 노미네이트됐습니다. 퀴즈 하나 내야죠. 퀴즈가 좀 어려운데. 니일 다이먼드 노래 중에 백혜미에서도 많이 나갔는데 보스턴 레드삭스의 응원가로 쓰이는 곡이 있습니다. 여기 구장에 가면 난리나요. 예전에 그래미 시상식에서도 한 번 거기 앉아있던 뮤지션들이 다 같이 합창으로 불렀었는데 힌트 드리면 방송에서 얘기 드렸는데 케네디 대통령하고 연관이 있습니다. 정답은 휴대전화 문자로만 받겠습니다. 정답자 중에서 10분 선정해서 영화 송상블루 모바일 예매권 2장씩 드립니다.
AD,3129.93,3146.01,16.08,1,1,SPEAKER_10,정답은 7시까지만 받겠습니다.
DJ,3151.28,3169.78,18.5,2,1,SPEAKER_25,"1, 2부 끝곡은 김용택 씨가 정해주신 컬처클럽 Do you really wanna hurt me? 3부에 다시 만납니다."
MUSIC,3178.35,3317.84,139.49,2,2,"SPEAKER_10,SPEAKER_11",I have danced inside your eyes How can I be real Do you do not know This bylaws without a reason I'm prepared to let you go If this love you want from me Then take it away
AD,3367.96,3608.35,240.39,22,8,"SPEAKER_10,SPEAKER_13,SPEAKER_14,SPEAKER_17,SPEAKER_18,SPEAKER_19,SPEAKER_20,SPEAKER_24","꿈꾸는 당신이 아름답습니다. 디자이너 코코 샤넬의 삶은 화려했죠. 하지만 성공한 후에도 어린 시절 얘기는 꺼내지 않았습니다. 인터뷰에서 질문을 받으면 아버지가 미국에 돈을 벌러 갔기 때문에 친척집에서 컸다고 말했죠. 하지만 실제는 어떨까. 12살에 폐병을 앓던 어머니가 세상을 떠났고 원래부터 가족을 돌보지 않았던 떠돌이 아버지는 시골 수도원에 딸을 버렸습니다. 어른이 되고도 명성을 얻고도 아픈 그림자는 감추고 싶은 마음 그 당당한 샤넬도 그랬다니 사람의 흔한 본능일까요? MBC 캠페인 꿈의 지도 SK 브로드밴드 소상공인 더드림 성공 패키지가 함께합니다. 지금 시각은 6시 57분입니다. 실사 출력 가능한 에드피아몰 판총물 주문 간편한 에드피아몰 아크릴 제작도 쉽고 빠르게 광고의 유토피아 에드피아몰 쉽고 빠른 홍보가 현실이 되는 곳 광고만족 에드피아몰 피부가 부들부들하니 온천 다녀온 것 같네 엄마 온천 갔다 왔어? 온천은 뭐하러 가 비드부들 바디워시 쓰면 되는데 우와 피부가 부들부들해 그치 피지가 55.6% 줄고 윤기는 17.6%나 증가한대 이름값 하네 몽잘 비드부들 바디워시 잘 만들었다 몽잘 아프지 않은 일상이 얼마나 소중한지를 당신의 건강이 흔들릴 때 어떤 순간에도 당신을 지킵니다 줄기세포, 면역세포를 위한 EHL 바이오만의 솔루션은 이미 시작되었습니다. 당신을 지킵니다. 오늘 주문 내일 도착! 빠른 인쇄가 필요할 땐 와우프레스가 정답! 친환경 농산물 자조금 관리위원회가 함께합니다. 친환경 농산물 코 입술 주름 개선을 위해 피부 깊은 곳부터 자연스럽게 PLLA로 부드럽게 채우다. 올리디아. 입학이고 취업 졸업이고 취업 수원여자대학교 여성비도 양성 미래를 만드는 수원여자대학교 세상을 바꾸는 여성의 힘 수원 수원여자대학교 건강을 생각하는 위더스 생명을 존중하는 위더스 생명존중을 실천하는 위더스 제약에서 7시를 알려드립니다."
MUSIC,3677.92,3703.22,25.3,1,1,SPEAKER_05,that you feel the way I feel and you want me like I want you tonight baby tell me that you're coming through you're so sweet so tight I won't bite unless you like if you smoke I got the haze and if you're hungry girl I got fillet
DJ,3845.45,3876.78,31.33,6,1,SPEAKER_25,"슬크소닉, 브루노마스, 앤더슨박, Leave the door open 들었습니다. 김동연씨, 고맙습니다. Leave the door open. 배출수익마켐프입니다. 광고 뒤에는 김세윤의 영화음악 진행합니다. 3부 4부 뿌리 담은 리얼 생와사비 주비푸드 주식회사 워킷 메디솔라 주식회사 경기주택도시공사에서 함께합니다."
AD,3877.99,3936.26,58.27,11,6,"SPEAKER_10,SPEAKER_12,SPEAKER_19,SPEAKER_21,SPEAKER_22,SPEAKER_27","맑은 물이 흐르고 온도 변화가 크지 않은 까다로운 곳에서 자라는 와사비. 주비푸드는 그런 와사비의 뿌리 부분만을 엄선해 사용합니다. 소비자들을 존중하기에 좋은 원료, 정직한 표기를 약속합니다. 안전화가 이렇게 편해도 돼요? 나도 모르게 집에까지 신고 간다니까요. 우린 발이 건강해야 하니까 안전화 아무거나 못 신어요. 내가 안전해야 가족이 안심하지. 그래서 난 꼭 워킹만 신어. 워킷 안전화를 고집하는 확실한 이유가 있다 생각의 차이가 만드는 가치 워킷 워킷 안전화 최유라의 메디솔라 시대 여러분 오늘도 건강한 식사 하셨나요? 나를 위한 한 끼 챙기기 정말 어려우시죠? 전문가들이 만든 영양 밸런스 식단 메디솔라와 함께 해보세요 저 최유라도 케어 받는 똑똑한 맞춤 영양 식단은 메디솔라"
DJ/GUEST,3939.06,4112.25,173.19,20,2,"SPEAKER_25,SPEAKER_26","배철수의 음악 캠프입니다. 김세윤의 영화음악 진행합니다. 김세윤 씨 어서 오십시오. 네, 안녕하세요. 2026년 들어서 첫 방송이네요. 네, 첫 방송이어서 저도 어제 어떤 영화를 소개할까 이렇게 고민을 했었는데 그래서 영화도 골라두고 했었는데 오늘 오전에 소식이 들려왔죠. 그래서 아마 많은 분들이 이미 알고 계시는 배우 안성기 씨가 세상을 떠났습니다. 그래서 오늘 그 얘기를 좀 해보려고 하고요. 사실 어떤 얘기를 하면 좋을까 고민을 했는데 사실 뭐 배우 안성기를 모르는 사람이 없고 안성기 배우께서 출연한 영화를 한 편이라도 안 보는 사람은 없고 그래서 일단은 뭐 아주 간략하게 대표작 조금 말씀드리고 제가 만났던 안성기 배우님에 대한 얘기를 하나 좀 해드리면 어떨까 하는 생각이 들었어요 이게 그러니까 6살에 데뷔를 한 배우거든요 한국 영화하고 함께 살아오셨죠? 아버지가 영화 제작자이기도 하고 김기현 감독과 친구여서 얼떨결에 김기현 감독이 아역배우 필요하니까 친구 아들이라고 촬영장에 와라, 출연해라 한 게 얼떨결에 데뷔를 했다고 하는데 그래서 그 유명한 한여 같은 영화에도 9살 시절의 안성기 배우의 모습을 볼 수 있는 거잖아요. 그러다가 어릴 때는 얼떨결에 연기를 하다가 성인이 되어서는 본격적으로 연기를 해보겠다고 활동을 시작한 게 1980년대인데 이게 세대마다 아마 떠올리는 영화가 다 좀 다를 거예요. 제일 먼저 떠올리는 영화가 특히 80년대는 저보다는 좀 윗연배의 분들이 80년대에 출연한 출연작들을 기억하지 않으실까 싶어요. 특히 이장호 그리고 배창호 바람불어 좋은 날 이 이장호 감독 이건 기억나요 외인구단 외인구단의 감독님이 안성기 배우였고 인권택 감독의 영화들에도 당연히 만다라 같은 작품을 출연했었고요 하지만 가장 독보적인 거는 배창호 감독님의 영화였죠. 저는 지금도 고래사냥을 어릴 때 극장에서 본 세대는 아닙니다만 나중에 TV에서 할 때 지금도 기억나요. 그때는 마트가 아니라 슈퍼마켓이라고 해야 되겠죠. 거기서 생닭을 이렇게 실제 생닭을 먹었던 연기가 그때도 좀 강하게 기억에 남아있을 만큼 저에게는 고래사냥 하면 제일 먼저 떠오르게 되는 게 안성기 배우였는데 이미숙 씨하고 김수철 씨하고 함께 출연한."
AD,4112.27,4112.35,0.08,1,0,,맞아요.
DJ/GUEST,4112.33,4157.37,45.04,6,2,"SPEAKER_25,SPEAKER_26","그리고 사실은 배창호 감독과 함께 80년대의 한국 영화계를 거의 사실 책임졌다고 해도 되고 깊고 푸른 밤이나 깊고 푸른 밤은 제가 최근에 다시 봤는데 영화가 너무 세련됐어요. 80년대 영화인데 약간 시간의 흐름이 느껴지긴 하지만 연출도 연기도 모든 면에서 굉장히 시대를 앞서갔구나라는 생각을 했고 기쁜 우리 젊은 날에 굉장히 소심하고 어수룩한 캐릭터 연기는 이 영화도 제가 최근에 다시 봤는데 지금 봐도 너무 좋고 꼬방동네 사람들 같은 영화, 이런 영화들로 아마 80년대의 안성기 배우를 떠올리는 분들이 있을 거예요. 80년대 후반에 칠수와 만수라는 영화가 있었고요. 그 영화도 좋았죠, 아주."
DJ/GUEST,4157.97,4210.18,52.21,8,2,"SPEAKER_25,SPEAKER_26","그래서 아마 80년대, 지금 생각해보면 한국 영화 르네상스라고 하는 시기가 90년대 말, 2000년대 초반부터잖아요. 그때부터 좀 새로운 감독, 그리고 새로운 배우들이 등장하고 산업도 커지고 그래서 천만 영화도 나오고 깐우에서 상도 받고 했던 것들이 2000년대 초반인데 그 전까지 한국 영화를 사실상 거의 배우로서는 거의 혼자 짊어지다시피 안성기라는 배우 한 사람이 버텨온 시기가 거의 한 20년이라는 생각을 하게 되는 거죠. 80년대, 90년대는. 한국 영화를 보는 관객들은 두 편을 보면 그중에 한 편은 안성기라는 사람을 보러 가는 거예요. 그때 그런 말이 있었잖아요. 한국 영화는 두 가지로 나뉜다. 안성기가 출연한 영화, 출연하지 않은 영화."
