block_type,start,end,duration,segments,speaker_count,speakers,text
AD,1650.68,2068.79,418.11,38,9,"SPEAKER_01,SPEAKER_03,SPEAKER_09,SPEAKER_11,SPEAKER_15,SPEAKER_16,SPEAKER_17,SPEAKER_23,SPEAKER_24","닥터피엘과 함께하는 SBS 캠페인 물은 생명이다. 요즘처럼 일교차가 큰 날씨엔 우리 몸의 면역력이 떨어져 감기에 걸리기 쉬운데요. 이때 충분한 수분 섭취는 면역체계를 강화해서 바이러스에 대한 저항력을 높여줍니다. 또 감기 바이러스는 호흡기 점막을 통해 들어온다는데요. 물을 충분히 마시면 점막이 건조해지는 것을 막아 바이러스의 침투를 예방할 수 있습니다. 더불어 비타민C가 풍부한 유자차나 오미자차를 자주 마시는 것도 감기 예방에 도움이 됩니다. SBS 캠페인 물은 생명이다. 우리 가족 깨끗한 물 이중필터 샤워기 닥터피엘과 함께합니다. 지키고 싶은 연인, 가족, 우리 아이, 건강, 농업, 그리고 지구를 위해. 나와 지구, 우리 모두를 지키는 방법. 커져라 친환경 농산물. 지구를 지키는 농부와 친환경 농산물 자조금관리위원회가 함께합니다. 바다의 맛이 살아있는 구룡포. 푸짐한 먹거리와 즐거움이 가득한 축제의 현장으로 여러분을 초대합니다. 11월 2일부터 12월 15일 매주 주말 오감을 만족시키는 구룡포 해양미식축제. 놓치지 마세요. 구룡포 해양미식축제. 안녕하세요 박재범, 이창섭입니다. SBS 글로벌 보이그룹 어댓인 유니버설 리그가 11월에 찾아옵니다. 글로벌 케이팝 아이돌 데뷔를 위한 치열한 드림매치, 소년들의 여정에 함께해주세요. SBS 유니버설 리그는 매주 금요일 밤 11시 20분에 방송됩니다. 렛츠고! 그 수많은 날들 중 어느 날에 우린 만났다. 지구상 마지막 킴바이 코뿔소 노든과 그의 품에서 태어난 어린 펭귄의 바다를 찾아 떠나는 여정 뮤지컬 긴긴밤. 10월 15일부터 1월 5일까지 링크 아트센터 드림 드림 2관에서 초등학생 이상 관람가. 전국의 사장님들을 위한 세 글자 스피드 퀴즈 1위 라디오 채널은 SBS 1등 인터넷 라디오는 고릴라 두당없는 비용으로 고릴라에 광고하면 뭐가 쑥 매출 광고기 가성비 갑 지금 바로 고릴라 광고를 검색해보세요 고릴라 랄랄랄랄라 랄랄랄랄라 랄랄랄랄라 랄랄랄랄라 고릴라 sbs 생활정보 휴일인 오늘 대체로 맑은 하늘에 늦가을을 즐기기 좋겠습니다. 큰 추위 없이 공기도 깨끗한데요. 다만 제주도는 흐린 데다 밤까지 5에서 20mm의 비가 가끔 내리겠습니다. 쌀쌀했던 아침과는 달리 기온이 점차 오르고 있습니다. 지금 이 시각 서울 10도를 보이고 있고요. 낮 동안에는 서울 13도 대구 14도 기상캐스터 배혜지 고객의 생활을 편리하게 초혁신 디지털금융 NH농협은행과 함께합니다. 박하선의 시내타운 감사합니다. 감사합니다. 아멘 아멘"
DJ,2085.71,2099.19,13.48,2,1,SPEAKER_02,영화 렛미인에서 엘리의 테마 듣고 오셨습니다. 우리는 선물이 쏟아지는 퀴즈 코너로 넘어가 볼게요.
AD,2099.21,2099.37,0.16,1,1,SPEAKER_26,우후 우후 우후
DJ,2110.97,2228.02,117.05,25,1,SPEAKER_02,영화를 좋아한다면 정답이 들려오는 퀴즈. 줄여서 우리는 조합퀴라고 부르고 있습니다. 오늘도 어김없이 영화를 좋아하면 누구나 맞힐 수 있는 퀴즈로 준비를 해봤습니다. 그런 생각이 들어요. 영화를 안 좋아해도 맞힐 수가 있지 않을까. 왜냐하면 우리는 문제는 쉽고 선물은 많습니다. 쏟아지는 선물들 몽땅 다 챙겨 가십쇼. 좋아하면 들리는 퀴즈. 첫 번째 문제 드려요. 작품마다 관객들을 놀라게 만드는 크리스토퍼 놀란 감독이 오페나이머 이후 차기작을 준비하고 있다는 소식. 유명 배우들이 잇따라 캐스팅되면서 더 화제를 모으고 있는데요. 와우 와우 와우 특히 헐리우드 자타공인 공식 커플인 이 두 사람이 무려 동반 출연을 한다고 해서 화제입니다. 이 두 사람 누굴까요? 보기 준비되어 있고요. 1번 젠데이아 톰 홀랜드 2번 티모시 샬람의 카일리 제너 3번 레오나르도 디카프리오 케이트 윈슬렛 자 힌트를 살짝 드리면 이 두 사람은 영화 스파이더맨 홈커밍에서 처음 만나서 시리즈를 거듭하면서 연인이 됐습니다. 크리스토퍼 놀란 감독의 영화에 함께 캐스팅된 이 커플 누굴까요? 보기 다시 한번 알려드릴까요? 1. 젠데이아와 톰 홀랜드 2번 티모시 샬람의 카일리 제너 3번 레오나르도 디카프리오와 케이트 윈슬렛 정답 아시는 분들은 샵 1077 긴 건 100원 짧은 건 50원의 유료 문자 또는 고릴라로 보내주세요. 다섯 분을 뽑아서 선물 보내드릴 거예요. 우리 정답 받는 동안 노래 들을 건데요. 영화 스파이더맨에서 한 곡 듣죠. Far From Home에서 더 고고스의 Vacation
MUSIC,2241.27,2269.87,28.6,1,1,SPEAKER_11,I can't seem to get my mind off of you Back here at home I've nothing to do Now that I'm away I wish I stayed Tomorrow's the day of mine That you won't be different When you looked at me I should have run
DJ,2406.73,2503.73,97.0,17,1,SPEAKER_02,박하자는 시내타운 좋아하면 들리는 퀴즈 함께하고 있습니다. 영화 스파이더맨 Far From Home에서 더 고고스의 Vacation 듣고 왔어요. 정확히 첫 번째 문제였죠. 크리스토퍼 놀란 감독의 차기작에서 함께 캐스팅된 이 커플은 누굴까요? 정답은요. 1번 젠데이아와 톰 홀랜드였습니다. 당첨자 명단은요. 시내타운 홈페이지 선곡표의 하단에 올려두겠습니다. 영화 오펜하이머로 흥행성과 작품성을 모두 성공시킨 크리스토퍼 놀란 감독이 차기작을 준비하는데 맷데이 머니 주연을 맡는데요. 지금 앤 헤사웨이와 와 로버트 패틴슨까지 캐스팅이 됐고 앞서 말한 토머랜드와 제네이아까지 출연을 한다고 하니 어마어마하겠어요. 어떤 작품인지는 아직 밝혀진 게 없습니다. 2026년 7월에 개봉할 예정이라고 하니까 2026년을 벌써부터 기다릴 이유가 생겼네요 미친듯이 재밌을 것 같은데요 자 우리 좋아하면 들리는 퀴즈 함께 하고 있는데요 두 번째 문제 나가볼게요 지난 수요일에 영화 위키드가 개봉해서 난리가 났습니다 여러분. 주말이라서 위키드 보러 가는 분들 많을 것 같은데 위키드처럼 뮤지컬이 영화화된 작품들이 참 많아요. 그래서 준비해본 문제. 지금부터 뮤지컬이 영화화된 작품들의 한 장면을 보기로 들려드릴 겁니다. 이 중에서 뮤지컬이 영화화되지 않은 작품이 딱 한 개 숨어 있어요 몇 번일까요?
AD,2504.09,2540.28,36.19,2,2,"SPEAKER_00,SPEAKER_11",지금부터 보기 잘 들어보세요 1번 2번 3번 3번
DJ,2542.97,2568.95,25.98,4,1,SPEAKER_02,4번 정답 들리셨나요? 보기의 영화 속 한 장면들 중에서 뮤지컬이 영화화가 된 작품이 아닌 건 몇 번일까요? 자 헷갈리시나요? 그럼 보기 한번 다시 들려드릴게요 1번
AD,2571.29,2598.99,27.7,1,1,SPEAKER_11,2번 3번
DJ,2603.89,2631.74,27.85,1,1,SPEAKER_02,4번 정답 아시는 분들은 샵 1077 50원의 유료 문자 고릴라로 보내주세요 5분을 뽑아서 선물 쏩니다 정답 받는 동안 노래 들을 건데요 와 이 영화에서 정답인 이 영화에서 이런 노래가 있네요 짜파구리
AD,2637.59,2702.85,65.26,3,0,,2부에서 계속 됩니다. 한국국토정보공사 시청해주셔서 감사합니다.
DJ,2726.36,2793.24,66.88,16,1,SPEAKER_02,정확히 두 번째 문제였죠. 좋아하면 들리는 귀지 함께하고 있고요. 우리는 정답인 이 영화에서 짜파구리 연주곡으로 듣고 왔어요. 제목이 이런 제목이었군요. 자 보기에서 뮤지컬이 영화화가 된 작품이 아닌 건 몇 번일까요? 정답은 바로 4번이었습니다. 영화 기생충의 한 장면이었습니다. 당첨자는 시네타운 홈페이지 선곡표 방에 올려두겠습니다. 1번은 영화 영웅에서였고요. 2번은 영화 레미제라블. 3번은 영화 시카고였죠. 모두 뮤지컬이 영화화 된 작품들. 하지만 4번은 아니었어요. 오늘의 조아키는 여기까지. 우리는 영화 시카고에서 한 곡 들을게요. 르네젤 위거가 부른 럭시 듣고 우리 다시 만나요.
AD,2802.14,2935.22,133.08,4,2,"SPEAKER_07,SPEAKER_11",스포츠 스포츠 스포츠 스포츠 보이즈 보이즈 I'm a star 자막 제공 및 자막 제공 및 광고를 포함하고 있습니다.
MUSIC,2941.41,2960.06,18.65,1,1,SPEAKER_07,"I'm gonna be, sing it!"
AD,2987.93,3164.37,176.44,50,8,"SPEAKER_04,SPEAKER_06,SPEAKER_11,SPEAKER_17,SPEAKER_18,SPEAKER_19,SPEAKER_20,SPEAKER_25","까맣지 맞지 너무 맛있지 신선하고 통닭의 검증을 마치다. 가마치 통닭. 고려기프트로 선수 교체. 매출 축주 성과 축주. 반총물을 고려하라. 고려기프트. 반총물. 고려기프트. 통닭부. 고려기프트. 통닭부. 반총물을 고려하라. 공공기관 우선구매 대상 기업 고려기프트 건너오세요. 당신의 퇴직연금이 원하던 글로벌한 세계로 내 연금 상품 그대로 중도해지 없이도 실물이 저는 지금이다. 수익률이 중요한 퇴직연금은 글로벌 투자하는 연금 미래의셋증권으로 원금 손실 유의. 투자 전 상품 설명서 및 약관 필독. 아 병원 갈 때 신분증 챙기기 귀찮아. 괜찮아. KB 스타뱅킹이 있잖아. 병원 접수할 때는? KB 스타뱅킹이면 괜찮아. 여권 재발급도? KB 스타뱅킹이면 괜찮아. 국내선 비행기 탈 때도? KB 스타뱅킹이면 괜찮다니까. 신분증 챙기기 귀찮은 모든 순간. 지금 KB 스타뱅킹에 신분증을 넣어보세요. KB 국민은행. 대한민국 지역균형 발전의 미래. 태만금 수변 도시가 2025년 모습을 드러냅니다. 경제, 문화, 교육, 여가가 어우러지는 새만금 수변 도시는 차별화된 가치를 제공하며 대한민국 미래 도시로 발돋움할 것입니다. 이 광고는 새만금개발공사와 함께합니다. 안녕하세요 신한 프리미어 모델 김수현입니다 여러분께 특별한 자산관리를 소개합니다 투자, 법률, 세무, 부동산. 각 분야 전문가들이 당신만을 위한 맞춤 솔루션을 찾아드립니다. 지금 만나보세요. 자산관리는 신한프리미어. 아빠, 이제 담배 냄새 안 난다. 전자담배, 처음엔 좋았습니다. 절 피하지 않으니까요. 우와, 이 냄새 뭐야? 근데 이제 무섭습니다. 피하지 않으니까요. 피하지 않아 더 위험한 전자담배. 전혀 괜찮지 않은 담배입니다. 대한민국이 가장 좋아하는 1등 라디오 SBS 파워 FM. 잠시 후 12시부터 즐거운 오후의 시작. 12시엔 주현영이 방송됩니다."
DJ,3169.32,3263.27,93.95,11,1,SPEAKER_02,"시내타운에서 준비한 상품입니다. 백화점 상품권, 급발진 잡는 지넷에서 한문철 블랙박스, 에스테틱 브랜드 라시뎀에서 당 독소 감소 오일, 도드람 양돈 협동조합에서 우리대지 한돈 선물세트, 호신용품은 블랙코브라에서 든든한 호신용 전기충격기, 기억된 향기 줄라이모닝에서 프리미엄 헤어케어세트, 뷰티 리추얼 라라클라라에서 엑소존 바이오 니들 크림 피부장벽 개선 비슈띠에서 고보습 기초 3종 세트 모발 케어 명가 나투리아에서 케라틴 워터팩 아름다운 비주얼 아비주 뷰티에서 뷰티 상품권 건강한 아름다움 올린드에서 샴푸와 트리트먼트 세트 붓기 고민 해결 부기로우에서 간편 수분 밸런스 칼륨제 명품 향기 가득 버블큐브에서 조향사 콜라보 캡슐 세제 골프 마스크 바벤스미스에서 자외선 차단 마스크 뷰티 브랜드 방클레오에서 클렌징 오일과 초밀착 쿠션. 글로벌 클린 뷰티 올릭에서 올릭 그린 선스크린. 행복을 남은 커피 워너빈에서 드립백 커피 세트를 드립니다. 오늘은 조학귀로 함께 해봤습니다. 저는 여기서 인사드려요. 베테랑2에서 박하라의 Yes Sir I Can Boogie 이 곡 듣고 내일 오전 11시에 다시 만나요. 오늘도 영화처럼"
AD,3295.63,3295.69,0.06,1,1,SPEAKER_13,Mr.
MUSIC,3295.71,3325.24,29.53,1,1,SPEAKER_13,Your eyes are full of hesitation She makes me wonder If you know what you're looking for Baby I wanna keep my reputation I'm a sensation You'll try me once you're back for more
AD,3330.95,3333.3,2.35,1,1,SPEAKER_11,다행히도
MUSIC,3360.52,3411.45,50.93,3,2,"SPEAKER_11,SPEAKER_13",I don't feel very much like talking No neither walking You wanna know if I can dance? Yes sir Already told you in the first verse And in the chorus But I will give you one more chance I can boogie boogie boogie all night long I can boogie if you stay you can go on
AD,3440.59,3620.08,179.49,25,7,"SPEAKER_03,SPEAKER_06,SPEAKER_12,SPEAKER_14,SPEAKER_15,SPEAKER_17,SPEAKER_18","성원에드피아 일하다 건강이 나빠졌나요? 당신도 직업병일 수 있습니다. 나도 모르는 사이 시작된 직업병을 찾기 위해서 나와 일터를 건강하게 만드는 직업병안심센터를 찾아주세요. 문의 1588-6798 고용노동부 직업병안심센터 한국 뮤지컬 어워즈 작품상 수상자 뮤지컬 리지 미국 전역을 충격에 빠뜨린 살인사건이 강렬한 로그막으로 다시 태어났다 사건을 둘러싼 비밀과 진실이 파격적이고 짜릿한 퍼포먼스로 펼쳐진다 대체불가 카타르시스 뮤지컬 리지 12월 1일까지 두산 아트센터에서 두통 참을까? 치통 견딜까? 생리통 버틸까? 통증 다 잃지 말고 개보린 한 알로 빠르고 말끔하게 한 알로 싹 두통 치통 생리통엔 한 알로 싹 맞다 개보린 삼진제약 이 소리는 더 경기패스 가입자들의 환급금 쌓이는 소리입니다. 그래서 이번 달에도! 와, 2만 9천 원이나 꽂혔어! 와, 우리 내 식구 환급금 맞추면 8만 원이 넘는데? 이거네! 벌써 100만 명이나 쓰는 이유! 환급이 무제한 더 경기패스! 고속도로 달리다 사고가 났다. 어떡하지? 쿵쿵대는 내 심장 너무나 무서워. 고속도로 사고 시엔 도로 밖으로 무조건 대피 꼭 기억하세요. 이 캠페인은 한국도로공사와 함께합니다. 꿈을 향해 숨 무엇이든 이룰 수 있어 평생 무유 쏴 언제든지 할 수 있어 숨싸가 함께할게 숨쉴 사이버대학교 제2의 인생을 향해 숨쏴 콘텐츠가 강한 대학 숨쉴 사이버대학교 안녕하세요. 유현석입니다. 여러분의 틈새 시간에 행복을 선물하는 틈만나면이 더욱 큰 웃음으로 돌아왔습니다. 매일 쉼없이 돌아가는 일상의 틈에 두 손 가득 행운"
