Type,Start Time,Stop Time,Duration,Transcript,Speakers,Dominant_Speaker,Predicted_Label
speech,175.91,177.79,1.8799999999999957,겹치는 노래들이 많긴 한데,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,178.48,185.63,7.150000000000006,왜 이렇게 나오냐면 일단 모르겠어요.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,185.65,185.89,0.2399999999999806,통합하면 안될까 통합?,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,185.91,189.5,3.5900000000000034,자 핫 왁송스 차트 10위부터 출발합니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,189.52,198.77,9.25,10위 브랜든 레이크 젤리 롤 핫 포트 할렐루야,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,209.16,238.17,29.00999999999999,I don't always feel it But that's when I need it the most So I'ma keep on singing Till my soul catches up with my song There's times when my hands go up freely And times that it calls,SPEAKER_34:1.00s(1.000),SPEAKER_34,MUSIC
speech,238.81,253.72,14.909999999999997,"There's days when a praise comes out easy Days when it takes all the strength I've got I'll bring my heart, fought, hard, fell, been through hell, high",SPEAKER_34:1.00s(1.000),SPEAKER_34,MUSIC
speech,260.02,287.75,27.730000000000015,한글자막 by 한효정 한글자막 by 한효정,SPEAKER_18:1.00s(1.000),SPEAKER_18,AD
speech,298.62,324.68,26.06,"I've wrestled with the darkness But I'm trying to reach for the light Yeah, the struggle keeps me honest And it breaks down the walls of my pride Cause faith isn't proven like gold Till it's been through the fire",SPEAKER_16:1.00s(1.000),SPEAKER_16,MUSIC
speech,328.32,355.69,27.370000000000005,my head hard and hands are feeling heavy that's when I lift them just a little higher now bring my heart up heartfelt big through hell hallelujah now bring my storm talks to myself story to tell hallelujah,SPEAKER_18:1.00s(1.000),SPEAKER_18,MUSIC
speech,358.05,367.93,9.879999999999995,자막 제공 배달의민족,SPEAKER_16:1.00s(1.000),SPEAKER_16,AD
speech,443.1,470.19,27.08999999999997,할렐루야,SPEAKER_18:1.00s(1.000),SPEAKER_18,AD
speech,480.41,507.4,26.989999999999952,할렐루야 할렐루야 할렐루야 할렐루야,SPEAKER_18:1.00s(1.000),SPEAKER_18,AD
speech,508.12,532.29,24.16999999999996,할렐루야 네 핫 락 송스 차트 10위 브랜든 레이크 & 젤리 롤 핫 포트 할렐루야 들었습니다 자 9위는 잭 브라이언의 핑크 스카이 씁니다 광고 뒤에 듣겠습니다,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,534.68,553.13,18.450000000000045,코끼리 베이글 눈코입이 즐겁다 코끼리 베이글,SPEAKER_19:1.00s(1.000),SPEAKER_19,AD
speech,573.34,597.63,24.289999999999964,자꾸자꾸 이비가 이비가 짬뽕 이비가 짬뽕 모델 김태균입니다 국물 맛은 칼칼한데 자극적이지 않아 속은 편안한 남녀노소 모두가 완뽕하게 되는 바로 그 짬뽕 이비가 이비가요 이비가 짬뽕 1일 1짬뽕 오케이?,SPEAKER_32:1.00s(1.000),SPEAKER_32,AD
speech,597.65,598.15,0.5,서울사이버대학을 다니고 나의 성공시대 시작됐다,SPEAKER_08:1.00s(1.000),SPEAKER_08,AD
speech,599.04,613.56,14.519999999999982,"반려동물 산업학과, 스포츠 지도학과, 응용수학 통계학과 등 사이버대 최대 49개 학과 전공해서 지금 신입생, 편입생을 보집 중입니다.",SPEAKER_08:1.00s(1.000),SPEAKER_08,AD
speech,626.45,627.41,0.9599999999999228,이모보면 알아 디테일도 좋아 자극복은 역시 지배인가,SPEAKER_18:1.00s(1.000),SPEAKER_18,AD
speech,629.23,631.72,2.490000000000009,대한민국 대표 워크웨어 지벤.,SPEAKER_24:1.00s(1.000),SPEAKER_24,AD
speech,631.74,634.22,2.480000000000018,일하는 지금은 지벤 시대.,SPEAKER_24:1.00s(1.000),SPEAKER_24,AD
speech,634.24,636.47,2.230000000000018,세계 10대 슈퍼푸드 브로콜리.,SPEAKER_08:1.00s(1.000),SPEAKER_08,AD
speech,637.47,639.89,2.419999999999959,겨울엔 브로콜리 카레 어떠세요?,SPEAKER_08:1.00s(1.000),SPEAKER_08,AD
speech,640.75,643.72,2.9700000000000277,겨울의 카레 브로콜리 카레.,SPEAKER_08:1.00s(1.000),SPEAKER_08,AD
speech,643.74,650.01,6.269999999999982,계절마다 카레를 다르게 계절마다 카레를 맛있게 카레로 계절을 맛보세요.,SPEAKER_08:1.00s(1.000),SPEAKER_08,AD
speech,650.09,656.66,6.569999999999936,일요일은 오뚜기 카레 오뚜기 아팠던 분들에게 보험 가입의 기준 너무 높죠?,SPEAKER_29:1.00s(1.000),SPEAKER_29,AD
speech,657.2,660.53,3.3299999999999272,하지만 간편건강보험이라면 어떨까요?,SPEAKER_29:1.00s(1.000),SPEAKER_29,AD
speech,660.55,673.41,12.860000000000014,"고혈압, 당뇨, 디스크가 있어도 몇 가지 질문만으로 간편하게 가입 가능 유병자 걱정 덜어주는 현대해상 간편건강보험 심사기준에 따라 가입이 제한될 수 있으니 유의사항을 확인하세요",SPEAKER_29:1.00s(1.000),SPEAKER_29,AD
speech,673.88,679.91,6.029999999999973,맑은 물이 흐르고 온도 변화가 크지 않은 까다로운 곳에서 자라는 와사비.,SPEAKER_28:1.00s(1.000),SPEAKER_28,AD
speech,679.93,683.67,3.740000000000009,주비푸드는 그런 와사비의 뿌리 부분만을 엄선해 사용합니다.,SPEAKER_28:1.00s(1.000),SPEAKER_28,AD
speech,684.35,699.61,15.259999999999993,"소비자들을 존중하기에 좋은 원료, 정직한 표기를 약속합니다.",SPEAKER_18:1.00s(1.000),SPEAKER_18,AD
speech,699.63,699.95,0.32000000000005,아름다운 식탁 창조 주비푸드.,SPEAKER_18:1.00s(1.000),SPEAKER_18,AD
speech,699.97,700.45,0.4800000000000182,미미미르 에셋 미미르 에셋 투자는 미미라에셋,SPEAKER_18:1.00s(1.000),SPEAKER_18,AD
speech,704.98,715.8,10.819999999999936,안녕하세요.,SPEAKER_08:1.00s(1.000),SPEAKER_08,AD
speech,715.98,718.99,3.009999999999991,노란우산 홍보대사 탁재훈입니다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,AD
speech,719.01,724.74,5.730000000000018,세금 걱정에 노후 걱정까지 요즘 사장님들 참 걱정이 많으시죠.,SPEAKER_24:1.00s(1.000),SPEAKER_24,AD
speech,724.76,728.97,4.210000000000036,이제 노란우산이 사장님 걱정을 탁 덜어드릴게요.,SPEAKER_24:1.00s(1.000),SPEAKER_24,AD
speech,731.31,745.0,13.690000000000056,"매년 최대 600만 원 소득공제, 부금 내 대출 지원은 물론 국내 이자로 퇴직금 역할까지 대한민국 사장님 곁엔 언제나 노란우산이 함께합니다.",SPEAKER_24:1.00s(1.000),SPEAKER_24,AD
speech,745.02,750.75,5.730000000000018,"사장님의 걱정을 탁 덜어들이는 든든한 희망자산, 노란우산.",SPEAKER_24:1.00s(1.000),SPEAKER_24,AD
speech,765.28,787.52,22.24000000000001,자막 제공 및 영상 제공 및 광고를 포함하고 있습니다.,SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,817.76,843.72,25.96000000000004,자막 제공 및 영상 제공 및 광고를 포함하고 있습니다.,SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,846.9,876.76,29.860000000000014,"and the grass all smells the same as the day he broke your arm swingin' on that kid out on the river You bailed him out, never said a thing about Jesus or the way he's livin' If you could see him now, you'd be proud But you'd think they'd be happy Your funeral was beautiful I bet God heard you comin'",SPEAKER_11:1.00s(1.000),SPEAKER_11,MUSIC
speech,889.61,918.64,29.029999999999973,The kids are in town for a funeral So pack the car and dry your eyes,SPEAKER_11:1.00s(1.000),SPEAKER_11,MUSIC
speech,921.98,933.85,11.870000000000005,I know they got plenty of young blood left in them And plenty nights under pink skies You taught them to enjoy,SPEAKER_11:1.00s(1.000),SPEAKER_11,MUSIC
speech,941.69,948.04,6.349999999999909,2025년 팝뮤직 총결산 오늘 락차트 결산입니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,948.59,955.02,6.42999999999995,핫 락송스 차트 9위 잭 브라이언의 핑크 스카이스 들었습니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,955.6,960.59,4.990000000000009,락차트를 쭉 살펴보면 예전하고 확실히 다르죠?,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,960.73,967.47,6.740000000000009,예전에는 진짜 강력한 락 음악들이 많았는데 요즘은 락 음악들도 다 굉장히 소프트해졌습니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,967.49,975.87,8.379999999999995,그래서 이게 락인지 팝인지 컨츄리인지 경계가 좀 모호하긴 해요.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,975.88,980.05,4.169999999999959,8위는 Zombo의 Back to Friends입니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,980.07,983.75,3.67999999999995,7위도 Zombo의 Undressed.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,983.77,986.56,2.789999999999964,두 곡을 이어듣겠습니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,986.58,989.48,2.8999999999999773,먼저 8위 Zombo의 Back to Friends입니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,1014.05,1030.57,16.519999999999982,my body tender cause the feeling makes me weak kicking off the covers i see the ceiling water,SPEAKER_18:1.00s(1.000),SPEAKER_18,MUSIC
speech,1047.66,1050.03,2.369999999999891,감사합니다.,SPEAKER_18:1.00s(1.000),SPEAKER_18,AD
speech,1088.96,1092.2,3.240000000000009,고맙습니다.,SPEAKER_18:1.00s(1.000),SPEAKER_18,AD
speech,1364.26,1367.34,3.0799999999999272,존버의 노래 두 곡 계속 들었습니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,1367.36,1373.05,5.690000000000055,"8위 Back to Friends, 7위 Undressed입니다.",SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,1373.07,1376.37,3.2999999999999545,2025년 판뮤직 총결산 록 차트입니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,1377.39,1387.85,10.459999999999807,핫 록 송스 차트 6위는 젤리롤의 Liar 그리고 5위가 지지 페레즈의 Sailor Song입니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,1388.17,1388.69,0.5199999999999818,두 곡을 계속 듣겠습니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,1388.71,1392.15,3.4400000000000546,"먼저 6위 젤리롤, Liar",SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,1399.8,1402.7,2.900000000000091,i let you drive around my mind,SPEAKER_16:1.00s(1.000),SPEAKER_16,MUSIC
speech,1404.23,1431.4,27.170000000000076,i can't count the times you made me feel like i'm nothing played me like a fool like a fool saying drink another whiskey pop another pill money makes you happy heaven isn't real you won't find nobody to love because your heart's too broke now i know you ain't nothing but a lie,SPEAKER_16:1.00s(1.000),SPEAKER_16,MUSIC
speech,1433.7,1461.29,27.58999999999992,yeah i walk right out the fire yeah you try to keep me down try to put me underground but i'm only going higher i can hear you in my head in my bed when i'm dreaming you try to be my friend but you're blowing slow oh and now i ain't scared of telling you where you can go,SPEAKER_16:1.00s(1.000),SPEAKER_16,MUSIC
speech,1557.44,1583.87,26.42999999999984,"예, I walk right out the fire Yeah, you try to keep me down Try to put me underground But I'm only going higher I can hear you in my head In my bed when I'm dreaming You try to be my friend But you're blowing slow Oh, but now I ain't scared",SPEAKER_16:1.00s(1.000),SPEAKER_16,MUSIC
speech,1585.81,1592.58,6.769999999999982,고맙습니다.,SPEAKER_16:1.00s(1.000),SPEAKER_16,AD
speech,1698.58,1724.24,25.66000000000008,she took my fingers to her mouth the kind of thing that makes you proud that nothing else had ever worked out worked out,SPEAKER_18:1.00s(1.000),SPEAKER_18,MUSIC
speech,1725.23,1736.53,11.299999999999956,악보 찾으려면 어디로 가야 되지?,SPEAKER_32:1.00s(1.000),SPEAKER_32,AD
speech,1736.55,1749.65,13.100000000000136,악보부터 받아 여기는 악보 바다 악보 찾다 열받아 컴다운 악보 바다 퀄리티가 달라 여기는 악보 바다 컴온 요 악보 바다 세상 모든 악보 온라인도 모바일도 여기서 다 다운받아 뮤직디자이너 악보 바다 비데 살 땐 당당하게 3년 애플 비데 애플,SPEAKER_18:1.00s(1.000),SPEAKER_18,AD
speech,1749.75,1778.25,28.5,전국 무료 설치는 애플 비데 애플 온가족 믿고 쓰는 애플 비데 애플 3년 무상 AS부터 전국 무료 설치까지 비데는 역시 당당하게 3년 애플 비데 애플 입학이고 취업 졸업이고 취업 수원여자대학교 교성비더 양성 미래를 만드는 수원여자대학교,SPEAKER_20:1.00s(1.000),SPEAKER_20,AD
speech,1780.46,1804.43,23.970000000000027,수원여자대학교,SPEAKER_19:1.00s(1.000),SPEAKER_19,AD
speech,1813.42,1819.58,6.159999999999855,언제나 당신 곁에 MG 새마을금고와 함께하는 날씨와 생활입니다.,SPEAKER_03:1.00s(1.000),SPEAKER_03,AD
speech,1819.75,1825.89,6.1400000000001,아침까지는 강추위가 이어지다가 낮부터 기온이 올랐는데 그래도 바람은 여전히 차갑습니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,AD
speech,1826.01,1827.88,1.8700000000001185,감기 걸리지 않도록 조심하셔야겠고요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,AD
speech,1828.32,1830.84,2.519999999999982,내일은 오늘보다 기온이 더 오르겠습니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,AD
speech,1830.96,1835.03,4.069999999999936,"서울의 아침 기온은 영하 4도, 낮 기온은 4도가 예상됩니다.",SPEAKER_04:1.00s(1.000),SPEAKER_04,AD
speech,1835.53,1838.97,3.4400000000000546,일부 수도권과 동쪽 지방에 건조특보 계속되고 있습니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,AD
speech,1839.41,1846.06,6.649999999999864,"또 서풍을 타고 미세먼지가 날아오면서 내일 수도권과 충북, 전북은 종일 공기가 탁할 것으로 보이고요.",SPEAKER_04:1.00s(1.000),SPEAKER_04,AD
speech,1846.04,1851.33,5.289999999999964,다음 주는 주 후반에 중부와 호남을 중심으로 비나 눈이 내릴 전망입니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,AD
speech,1851.89,1856.67,4.779999999999973,영동고속도로 인천 방향 정체 20km 구간에서 계속되고 있습니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,AD
speech,1857.1,1863.71,6.610000000000127,"평창에서 둔내터널, 동수원에서 북수원, 월굿 부근에서 지체서행 이어지고 있습니다.",SPEAKER_04:1.00s(1.000),SPEAKER_04,AD
speech,1863.73,1867.37,3.6399999999998727,김유정입니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,AD
speech,1867.39,1872.5,5.1099999999999,언제나 당신 곁에 MG 새마을금고와 함께하는 날씨와 생활이었습니다.,SPEAKER_03:1.00s(1.000),SPEAKER_03,AD
speech,1878.07,1880.71,2.6400000000001,배철수의 음악 캠프입니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,1880.73,1890.7,9.970000000000027,4기간의 특집방송 2025년 팝뮤직 총결산 오늘 락차트 결산해드리고 있습니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,1890.72,1892.37,1.6499999999998636,먼저 핫 락송스 차트 락차트는 이렇게 두 가지로 나눠집니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,1893.65,1903.68,10.029999999999973,핫 락송스 차트하고 핫 락 앤 얼터너티브 송스 차트 겹치는 노래들이 굉장히 많습니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,1903.7,1907.48,3.7799999999999727,먼저 핫 락송스 차트 4위,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,1907.63,1911.74,4.1099999999999,더 마리아스입니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,1911.76,1919.63,7.870000000000118,작년 여름에 롤라팔로자에서 인터뷰가 예정돼 있다가 뭐가 스케줄이 잘 안 맞아가지고 못했습니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,1919.65,1920.3,0.6499999999998636,더 마리아스.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,1921.06,1922.12,1.0599999999999454,그때 만났으면 좋았을걸.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,1922.86,1927.97,5.110000000000127,더 마리아스의 No One Noticed 4위 곡 듣겠습니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,1962.85,1965.7,2.8500000000001364,안녕히 계세요.,SPEAKER_26:1.00s(1.000),SPEAKER_26,AD
speech,2163.86,2164.94,1.0799999999999272,목소리 매력적이죠.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2165.89,2169.55,3.660000000000309,마리아스의 No One No Taste.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2169.57,2170.93,1.3599999999996726,4위 곡 들었습니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2171.19,2178.86,7.670000000000073,핫 록송 스타트 3위는 빌리 아일리쉬 와일드 플라워입니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2178.88,2182.53,3.650000000000091,2위가 마일스 스미스 스타 게이징.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2183.53,2183.99,0.4599999999995816,두 곡 듣겠습니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2184.15,2187.78,3.630000000000109,먼저 3위 빌리 아일리쉬 와일드 플라워.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2204.46,2232.49,28.029999999999745,Things fall apart And time breaks your heart I wasn't there but I know She was your girl You showed her the world We fell out of love and you both let go She was crying on my shoulder,SPEAKER_17:1.00s(1.000),SPEAKER_17,MUSIC
speech,2233.4,2262.87,29.4699999999998,all i could do is hold her only made us closer until july now i know that you love me you don't need to remind me i should put it all behind me shouldn't i but i see her in the back of my mind all the time,SPEAKER_17:1.00s(1.000),SPEAKER_17,MUSIC
speech,2353.1,2356.43,3.3299999999999272,아멘,SPEAKER_17:1.00s(1.000),SPEAKER_17,AD
speech,2425.78,2429.63,3.849999999999909,i see my whole life,SPEAKER_15:1.00s(1.000),SPEAKER_15,MUSIC
speech,2556.34,2580.27,23.92999999999984,락송 스타트,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,2580.37,2584.48,4.110000000000127,3위 빌리 아일리쉬의 Wild Flower.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2584.5,2587.52,3.019999999999982,2위 마일 스미스의 Stargazing.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2587.54,2591.35,3.8099999999999454,두 곡을 들었습니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2591.67,2595.39,3.7199999999998,핫 락송스 차트 1위는 이 노래도 백혜미스도 진짜 많이 나갔죠.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2595.85,2598.28,2.430000000000291,호지어.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2598.3,2598.5,0.1999999999998181,Too Sweet.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2753.47,2755.13,1.6600000000003092,고맙습니다.,SPEAKER_18:1.00s(1.000),SPEAKER_18,AD
speech,2850.4,2856.62,6.2199999999998,호지오의 Too Sweet 핫 락송 스타트 1위곡 들었습니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2856.64,2856.72,0.0799999999999272,자 이제,UNKNOWN:1.00s(1.000),,AD
speech,2858.18,2862.33,4.150000000000091,Hot Rock and Alternative Songs 차트 보겠습니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2862.51,2862.83,0.3199999999997089,제가 아까 얘기 드렸죠?,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2863.27,2866.01,2.7400000000002365,겹치는 곡이 엄청 많습니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2866.13,2870.9,4.769999999999982,그래서 이 차트는 1위부터 소개해드립니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2870.92,2874.97,4.049999999999727,1위는 빌리 아일루시의 Birds of Feather가 있고요.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2874.99,2878.31,3.320000000000164,2위가 방금 들으신 호지어의 Too Sweet.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2878.33,2880.51,2.180000000000291,3위는 마일 스미스의 Stargazing.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2881.26,2882.06,0.7999999999997272,이거 다 들으셨죠?,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2882.62,2887.6,4.980000000000018,4위 빌리 아일루시의 Wild Flower.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2887.62,2887.68,0.0599999999999454,5위가,UNKNOWN:1.00s(1.000),,AD
speech,2888.09,2891.32,3.230000000000018,롤라영의 메시입니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2891.4,2891.7,0.2999999999997271,두 곡을 듣겠습니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,2891.84,2898.99,7.149999999999636,먼저 빌리 아일리쉬의 Buzz the Feather 1위 곡 그리고 5위 롤라영의 메시,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,3108.02,3112.66,4.639999999999873,"네, 빌리 아일리시, Birds of Feather.",SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,3112.68,3112.94,0.2600000000002183,1위 곡.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,3113.04,3115.89,2.849999999999909,5위를 차지한 롤 하영까지 들으려고 했더니 안 되는 시간이.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,3115.91,3118.03,2.1200000000003456,광고 듣겠습니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,3118.05,3120.79,2.7399999999997817,맛있는 돼지고기가 왔어요.,SPEAKER_08:1.00s(1.000),SPEAKER_08,AD
speech,3120.81,3128.5,7.690000000000055,"우리 아이 도드람, 우리 남편 도드람.",SPEAKER_08:1.00s(1.000),SPEAKER_08,AD
speech,3128.52,3128.92,0.4000000000000909,"우리 가족 도드람, 든든해요 도드람.",SPEAKER_08:1.00s(1.000),SPEAKER_08,AD
speech,3128.94,3132.86,3.9200000000000728,맛있는 도드람이 우리 집으로 왔어요.,SPEAKER_08:1.00s(1.000),SPEAKER_08,AD
speech,3132.88,3134.84,1.9600000000000364,맛있는 우리 돼지 도드람.,SPEAKER_08:1.00s(1.000),SPEAKER_08,AD
speech,3135.24,3136.84,1.6000000000003638,온라인에서도 도드람.,SPEAKER_25:1.00s(1.000),SPEAKER_25,AD
speech,3138.21,3165.77,27.559999999999945,피부에 닿는 느낌 올리지요 올리지요 강하고 부드럽게 해요 올리지요 올리지요 당신에게는 올리지요 의료기기 광고심이 필 지금은 우리 아이 키 크는 시간 또래보다 키가 작다면 키 성장엔 아이클 타임 키가 크고 싶다면 키 성장엔,SPEAKER_18:1.00s(1.000),SPEAKER_18,AD
speech,3166.59,3171.4,4.809999999999945,특히 더 늦기 전에 아이클 타임으로 키워주세요.,SPEAKER_08:1.00s(1.000),SPEAKER_08,AD
speech,3171.42,3172.62,1.199999999999818,상담전화 1544-1919.,SPEAKER_08:1.00s(1.000),SPEAKER_08,AD
speech,3172.64,3174.92,2.2800000000002,제조사 주서홍의 스퀘어.,SPEAKER_08:1.00s(1.000),SPEAKER_08,AD
speech,3174.94,3175.24,0.2999999999997271,판매온 두두린.,SPEAKER_08:1.00s(1.000),SPEAKER_08,AD
speech,3175.26,3177.4,2.1399999999998727,이 광고는 건강기능식품 광고입니다.,SPEAKER_08:1.00s(1.000),SPEAKER_08,AD
speech,3177.42,3181.81,4.389999999999873,폐암 환자나 그 유가족은 직업형 산재보상 대상이라는 거 알고 계신가요?,SPEAKER_07:1.00s(1.000),SPEAKER_07,AD
