block_type,start,end,duration,segments,speaker_count,speakers,text
MUSIC,1014.05,1030.57,16.52,1,1,SPEAKER_18,my body tender cause the feeling makes me weak kicking off the covers i see the ceiling water
AD,1047.66,1092.2,44.54,2,1,SPEAKER_18,감사합니다. 고맙습니다.
DJ,1364.26,1392.15,27.89,6,1,SPEAKER_23,"존버의 노래 두 곡 계속 들었습니다. 8위 Back to Friends, 7위 Undressed입니다. 2025년 판뮤직 총결산 록 차트입니다. 핫 록 송스 차트 6위는 젤리롤의 Liar 그리고 5위가 지지 페레즈의 Sailor Song입니다. 두 곡을 계속 듣겠습니다. 먼저 6위 젤리롤, Liar"
MUSIC,1399.8,1583.87,184.07,4,1,SPEAKER_16,"i let you drive around my mind i can't count the times you made me feel like i'm nothing played me like a fool like a fool saying drink another whiskey pop another pill money makes you happy heaven isn't real you won't find nobody to love because your heart's too broke now i know you ain't nothing but a lie yeah i walk right out the fire yeah you try to keep me down try to put me underground but i'm only going higher i can hear you in my head in my bed when i'm dreaming you try to be my friend but you're blowing slow oh and now i ain't scared of telling you where you can go 예, I walk right out the fire Yeah, you try to keep me down Try to put me underground But I'm only going higher I can hear you in my head In my bed when I'm dreaming You try to be my friend But you're blowing slow Oh, but now I ain't scared"
AD,1585.81,1592.58,6.77,1,1,SPEAKER_16,고맙습니다.
MUSIC,1698.58,1724.24,25.66,1,1,SPEAKER_18,she took my fingers to her mouth the kind of thing that makes you proud that nothing else had ever worked out worked out
AD,1725.23,1872.5,147.27,16,6,"SPEAKER_03,SPEAKER_04,SPEAKER_18,SPEAKER_19,SPEAKER_20,SPEAKER_32","악보 찾으려면 어디로 가야 되지? 악보부터 받아 여기는 악보 바다 악보 찾다 열받아 컴다운 악보 바다 퀄리티가 달라 여기는 악보 바다 컴온 요 악보 바다 세상 모든 악보 온라인도 모바일도 여기서 다 다운받아 뮤직디자이너 악보 바다 비데 살 땐 당당하게 3년 애플 비데 애플 전국 무료 설치는 애플 비데 애플 온가족 믿고 쓰는 애플 비데 애플 3년 무상 AS부터 전국 무료 설치까지 비데는 역시 당당하게 3년 애플 비데 애플 입학이고 취업 졸업이고 취업 수원여자대학교 교성비더 양성 미래를 만드는 수원여자대학교 수원여자대학교 언제나 당신 곁에 MG 새마을금고와 함께하는 날씨와 생활입니다. 아침까지는 강추위가 이어지다가 낮부터 기온이 올랐는데 그래도 바람은 여전히 차갑습니다. 감기 걸리지 않도록 조심하셔야겠고요. 내일은 오늘보다 기온이 더 오르겠습니다. 서울의 아침 기온은 영하 4도, 낮 기온은 4도가 예상됩니다. 일부 수도권과 동쪽 지방에 건조특보 계속되고 있습니다. 또 서풍을 타고 미세먼지가 날아오면서 내일 수도권과 충북, 전북은 종일 공기가 탁할 것으로 보이고요. 다음 주는 주 후반에 중부와 호남을 중심으로 비나 눈이 내릴 전망입니다. 영동고속도로 인천 방향 정체 20km 구간에서 계속되고 있습니다. 평창에서 둔내터널, 동수원에서 북수원, 월굿 부근에서 지체서행 이어지고 있습니다. 김유정입니다. 언제나 당신 곁에 MG 새마을금고와 함께하는 날씨와 생활이었습니다."
DJ,1878.07,1927.97,49.9,10,1,SPEAKER_23,배철수의 음악 캠프입니다. 4기간의 특집방송 2025년 팝뮤직 총결산 오늘 락차트 결산해드리고 있습니다. 먼저 핫 락송스 차트 락차트는 이렇게 두 가지로 나눠집니다. 핫 락송스 차트하고 핫 락 앤 얼터너티브 송스 차트 겹치는 노래들이 굉장히 많습니다. 먼저 핫 락송스 차트 4위 더 마리아스입니다. 작년 여름에 롤라팔로자에서 인터뷰가 예정돼 있다가 뭐가 스케줄이 잘 안 맞아가지고 못했습니다. 더 마리아스. 그때 만났으면 좋았을걸. 더 마리아스의 No One Noticed 4위 곡 듣겠습니다.
AD,1962.85,1965.7,2.85,1,1,SPEAKER_26,안녕히 계세요.
DJ,2163.86,2187.78,23.92,7,1,SPEAKER_23,목소리 매력적이죠. 마리아스의 No One No Taste. 4위 곡 들었습니다. 핫 록송 스타트 3위는 빌리 아일리쉬 와일드 플라워입니다. 2위가 마일스 스미스 스타 게이징. 두 곡 듣겠습니다. 먼저 3위 빌리 아일리쉬 와일드 플라워.
MUSIC,2204.46,2262.87,58.41,2,1,SPEAKER_17,Things fall apart And time breaks your heart I wasn't there but I know She was your girl You showed her the world We fell out of love and you both let go She was crying on my shoulder all i could do is hold her only made us closer until july now i know that you love me you don't need to remind me i should put it all behind me shouldn't i but i see her in the back of my mind all the time
AD,2353.1,2356.43,3.33,1,1,SPEAKER_17,아멘
MUSIC,2425.78,2429.63,3.85,1,1,SPEAKER_15,i see my whole life
AD,2556.34,2580.27,23.93,1,1,SPEAKER_15,락송 스타트
DJ,2580.37,2598.5,18.13,6,1,SPEAKER_23,3위 빌리 아일리쉬의 Wild Flower. 2위 마일 스미스의 Stargazing. 두 곡을 들었습니다. 핫 락송스 차트 1위는 이 노래도 백혜미스도 진짜 많이 나갔죠. 호지어. Too Sweet.
AD,2753.47,2755.13,1.66,1,1,SPEAKER_18,고맙습니다.
DJ,2850.4,2856.62,6.22,1,1,SPEAKER_23,호지오의 Too Sweet 핫 락송 스타트 1위곡 들었습니다.
AD,2856.64,2856.72,0.08,1,0,,자 이제
DJ,2858.18,2887.6,29.42,9,1,SPEAKER_23,Hot Rock and Alternative Songs 차트 보겠습니다. 제가 아까 얘기 드렸죠? 겹치는 곡이 엄청 많습니다. 그래서 이 차트는 1위부터 소개해드립니다. 1위는 빌리 아일루시의 Birds of Feather가 있고요. 2위가 방금 들으신 호지어의 Too Sweet. 3위는 마일 스미스의 Stargazing. 이거 다 들으셨죠? 4위 빌리 아일루시의 Wild Flower.
AD,2887.62,2887.68,0.06,1,0,,5위가
DJ,2888.09,3118.03,229.94,7,1,SPEAKER_23,"롤라영의 메시입니다. 두 곡을 듣겠습니다. 먼저 빌리 아일리쉬의 Buzz the Feather 1위 곡 그리고 5위 롤라영의 메시 네, 빌리 아일리시, Birds of Feather. 1위 곡. 5위를 차지한 롤 하영까지 들으려고 했더니 안 되는 시간이. 광고 듣겠습니다."
AD,3118.05,3276.79,158.74,25,7,"SPEAKER_06,SPEAKER_07,SPEAKER_08,SPEAKER_18,SPEAKER_19,SPEAKER_25,SPEAKER_32","맛있는 돼지고기가 왔어요. 우리 아이 도드람, 우리 남편 도드람. 우리 가족 도드람, 든든해요 도드람. 맛있는 도드람이 우리 집으로 왔어요. 맛있는 우리 돼지 도드람. 온라인에서도 도드람. 피부에 닿는 느낌 올리지요 올리지요 강하고 부드럽게 해요 올리지요 올리지요 당신에게는 올리지요 의료기기 광고심이 필 지금은 우리 아이 키 크는 시간 또래보다 키가 작다면 키 성장엔 아이클 타임 키가 크고 싶다면 키 성장엔 특히 더 늦기 전에 아이클 타임으로 키워주세요. 상담전화 1544-1919. 제조사 주서홍의 스퀘어. 판매온 두두린. 이 광고는 건강기능식품 광고입니다. 폐암 환자나 그 유가족은 직업형 산재보상 대상이라는 거 알고 계신가요? 과거 건설 현장이나 공장과 같은 환경에서 일했던 분이라면 가능합니다. 일용직도 가능합니다. 노무법인 폐가 직접 해결해드리겠습니다. 폐암 산재보상 전문. 1544-7575 IS동서는 봅니다. 쓸모없던 땅에서 친환경 건설의 내일을 세우고 폐기물에서 전기차의 새로운 미래를 만들고 아이들에게 희망의 세상을 열어주는 ESG 경영으로 더 큰 내일을 봅니다. IS동서 싱크볼 바꿀 때 되셨죠? 오래된 싱크대 이제 싱크볼만 바꿔보세요 60년 주방 전문 백조싱크 백조싱크 고규필 고객님 어 왔다 재미가 와 놀라움이 와 혜택이 와 재미있게 놀랍게 다양하게 와 보고 싶은 뱅크? 고규필도 와 뱅크 광주은행 통합형 AI 고객센터? 믿고 맡길 수 있어? TWC는 달라 비용도 효율도 모두 계란티 운영 비용 다운 상담 퀄리티는 UP AI 전문기업 TWC 통합형 AI 고객센터는 TWC"
DJ,3279.97,3296.66,16.69,2,1,SPEAKER_23,"자, 2025년 팜 뮤직 총별산 락 차트 락 앤 얼터너티브 송스 차트 5위 곡 롤라영의 메시입니다. 얼른 못 나가서 이 음악 들으면서 1, 2부 마칩니다."
AD,3296.68,3305.47,8.79,2,1,SPEAKER_02,3부에 처음부터 다시 들려드립니다. 3부에 처음부터 다시 들려드립니다.
MUSIC,3340.69,3365.55,24.86,1,1,SPEAKER_18,i'm too perfect so i open my big mouth i want to be me is that not allowed and i'm too clever and i'm too stupid though you hate it when i cry and it's the spare time of the month and i'm too perfect so i show you that i'm not a thousand people i could be for you and you hate don't hold on
AD,3369.24,3876.14,506.9,33,9,"SPEAKER_02,SPEAKER_05,SPEAKER_07,SPEAKER_08,SPEAKER_17,SPEAKER_19,SPEAKER_20,SPEAKER_27,SPEAKER_31","꿈꾸는 당신이 아름답습니다. 붉은색 광선은 시신경을 자극해서 아드레날린을 분비시키고 혈액순환을 촉진하는 효과가 있다죠. 그래서 우울증 치료제를 일부러 빨간색으로 코팅하기도 한답니다. 유치원 관찰 실험도 있는데요. 빨간색 방 아이들은 육체놀이에 집중하고 파란색 방 아이들은 독서처럼 정적인 활동을 많이 하더라. 겨울은 육체가 위축되는 계절이죠. 가끔씩 일부러 빨간색 그림이나 사진을 보고 특히 운동하러 나갈 때엔 빨간색 옷, 아주 민망할까요? 빨간색 머플러나 모자 정도는 괜찮겠죠? mbc 캠페인 꿈의 지도 sk 브로드밴드 소상공인 더드림 성공 패키지가 함께합니다. 지금 시각은 6시 57분입니다. 안녕하세요. 이정재입니다. 70년 현대해상의 여정을 함께해 주신 고마운 모든 분들을 위해 마음이 합니다. 현대해상 피부가 부들부들하니 온천 다녀온 것 같네 엄마 온천 갔다 왔어? 온천은 뭐하러 가 비드부들 바디워시 쓰면 되는데 우와 피부가 부들부들해 그치 피지가 55.6% 줄고 윤기는 17.6%나 증가한대 이름값 하네 몽잘 비드부들 바디워시 잘 만들었다 몽잘 아파 본 사람은 압니다 아프지 않은 일상이 얼마나 소중한지를 당신의 건강이 흔들릴 때 어떤 순간에도 당신을 지킵니다 줄기세포, 면역세포를 위한 EHL 바이오만의 솔루션은 이미 시작되었습니다. 당신을 지킵니다. 오늘 주문 내일 도착! 빠른 인쇄가 필요할 땐 와우프레스가 정답! 요즘 닥칠 어디 요즘 홍보 어디 요즘 인쇄 어디 인쇄는 월프레스 커져라 친환경 친환경 농산물 무농약으로 믿고 낙지 친환경 농산물 유기농으로 건강하자 친환경 농산물 자조금 관리위원회가 함께합니다 친환경 농산물 코입술 주름 개선을 위해 피부 깊은 곳부터 자연스럽게 PLLA로 부드럽게 채우다. 올리비아. 올리비아. 올리비아. 올리비아. 올리비아. 의료기기 광고 심의 필. 입학이고 취업 졸업이고 취업 수원여자대학교 여성비도 양성 미래를 만드는 수원여자대학교 세상을 바꾸는 여성의 힘 수원 수원여자대학교 건강을 생각하는 위더스 생명을 존중하는 위더스 생명존중을 실천하는 위더스 제약에서 7시를 알려드립니다. 스포츠 스포츠 스포츠 스포츠 고맙습니다."
DJ,3888.71,3942.46,53.75,8,1,SPEAKER_23,"락 앤 얼터너티브 송스 차트 5위 롤라영의 메시 들었습니다 6위는 마리아스의 노원 노티스트 다시 한번 얘기 드립니다만 롤라팔로자에서 만나려고 했다가 못 만난 음악은 잘합니다 1, 2부에 나갔죠 7위부터 12위까지 다 나간 음악들이에요 지지 패러지의 세일러송이 7위. 젤리롤의 라이어가 8위. 9위는 존버 언드레스트. 10위가 역시 존버의 백 투 프렌즈. 11위는 잭 브라이언의 핑크 스카이스. 12위 마이스 스미스의 나이스 투 미치우입니다. 광고 뒤에 음악 듣겠습니다."
AD,3943.67,4058.88,115.21,17,6,"SPEAKER_06,SPEAKER_18,SPEAKER_24,SPEAKER_28,SPEAKER_30,SPEAKER_33","맑은 물이 흐르고 온도 변화가 크지 않은 까다로운 곳에서 자라는 와사비. 주비푸드는 그런 와사비의 뿌리 부분만을 엄선해 사용합니다. 소비자들을 존중하기에 좋은 원료, 정직한 표기를 약속합니다. 안전화가 이렇게 편해도 돼요? 나도 모르게 집에까지 신고 간다니까요 우린 발이 건강해야 하니까 안전화 아무거나 못 신어요 내가 안전해야 가족이 안심하지 그래서 난 꼭 워킹만 신어 워킷 안전화를 고집하는 확실한 이유가 있다 생각의 차이가 만드는 가치 워킷 워킷 안전화 최유라의 메디솔라 시대 여러분 오늘도 건강한 식사 하셨나요? 나를 위한 한 끼 챙기기 정말 어려우시죠? 전문가들이 만든 영양 밸런스 식단 메디솔라와 함께 해보세요 저 최유라도 케어 받는 똑똑한 맞춤 영양 식단은 메디솔라 어마나 세상에 이렇게 우리 두 대가 보니까 식자층들이 좀 많이 듣더라고. 아니 그 선생님들이 두 대를 듣는 이건 이유는 뭘까요? 안영미 씨 때문이죠. 저 때문에요? 네 매력이 있잖아요. 세상에 뭐 이렇게 느끼한 말투로 말씀하세요. 매력 있잖아요. 고마워요. 한 번만 들어보셔요 안영미의 매력 가지가지 오만가지야 팔색조 팔색조 2시의 데이트 안영미입니다"
MUSIC,4122.07,4137.78,15.71,1,1,SPEAKER_15,she said feel the beat forget that broken heart and oh i can feel the night slipping by away from me
AD,4139.42,4157.53,18.11,1,1,SPEAKER_15,고맙습니다.
DJ,4216.86,4302.31,85.45,16,1,SPEAKER_23,"12위 마이스 스미스의 Nice to meet you 들었습니다. 배출수익마켐프 4일간의 특집방송입니다. 2025년 팝뮤직 총결산. 오늘은 락차트 소개해드리고 있습니다. 1, 2부의 락송스 차트 소개해드렸고요. 락 앤 얼터너티브 송스 차트입니다. 차트가 겹친다고 얘기 드렸죠. 겹치는 노래들이 엄청 많습니다. 자, 13위. 브랜드레이크 앤 젤리롤의 Hot Fort Hallelujah. 이거 락송 차트에서 나갔죠. 14위는 맥스 맥나운의 A Lot More Free. 미국의 컴트리 싱어송라이터입니다. 맥스 맥나운의 A Lot More Free. 15위가 이모젠 힙의 Headlock. 이게 2006년에 발표한 곡인데 비디오 게임에 쓰이고 다시... 야 이거... 땡통 틱틱땡 그냥 틱톡인데요 이거 이렇게 해야 되는지 모르겠습니다 아무튼 2025년에 다시 인기를 얻었습니다 이머전 힙 헤드락 두 곡을 듣겠습니다 먼저 맥스 맥 라운 A lot more free"
MUSIC,4350.97,4629.47,278.5,5,3,"SPEAKER_09,SPEAKER_18,SPEAKER_21","I'm a little bit hurt from this mountain i can see so far rivers running like deep deep scars carrying the lifeblood through my veins is it crazy that i'm grateful for all the pain cause i'm a little bit hurt but i'll hide my heart free The weather's bringing it all back again Great adventures, faces in condensation I'm going outside to take it all in You say too late to start Got your heart in a headlock I don't believe any of it You say too late to start With your heart in a headlock I wanna drink you like machines do But you still got it, I'm just keepin' it up So you've been walking, you've been hiding And you kept cuffed it half the time I wanna drink you like machines do But you still got it, I'm just keepin' it up"
AD,4664.4,4682.74,18.34,1,1,SPEAKER_18,자막 제공 배달의민족
DJ,4707.28,4756.0,48.72,4,1,SPEAKER_23,"15위를 차지한 이머전 힙의 헤드락 들었습니다 15위 락 앤 얼터너티브 송차트 15위입니다 2006년에 발표한 곡이 지금 다시 이렇게 인기를 얻는다는 것도 참 신기하고 대단하죠 요즘 그런 경우가 많습니다 14위 앞에 들으신 음악은 맥스 맥 라운의 A Lot More Free였고요 16위는 롤 모델, 미국의 싱어송 라이터입니다. Sally, When the Wine Runs Out 17위가 젤리롤의 Heart of Stone 두 곡 듣겠습니다. 16위 롤 모델, Sally, When the Wine Runs Out"
AD,4801.54,4804.03,2.49,1,1,SPEAKER_18,고맙습니다.
MUSIC,4973.77,5132.6,158.83,3,1,SPEAKER_16,"i need a different kind of dream i'm wide awake and i'm dreaming i need a different kinda drug i'm wide awake and i'm dreaming I'm wide awake and I'm dreamin' Wonder where and when I fell apart Oh, I fell apart I had enough of my demons But angels only meet you where you are And I'm in the dark At least for now, Lord, I ain't losin' hope That somehow you can make a heart of gold From this heart of stone"
AD,5133.85,5151.82,17.97,1,1,SPEAKER_16,네.
DJ,5151.97,5224.03,72.06,18,1,SPEAKER_23,17위 젤리롤의 Heart of Stone 들었습니다. 지금 소개해드리는 곡들은 락 차트에도 다 있는 곡들이에요. 이 곡은 락송스 차트 13위에 있는 곡이고요. 앞에 들으신 음악은 16위를 차지한 롤 모델 Selly When the Wine Runs Out. 이 음악이 미국에서 골드 레코드를 기록을 했다는데요. 대단하네요. 2025년 팝뮤직 총결산. 오늘은 락 차트입니다. 이어 랜드 차트. 락 앤 얼터노티브 송스 차트 18위. 락 송스 차트는 14위. 콜드 플레이. 예전 곡입니다. 패라시추 앨범 수록곡에 스팍스라고 많이들 들어보셨을 거예요. 이 음악도 최근에 틱톡에서 마이럴되면서 다시 인기를 얻었습니다. 콜드플레이의 스팍스. 시간이 다 됐군요. 광고 뒤에 처음부터 다시 보내드립니다.
MUSIC,5255.23,5280.96,25.73,1,1,SPEAKER_10,"I know what you'll say You say, oh, someone you know But I promise you this I'll always look out for you"
AD,5321.17,5472.51,151.34,14,6,"SPEAKER_03,SPEAKER_04,SPEAKER_05,SPEAKER_06,SPEAKER_19,SPEAKER_22",MBC FM4U 피부가 부들부들하니 온천 다녀온 것 같네 엄마 온천 갔다 왔어? 온천은 뭐하러 가 비드부들 바디워시 쓰면 되는데 우와 피부가 부들부들해 그치 피지가 55.6% 줄고 윤기는 17.6%나 증가한대 이름값 하네 몽잘 비드부들 바디워시 잘 만들었다 몽잘 비대 살 땐 당당하게 3년 애플 비대 애플 전국 무료 설치는 애플 비데 온가족 믿고 쓰는 애플 비데 3년 무상 AS부터 전국 무료 설치까지 비데는 역시 당당하게 3년 애플 비데 커져라 친환경! 친환경 농산물 무농약으로 미포 막지 친환경 농산물 유기농으로 건강하자 친환경 농산물 자조금 관리위원회가 함께합니다 친환경 농산물 한총물 대박날까 불안하네. 한총물 언제나 당신 곁에 MG 새마을금고와 함께하는 날씨와 생활입니다. 내일은 추위 대신에 먼지가 기승을 부리겠습니다. 서풍을 타고 미세먼지가 유입되면서 서쪽을 중심으로 공기가 탁해지겠습니다. 그래도 오래 머물진 않겠고 오후부터는 서서히 해소될 것으로 보입니다. 또 수도권과 일부 지역... 일부 지역... 기상캐스터 배혜지 언제나 당신 곁에 MG 새마을금고와 함께하는 날씨와 생활이었습니다.
MUSIC,5515.76,5561.76,46.0,2,1,SPEAKER_10,"I know what you'll say You say, oh, someone you know But I promise you this I'll always look out for you That's what I do I see you I see you"
DJ,5702.13,5728.71,26.58,6,1,SPEAKER_23,"콜드플레이의 스팍스 들었습니다. 18위, 락송 차트에서는 14위. 락 앤 얼터너티브 송치 차트 19위는 슬립토큰의 캐러멜입니다. 그리고 20위는 잭 브라이언의 하이로드. 두 곡을 계속 듣겠습니다. 먼저 19위, 슬립토큰의 캐러멜."
MUSIC,5996.33,6210.14,213.81,6,2,"SPEAKER_11,SPEAKER_14",I thought I got better but maybe I didn't I'd roll a white lace bra that makes you fall in love You left your blue jeans in my pickup truck New York this time of year ain't good for me Cause all my friends lack self control and empathy All the boys are crawling in some shithole in the wall again I miss this place more than I miss my home Everyone is telling me that I need help or therapy But all I need is to be left alone She's bound to come back and haunt you forever There's ghosts in the windows and walls I'm waiting by the telephone all fucking night For someone that ain't ever gonna call home remember telling me i was gonna hit the big time you died guess you told god it was true remember sitting on your porch and talking about your old regrets and tossing wild and bad things to your brain it seems the quiet dreams have gotten much too heavy but i'm home now and i'll hold you through the pain She's bound to come back and haunt you forever There's ghosts in the windows and walls I waited by her telephone all fucking night For someone that ain't ever gonna call home New York this time of year ain't good for me Cause all my friends lack self-control and empathy
DJ,6214.1,6290.75,76.65,12,1,SPEAKER_23,"Rock and Alternative Songs 차트 19위 슬립토큰의 Caramel 그리고 20위 잭 브라이언의 High Road 두 곡 들었습니다. 다시 락 차트로 돌아옵니다. 락 송스 차트 11위부터 15위까지는 다 들은 곡입니다. 락 송스 차트로 다시 돌아옵니다. 락 송스 차트 16위 이거 진짜 와이파이 스켈레톤. 와이파이 스켈레톤은 미국의 래퍼인데 2025년 5월 5일에 21살에 젊은 나이로 사망했고요. 런던 출신 인디 뮤지션. 이 친구는 본명은 오스카 코지엘인데 예명을 I wanna be a jack-o-lantern 이런 이름을 사용합니다 Nope, you're too late. I already died. 16위에 있습니다 17위는 MGK의 클리셰 두 곡을 듣겠습니다"
AD,6299.42,6415.91,116.49,2,2,"SPEAKER_13,SPEAKER_18",아멘 자막 제공 배달의민족
MUSIC,6487.76,6531.79,44.03,2,1,SPEAKER_13,I don't wanna say this wrong Tell me would you stay with me Maybe we could make this home You should run away with me Even if you're better off alone Tell me would you wait Wait for me Tell me would you wait Wait for me Tell me would you wait for me Baby I'm a rolling stone I got a lot of right in me But I don't wanna say this wrong I don't wanna say this wrong Tell me would you wait for me Baby I'm a rolling stone
DJ,6556.74,6605.35,48.61,13,1,SPEAKER_23,"락송스 차트 17위 MGK 머신건 켈리입니다. 클리셰이. 프랑스어로는 클리셰이. 우리도 클리셰이. 미국 친구들은 클리셰이. 우리는 클리셰. MGK, 머신건 켈리. 16위, 앞에 들으시는 음악이 깁니다. 와이파이 스켈레톤 and I wanna be a jack-o'-lantern. 노래 제목은 Nope, You're Too Late, I Already Died. 배철수의 음악 캠프입니다. 2025년 팝뮤직 총결산 오늘 락차트 결산해드리고 있습니다. 안녕하십니까."
