block_type,start,end,duration,segments,speaker_count,speakers,text
DJ,699.68,759.6,59.92,13,1,SPEAKER_10,양산이요. 양산 너무 반갑다. 대구 쪽. 부산 옆에요. 부산 옆에 양산에서 오셨어요. 어떻게 이렇게 또 KBS까지 놀러 오셨어요? 미은지 만나러요. 아이고 감사합니다. 오늘 추운데 몸 따뜻하게 실내에 왔다 갔다 잘하셔야 돼요. 새해 복 많이 받으세요. 아 세상에나 우리 취자들 미치겠다 진짜 아 추운데 얌전히 잘 다녀야지 청취자 고지연님 올해부터 잘하자 생각했는데요 아침부터 지각했어요 내일부터는 조금 더 일찍 일어나는 습관 길러야겠습니다 그래요 이게 또 어쨌든 1월 2일 이렇게 약속을 했는데 내 스스로와 약속을 했는데 지키지 못할 때 또 속상하곤 하죠 아니 오픈스튜디오 아까 우리 양산에서 오신 분 참 그러고 보니 옆에 또 귀엽고 깜찍하고 사랑스러운 자재분도 계신데 안녕하세요. 두 분이서 오셨나요?
AD,759.62,759.84,0.22,2,0,,아니요. 세 명이요.
DJ/GUEST,759.86,1074.45,314.59,47,2,"SPEAKER_09,SPEAKER_10","총 세 명인가요? 네. 그리고 거기 또 거기 맨 오른쪽에 있으신 어제도 놀러오신 분. 스포츠웨어 옷 입으신 분. 그럼 총 네 분께 커피코프 한 번 해드립니다. 아 추우니까 몸 따뜻하게 계세요 문자 샵 8910으로 보내주시면 저희가 커피 쿠폰 보내드릴 거예요 뭔가 이렇게 알 수 있게끔 해주실래요 저예요 저 양산의 여자 이런 식으로 해주시고 오른쪽에 계신 분도 저예요 저 어제도 왔던 여자 이런 식으로 문자를 샵 8910으로 보내주시면 저희가 커피 쿠폰 보내드리도록 하겠습니다 아 추워가지고 걱정이다 정말 취자들 7015님 텐디 사장님이 자기 춥다고 히터를 너무 세게 켰어요 저 히터 바로 앞인데 가습기도 하나 없는데 정말 콧구멍이 빵꾸날 것 같아요 히터 좀 낮추라고 좀 해줘 봐요 연초부터 왜 이래 이게 또 맞아 사무실 아니면 학교 교실 이런 곳에서 누구는 히터 바로 앞이라서 너무 건조하고 누구는 또 히터랑 멀어서 트러도 트러도 춥고 이런 상황들이 발생이 됩니다. 그래서 많은 분들이 그렇게 천장에다가 팬 같은 거 팬 같은 거를 이렇게 설치하시나봐요. 순환이 되라고 공기에 이렇게 전체적으로 퍼지라고 그렇게 설치하는데 이게 어쨌든 내 집이 아닌 이상 팬을 누가 달아줘야 되는 상황에서 팬이 없다 하면은 어떻게 해야 될까요? 히터 바로 앞이신 분은 일단은 미스트 같은 거 좀 자주 뿌려주시고 탕비실 왔다 갔다 좀 해주시고 도저히 그래도 안 되겠으면은 그냥 우리 자리를 살짝 옮기는 방법도 한번 생각을 해보셔야 되겠네요. 7015님 몸 따뜻하게 조심히 잘 계시고요. 임영민님 20대 가요광장 듣고요. 35년이 지난 지금 처음 들어봐요. 직장인들의 귀호강 텐디 화이팅. 복 많이 받아요. 영민님 임영민님 반갑습니다. 하이루 영민님이 지금 20대의 가요광장 들으셨대요 그러면 그때 누구셨을까요 최하정 선배님이셨을까요 아니면 그때 누구셨을까 너무너무 궁금하다 아 뭐 많은 분들 계시죠 선배님들 우리 또 가요광장 지켜주신 DJ 선배님들 또 이렇게 그때가 20년 전이라고 하셨고 아니아니 35년 전이라고 하셨고 지금은 이은지의 가요광장입니다 영민님 그럼 텐디보다 더 선배님이신거에요 훨씬 텐디보다 훨씬 선배님 텐디는 라디오 DJ 디스크 자키를 하고 있지만 우리 또 청취자분들이 또 텐디보다 아는 것들이 더 많기 때문에 전 청취자분들이 선배님이라고 생각해요. 취자들 그러니까 뭐 이런 거 궁금한 거 있을 때 언제든지 텐디한테 다 말씀해 주시고 얘기 나누는 시간 영민님 문자 너무너무 감사드리고 영민님 새해 복 많이 받으시고요. 박유희님 텐디 음욕으로 치면 아직 11월이고요. 설날이 와야 진짜 2026년이니까요. 좀만 더 게으를게요. 그래요. 그래서 우리가 또 사주 같은 거 심심할 때 보면 음욕으로 치면 날이 이르니까 1월달에 요거 조심하세요 하시는 분들 음욕으로 치면 아직 11월이니까 오케이 그러면 내가 이때부터 조심하면 되겠다. 이런 또 샤머니즘 좋아하시는 분들 그런 또 이야기들이 많이 있어요. 그러네요. 음료구로 치면 아직 11월이네요. 그래도 진짜 진짜 우리 또 유희님도 올겨울 너무 추운데 고생 너무 많으시고 몸 따뜻하게 계시고 새해 복 많이 많이 받으시고요. 조화금님 텐디 오늘 나 첫 출근 텐디랑 즐기고 2시에 밥 먹으려고요. 텐디 따라쟁이랍니다. 오늘 첫 출근이면 너무 떨리시겠는데요 어떤 회사의 첫 출근인 건지 아니면 그냥 1월달에 있는 첫 출근인 건지 뭔가 오늘만 출근하고 또 다시 우리가 토요일 일요일 또 주말이 있으니까 뭔가 적응해 나가는 게 조금 더 시간이 걸리지 않나 그런 생각이 또 들기도 하네요 우리 오늘 이 라디오 이은지의 가요광장 듣고 계신 많은 청취자분들 모두 건강하시고 몸 따뜻하게 다니시고 아프지 마시고 새해 복 많이 많이 받으셔요. 현재 시각 12시 16분 48초가 되었네요. 이쯤에서 가요광장의 또 다른 은지를 한 번 만나러 가볼까요? 평범하게 꼭 닮은 우리의 하루. 현실 고증 세상의 모든 은지. 그러면 이건 이렇게 정리하는 걸로 할까요? 나머지 부분들은 아직 시간이 좀 있어서 천천히 결정해도 될 것 같아요. 네, 그렇게 하시죠. 새해 첫날부터 외근 나오시느라 고생하셨어요. 오늘 날도 추운데. 에이, 저만 일하나요? 은지님도 출근하셨잖아요."
DJ/GUEST,1074.99,1141.11,66.12,12,2,"SPEAKER_09,SPEAKER_10",그리고 여기 커피 맛있는데요? 그쵸? 여기가 저희 회사 근처에서 제가 제일 좋아하는 카페거든요. 마음에 드셨다니 다행인데요? 감사합니다. 아 그리고 이거는 저희 회사에서 나온 탁상용 달력인데요 혹시 몰라 가져오긴 했는데 아니 근데 달력 많이 받으셨죠? 가만히 있어보자 이게 지금 몇 개째더라 연말엔 다른 거래처에서 받은 게 두 개 있고 우리 회사에서 준 거 하나 있고 그리고 어디 소품샵 갔다가 충동구매한 달력도 있긴 한데 아우 일부러 챙겨주셨는데 받아야죠 달력이 있어도 없습니다 감사해요 그럼 가실까요? 사장님 잘 먹었어요 아우 올해도 자주 와요 아 그리고 이거 이거 이거 우리 카페에서 소량 제작한 달력인데 내가 자기 주류하고 빼놓은 거야 아니야 아니에요 사장님 이러지 마세요 제발요 부탁이에요 이거 연말에 이벤트 하면서 고객들 준 건데 자기는 특별히 그냥 줄게. 아니야. 저 정말 괜찮은데요.
DJ,1141.33,1150.91,9.58,2,1,SPEAKER_10,여기 여기 안에 음료 쿠폰도 있으니까 기한 놓치지 말고 이거 잘 써요. 정말 너무 감사해요.
AD,1177.15,1280.31,103.16,4,2,"SPEAKER_05,SPEAKER_23",눈가위질을 하려고 해 너의 어휘는 필요 없어 인내심이 많지 않아 내겐 유혹으로 밖에 안 보여 오지마 내게 오지마 술 안주지마 술 안주지마 취하면 나 어떻게 해볼라니까 넌 내게 술을 권하지만 Oh baby 후회할 걸 알아 내게 진심을 바라면 그 술은 절대 주지 마 헛소리를 하고 악마의 춤을 출 거니까 마치 밖엔 시원한 바람이 불지만 세상이 너무 험해서 널 내 옆에만 둘 거니까 남자는 전부 똑같대 아니 술 마신 남자는 다 똑같아 너 말고는 아무것도 안 보인다는 건 니가 아닌 다른 것들은 다 잊고 있는 거야 그러니까 내게 술을 주지 마 맨정신해도 충분히 외로우니까 가위질을 하게 날려버려 두지 마 사랑 찍고 본능 알기 전에 너부터 먼저 알고 싶으니까 야 이성적이고 싶어 이게 나의 값이라는데 싸게 주고 싶어 굳이 움직이지 않아도 돼 내가 하는 말이 수작이 되지 않기 기분 좋게 우린 물장
DJ/GUEST,1284.17,1578.57,294.4,46,2,"SPEAKER_06,SPEAKER_10","알 걸 알아 넌 내가 여기를 주지 마 I'll fly you 로꼬 화사 주지마 듣고 왔습니다. 연말 연시가 되면요 뭐 달력 주죠 뭐 어떤 다이어리 요런거 책자 참 많이 줘요. 근데 뭐 공짜로 받는 것도 좀 미안하기도 하고 그리고 또 한 개 두 개 받다 보면 집에 가면 여섯 개씩 있을 때 아 이걸 어떻게 해야 되지? 난감 난감. 청취자 김지현님 저 대전 유명한 빵집 달력 받았는데 거기에도 쿠폰이 있어서 완전 좋아요. 쿠폰 있는 달력주는 가게 사랑해. 아하 괜찮네요 쿠폰 쿠폰 같은 거 이렇게 맨 뒤에다가 이렇게 톡 이렇게 뜯어가지고 쓸 수도 있고 QR코드 같은 거 이렇게 탁 입력하면 어떻게 쓸 수가 있고 할인 쿠폰 같은 거나 그런 게 있으면 좋긴 하겠네요 최바다님 텐디 이거 나 내 사연인 줄 알았잖아요 저 박스 하나를 만들어서요 2026년 달력 모아놨어요 큰 달력 그건 아이랑 찢어서 뒤에다가 그림 그리려고요 달력 활용법 찾아보면요. 할 거 많아요. 나쁘지 않은데요. 달력 활용법. 잠깐만요. 달력 활용법. 쓸 수 있는 것들이 좀 많이 있을 것 같아요. 일단 큰 거는 종이를 찢어서 쓸 수도 있을 것 같고 아니면 하나의 달력에는 가정용 기념일. 그리고 하나 달력에는 나의 개인적인 이야기 뭐 그런 것들을 할 수 있을 것 같다는 생각이 들고 여러분 인테리어도 인테리어로도 활용하는 방법들 많이 이야기 주고 있고요. 이게 또 어쨌든 탁상 달력에 보면 예쁜 그림들이 많이 있잖아요. 그거를 오려서 냉장고 같은 데다가 붙이는 그런 분들도 있네요. 아... 괜찮은데요? 이렇게 또 어쨌든 보면 달력 활용법들이 좀 있습니다. 여러분 이거 한번 검색해보시는 거 좋겠네요. 확실히 이 큰 달력은 많은 분들이 쓰는 데가 많은 것 같아요. 깔 때, 할 때 약간 신문지처럼 이렇게 활용도 많이 하시는 것 같고요. 취자들이 또 이렇게 이야기 주셨고 이지은님. 아유 요즘은 달력 구하기 힘들어요. 그래서 연말 달력 보자는 한 해 잘 산 증거라는 말이 있대요. 세모은 은지 이쁨 많이 받는 한 해를 보냈군요. 그러네요. 어쨌든 달력을 줄 때 내년에도 화이팅해라. 내년에도 힘내세요. 올해 고마웠어요. 하는 그런 다양한 마음들이 담아져 있으니까 진짜 그럴 수도 있겠어요. 2461님. 텐디 텐디 그 달력 여기로 주세요. 요즘 은행에서도 받기 어렵고요. 가정주부가 된 후로는 돈 주고 사기 아깝더라고요. 저만 그런가요? 아니요. 무슨 마음인지 알아요. 이렇게 엄청 큰 달력 같은 거는 약간 레트로적인 느낌이라서 오히려 더 구하기가 어렵고 괜히 텐디도 막 이렇게 시골 같은 곳으로 지방으로 시골 같은 곳으로 아니면 할머니 댁 촬영 갔을 때 아 저기 있는 큰 달력 저거 어디서 나셨을까? 나도 하나만 달라고 하고 싶다. 이런 생각이 든다니까요. 이렇게 청취자분들의 문자사연 읽어봤고요 헤이즈 신곡 나왔네요 헤이즈씨의 신곡 안드릴 수 없습니다 1부 끝고 헤이즈 Even If 들려드리면서 우리는 2부에서 다시 만나요"
GUEST,1578.89,1714.63,135.74,5,1,SPEAKER_06,항상 널 기다려 어차피 쉽게 널 다질 생각은 다른 번도 한 적 없었지 어떤 시련이 와도 너를 위해서 기꺼이 내 모든 걸 내던져 그동안 얼마나 수많은 밤을 너를 생각하며 보냈는지 몰라 네가 힘들어할 때마다 내가 대신 아파 말할 수 있다면 얼마나 좁을까 하는 생각도 많이 했어 Even if you 세상 모든 게 다 변한대도 오늘 저 하늘이 무너져도 난 너부터 찾을 거야 난 너만 기다려 Even if you 너의 모든 게 다 변한대도 그럴 일은 없겠지만 난 널 못 밀어내 내 저존심도 내 꿈도 심지어 나 자신마저도 모두 포기할 수 있다고 너만 웃을 수 있다면 하지만 그런 내 맘이 너에겐 전해지지 않았다는 게 참 슬프다 내가 얼마나 널 사랑했는지 그 마음만이라도 Even if you 세상 모든 게 다 변한대도 오늘 저 하늘이 무너져도 난 너부터 찾을 거야 날 떠난 그 날
AD,1719.09,1819.08,99.99,10,4,"SPEAKER_07,SPEAKER_14,SPEAKER_17,SPEAKER_21","사업장이 여러 갠데 매출, 매입, 지출, 계좌 혈황을 한눈에 쉽게 볼 수 없을까? 여러 사업자의 격리 업무도 이제 한 번에 쉽고 편하게 격리회계 프로그램 세계 미술사를 바꾼 인상파의 원화가 노원에 옵니다. 모네, 고흐, 세잔, 르누아르까지 빛과 색채의 혁명을 만든 거장들의 원화를 놓치지 마세요. 노원아트 뮤지엄에서 12월 19일부터 5월 31일까지 지금 인상파 찬란한 순간들을 검색하세요. 아빠, 엄마한테 또 혼났다? 아니... 그러면 김밥에서 당근 빼고 먹었어? 찬바람 부는 저녁에 오마이걸 효정의 볼륨을 높여요. 찬바람 부는 아침엔 이현우의 음악 앨범. 판총물 대박날까 불안하네"
DJ/GUEST,1839.58,2041.52,201.94,18,2,"SPEAKER_06,SPEAKER_10",이은지의 가요광장 여러분 커피 몇 잔 할래요 커피 몇 잔 할래요 커피 몇 잔 할래요 4515님 엊그제까지는 듣기만 하다가 올해는 적극적으로 사연 보내보려고요 커피 두 잔 마시고 싶어요 그래요 이런 능동적이고 적극적인 자세 아주 좋습니다 텐데 여기 혼자 앉아있으면 굉장히 외롭고 쓸쓸하거든요 올해도 우리 청취자 여러분들이 많이 많이 도와주셔야 돼요 4515님 앞으로 사연 많이 많이 보내주시고요 주문하신 커피 두 잔 바로 보내드려요 이렇게 커피 필요하신 분들 주문 넣어주세요. 몇 잔이 필요한지 누구랑 마시고 싶은지 듣고 싶은 신청곡과 함께 적어 사연으로 보내주세요. 커피 쿠폰 주문하신 번호로 바로 보내드릴 거라 신청은 문자로만 받습니다. 문자 번호 샵 8910 짧은 문자 50원 긴 문자 100원 자세한 얘기가 궁금한 분께는요. 전화 한번 걸어볼게요. 커피 주문했는데 02로 시작하는 번호로 전화가 온다. 그냥 편하게 받아주시고요. 운전하고 계시면 완전히 정체하신 다음에 받아주세요. 전화 받았는데 운전 중이시면 안전을 위해 바로 끊을게요. 그래도 커피는 보내드립니다. 걱정하지 마시고요. 주문 기다리면서 노래 듣고 올게요. 델리스파이스 항상 엔진을 켜둘게. 바닷가에 아직은 어두운 하늘 천편 붓는 맨 앞으로 차 안으로 스며드는 찬 공기들 기다릴게 언제라도 출발할 수 있도록 항상의 나이시가닌 날씨였습니다.
AD,2065.03,2068.42,3.39,1,0,,감사합니다.
DJ/GUEST,2125.98,2319.16,193.18,22,2,"SPEAKER_08,SPEAKER_10",데일리 스파이스 항상 엔진을 켜둘게 듣고 왔습니다 여러분은 이은지의 가요광장 함께하고 계시고요 저는 텐디 이은지예요 2560님 제주도 사는데 서류 떼야 돼서 애기랑 눈보라 치는데 주민센터 다녀오느라 너무 힘들어요 몸이 꽁꽁 몸 녹이게 커피 한잔 보내주세요 여러분 아시죠? 그냥 주민센터 가서 서류 떼는 것도 사실 굉장히 조금 녹록치 않은데 그 플러스 아기랑 같이 간다. 짐도 평소보다 훨씬 더 많아질 거고요. 갑자기 졸리다 어쩌다 화장실 가고 싶다 배가 고프다 멀미 나는 것 같다 등등 정신이 없을 거예요. 2560님. 추운데 어떻게 또 주민센터를 이렇게 다녀오셨대요 너무너무 고생 많으셨고 몸 따뜻해지시라고 저희가 커피 보내드릴게요 1848님 안녕하세요 은지언니 아니 92년생 친구 은지님 오늘 샌드위치 연휴라 엄마랑 둘이 데이트 중 간만에 연차를 쓰고요 모녀 데이트 하는데 추운 날씨에 아메리카노만 드시는 엄마랑 마시게 커피 두 잔 부탁드려요 오늘 금요일이라서 진짜 샌드위치 연휴라서 연휴 쓰신 분들 연차 쓰신 분들 꽤 있으시겠다라는 생각이 또 드네요 1848님 우리 어머님이랑 오랜만에 데이트 데이트 해피해피한 데이트 보내시라고 커피 두 잔 보내드리고요 8365님 텐디 29일날 수술 받고 회복하면서 방송 듣고 있다요 저 간호하느라 고생하신 엄마와 함께 커피 마시고 싶어요 커피 두 잔 주세요 데이식스의 한 페이지가 될 수 있게 듣고 싶어요. 신청곡까지 함께 적어 저희한테 보내주셨습니다. 어떤 수술을 받으셨을까요? 너무 큰 수술은 아니었으면 좋겠는데요. 우리 8365님께 전화 한번 걸어볼게요. 또 이게 큰 수술이면 또 마음이 또... 돌잔치 MC할 때 이 음악이 정말 많이 나왔어요 마지막에 감사합니다 우리 은지의 첫 번째 생일을 함께 해주셔서 감사해요 열심히 키워보겠습니다 바쁘신 와중에도 이렇게 와주신 모든 분들께 감사의 인사드리며 저희 잘 살겠습니다 이러면서 You raise me up 아니 잠깐만 끊었다가 다시 해볼게요 안 받으셨네 돌잔치 얘기하다가 8365님 내 전화를 받아줘 다른 음악 나오는 거 아니야? 8365님 오세요. 8365님 네 오세요. 커피 몇 잔 할래요? 커피 두 잔 주세요. 두 잔 보내드릴게요. 네 감사합니다.
DJ/GUEST,2319.18,2345.33,26.15,9,2,"SPEAKER_08,SPEAKER_10",지금 현재 통화가 괜찮을까요? 네 괜찮아요. 그래요. 목소리가 조금 많이 그래도 가라앉으셨다. 네 지금 많이 그래도 샌디 전화 받아서 많이 업이 된 거예요. 다행이에요. 자기소개 부탁드릴게요. 아 네 저 용인에 사는 용인에 사는 피아노 티처예요. 피아노 티처.
DJ/GUEST,2345.35,2371.7,26.35,8,2,"SPEAKER_08,SPEAKER_10",Hello everyone. 피아노 티처. PT씨 PT. PT씨 줄여서 PT 어때요? 아 네 너무 많아요. PT씨 아니 29일날 또 어쩌다가 그렇게 또 수술을 받으셨어요? 아 저 작은 군종 수술을 받았는데 아이쿠 네 그래도 잘 마무리되고 잘 회복하고 있어서 너무 감사하게 생각하고 있어요.
DJ/GUEST,2371.72,2398.51,26.79,2,2,"SPEAKER_08,SPEAKER_10","워낙에 30대, 20대, 30대 요즘에 단항성 증후군 그런 것들이 심해지면 근종까지도 그렇게 생기고 하더라고요. 그 수술은 잘 끝났대요 네네 잘 마무리돼서 너무 다행입니다 네 그래서 좋은 새해를 다시 맞이했는데 그러네요 근종이 근종이 깨끗하게 딜레이트 됐대요"
DJ/GUEST,2398.49,2435.2,36.71,14,2,"SPEAKER_08,SPEAKER_10",아 네 아주 깨끗하게 딜리트 됐어요. 아 다행입니다. 근종이 깨끗하게 삭제가 되었고요. 아니 어머님이 고생을 많이 하셨겠어요. 간호하느라요. 네 제가 움직이질 못해서 엄마가 옆에서 많이 도와주셨거든요. 네 그래서 물도 챙겨주시고 소소하게 다 챙겨주셔서 일어나지 못하고 해서 네 좀 많이 애써주셔서 감사하다는 말 전하고 싶어요. 그러네요. 지금도 병원이세요? 네네. 퇴원은 언제 하세요? 이제 곧 할 예정이에요. 그래요?
DJ/GUEST,2435.22,2478.85,43.63,7,2,"SPEAKER_08,SPEAKER_10","다행이네요. 요즘 자궁근종 수술 받으시는 분들이 주위에 꽤 계신데 우리 듣고 계신 청취자, 우리 많은 분들이 꼭꼭 이렇게 한번 산부인과나 이런 병원 가면 자궁근종에 대한 이야기를 듣거든요. 어떻게 어쩌다가 이런 걸 발견하게 됐는지 살짝 정리해서 얘기해 주실 수 있어요? 청취자분들께? 건강검진 받다가 알게 됐고요. 수덕을 열심히 해야 될 것 같아요. 잠금 좀 있으면 크기가 커지지 않게 피가 커지지 않게 계속 수술을 해야 돼서 크기가 중요한 것 같아요."
DJ/GUEST,2478.87,2507.9,29.03,3,2,"SPEAKER_08,SPEAKER_10",크기가 커지지 않도록 관리 잘 해줘야 되고 그리고 그 크기에 대해서 우리가 계속 체크 체크를 해야겠네요. 우리 8365님 그래도 또 연말에 큰일 겪으셨어요 아 네 그래도 연말에 잘 해결돼서 너무 속 시원하고 속 시원하고 잘하셨어요 깔끔하게 또 근종들이 삭제가 됐잖아요 네네 삭제가 됐으니 마음이 편안하시죠?
DJ/GUEST,2507.92,2563.87,55.95,7,2,"SPEAKER_08,SPEAKER_10",네 너무 상쾌한 기분이에요 제가 8365님을 위해 이승기씨의 삭제한 소절 불러드릴게요 한 장씩 너를 지울 때마다 가슴이 아려와 너의 사진이 점점 흐려져 어때요? 리액션이 약간 우리 막내 작가 같은데요 살짝 영혼이 없지만 그래도 그냥 받아는 주는 그런 느낌이에요? 아니요 너무 피아노 티처 가요 강좌는 어쩌다가 듣게 되신 거예요? 제가 항상 출근할 때마다 듣고 있거든요. 그래서 아이들 수업하기 전에 항상 잘 챙겨 듣고 텐션 높아 하면서 항상 가고 있어요.
