Type,Start Time,Stop Time,Duration,Transcript,Speakers,Dominant_Speaker,Predicted_Label
speech,704.05,706.63,2.580000000000041,대구 쪽.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,706.65,706.89,0.2400000000000091,부산 옆에요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,706.91,708.82,1.9100000000000816,부산 옆에 양산에서 오셨어요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,709.24,712.86,3.620000000000005,어떻게 이렇게 또 KBS까지 놀러 오셨어요?,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,712.88,713.18,0.2999999999999545,미은지 만나러요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,713.2,715.28,2.0799999999999272,아이고 감사합니다.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,716.08,719.55,3.4699999999999136,오늘 추운데 몸 따뜻하게 실내에 왔다 갔다 잘하셔야 돼요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,720.17,722.03,1.8600000000000136,새해 복 많이 받으세요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,722.53,747.48,24.950000000000045,아 세상에나 우리 취자들 미치겠다 진짜 아 추운데 얌전히 잘 다녀야지 청취자 고지연님 올해부터 잘하자 생각했는데요 아침부터 지각했어요 내일부터는 조금 더 일찍 일어나는 습관 길러야겠습니다 그래요 이게 또 어쨌든 1월 2일 이렇게 약속을 했는데 내 스스로와 약속을 했는데 지키지 못할 때 또 속상하곤 하죠,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,747.46,755.29,7.829999999999927,아니 오픈스튜디오 아까 우리 양산에서 오신 분 참 그러고 보니 옆에 또 귀엽고 깜찍하고 사랑스러운 자재분도 계신데 안녕하세요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,755.69,759.6,3.909999999999968,두 분이서 오셨나요?,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,759.62,759.7,0.0800000000000409,아니요.,UNKNOWN:1.00s(1.000),,AD
speech,759.72,759.84,0.1200000000000045,세 명이요.,UNKNOWN:1.00s(1.000),,AD
speech,759.86,760.04,0.1799999999999499,총 세 명인가요?,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,760.06,760.1,0.0400000000000773,네.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,760.12,763.79,3.669999999999959,그리고 거기 또 거기 맨 오른쪽에 있으신 어제도 놀러오신 분.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,764.49,765.87,1.3799999999999957,스포츠웨어 옷 입으신 분.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,766.97,771.44,4.470000000000027,그럼 총 네 분께 커피코프 한 번 해드립니다.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,772.8,800.82,28.020000000000092,아 추우니까 몸 따뜻하게 계세요 문자 샵 8910으로 보내주시면 저희가 커피 쿠폰 보내드릴 거예요 뭔가 이렇게 알 수 있게끔 해주실래요 저예요 저 양산의 여자 이런 식으로 해주시고 오른쪽에 계신 분도 저예요 저 어제도 왔던 여자 이런 식으로 문자를 샵 8910으로 보내주시면 저희가 커피 쿠폰 보내드리도록 하겠습니다,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,800.8,821.63,20.83000000000004,아 추워가지고 걱정이다 정말 취자들 7015님 텐디 사장님이 자기 춥다고 히터를 너무 세게 켰어요 저 히터 바로 앞인데 가습기도 하나 없는데 정말 콧구멍이 빵꾸날 것 같아요 히터 좀 낮추라고 좀 해줘 봐요 연초부터 왜 이래 이게 또 맞아 사무실,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,821.61,834.83,13.220000000000027,아니면 학교 교실 이런 곳에서 누구는 히터 바로 앞이라서 너무 건조하고 누구는 또 히터랑 멀어서 트러도 트러도 춥고 이런 상황들이 발생이 됩니다.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,834.93,838.2,3.2700000000000955,그래서 많은 분들이 그렇게 천장에다가 팬 같은 거,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,838.18,839.9,1.7200000000000273,팬 같은 거를 이렇게 설치하시나봐요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,839.92,852.05,12.129999999999995,순환이 되라고 공기에 이렇게 전체적으로 퍼지라고 그렇게 설치하는데 이게 어쨌든 내 집이 아닌 이상 팬을 누가 달아줘야 되는 상황에서 팬이 없다 하면은 어떻게 해야 될까요?,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,852.07,866.21,14.139999999999986,히터 바로 앞이신 분은 일단은 미스트 같은 거 좀 자주 뿌려주시고 탕비실 왔다 갔다 좀 해주시고 도저히 그래도 안 되겠으면은 그냥 우리 자리를 살짝 옮기는 방법도 한번 생각을 해보셔야 되겠네요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,866.19,869.1,2.909999999999968,7015님 몸 따뜻하게 조심히 잘 계시고요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,869.22,872.58,3.3600000000000136,임영민님 20대 가요광장 듣고요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,872.6,875.55,2.949999999999932,35년이 지난 지금 처음 들어봐요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,876.09,878.35,2.259999999999991,직장인들의 귀호강 텐디 화이팅.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,878.79,879.83,1.0400000000000773,복 많이 받아요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,880.49,883.66,3.169999999999959,영민님 임영민님 반갑습니다.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,884.58,887.85,3.269999999999982,하이루 영민님이 지금,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,887.83,917.6,29.769999999999985,20대의 가요광장 들으셨대요 그러면 그때 누구셨을까요 최하정 선배님이셨을까요 아니면 그때 누구셨을까 너무너무 궁금하다 아 뭐 많은 분들 계시죠 선배님들 우리 또 가요광장 지켜주신 DJ 선배님들 또 이렇게 그때가 20년 전이라고 하셨고 아니아니 35년 전이라고 하셨고 지금은 이은지의 가요광장입니다 영민님 그럼 텐디보다 더 선배님이신거에요,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,917.58,929.73,12.149999999999975,훨씬 텐디보다 훨씬 선배님 텐디는 라디오 DJ 디스크 자키를 하고 있지만 우리 또 청취자분들이 또 텐디보다 아는 것들이 더 많기 때문에 전 청취자분들이 선배님이라고 생각해요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,930.35,940.87,10.519999999999982,취자들 그러니까 뭐 이런 거 궁금한 거 있을 때 언제든지 텐디한테 다 말씀해 주시고 얘기 나누는 시간 영민님 문자 너무너무 감사드리고 영민님 새해 복 많이 받으시고요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,941.37,942.57,1.2000000000000457,박유희님,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,942.77,945.93,3.159999999999968,텐디 음욕으로 치면 아직 11월이고요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,945.95,948.7,2.75,설날이 와야 진짜 2026년이니까요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,949.12,951.22,2.1000000000000227,좀만 더 게으를게요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,951.24,951.92,0.67999999999995,그래요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,952.06,966.12,14.06000000000006,그래서 우리가 또 사주 같은 거 심심할 때 보면 음욕으로 치면 날이 이르니까 1월달에 요거 조심하세요 하시는 분들 음욕으로 치면 아직 11월이니까 오케이 그러면 내가 이때부터 조심하면 되겠다.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,966.62,970.8,4.17999999999995,이런 또 샤머니즘 좋아하시는 분들 그런 또 이야기들이 많이 있어요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,970.78,971.26,0.4800000000000182,그러네요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,971.68,973.33,1.650000000000091,음료구로 치면 아직 11월이네요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,975.47,984.2,8.730000000000018,그래도 진짜 진짜 우리 또 유희님도 올겨울 너무 추운데 고생 너무 많으시고 몸 따뜻하게 계시고 새해 복 많이 많이 받으시고요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,984.76,991.65,6.889999999999986,조화금님 텐디 오늘 나 첫 출근 텐디랑 즐기고 2시에 밥 먹으려고요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,992.16,994.68,2.519999999999982,텐디 따라쟁이랍니다.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,994.66,1014.14,19.480000000000015,오늘 첫 출근이면 너무 떨리시겠는데요 어떤 회사의 첫 출근인 건지 아니면 그냥 1월달에 있는 첫 출근인 건지 뭔가 오늘만 출근하고 또 다시 우리가 토요일 일요일 또 주말이 있으니까 뭔가 적응해 나가는 게 조금 더 시간이 걸리지 않나 그런 생각이 또 들기도 하네요,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,1014.12,1025.08,10.959999999999924,우리 오늘 이 라디오 이은지의 가요광장 듣고 계신 많은 청취자분들 모두 건강하시고 몸 따뜻하게 다니시고 아프지 마시고 새해 복 많이 많이 받으셔요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,1025.1,1028.03,2.930000000000064,현재 시각 12시 16분 48초가 되었네요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,1028.15,1032.5,4.349999999999909,이쯤에서 가요광장의 또 다른 은지를 한 번 만나러 가볼까요?,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,1044.53,1046.71,2.180000000000064,평범하게 꼭 닮은 우리의 하루.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,1046.94,1050.35,3.4099999999998545,현실 고증 세상의 모든 은지.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,1058.57,1060.91,2.340000000000145,그러면 이건 이렇게 정리하는 걸로 할까요?,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,1061.11,1064.89,3.7800000000002,나머지 부분들은 아직 시간이 좀 있어서 천천히 결정해도 될 것 같아요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,1065.76,1067.04,1.2799999999999727,"네, 그렇게 하시죠.",SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,1067.06,1069.58,2.519999999999982,새해 첫날부터 외근 나오시느라 고생하셨어요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,1070.0,1071.04,1.0399999999999636,오늘 날도 추운데.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,1071.74,1072.8,1.0599999999999454,"에이, 저만 일하나요?",SPEAKER_09:1.00s(1.000),SPEAKER_09,GUEST
speech,1073.48,1074.45,0.9700000000000272,은지님도 출근하셨잖아요.,SPEAKER_09:1.00s(1.000),SPEAKER_09,GUEST
speech,1074.99,1076.75,1.759999999999991,그리고 여기 커피 맛있는데요?,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,1077.27,1077.63,0.3600000000001273,그쵸?,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,1078.05,1081.05,3.0,여기가 저희 회사 근처에서 제가 제일 좋아하는 카페거든요.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,1081.47,1083.76,2.289999999999964,마음에 드셨다니 다행인데요?,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,1083.78,1083.9,0.1200000000001182,감사합니다.,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
speech,1083.88,1091.59,7.709999999999809,아 그리고 이거는 저희 회사에서 나온 탁상용 달력인데요 혹시 몰라 가져오긴 했는데 아니 근데 달력 많이 받으셨죠?,SPEAKER_10:1.00s(1.000),SPEAKER_10,DJ
